wilcoxon,t-test,t-test_overestim_var
Btg1,Btg1,Btg1
Malat1,Malat1,Malat1
Cd3g,Cd3g,Cd3g
B2m,Ccr9,Trdc
Trdc,Trdc,Ccr9
Trbc2,Ypel3,Ypel3
Shisa5,Tcf7,Tcf7
H2-K1,B2m,Trbc2
Cd3e,Tcrg-C2,B2m
Tcf7,Trbc2,Shisa5
Ltb,Ikzf2,Ltb
Ypel3,Shisa5,Rps27
Cd27,Chd3,Chd3
Ly6e,Tcrg-C4,Cd3e
Ccr9,Ltb,Cd27
Itm2b,Id3,Ly6e
Junb,Ramp1,Ramp1
Tmsb10,Ly6e,Junb
Limd2,H2-K1,H2-K1
Cd53,Cd3e,Tcrg-C2
Saraf,Junb,Id3
H2-D1,Ly6c1,Ikzf2
Ptpn18,Cd27,Tcrg-C4
Ddx5,Tcrg-C1,Tmsb10
Rps27,Zbtb20,Ly6c1
Tpt1,Mpp1,Zbtb20
Fau,Rps27,Foxp1
Chd3,Foxp1,Itm2b
Ramp1,Itm2b,Ubb
Fth1,Slfn5,Tcrg-C1
Arl4c,Cd53,Mpp1
Skap1,Tmsb10,Cd53
Ubb,Nrip1,Saraf
Srsf5,Saraf,Rps24
Rps24,Ubb,Arl4c
Rps27rt,Dntt,Sell
Bcl11b,Arl4c,Slfn5
Ighm,Iigp1,Nrip1
Emb,Sell,Tespa1
Arhgap45,Pik3ip1,Pik3ip1
Rps14,Tespa1,Bcl11b
Rhoh,Ssbp2,Ccr7
Id3,Bcl11b,S1pr1
Foxp1,Txnip,Limd2
Ikzf2,Ccr7,Txnip
Fxyd5,Ogt,Rps14
Tcrg-C2,S1pr1,Ogt
Klf13,Selenop,Dntt
S1pr1,Cd37,Cd37
Smc4,Znrf1,Ssbp2
Cd37,5830411N06Rik,Iigp1
Trbc1,H2-D1,Evl
Sell,Rps24,H2-D1
Ablim1,Kbtbd11,Kbtbd11
Trac,Limd2,Selenop
Mbnl1,Tecpr1,Emb
Cd3d,AC149090.1,Arhgap45
Zbtb20,Arhgap45,AC149090.1
Fyb,Socs3,Znrf1
Tcrg-C4,Evl,Tecpr1
Gimap6,Emb,Socs3
Ly6c1,Tspan32,Ptpn18
Rps29,Sox4,Tspan32
Srrm2,Ablim1,Ablim1
Selenow,Tgtp2,5830411N06Rik
Klf2,Rhoh,Rhoh
Gpsm3,Ddx5,Pnrc1
Cox7a2l,Pnrc1,Sox4
Hcst,Utrn,Ddx5
Il2rg,Skap1,Skap1
Ifi203,Rps14,Ifi47
Ccr7,Ptpn18,Utrn
Rps11,Mmp16,Ctss
Rnaset2a,Zfp36l2,Tgtp2
Tcrg-C1,Pitpnc1,Zfp36l2
Evl,Gm12216,Klf13
Rbm39,Ifi47,Srsf5
H3f3a,Srsf5,Pitpnc1
Pik3ip1,Cirbp,Txk
