gene_names,CD25KO,CD25WT,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.3499598205089569,0.44901174306869507,0.4357593357563019,0.9688348064733527,0.9570720195770264,0.4357593357563019,0.9290239544765557,0.7441396713256836,0.4357593357563019,1.0,0.5702185034751892
Lypla1,0.22139482200145721,0.09283877909183502,-1.3489829301834106,0.9688348064733527,-0.5294970273971558,-1.3489829301834106,0.5273242985755605,-1.7733107805252075,-1.3489829301834106,1.0,-1.0839723348617554
Tcea1,0.30800241231918335,0.3254145085811615,0.09255869686603546,0.9716832318336333,0.2137875258922577,0.09255869686603546,1.0,0.12538768351078033,0.09255869686603546,1.0,0.10001567006111145
Atp6v1h,0.10818268358707428,0.22928738594055176,1.1735011339187622,0.9688348064733527,1.190746784210205,1.1735011339187622,0.7997259361449892,1.0901777744293213,1.1735011339187622,1.0,0.9129903316497803
Rb1cc1,0.24983078241348267,0.2634780704975128,0.08699695765972137,0.9688348064733527,0.9744733572006226,0.08699695765972137,1.0,0.12278509885072708,0.08699695765972137,1.0,0.0875822901725769
4732440D04Rik,0.04891170561313629,0.17901849746704102,1.9674912691116333,0.9688348064733527,1.6183217763900757,1.9674912691116333,0.7997259361449892,1.2382606267929077,1.9674912691116333,1.0,1.1294258832931519
Pcmtd1,0.1690930277109146,0.09680650383234024,-0.8579399585723877,0.9877323490338199,-0.07457704097032547,-0.8579399585723877,0.8052546981113696,-0.9825121164321899,-0.8579399585723877,1.0,-0.6374039053916931
Gm26901,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Rrs1,0.2399999499320984,0.05546380206942558,-2.2498061656951904,0.9688348064733527,-0.8700655102729797,-2.2498061656951904,0.13472678891019108,-2.7825701236724854,-2.2498061656951904,1.0,-1.5346362590789795
Mybl1,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Vcpip1,0.12837038934230804,0.141379252076149,0.14885276556015015,0.9688348064733527,0.49220848083496094,0.14885276556015015,1.0,0.15981057286262512,0.14885276556015015,1.0,0.11999981850385666
1700034P13Rik,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Sgk3,0.041557427495718,0.08155128359794617,1.001746654510498,0.9688348064733527,0.8327769637107849,1.001746654510498,0.9574011696873088,0.688805878162384,1.001746654510498,1.0,0.5553078055381775
Mcmdc2,0.006036646198481321,0.0,-22.529672622680664,0.9688348064733527,0.3853147327899933,-22.529672622680664,0.7997259361449892,-1.0,-22.529672622680664,1.0,-0.34077709913253784
Snhg6,0.5668132901191711,0.48312801122665405,-0.29609182476997375,0.9688348064733527,0.310737669467926,-0.29609182476997375,0.9765174801656665,-0.6447142362594604,-0.29609182476997375,1.0,-0.4595167636871338
Cops5,0.2789420485496521,0.28495296835899353,0.0352979451417923,0.9688348064733527,0.3878006339073181,0.0352979451417923,1.0,0.04982879012823105,0.0352979451417923,1.0,0.037558022886514664
Cspp1,0.10295221209526062,0.1600436121225357,0.6785754561424255,0.9688348064733527,0.7706294655799866,0.6785754561424255,0.9829576680512473,0.6307891607284546,0.6785754561424255,1.0,0.5148937106132507
Arfgef1,0.16802316904067993,0.06559740751981735,-1.4322720766067505,0.9688348064733527,-0.40768784284591675,-1.4322720766067505,0.6868939473777521,-1.4189008474349976,-1.4322720766067505,1.0,-0.9303349852561951
Prex2,0.006736360024660826,0.0,-22.688400268554688,0.9688348064733527,0.3853147327899933,-22.688400268554688,0.7997259361449892,-1.0,-22.688400268554688,1.0,-0.34077709913253784
A830018L16Rik,0.005847654305398464,0.0,-22.483646392822266,0.9688348064733527,0.3853147327899933,-22.483646392822266,0.7997259361449892,-1.0,-22.483646392822266,1.0,-0.34077709913253784
Ncoa2,0.10766852647066116,0.14739225804805756,0.4823276996612549,0.9688348064733527,0.6910805702209473,0.4823276996612549,1.0,0.4652766287326813,0.4823276996612549,1.0,0.36539554595947266
Tram1,0.3436354994773865,0.4182196855545044,0.3405902683734894,0.9688348064733527,1.2876969575881958,0.3405902683734894,1.0,0.5907210111618042,0.3405902683734894,1.0,0.4359023869037628
Lactb2,0.03945605456829071,0.050873395055532455,0.3749626576900482,0.9688348064733527,0.4872366786003113,0.3749626576900482,1.0,0.2156052142381668,0.3749626576900482,1.0,0.17117075622081757
Gm9947,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.13954046368598938,0.04245316982269287,-1.787834882736206,0.9688348064733527,-0.31322357058525085,-1.787834882736206,0.4673254142281526,-1.919442892074585,-1.787834882736206,1.0,-1.064794659614563
Rpl7,3.655531406402588,3.6042966842651367,-0.07592914998531342,0.9688348064733527,-0.9744733572006226,-0.07592914998531342,0.847255206132979,-0.9131432175636292,-0.07592914998531342,1.0,-0.6702977418899536
Rdh10,0.005596457049250603,0.0,-22.420122146606445,0.9688348064733527,0.3853147327899933,-22.420122146606445,0.7997259361449892,-1.0,-22.420122146606445,1.0,-0.34077709913253784
Stau2,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Ube2w,0.09399932622909546,0.0,-26.55448341369629,0.9688348064733527,-0.3703992962837219,-26.55448341369629,0.003638808765146157,-4.312867641448975,-26.55448341369629,1.0,-1.4697265625
Eloc,0.5489006042480469,0.6801128387451172,0.4135112762451172,0.9688348064733527,1.5263434648513794,0.4135112762451172,0.9062159463069634,0.7955509424209595,0.4135112762451172,1.0,0.6211368441581726
D030040B21Rik,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Tmem70,0.07299140095710754,0.09576522558927536,0.40843427181243896,0.9688348064733527,0.5792150497436523,0.40843427181243896,1.0,0.3292483985424042,0.40843427181243896,1.0,0.25808271765708923
Ly96,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Mcm3,0.10359493643045425,0.20006272196769714,1.0208457708358765,0.9688348064733527,1.108712077140808,1.0208457708358765,0.7997259361449892,1.011916995048523,1.0208457708358765,1.0,0.8379809856414795
Paqr8,0.0,0.04256242513656616,25.37388801574707,0.9688348064733527,0.8153756856918335,25.37388801574707,0.7997259361449892,1.0,25.37388801574707,1.0,1.0
Tram2,0.017730282619595528,0.0,-24.09252166748047,0.9688348064733527,0.2908504605293274,-24.09252166748047,0.5282836891998698,-1.7054312229156494,-24.09252166748047,1.0,-0.5811718702316284
Tmem14a,0.009812059812247753,0.0,-23.23320770263672,0.9688348064733527,0.33808258175849915,-23.23320770263672,0.6839414660975108,-1.4028449058532715,-23.23320770263672,1.0,-0.4780574142932892
Khdc1a,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.004657333716750145,0.0,-22.154434204101562,0.9688348064733527,0.3853147327899933,-22.154434204101562,0.7997259361449892,-1.0,-22.154434204101562,1.0,-0.34077709913253784
Gm26580,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Ogfrl1,0.036555562168359756,0.0,-25.15003776550293,0.9760374110640958,0.14915408194065094,-25.15003776550293,0.202146952475444,-2.4215245246887207,-25.15003776550293,1.0,-0.825200080871582
Smap1,0.27341172099113464,0.34343454241752625,0.3820631206035614,0.9688348064733527,1.0937966108322144,0.3820631206035614,1.0,0.5271466374397278,0.3820631206035614,1.0,0.41241833567619324
Sdhaf4,0.20073871314525604,0.04245316982269287,-2.3578667640686035,0.9688348064733527,-0.8601219058036804,-2.3578667640686035,0.09490028443623048,-3.0086536407470703,-2.3578667640686035,1.0,-1.5736969709396362
Lmbrd1,0.04807018116116524,0.051495619118213654,0.10179897397756577,0.9688348064733527,0.44249045848846436,0.10179897397756577,1.0,0.06317409873008728,0.10179897397756577,1.0,0.04780682921409607
Phf3,0.40064650774002075,0.09458129107952118,-2.3125810623168945,0.9688348064733527,-1.7277014255523682,-2.3125810623168945,0.019163400442009253,-3.916191339492798,-2.3125810623168945,1.0,-2.1536829471588135
Ptp4a1,0.2333909124135971,0.2834893465042114,0.3182394802570343,0.9688348064733527,0.7756012678146362,0.3182394802570343,1.0,0.48002350330352783,0.3182394802570343,1.0,0.3526422679424286
Prim2,0.0515960156917572,0.07840517908334732,0.6232376098632812,0.9688348064733527,0.4126596450805664,0.6232376098632812,1.0,0.3341829478740692,0.6232376098632812,1.0,0.2885796129703522
Rab23,0.004109099041670561,0.0,-21.973356246948242,0.9688348064733527,0.3853147327899933,-21.973356246948242,0.7997259361449892,-1.0,-21.973356246948242,1.0,-0.34077709913253784
Bag2,0.016650566831231117,0.0,-24.001094818115234,0.9688348064733527,0.2908504605293274,-24.001094818115234,0.5273242985755605,-1.7403079271316528,-24.001094818115234,1.0,-0.5930570960044861
Zfp451,0.10018379241228104,0.04501698538661003,-1.1943837404251099,0.9850805261782941,0.08452064543962479,-1.1943837404251099,0.7997259361449892,-1.055220365524292,-1.1943837404251099,1.0,-0.6125244498252869
Bend6,0.004913888406008482,0.0,-22.231979370117188,0.9688348064733527,0.3853147327899933,-22.231979370117188,0.7997259361449892,-1.0,-22.231979370117188,1.0,-0.34077709913253784
Dst,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Gm37233,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Ccdc115,0.23936182260513306,0.26863744854927063,0.1884782612323761,0.9688348064733527,0.5916445255279541,0.1884782612323761,1.0,0.2929723858833313,0.1884782612323761,1.0,0.21129216253757477
Imp4,0.22405585646629333,0.4635061025619507,1.2313318252563477,0.9688348064733527,1.9713197946548462,1.2313318252563477,0.5273242985755605,1.793865442276001,1.2313318252563477,1.0,1.4850959777832031
Ptpn18,1.945279598236084,1.9472370147705078,0.0032939701341092587,0.9688348064733527,0.3878006339073181,0.0032939701341092587,1.0,0.017596814781427383,0.0032939701341092587,1.0,0.012008273042738438
4930568A12Rik,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Arhgef4,0.011047213338315487,0.0,-23.405155181884766,0.9688348064733527,0.33808258175849915,-23.405155181884766,0.6839414660975108,-1.4187026023864746,-23.405155181884766,1.0,-0.4834613800048828
Gm38336,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Fam168b,0.21538807451725006,0.44995853304862976,1.2414227724075317,0.9688348064733527,1.849510669708252,1.2414227724075317,0.5834558313660984,1.7059470415115356,1.2414227724075317,1.0,1.409011960029602
Plekhb2,0.04930445924401283,0.0,-25.590927124023438,0.9877323490338199,0.05468983203172684,-25.590927124023438,0.09527040934803478,-2.842353343963623,-25.590927124023438,1.0,-0.9686089158058167
Hs6st1,0.04733885079622269,0.0,-25.530803680419922,0.9877323490338199,0.05468983203172684,-25.530803680419922,0.09490028443623048,-2.8696329593658447,-25.530803680419922,1.0,-0.9779051542282104
Uggt1,0.11144645512104034,0.14409063756465912,0.39467504620552063,0.9688348064733527,0.7358267903327942,0.39467504620552063,1.0,0.388975590467453,0.39467504620552063,1.0,0.2912466824054718
Neurl3,0.2131509780883789,0.18431657552719116,-0.23117803037166595,0.9802865520045625,0.1292668730020523,-0.23117803037166595,1.0,-0.2700972855091095,-0.23117803037166595,1.0,-0.19998304545879364
Arid5a,0.11606310307979584,0.15278556942939758,0.42368197441101074,0.9688348064733527,1.061479926109314,0.42368197441101074,1.0,0.4204009473323822,0.42368197441101074,1.0,0.33166930079460144
4930403P22Rik,0.0054822154343128204,0.051495619118213654,3.264967679977417,0.9688348064733527,0.7706294655799866,3.264967679977417,0.8601483285866768,0.8885192275047302,3.264967679977417,1.0,0.8528897166252136
Kansl3,0.18155807256698608,0.13840273022651672,-0.42351844906806946,0.9688348064733527,0.4996661841869354,-0.42351844906806946,1.0,-0.5270511507987976,-0.42351844906806946,1.0,-0.36442598700523376
Lman2l,0.05067012086510658,0.0,-25.631336212158203,0.9877323490338199,0.05468983203172684,-25.631336212158203,0.09490028443623048,-2.870567560195923,-25.631336212158203,1.0,-0.9782236814498901
Cnnm4,0.01749206893146038,0.0,-24.072834014892578,0.9688348064733527,0.2908504605293274,-24.072834014892578,0.5273242985755605,-1.735124111175537,-24.072834014892578,1.0,-0.5912905335426331
Cnnm3,0.055277179926633835,0.04250772297382355,-0.38824525475502014,0.9688348064733527,0.4275750517845154,-0.38824525475502014,1.0,-0.27225837111473083,-0.38824525475502014,1.0,-0.17724907398223877
Ankrd23,0.0,0.0,0.0,0.9688348064733527,0.43254685401916504,0.0,1.0,0.0,0.0,1.0,0.0
Ankrd39,0.06492666900157928,0.15581585466861725,1.329727292060852,0.9688348064733527,1.0788812637329102,1.329727292060852,0.7997259361449892,1.0360127687454224,1.329727292060852,1.0,0.8784536719322205
Cox5b,1.2276465892791748,0.9617440104484558,-0.5782846808433533,0.9688348064733527,-1.2280353307724,-0.5782846808433533,0.7477974373020289,-1.3470616340637207,-0.5782846808433533,1.0,-1.1038600206375122
Actr1b,0.0904601588845253,0.13288375735282898,0.585982084274292,0.9688348064733527,0.7855448722839355,0.585982084274292,1.0,0.5614650249481201,0.585982084274292,1.0,0.43938693404197693
Zap70,0.24632693827152252,0.26499688625335693,0.11944188922643661,0.9688348064733527,0.9123257994651794,0.11944188922643661,1.0,0.16869939863681793,0.11944188922643661,1.0,0.12467344850301743
Tmem131,0.046391990035772324,0.04828087240457535,0.05894928425550461,0.9688348064733527,0.43254685401916504,0.05894928425550461,1.0,0.03708343952894211,0.05894928425550461,1.0,0.027851583436131477
Vwa3b,0.011283028870821,0.0,-23.43579864501953,0.9688348064733527,0.33808258175849915,-23.43579864501953,0.6839414660975108,-1.4184836149215698,-23.43579864501953,1.0,-0.483386754989624
Inpp4a,0.04267392307519913,0.0,-25.377742767333984,0.9826236876067308,0.10192196071147919,-25.377742767333984,0.13447578453785614,-2.659618616104126,-25.377742767333984,1.0,-0.9063371419906616
Coa5,0.17612630128860474,0.0991542637348175,-0.8856605291366577,0.9747605572918598,-0.19141441583633423,-0.8856605291366577,0.7997259361449892,-1.034132719039917,-0.8856605291366577,1.0,-0.6894203424453735
Unc50,0.22213903069496155,0.2470930963754654,0.17229557037353516,0.9688348064733527,0.5817009210586548,0.17229557037353516,1.0,0.24097499251365662,0.17229557037353516,1.0,0.180572971701622
Mgat4a,0.04992302507162094,0.05069926753640175,0.022824138402938843,0.9688348064733527,0.4375186562538147,0.022824138402938843,1.0,0.014458348043262959,0.022824138402938843,1.0,0.010705974884331226
