paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
-2448.8393896366897,8049.330880092225,-1.7094584,-2.2350187,-1.9997978,4.2796216,-2.2554076,1.6196266,-2.7084975,-2.271339,-0.03062953,0.250339,-1.9651848,0.6990116,-1.0659753,-1.879513,0.7934866,0.14243945,0.37868384,0.29791135,-0.00028687887,-0.5590656,-0.5260246,-0.4571191,-1.5510836,0.1757835,-0.66046643,0.03382946,0.99483895,-0.24840608,0.54981226,2.157931,-2448.8393896366897,8049.330880092225,-151.6723818193924,-1182.1232625900209
14001.2001174884,15810.884212807938,16.220186,0.8831843,1.5958775,0.7398316,1.9244566,0.9421181,1.0549138,1.3443104,-0.21726587,0.03473727,0.14487861,1.1507045,0.4556096,0.22312705,-0.11422687,-0.028850244,-0.8834658,-0.36440703,-0.2583763,-1.4394298,0.73723084,0.8321119,0.19790433,0.86603945,0.18701889,-1.3937696,1.5484543,0.37843746,1.0756142,0.24394892,14001.2001174884,15810.884212807938,80.81168592144724,1456.7033226100245
2933.8333351438537,40018.06352068062,8.569705,-4.5667434,1.1296825,-3.8196924,-0.5612803,0.14804947,-0.7161342,-2.564501,0.6272539,-0.16830805,-0.038141046,-0.13797769,-0.31563303,1.4163196,0.20034415,0.4004577,1.0579944,0.4631909,-0.00018617896,-0.01687945,-0.78064376,0.29958495,0.037596166,0.28876856,1.6130481,0.2452458,-1.3251045,-1.0774424,-0.6855458,-0.52051127,2933.8333351438537,40018.06352068062,-815.8688909262271,6.059572975121431
5587.493268875575,18146.462966737,15.182126,-0.20657662,3.1965272,-0.6077995,1.717447,0.019602088,1.0274396,0.5579308,-1.0878917,0.84939635,0.88075614,0.45429462,-0.53984,0.29633713,0.1804944,-0.978974,-0.2867323,0.37288487,-0.22371756,-0.24822666,-0.09610281,0.9646106,1.213324,0.37149894,-0.3764119,0.09791587,0.594418,0.5361023,0.5380169,0.3771652,5587.493268875575,18146.462966737,116.0643118051432,1211.4862017469993
-440.7675669096778,-3623.6018710307503,-8.209655,7.019538,-3.1680174,-4.113113,-1.8049103,-2.816556,1.2184589,-1.9975111,-1.0476981,1.2515098,1.7955981,0.44754633,-0.9281681,0.5679797,0.12902348,0.073685974,-0.695705,0.7117612,-1.9935877,-2.070193,-0.5665917,1.2084986,-0.8810021,0.056272287,0.032097492,0.042153943,0.62460065,-1.6005499,0.6277734,0.15698184,-440.7675669096778,-3623.6018710307503,-203.2495365520694,-816.6529465567571
-4326.6799744255495,9692.760532146387,-1.3097847,-4.7082973,0.035974666,-2.2500412,-3.1655238,-1.2929375,-0.6587665,-2.2047946,0.7956022,-0.54464144,-0.34596124,-0.5593169,-0.48803696,-0.65241414,0.15688157,-0.7640875,0.14830191,0.8819819,-0.8695555,0.36795804,-0.37853706,0.22955537,0.21232209,-1.0838815,-1.0018773,0.5027554,-0.5674399,-0.23712458,0.47594896,0.3260767,-4326.6799744255495,9692.760532146387,-561.6349985866777,-1865.530082350384
-7292.832751954505,38158.597800217416,2.4103868,-4.924945,2.1931038,3.9413686,1.3879437,-1.5697067,-0.7445328,-0.2737574,-0.48591173,-0.8578847,0.14558077,-1.4414202,-0.78026116,-0.029520005,1.2606122,-0.48870397,-0.31013826,1.2345667,0.32043552,4.532887,-0.55326897,1.1109425,-0.40619212,0.4184668,-0.13589793,-0.66712886,-0.7347157,0.9866994,0.4636662,0.43756515,-7292.832751954505,38158.597800217416,-553.6860796199045,-339.292150043298
-5992.656112236201,11169.993531023272,-5.1772466,-3.6810524,-0.17469004,3.6333005,-2.5720794,-0.041149218,-0.51658183,1.9723594,-2.4220083,3.1601427,-0.51698154,1.7334466,4.9164734,2.2503083,0.63845664,0.40043694,-0.8054188,-0.4519647,-1.254537,1.0679168,-0.04684202,-0.70322824,-1.1133779,-3.0499413,-1.0594015,2.5856516,1.1982481,2.1411357,-5.0236797,-2.246385,-5992.656112236201,11169.993531023272,-39.8262650441555,-257.1810675728948
-3961.502399155284,8255.899028129672,0.88597196,-4.4518466,-1.168686,4.905094,-2.8631186,-0.93520045,-1.4253125,1.5536962,0.7868804,-1.9539018,-1.3759049,-0.124737464,-1.1470762,-0.66230184,-0.2984576,0.29955047,-0.05210885,0.58833104,2.031129,0.14962785,-1.7473725,-1.1857651,-1.1958544,-0.85893905,0.76852226,0.2491121,0.87476385,-0.19057833,0.8588196,1.9346967,-3961.502399155284,8255.899028129672,-362.235133563833,-1532.9594939191584
-6518.220904801854,3743.0719415861945,-3.0559618,-4.813678,-0.7515308,0.992199,-1.9191648,-0.239892,-1.3331995,0.48079914,0.13423784,0.5428029,-0.85182554,-0.06990608,-2.3420255,-2.1890938,0.34775952,1.7373252,-0.2712864,1.2820035,0.8260532,-1.661416,1.2546854,-0.8083002,0.5246548,1.5930175,1.703774,0.74384737,-0.740368,0.51641995,-1.1023651,-0.93705493,-6518.220904801854,3743.0719415861945,87.86959617199877,-1286.743897684553
