paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
8718.510556020106,40795.54665497975,-4.243383,-0.18941574,1.5540452,0.6651671,-1.2156944,0.2699259,0.032432277,0.3843825,-0.2777529,-0.718773,-0.026356895,-0.20870478,0.77013147,-0.7935114,0.18759032,0.7124568,-0.51485133,0.3833465,1.0433942,-0.41523418,-0.1296264,-0.33841714,-0.19728556,0.66502094,-0.5152195,0.2901398,0.50338167,0.59344625,0.05351999,-0.046384875,8718.510556020106,40795.54665497975,-62.095518448188685,-410.1742703077425
7921.707387329347,42252.66080139783,-4.4625974,0.83351827,-0.51678187,1.4785686,-1.9870571,0.41715825,2.1937783,1.465315,-1.7249035,-0.7516211,-0.6004783,0.047142733,-0.4275381,0.09059968,-0.21824412,1.452857,0.36335966,0.71124995,-0.36271423,-0.031139102,-0.33091092,-0.6726551,0.8713669,0.2726411,-0.48000544,1.205328,-0.16154267,0.041975062,0.039035585,0.23168279,7921.707387329347,42252.66080139783,166.24748728131615,120.91221340125594
2248.5804578435555,-7005.500330493187,-7.5719633,3.056644,-2.0026677,-1.4100106,-0.20830981,0.11136478,-1.015624,-2.0555463,0.89521843,-0.034890205,0.6575232,0.60920316,1.9728693,-0.8208513,-1.2909743,0.94019055,-0.11956118,-0.5353652,-0.57504934,-0.0034934995,-0.08544184,0.43594402,-0.7867818,-0.6253705,0.3358637,-0.16804525,0.027325958,0.14181295,-0.3777542,0.2594621,2248.5804578435555,-7005.500330493187,367.131872216747,869.7817243547314
28879.35969065589,49964.291063302284,-0.4036079,0.012257616,-0.7493666,-1.821761,-0.97865534,3.4384122,-4.220059,-2.3979497,3.6066465,1.5371287,0.32579526,-0.015351767,-2.0094461,0.2181539,-0.26936266,0.41362017,0.075008936,-1.2180669,-0.31890383,-1.5148673,-0.6209099,-0.7689222,-0.0023934818,-1.2873143,-1.090441,1.2646129,1.236717,0.14722201,-1.5329379,0.17255998,28879.35969065589,49964.291063302284,-114.04177913322286,-491.6386706009386
2178.8727587435,49968.81202171038,3.5121026,-4.2109756,1.8230771,1.681862,1.0887531,-0.9799878,0.022579407,-1.6148779,0.58563066,0.496092,1.1833036,-0.028150894,0.5652331,-0.31053063,0.56833106,0.7714644,-1.3786287,-0.2737098,1.4274358,-0.011268609,-0.5984249,1.0305281,0.38105938,0.08865545,-0.2682054,-0.9970785,-0.36591366,0.2449025,0.12364533,0.35264108,2178.8727587435,49968.81202171038,-783.6981250451723,-1468.2735055690182
-3864.019488892194,-9422.139250968565,0.19970696,-4.3782554,-1.5653502,-3.475199,1.5912027,-2.00685,-0.15645856,-0.7392676,0.82744485,0.8500289,0.43197325,-0.6954204,-0.55710393,0.7052805,0.51058793,-0.99136615,-1.0716299,-0.714779,0.6554223,-0.45543453,0.810197,0.026052594,-0.24996434,-0.060514905,-0.59763587,-0.035355605,0.5495892,0.061771777,-0.11044465,-0.30269685,-3864.019488892194,-9422.139250968565,-151.8427152844728,6.833808219234069
39045.7351991646,58073.662480037536,2.7743468,-4.0993056,-0.27106678,0.44712272,4.205588,4.2669625,-3.409764,0.52128035,3.3144877,-1.162098,-0.207125,-1.0906417,-3.4543774,0.48987982,0.8427533,0.043430258,0.94175607,0.13201173,-0.37870887,-1.1745538,-0.44421223,-1.0552157,0.5793292,0.07150465,1.8890729,1.6529201,-0.505481,-0.651048,-1.4013221,-0.7861924,39045.7351991646,58073.662480037536,28.283860302589524,-54.14177425744723
6620.4756147883145,49225.722445823,-4.1001225,-0.90620637,1.7184643,1.5292635,-1.7525349,-1.1301368,1.1858271,-1.2061561,-0.10318602,-1.2193629,0.96375614,-1.017053,0.8276572,0.32296723,-0.16220497,-0.39866227,0.2948613,0.1853032,0.5115504,0.98774254,-0.024751345,-0.28677934,-1.4421068,-0.5943589,-0.22766137,-0.7724193,0.1480422,-0.43505508,-0.8284364,0.87458324,6620.4756147883145,49225.722445823,174.65161395158822,-108.75165483643514
17814.744736591045,70181.09705139716,-1.0018059,2.4079723,9.471348,-4.595375,0.57996655,-1.6310024,2.0416076,0.84476244,-0.267684,0.31234998,-1.0830134,-0.016122928,-1.8520445,-0.3767106,-1.0121716,-0.47797042,-1.1975255,0.7984794,-0.015689187,0.46157515,-0.64226276,-0.6852265,0.9985207,-0.7713623,-1.0404748,0.78879166,0.15920189,1.0016168,-0.5937614,-0.27978268,17814.744736591045,70181.09705139716,-292.0078685545279,-95.42766597323707
8717.400577101309,64083.14800605989,2.2191792,-1.5151856,3.9422882,1.1760528,-1.324077,-0.53188825,-0.08489598,0.8784407,-0.31921953,-0.8517327,1.4117328,-0.4784475,0.67591876,0.8627696,1.7742012,-2.4587042,-1.4976733,-0.11845534,2.3272746,-0.4556109,0.59477276,0.9763291,-0.48512998,1.5023992,-1.3265073,0.1525866,-0.07121966,0.89102125,0.0010861771,0.31160474,8717.400577101309,64083.14800605989,-564.4373442761489,146.41316120678388
-5723.618821837759,-14109.493562262684,-5.476018,-0.09015423,-2.121352,-0.43229926,-1.125131,-2.415407,3.2366521,-0.5340998,-0.7332997,-0.22843727,0.1740092,-0.38940343,-0.85612375,-0.16242665,-0.3187749,0.111496404,0.77499837,0.33275777,-0.5277948,0.29802322,0.038625535,0.59546494,0.31358933,-0.7160003,-0.17690441,0.25916588,0.26831323,-0.54255724,-0.40357712,-0.15051007,-5723.618821837759,-14109.493562262684,-559.0069964734886,121.20831678750446
10071.61409112322,8098.72388064558,-2.8761518,-0.053976662,-2.7057974,-4.311664,0.74735445,-0.16952297,-2.343807,0.48156875,0.6576161,0.8208368,0.65098494,0.42235762,1.0129577,0.54608643,1.5858434,-1.8236066,-2.0048993,-1.4947702,1.0486041,0.10379832,0.52514386,0.17820108,-0.73906285,1.1782273,-0.7670201,-0.93577194,0.15463702,0.36515215,0.90112567,0.5577524,10071.61409112322,8098.72388064558,-240.0493442972752,-1261.3477206537466
8493.625810663023,45802.670799478095,-2.9776313,-0.03279813,3.2736905,0.54030013,-0.22601913,-0.8578056,0.19914544,-1.0288785,0.4972073,-0.8385306,0.31836113,-0.790375,0.4551098,-0.2850128,0.17597973,0.63027126,-0.73512846,-0.31338587,1.0299841,-1.017457,0.2793503,0.35477063,-0.028162887,-0.002927717,-1.1628281,0.09619276,0.46273634,-0.06488539,-0.012680773,1.2706332,8493.625810663023,45802.670799478095,36.18489830437271,621.8686226598024
24125.464937351397,62590.539183586574,-2.3068962,6.2387958,-1.3301647,0.7551502,-1.4629041,-0.6635991,-0.4120419,0.8082372,2.0176294,-0.039589338,-1.0640225,-0.38359976,-0.6051195,0.90244997,0.29243776,0.08006096,0.13762693,-0.39000732,-1.0134239,-1.3760029,-0.484546,-0.4951427,-0.6974822,-0.46055484,0.06905891,-0.3470665,-0.12879765,0.38766775,-0.040581636,-0.35164908,24125.464937351397,62590.539183586574,88.0622244225425,-438.81367212194147
16989.373116105482,57546.74387570252,-1.2138507,-1.2211113,1.5669634,2.3797672,-1.6762575,1.5991688,0.8609218,0.6686665,-0.663203,-0.37126228,-0.78213453,-0.52818364,0.037694495,1.284138,-0.58416295,0.08108487,0.5295336,0.6619887,-1.309187,1.8455193,1.5068005,0.8098013,-1.3346074,0.43400353,-0.6527186,0.39805603,0.67489004,0.39537308,-1.6722653,-1.898989,16989.373116105482,57546.74387570252,198.22194729802672,-178.2478249862758
20109.185040484637,50300.98616090944,-2.5922012,-1.2050104,0.96634436,0.25657624,0.5544568,0.35054332,-0.40918782,0.6324546,-0.4728629,-1.0633583,0.04296997,-0.87326956,0.12355814,-0.06906789,0.1527281,0.92679954,-0.63559693,0.34193212,0.76866424,0.028809702,0.1049012,0.31442666,0.9242383,0.13849856,-0.6366902,1.2600348,0.54004747,-0.12897648,-0.87269986,0.507782,20109.185040484637,50300.98616090944,150.862149498643,-109.22034668448845
5765.041438006792,41554.36513786516,7.541481,-0.36315775,6.3339624,-4.005324,-4.6717343,-0.2325597,-2.4039335,-8.497057,7.6281986,5.27739,4.696907,-0.21700107,-1.9330974,1.1022956,1.9758005,-0.2112963,-1.9373913,-0.90635073,-0.3286255,-0.9444907,-1.6146836,0.6164696,0.8925439,-1.2991349,1.5138154,0.6923107,-0.20881109,-0.9809159,-0.7524739,-0.73988825,5765.041438006792,41554.36513786516,-728.4882337083121,-190.49957256557286
9970.550738083852,13125.871126658689,-4.0697107,-2.1151984,-2.21629,-3.5777328,2.985811,-1.5860585,0.39541084,0.17889145,-0.03828572,0.2989892,-0.12889974,0.46729732,0.43988037,-1.386082,0.04982291,0.7442915,-0.4241675,-0.09446077,0.16624853,-0.30534145,1.1278222,0.5097731,0.07142117,0.7890048,-0.26572523,-0.046636686,0.2552446,-0.33548877,0.08570961,0.20269081,9970.550738083852,13125.871126658689,234.84547803784895,133.52302309422376
27724.01943284525,59569.32702483588,-0.3723041,-2.1485777,-0.44596243,2.1434267,2.0508687,1.3443508,-2.7313485,1.8801026,-0.4963677,-0.4992717,-1.4227462,0.36482462,-0.18752855,-0.98237747,-0.17536402,0.45694155,-0.5591281,-0.19591862,1.0148772,-0.22645634,-1.1606597,0.52288455,0.48751077,-1.2041202,-0.003032933,0.19826137,-0.79069483,0.49459982,-0.35253987,-0.58891124,27724.01943284525,59569.32702483588,551.073043030689,-350.9912153740491
17053.33058078725,60596.072487748126,-0.34118947,-0.33397233,-1.5519401,4.3071856,1.0992118,-1.1369044,3.4454043,1.6925577,0.47512364,-1.5712856,0.6076734,0.58420914,-1.0514665,0.45562017,-1.4200861,1.9361615,0.258449,1.5449449,-1.0555196,-0.27591074,-0.73848945,-2.8062108,2.079655,0.2651508,-1.7186137,2.1231112,0.93094957,1.8151388,0.29340115,-0.8998855,17053.33058078725,60596.072487748126,236.5986371317355,610.909002697265
12876.40304275441,37248.212105189035,-4.0554457,1.0017319,1.2441978,-0.82494456,0.5540933,1.209766,-1.8899354,-0.5533009,1.2325267,-1.0680112,0.28221846,-0.5349132,1.5804567,-0.9725606,0.09165334,-0.7770283,0.33480644,-1.2519716,0.93649256,0.33769137,1.0243951,0.23558003,-1.5443159,0.7291091,0.040712737,-0.5525983,0.11532896,-0.354473,0.45350358,0.26795492,12876.40304275441,37248.212105189035,-45.0655932982445,420.16055483124
683.7977182545881,40104.98770608303,9.17666,1.941364,-6.7052274,7.795589,4.505235,-1.0389048,16.093689,6.4193883,26.739487,-11.302315,-9.52917,10.316,-7.0140834,6.1166506,2.4657252,5.520602,-6.5775056,-12.837999,-7.762967,16.250023,3.7177572,-7.7043614,8.155596,-6.160313,0.30927098,-0.10887258,3.7981443,0.37086096,5.359119,2.4042153,683.7977182545881,40104.98770608303,-766.6838095886816,-757.4366940227776
16204.847020868765,18548.69529809733,-1.881425,-2.6175811,-3.7036626,-3.6772723,4.46812,-2.6563091,2.7378306,0.26693603,-0.51845795,0.9727434,-0.25931707,-0.28934178,-0.92249167,-0.2658658,0.33103287,0.2118209,-0.21081455,0.29972962,-0.29996672,0.34217003,0.82754517,0.49182695,0.76157856,-0.42636988,-0.24624176,0.99469465,0.320707,-0.78089833,0.15649898,0.55223,16204.847020868765,18548.69529809733,-87.04079308596377,299.05959597128503
16936.49854548955,58233.86312678884,-3.6850872,5.0684066,7.5626855,-2.7821991,-1.7300717,-1.2003133,1.3251758,-0.004787368,1.0565149,-1.3929896,-1.1174896,0.5265736,0.60701746,-0.15921423,-0.83166075,0.74624693,0.2620915,-0.23635012,-0.5747726,-0.23257275,-0.16432446,-0.56061757,-0.5826808,-0.34980413,0.001822814,0.51070017,0.016195351,0.34459293,-0.46155015,0.21270022,16936.49854548955,58233.86312678884,-435.4516169177658,-375.18418960407223
10850.389450613575,20401.297522361816,-5.4905734,0.5201303,-2.6776993,-0.6175796,1.0834093,-0.07429026,0.72111446,-0.082696736,-0.9845095,-2.333461,0.6203381,-0.14587279,1.3735914,0.32213986,-1.0946121,0.8765384,-0.13444099,0.4231509,0.08219952,0.75760734,-0.24129674,-1.0041566,-0.3379436,0.6653324,0.37125888,-0.80333567,-0.56007034,-0.019671846,-0.19649315,-0.2515475,10850.389450613575,20401.297522361816,-126.01121447612671,-1572.9632152393172
