"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044441","ciliary part","86/2088","457/23436",1.99322249170519e-11,1.99322249170519e-11,1.14557840049583e-08,"Armc9/Sag/Kifap3/Rapgef4/Ttc30b/Ttc30a2/Ttc30a1/Nphp1/Cask/Cdkl5/Bbs7/Sclt1/Ift80/Pifo/Rrh/Odf2l/Ssx2ip/2610301B20Rik/Tmem67/Invs/Whrn/Wdr78/Dnali1/Kif17/Nphp4/Drc1/Ift172/Evc2/Wdr19/Cnga1/Tctn1/Ift81/Tctn2/Opn1sw/Smo/Cep41/Tacr1/Ift122/Tuba3a/Casc1/Ehd3/Gapdhs/Rgs9bp/Ccdc114/Kif7/Myo7a/Tacr2/Tspear/Cep290/Tbc1d30/Gli1/Bbs2/Dlg5/Rpgrip1/Ift88/Dzip1/Bbs9/Lca5/Nphp3/Gnat1/Tmem17/Ccdc88a/Drc3/Rilp/Mks1/Mapt/Dnah17/Cep131/Adgrv1/Map1b/Bbof1/Ttc8/Wdr60/Spef2/Cep19/Tctex1d2/Ift57/App/Lca5l/Ccr6/Ift140/Dnah8/Ttbk2/Guca1b/Dync2li1/Bbs1",86
"GO:0036064","ciliary basal body","40/2088","147/23436",8.69655703793889e-11,8.69655703793889e-11,2.49911586458665e-08,"Armc9/Kifap3/Ttc30b/Ttc30a2/Ttc30a1/Cdkl5/Bbs7/Ift80/Pifo/Odf2l/Ssx2ip/Whrn/Kif17/Nphp4/Ift172/Ift81/Cep41/Ift122/Tuba3a/Kif7/Cep290/Tbc1d30/Bbs2/Dlg5/Ift88/Dzip1/Bbs9/Lca5/Ccdc88a/Rilp/Mks1/Cep131/Bbof1/Ttc8/Cep19/Ift57/Ift140/Ttbk2/Dync2li1/Bbs1",40
"GO:0035869","ciliary transition zone","26/2088","72/23436",2.0343323512183e-10,2.0343323512183e-10,3.89735250443926e-08,"Kifap3/Nphp1/Tmem67/Whrn/Kif17/Nphp4/Wdr19/Tctn1/Tctn2/Ift122/Myo7a/Cep290/Rpgrip1/Ift88/Bbs9/Lca5/Gnat1/Tmem17/Mks1/Cep131/Adgrv1/Ttc8/Ift57/Ift140/Ttbk2/Dync2li1",26
"GO:0030990","intraciliary transport particle","16/2088","29/23436",3.28420488698074e-10,3.28420488698074e-10,4.71888386392496e-08,"Ttc30b/Ttc30a2/Ttc30a1/Ift80/Ift74/Hspb11/Kif17/Ift172/Wdr19/Ift81/Ift122/Ift88/Ttc21a/Ift57/Ift140/Dync2li1",16
"GO:0043235","receptor complex","74/2088","394/23436",5.51032006104559e-10,5.51032006104559e-10,6.33396790174925e-08,"Ramp1/Cr2/Eng/Acvr2a/Acvr1/Calcrl/Gria3/Plxna3/Dlg3/Kctd12b/Tlr7/Tlr2/Il6ra/Itga10/Egf/Npnt/Mttp/Gabrr2/Emilin1/Tlr1/Tlr6/Kit/Tgfbr3/Flt1/Ephb6/Epha1/Plxna1/Caprin2/Grik5/Shank1/Grin2d/Igf1r/Gprc5b/Il4ra/Tspan32/Insr/Fgfr1/Nr3c2/Il27ra/Pkd1l3/Bmpr1a/Chrna2/Kctd12/Ldlr/Plxnb1/Acvr2b/Vipr1/Ramp3/Chrnb1/Itgae/Ramp2/Cd79b/Gprc5c/Nrn1/Adgrv1/Il6st/Ahr/Ighd/Ighm/Ghr/Lifr/Acvrl1/Acvr1b/Itga5/Tfrc/Cd200r1/Trat1/Impg2/App/Cd74/Pdgfrb/Cnih2/Adra2a/Csf2ra",74
"GO:0032391","photoreceptor connecting cilium","17/2088","45/23436",1.28106928756374e-07,1.28106928756374e-07,1.22712952808737e-05,"Kifap3/Nphp1/Whrn/Kif17/Nphp4/Wdr19/Ift122/Myo7a/Cep290/Rpgrip1/Ift88/Lca5/Gnat1/Adgrv1/Ttc8/Ift57/Ift140",17
"GO:0030992","intraciliary transport particle B","11/2088","21/23436",4.15129583150218e-07,4.15129583150218e-07,3.40843236691758e-05,"Ttc30b/Ttc30a2/Ttc30a1/Ift80/Ift74/Hspb11/Kif17/Ift172/Ift81/Ift88/Ift57",11
"GO:0098802","plasma membrane receptor complex","36/2088","181/23436",3.65364007593266e-06,3.65364007593266e-06,0.000262485194928846,"Ramp1/Acvr2a/Acvr1/Calcrl/Gria3/Dlg3/Tlr2/Il6ra/Itga10/Npnt/Emilin1/Tlr1/Tlr6/Grik5/Shank1/Grin2d/Igf1r/Tspan32/Insr/Chrna2/Acvr2b/Ramp3/Chrnb1/Itgae/Ramp2/Cd79b/Nrn1/Il6st/Ighd/Ighm/Acvrl1/Acvr1b/Itga5/Tfrc/Trat1/Cnih2",36
"GO:0097733","photoreceptor cell cilium","26/2088","112/23436",4.42602857667351e-06,4.42602857667351e-06,0.000282644631913887,"Sag/Kifap3/Rapgef4/Nphp1/Bbs7/Rrh/Whrn/Kif17/Nphp4/Wdr19/Cnga1/Opn1sw/Ift122/Rgs9bp/Myo7a/Cep290/Rpgrip1/Ift88/Lca5/Gnat1/Adgrv1/Map1b/Ttc8/Ift57/Ift140/Guca1b",26
"GO:0097731","9+0 non-motile cilium","26/2088","114/23436",6.25063184994658e-06,6.25063184994658e-06,0.000359246841060088,"Sag/Kifap3/Rapgef4/Nphp1/Bbs7/Rrh/Whrn/Kif17/Nphp4/Wdr19/Cnga1/Opn1sw/Ift122/Rgs9bp/Myo7a/Cep290/Rpgrip1/Ift88/Lca5/Gnat1/Adgrv1/Map1b/Ttc8/Ift57/Ift140/Guca1b",26
