wilcoxon,t-test,t-test_overestim_var
S100a6,S100a6,S100a6
Lgals1,Fabp5,Ybx3
Gapdh,Pclaf,Pclaf
Actg1,Rrm2,Lgals1
H2az1,Ybx3,Fabp5
Hmgb2,Lgals1,Rrm2
Ybx3,Birc5,Hmgb2
Txn1,Cks1b,Dut
Ybx1,Dut,Birc5
Rps27l,Hmgb2,Stmn1
Pfn1,Stmn1,Cks1b
Vim,Uhrf1,Lmnb1
Sub1,Tpi1,Tpi1
Ldha,Lmnb1,Gmnn
Anxa2,Lgals3,Gapdh
Fabp5,Ccnb2,Mcm5
Hsp90b1,Lig1,Lig1
Cox5a,Ccna2,Anxa2
Dut,Spc24,H2az1
Ranbp1,Gmnn,Lgals3
Eif5a,Mki67,Uhrf1
Ran,Mcm5,Ccnb2
Ptma,Tyms,Ccna2
Tpi1,Cdca3,Mki67
Nap1l1,1500009L16Rik,Spc24
Hmgb1,Gzmb,Gzmb
Nme1,Rrm1,Rrm1
S100a4,Tk1,Tyms
Lmnb1,Anxa2,Ezh2
Pclaf,Ezh2,Vim
Alyref,Sdf2l1,Dctpp1
Lgals3,Mt1,Cdca3
Prdx1,Dctpp1,Sdf2l1
Rrm2,Zbtb32,Ybx1
Gzmb,Hells,Rps27l
Mif,Cdca8,Tk1
Cks1b,Mcm3,Ptma
Stmn1,Vim,Mcm3
Anp32b,Rad51,1500009L16Rik
Pdia6,Gapdh,Txn1
Atp5pb,H2az1,Actg1
Dynll1,Ppil1,Hells
Dctpp1,S100a4,Cdca8
Tuba1b,Ccne1,Ppil1
Tagln2,Kif15,Tipin
Mcm5,Ptma,Alyref
Pgk1,Tipin,Siva1
Gmnn,Rps27l,Hsp90b1
Hsp90ab1,Ybx1,Pdia6
Sdf2l1,Siva1,Cisd1
Birc5,Cisd1,Ran
Ywhae,Pdia6,Mcm6
Cmtm7,Adap1,Zbtb32
Uhrf1,Mcm6,Mt1
Ezh2,Dtl,S100a4
Pdia3,Asf1b,Tuba1b
Pcna,Alyref,Smc2
Mrpl18,Clspn,Rad51
Mki67,Rfc4,Kif15
Set,Hsp90b1,Dtl
Hsp90aa1,Smc2,Ccne1
Ccnb2,Ran,Rfc4
Hspd1,Hmmr,Ddx39
Tyms,Txn1,Serpinb6b
Rrm1,Actg1,Ranbp1
Mcm3,Tuba1b,Cmtm7
Lig1,Rfc3,Clspn
Mt1,Serpinb9,Serpinb9
Prelid1,Serpinb6b,Hsp90aa1
Ddx39,Dhfr,Cdk2ap1
Ywhah,Tmem97,Nap1l1
Tk1,Hsp90aa1,Asf1b
Tipin,Ddx39,Ldha
Ppia,Tacc3,Hmgn2
Calm1,Orc6,Pcna
Dbi,Ccnb1,Tubb4b
Eif1ax,Cdk2ap1,Orc6
Ccna2,Cdk1,Adap1
Zbtb32,Tubb4b,Eif1ax
Atpif1,Cmtm7,Mcm7
Manf,Mcm7,Rfc3
Spc24,Ifng,Dnmt1
Tubb4b,Tpx2,Hmgb1
Mcm6,Chaf1a,Dhfr
Psma4,Dnmt1,Atpif1
Pgam1,Gins2,Eno1
1500009L16Rik,Hmgn2,Pgam1
Eno1,Cenpw,Dtymk
Cdca3,Ranbp1,Hmmr
Hells,Top2a,Cenpw
Slc25a5,Pcna,Eif5a
Cisd1,Psat1,Hspd1
Atp5g1,Eif1ax,Tacc3
Siva1,Ube2c,Mrpl18
Ccne1,Ldha,Pgk1
Snrpd1,Nap1l1,Phgdh
Hnrnpab,Mad2l1,Ifng
Serpinb6b,H1f5,Ywhah
Ifng,Ska1,Anp32b
Kif15,Dtymk,Rpa2
Dtl,Ncapg2,Rnaseh2b
Ppil1,Rnaseh2b,Tmpo
Aldoa,Prdx4,Pfn1
Cd48,Cbx5,Tfdp1
Rad51,Cdc45,Psat1
Hint1,Atpif1,Cbx5
Dek,Hspd1,Tmem97
Lcp1,Pgam1,Ccnb1
Calm3,Cdc6,Top2a
Nucks1,Knl1,Ywhae
Anp32e,Tfdp1,Gins2
Smc2,Nek2,Tpx2
Adap1,Cenps,Prelid1
Atp5b,Casp3,Cdk1
Serpinb9,Eno1,Casp3
Ndufab1,Hmgb1,Manf
Asf1b,Creld2,Mad2l1
Hmmr,Rpa2,Cox5a
Cdca8,E2f8,Ube2c
Dhfr,Phgdh,Dbi
Slbp,Cenph,Nme1
Top2a,Mcm10,Hsp90ab1
Clspn,Mrpl18,Chaf1a
Calr,Cdc20,Prdx1
Phgdh,Eif5a,Cenpa
Actb,Tmpo,Pdia3
Cdk1,Mt3,Ncapg2
Tmpo,Anp32b,Ppia
Gins2,Hmgb3,Psma4
Cdk2ap1,Ywhah,Calm3
Hmgn2,Pgk1,Creld2
Rfc4,Ncapg,Slbp
Rfc3,Hsp90ab1,Anp32e
Cct8,Mybl2,Mif
Fkbp1a,Havcr2,Mpp6
Ccnb1,Manf,Dynll1
Cbx3,Mpp6,Ndufab1
Dtymk,Cdca7,Prdx4
Tmem97,Cenpa,Pdap1
Tacc3,Pmm1,Hnrnpab
Sumo2,Mcm2,Sub1
Selenoh,Cenpk,Cks2
Dnmt1,Bub1,Tagln2
Srsf3,Fen1,Mcm2
Mcm7,Plk1,Lyar
Cdca7,Ywhae,Nasp
Mad2l1,Cks2,Cdc45
Ube2c,Chaf1b,Fen1
Pdap1,Dbi,Pmm1
Cdc42,Bub1b,Ska1
Atp5a1,Fignl1,H1f5
Cycs,Prelid1,Knl1
Ncapg2,Ppia,Cd48
H1f5,Anp32e,Snrpd1
Prdx4,Lyar,Hmgb3
Chaf1a,Kif11,Cenps
Rnaseh2b,Atad5,Rpn1
Casp3,Slbp,Cdc6
Tpx2,Fbxo5,Erh
