wilcoxon,t-test,t-test_overestim_var
Npm1,Npm1,Npm1
Hsp90ab1,Rps27a,Rpl5
Hspd1,Rpl5,Rps27a
Rpl5,Hspe1,Hspe1
Hspe1,Hspa9,Hspd1
Rps27a,Rpl15,Hspa9
Rpl15,Hspd1,C1qbp
Cct6a,Rps9,Hsp90ab1
Eif5a,Rpl14,Rpl15
Cct8,C1qbp,Cct6a
Hsp90aa1,Rpl13,Rps9
Rps18,Rpl36,Rpl13
Eef1g,Cct6a,Rpl14
Rpl13,Hsp90ab1,Ncl
Rpl14,Rpl27a,Rpl36
Rpl8,Ppp1r14b,Ppp1r14b
C1qbp,Rpl6,Cct8
Ncl,Cct8,Rpl27a
Eif4a1,Rpl26,Cdc20
Rpl11,Ncl,Rpl6
Rpl6,Rpl8,Rpl26
Hspa9,Cdc20,Eef1g
Ran,Eef1g,Rpl8
Ppp1r14b,Rps23,Fabp5
Rpl36,Rps25,Prmt1
Rpl31,Rps18,Rps25
Rps9,Eef1b2,Mrto4
Cct3,Prmt1,Rps23
Rpl26,Fabp5,Rps18
Rpl7,Rpl23a,Eef1b2
Rps25,Rps15,Rangrf
Rps8,Mrto4,Rpl23a
Eef1b2,Rpl11,Rpl11
Rpl3,Rpl9,Rps14
Rps23,Rps14,Rps15
Rps15,Rangrf,Tomm40
Fabp5,Tomm40,Cct3
Pgam1,Rpl35a,Rpl9
Rpl23a,Rps12,Rpl35a
Rps3a1,Rpl3,Rps12
Rpl27a,Rplp1,Fbl
Atp5g1,Cct3,Rplp1
Pa2g4,Fbl,Pa2g4
Rpl9,Rpl7,Eif4a1
Prmt1,Rpl4,Rpl3
Rpl4,Rpl23,Rpl18
Set,Rpl18,Hsp90aa1
Rps6,Pa2g4,Mybbp1a
Cct5,Eif4a1,Rpl23
Hnrnpa1,Rps3a1,Rpl7
Rpl12,Mybbp1a,Galk1
Cdc20,Galk1,Rps3a1
Ranbp1,Hsp90aa1,Rpl4
Rack1,Eif5a,Eif5a
Rpl7a,Pgam1,Pgam1
Ddx39,Hspa4,Hspa4
Rps14,Rps6,Atp5g1
Rplp1,Atp5g1,Ppid
Fbl,Ppid,Hmmr
Tpi1,Hmmr,Rps6
Phb2,Rack1,Rps8
Rpl35a,Rps8,Phb2
Mrto4,Phb2,Tpi1
Rangrf,Eef1d,Rack1
Rps12,Tpi1,Cct5
Slc25a3,Cct5,Rpl12
Serbp1,Ruvbl1,Ruvbl1
Rpl18,Polr2e,Eef1d
Eef1d,Ddx39,Rpl31
Rplp0,Ppa1,Ppa1
Ldha,Ndufab1,Ddx39
Ppa1,Lyar,Cacybp
Tcp1,Rpl12,Lyar
Cct2,Rpl31,Polr2e
G3bp1,Cacybp,Ndufab1
Hspa4,St13,Nsun2
Cacybp,Nsun2,St13
Tubb4b,Rps7,Rps7
Mif,Bzw2,Gsto1
Ndufab1,Gsto1,Bzw2
Rps2,Pabpc4,Pabpc4
Tomm40,Rps5,Lap3
Rpl23,Rplp0,Rps5
Mybbp1a,Lap3,Rplp0
Cct7,Nek2,Rpl7a
Rps17,Dnaja1,Nek2
Lyar,Gpx1,Gpx1
Rps4x,Rpl7a,Tubb4b
St13,Tubb4b,Hnrnpa1
Ppid,Pebp1,Dnaja1
Pebp1,Rpl37,Ccnb1
Galk1,Nudcd2,Nudcd2
Btf3,Cct4,Cct4
Cct4,Hnrnpa1,G3bp1
Phgdh,Ccnb1,Pebp1
Rps5,G3bp1,Rpl37
Rps7,Eef1a1,Tcp1
Hmmr,Ddx1,Gspt1
Fkbp4,Gspt1,Ddx1
Dnaja1,Rps4x,Cct2
Eif2s2,Lrrc59,Lrrc59
Eef1a1,Tcp1,Fkbp4
Polr2e,Glrx5,Glrx5
Vdac2,Cct2,Dnph1
Rpl37,Fkbp4,Rps4x
Gpx1,Rpl24,Rpl24
Rpl10,Dnph1,Impdh2
Nek2,Chchd10,Nolc1
Gspt1,Nolc1,Rpl30
Hdgf,Impdh2,Tmem97
Rps26,Eprs,Mt3
Impdh2,Tmem97,Chchd10
Naca,Rpl30,Eef1a1
Ruvbl1,Morf4l2,Eprs
Nme1,Rpl36a,Morf4l2
Gsto1,Rpl27,Rpl27
Pabpc4,Phgdh,Serbp1
Ptges3,Mt3,Phgdh
Rpl36a,Rps26,Hspa8
Dnph1,Cct7,Tg
Rpl27,Rcc2,Gcsh
Snrpf,Rps28,Cct7
Nsun2,Hspa8,Rcc2
Eif3b,Psmc1,Rps26
Eif3c,Gcsh,Wdr18
Cyc1,Wdr18,Rpl36a
Lrrc59,Serbp1,Ruvbl2
Eif4g2,Gadd45gip1,Psmc1
Bzw2,Vdac2,Vdac2
Eprs,Ruvbl2,Gadd45gip1
Glrx5,Tg,Phb
Hspa8,Rpl32,Stip1
Rpl10a,Eif4g2,Bub1b
Rpl24,Stip1,Rpl32
Nudcd2,Phb,Ptges3
Rpl32,Ptges3,Rps28
Lap3,Eif4g1,Eif4g2
Chchd10,Bub1b,Eif3b
Metap2,Tomm70a,Eif4g1
Slc25a4,Eif3b,Tomm70a
Tomm5,Suclg1,Slc25a3
Stip1,Chordc1,Chordc1
Ybx3,Eif5,Tomm5
Mrpl20,Tomm5,Gart
Gadd45gip1,Etf1,Abce1
Ccnb1,Naca,Adk
Rps27l,Abce1,Fam136a
Nolc1,Gart,Eif2s2
Tmem97,Ola1,Set
Ddx1,Slc25a3,Ola1
Nudc,Eif3c,Etf1
Hmgn1,Adk,Suclg1
Hspa5,Eif2s2,Naca
Rps20,Fam136a,Tuba4a
Morf4l2,Tuba4a,Eif5
Gcsh,Rpl10,Srm
Timm13,Lsm7,Eif3c
Mt3,Endog,Endog
Mrpl12,Srm,Rpl19
Pdap1,Rpl22,Mrpl1
Syncrip,Mrpl1,Ipo4
Rpl30,Hdgf,Lsm7
Eif1ax,Cnih4,Hdgf
Rcc2,Btf3,Cnih4
Strap,Set,Gtpbp4
Ola1,Atic,Atic
Psmd7,Gtpbp4,Cyc1
Eif4g1,Rpl19,Rpl10
Bub1b,Syncrip,Btf3
Lsm7,Cyc1,Syncrip
Ywhae,Caprin1,Scd2
Tuba4a,Tpx2,Tpx2
Chordc1,Nudc,Ctsz
Rps28,Rsl24d1,Rpl22
Psmc1,Scd2,Nudc
Tomm70a,Ctsz,Thop1
Dnaja2,Ipo4,Pusl1
Caprin1,Rps19,Caprin1
Ruvbl2,Psmd7,Mrpl12
Rpl41,Mrpl12,Rsl24d1
Npm3,Rpl7l1,Psmd7
Rsl1d1,Pusl1,Ranbp1
Scd2,Ptpmt1,Rps19
Anp32b,Hmgn1,Hmgn1
Etf1,Thop1,Ptpmt1
Eif3a,Shmt2,Rpl7l1
Pdcd5,Dnaja2,Shmt2
Cdv3,Psat1,Rps21
Adk,Ddx3x,Mif
Eno1,Rps21,Cdca8
Srsf3,Cdca8,Dnaja2
Wdr18,Gar1,Psat1
Phb,Mrps5,Mrps5
Tg,Slc25a4,Gar1
Sdhd,Rpl34,Rpl34
Vdac1,Cdv3,Slc25a4
Ptpmt1,Cdc26,Cdv3
Arl6ip1,Pten,Pten
Cdca8,Ranbp1,Ddx3x
Abce1,Ccnd2,Cdc26
Gart,Mif,Nup37
Fam136a,Ak6,Metap2
Hnrnpc,Eif4b,Ccnd2
Rps19,Metap2,Ak6
Cnih4,Nup37,Wdr43
Endog,Adap1,Ydjc
Eif5,Psmd3,Adap1
Emg1,Wdr43,Eif4b
Srm,Sdhd,Pno1
Htra2,Ddx46,Rps2
Timm23,Pno1,Sdhd
Gar1,Rps3,Psmd3
Mrpl1,Npm3,Mt1
Snrpa1,Rps2,Npm3
Atic,Arl6ip1,Ddx46
Thop1,Mrps7,Strap
Pusl1,Strap,Mrps7
Ccnd2,Odc1,Rsl1d1
Ddx3x,Nol11,Rps3
Rpl22,Hspa5,Mt2
Cenpf,Rsl1d1,Nol11
Grpel1,Mt1,Arl6ip1
Atp5a1,Psmc6,Odc1
Ccnd3,Rpl10a,Hspa5
Polr2f,Eif5b,Cluh
Gtpbp4,Ydjc,Wdr46
Psmc6,Mthfd1,Rpl10a
Nhp2,Psmd12,Psmc6
Shmt2,Mt2,Mthfd1
Ctsz,Tcof1,Eif5b
Eif5b,Timm13,Aim2
Uchl3,Mrpl22,Psmd12
Tpx2,Cluh,Timm13
Cdk2ap1,Ccnd3,Tcof1
Suclg1,Tsfm,Ccnd3
Srsf6,Clns1a,Batf3
Dynll1,Wdr46,Tsfm
Cluh,Dld,Cenpf
Psat1,Cenpf,Clns1a
Rpl35,Rars,Rpl18a
Odc1,Cdk2ap1,Mrpl22
Nup37,Grpel1,Cad
Adap1,Ddx18,Arhgdig
Aim2,Rpl21,Dld
Tcof1,Cad,Rars
Eif4b,Ubxn4,Ddx18
Psmd12,Cox19,Cdk2ap1
Eif2s1,Txnl4a,Grpel1
Mrps5,Nip7,Rpl21
Rpl7l1,Polr2h,Nip7
Ipo4,Aim2,Nop16
Psmd3,Rpl18a,Cox19
Pten,Srsf6,Asns
Ddx46,Parp1,Txnl4a
Rsl24d1,Sfxn1,Polr2h
Cycs,Chchd1,Plin2
Nomo1,Nop16,Ubxn4
Mrps7,Timm23,Vdac1
Parp1,Vdac1,Srsf6
Wdr46,Mrps22,Htra2
Ak6,Htra2,Parp1
Pno1,Nop58,Sfxn1
Mt2,Psmd1,Nop58
Nap1l1,Cfap298,Mrps22
Ybx1,Asns,Rapsn
Pgk1,Plk1,Timm23
Chchd1,Nop10,Chchd1
Rpl34,Rps20,Psmd1
Mt1,Dars,Cfap298
Nop58,Bri3bp,Zfp106
Fkbp3,Zfp106,Plk1
Psma7,Prpf8,Rps20
Txnl4a,Hnrnph1,Farsb
Wdr43,Farsb,Prelid2
Olfr1369-ps1,Dap3,Bri3bp
Nol11,Plin2,Pdap1
Fyttd1,Tufm,Ftsj3
Mettl16,Rpl29,Ldha
Cdc26,Ipo5,Dars
Cad,Pdap1,Prpf8
Rps3,Ftsj3,Mrpl20
Plk1,Nars,Nop10
Glrx3,Desi2,Tufm
Reep4,Mrpl20,Dap3
Mthfd1,Timm17a,Ipo5
Nop16,Mrps18b,Rpl29
Asns,Glrx3,Hnrnph1
Prxl2a,Rapsn,Desi2
Cul2,Kcnn4,Mrps18b
Plin2,Uchl3,Mettl16
Slc35c2,Mettl16,Ifrd2
Rps21,Prelid2,Uchl3
Rpl29,Arhgdig,Timm17a
Sfxn1,Imp4,Nars
Rpl21,Ddb1,Glrx3
Tuba1b,Emg1,Kcnn4
Clns1a,Ldha,Emg1
Ubxn4,Snrpa1,Snrpa1
