wilcoxon,t-test,t-test_overestim_var
Rps2,Ptma,Pclaf
Ptma,Tuba1b,Tuba1b
Hsp90ab1,Rps2,Ptma
Ranbp1,Pclaf,Fabp5
Npm1,Fabp5,Rrm2
Rps8,Hsp90aa1,Birc5
Eif5a,Ranbp1,Cks1b
Tuba1b,Rrm2,Rps2
Hsp90aa1,Cks1b,Hsp90aa1
Rps17,Birc5,Ccna2
Ran,Hsp90ab1,Cdca8
Tubb5,Ran,Tpi1
Nme1,Hspd1,Uhrf1
Hspd1,Tpi1,Stmn1
Anp32b,Stmn1,Spc24
Set,Tubb5,Ran
Fabp5,Dut,Hspd1
Pclaf,Eif5a,Ranbp1
Ldha,Ccna2,Lig1
Dut,Lig1,Hsp90ab1
Tpi1,Cdca8,Ccnb2
Hspe1,Npm1,Cdca3
Ybx1,Mcm5,Dut
Rps12,Spc24,Mki67
Nap1l1,Gmnn,Mcm5
Rrm2,Uhrf1,Gmnn
Rpl14,Ccnb2,Rrm1
Mif,Anp32b,Npm1
H2az1,Cdca3,Rfc4
Hnrnpab,Rrm1,Tubb5
Rps27l,Mki67,Hells
Cks1b,Mcm3,Clspn
Rpl41,Siva1,Tk1
Eif4a1,Smc2,Smc2
Rps20,Nme1,Eif5a
Birc5,Rps8,Mcm3
Hmgb1,C1qbp,Siva1
C1qbp,Ppp1r14b,Anp32b
Hsp90b1,Dctpp1,Rad51
Ube2s,Nucks1,C1qbp
Rpl31,Hells,Tubb4b
Nucks1,Ppa1,Dctpp1
Rpl28,Rfc4,Tpx2
Uhrf1,Tubb4b,Kif15
Tubb4b,Set,Ppa1
Ppp1r14b,Nap1l1,Mcm7
Stmn1,Phgdh,Asf1b
Mki67,Hnrnpab,Ppp1r14b
Alyref,Rps12,Hmmr
Ccna2,Mcm7,Tipin
Cdca8,Rpl14,Dhfr
Rpl15,Tk1,Phgdh
Pa2g4,Pa2g4,Orc6
Gmnn,Pcna,Pa2g4
Lig1,Clspn,Lmnb1
Ccnb2,Rps17,Lyar
Pcna,Tipin,Nme1
Spc24,H2az1,Impdh2
Phgdh,Lmnb1,Set
Cdca3,Alyref,Rfc3
Serbp1,Lyar,Rps8
Dctpp1,Impdh2,Ccnb1
Mcm5,Ddx39,Nucks1
Snrpd1,Ptges3,Pcna
Gapdh,Orc6,H2az1
Ddx39,Hmgn1,Nap1l1
Rrm1,Nasp,Hnrnpab
Clspn,Pdia6,Tyms
Mcm3,Ybx1,Hmgn1
Lmnb1,Ube2s,Nasp
Pgam1,Hspe1,Alyref
Rpsa,Lsm2,Ddx39
Rpl10,Hsp90b1,Ccne1
Ppa1,Kif15,Stip1
Atp5b,Stip1,Rps17
Tpx2,Pgam1,Pdia6
Hells,Rad51,Ube2s
Smc2,Rps27l,Lsm2
Siva1,Ldha,Rps12
Cct8,Mif,Hsp90b1
Tk1,Dhfr,Pgam1
Nasp,Tyms,Ezh2
Rad51,Rpl15,Rpl14
Rfc4,Rpl28,Tacc3
Ptges3,Nudc,Ybx1
Kif15,Asf1b,Ptges3
Hmmr,Hmgn2,Psat1
Tipin,Rpl41,Cdc20
Tcp1,Rfc3,Ccdc34
Ppia,Tpx2,Mcm2
Dhfr,Ezh2,Hmgn2
Snrpf,Eif4a1,Dtl
Eef1g,Tmpo,Dtymk
Asf1b,Dtymk,Ldha
Ccnb1,Cct8,Ncapg2
Hmgb2,Rpl10,Tfdp1
Pdia6,Uchl3,Rps27l
Ncl,Ndufab1,Hspe1
Mcm7,Rps20,Rpl41
Ndufab1,Hmgb1,Cenpm
Cct6a,Cct6a,1500009L16Rik
Lyar,Anp32e,Tmpo
Nudc,Hmmr,Uchl3
Srsf3,Tcp1,Fignl1
Impdh2,Pebp1,Cdca7
Hmgn1,Snrpd1,Mif
Pebp1,Hspa9,Nudc
Cdca7,Dtl,Gins2
Pgk1,Mcm2,Gar1
Rps25,Tfdp1,Hspa9
Anp32e,Ccne1,Hmgb1
Ccne1,Gar1,Rfc5
Hmgn2,Psat1,Cct6a
Cdc20,Cacybp,Timm8a1
Rfc3,Ccnb1,Mad2l1
Lsm2,Fbl,Prim1
Cacybp,Cisd1,Cenph
