wilcoxon,t-test,t-test_overestim_var
Npm1,Npm1,Npm1
Rps27a,Rps27a,Rps27a
Rpl15,Rpl15,Rpl15
Rpl13,Hspe1,Hspe1
Hspe1,Rpl27a,Rpl13
Rpl11,Rpl13,Rpl27a
Rpl14,Rpl14,Hspa9
Hsp90ab1,Rps23,Rpl14
Rpl27a,Hspa9,Rps23
Rps18,Rpl6,C1qbp
Rpl6,C1qbp,Ncl
Rps23,Ncl,Esco2
Ncl,Rplp1,Rpl6
Rps8,Rpl36,Rpl11
Hspd1,Rpl11,Fabp5
Rpl36,Fabp5,Rplp1
Rplp1,Rpl23,H1f5
C1qbp,Rps18,Rpl23
Rpl23,Rps9,Rpl36
Eef1b2,Eef1b2,Ppp1r14b
Rpl8,Ppp1r14b,Rps18
Eef1g,Rpl26,Rps9
Rps15,Rps12,Rpl26
Rps12,Esco2,Eef1b2
Hspa9,Rpl35a,Hspd1
Rps3a1,H1f5,Hsp90ab1
Rpl7a,Rps15,Rps12
Ranbp1,Hsp90ab1,Rpl35a
Rps20,Hspd1,Pa2g4
Set,Pa2g4,Rps15
Rpl26,Rpl5,Rpl5
Rpl12,Rpl9,H2ac8
Rpl5,Rpl4,Top2a
Hsp90aa1,Rps8,Fbxo5
Rpl35a,Rps3a1,Rps8
Rps9,Rpl8,Rpl9
Ppp1r14b,Eef1g,Rps3a1
Rpl31,Top2a,Rpl4
Rpl9,Rpl23a,Rpl8
Rpl7,Fbl,Eef1g
Pa2g4,Fbxo5,Fbl
Eif5a,Rps5,Rps5
Fabp5,Rpl7,Rpl23a
Atp5g1,H2ac8,Mrto4
Rpl23a,Mrto4,Srm
Rpl4,Rps25,Rpl7
Rplp0,Atp5g1,Lap3
Rps5,Ranbp1,Hist1h2ap
Cct6a,Lap3,Ranbp1
Serbp1,Cct6a,Atp5g1
Rps2,Rpl3,Cct6a
Rps25,Rps20,Hsp90aa1
Rpl3,Srm,Tomm40
Fbl,Hsp90aa1,Rps25
Ran,Nudc,Rpl7a
Esco2,Tomm40,Rps20
Rps4x,Hist1h2ap,Rpl3
Eif4a1,Rpl7a,Nudc
Eef1a1,Eef1a1,Rpl12
Nudc,Hmgn1,Ccne1
Rps17,Ccne1,Hmgn1
Rps19,Rpl12,Nolc1
Rpl32,Rps19,Eef1a1
Tuba1b,Nolc1,Tpi1
Top2a,Rps4x,Rps19
Rps6,Tpi1,Rps14
Phb2,Rplp0,Rps4x
Ndufab1,Ppa1,Rplp0
Tpi1,Rps14,Ppa1
Mif,Rpl32,Set
Ppa1,Lyar,Lyar
Ldha,Set,Rpl32
H1f5,Rpl22,Gart
Rack1,Rpl18,Rpl18
Srm,Ndufab1,Phb2
Hnrnpa1,Rpl37,Ndufab1
Fbxo5,Phb2,Rpl37
Rps14,Gart,Serbp1
Rpl36a,Serbp1,Ipo5
Mrto4,Siva1,Mybbp1a
Hmgn1,Ipo5,Rpl22
Pgam1,Impdh2,Rangrf
Cct8,Rrm2,Impdh2
Lyar,Rpl31,Cdk1
Hnrnpab,Ptges3,Siva1
Rpl22,Gar1,Rpl31
Rpl27,Rps6,Rrm2
Lap3,Rpl36a,Mthfd1
Rpl10a,Rps28,Galk1
Rpl18,Mybbp1a,Gar1
Rpl37,Cdk1,Rack1
Nap1l1,Rack1,Rps7
H2ac8,Eif3b,Ptges3
Tomm40,Galk1,Rps6
Rps7,Rps7,Eif3b
Rrm2,Mthfd1,Dnph1
Pebp1,Rangrf,Rps28
Nolc1,Hspa4,Hspa4
Cct3,Pgam1,Pgam1
Nme1,Rpl27,Rpl36a
Ccne1,Pebp1,Rpl27
Rpl41,Prmt1,Eif5a
Prmt1,Clspn,Clspn
Hist1h2ap,Cct8,Prmt1
Impdh2,Eif5a,Timm8a1
Siva1,Eif4a1,Eif4a1
Ptges3,Timm8a1,H2ac20
Hspa4,Dnph1,Cct8
Tcp1,Fkbp4,Pabpc4
Rpl10,Pabpc4,E2f8
Eif3b,Dtymk,Fkbp4
Rps28,Rcc2,H1f1
Fkbp4,Tuba1b,Pebp1
Nasp,E2f8,Pbk
Gart,Ezh2,Rcc2
Rpl28,Rps2,Dtymk
Eef1d,Dctpp1,Prc1
Mybbp1a,Uhrf1,Ezh2
Dtymk,Pgp,Tuba1b
Gar1,H2ac20,Dctpp1
Tubb5,Mrpl12,Samd1
Dctpp1,Lsm7,Uhrf1
Dut,Samd1,Cdca5
Mrpl12,Tfdp1,Pgp
Slc25a4,Mpp6,Mrpl12
Ipo5,Atic,Rps2
Cct5,Pbk,Gsto1
Anp32b,Rpl10a,Apex1
Rangrf,Prc1,Lsm7
Cdk1,H1f1,Tfdp1
G3bp1,Cdca5,Mpp6
Slc25a3,Cct3,Shmt1
Galk1,Rps3,Atic
Ezh2,Gsto1,Cct3
Mthfd1,Parp1,Shmt2
Hnrnpu,Apex1,Rps3
Timm8a1,Shmt2,Hnrnpa1
Ybx1,Hnrnpa1,Rpl10a
E2f8,Eprs,Parp1
Ybx3,Ppid,Thop1
Cct2,Bri3bp,Ppid
Srsf2,Rpl10,Bri3bp
Phgdh,Shmt1,Aurkb
Clspn,Mthfd2,Kif11
Uhrf1,Eef1d,Eprs
Lsm7,Mif,Mthfd2
Gsto1,Gspt1,Mif
Rcc2,Tcp1,Tcp1
Samd1,Thop1,Gspt1
Pabpc4,Kif11,Rpl10
Prc1,Nasp,Nasp
Dnph1,Aurkb,Nsun2
Rps16,Cdk2ap1,Ccne2
Rps3,Eif5,Eef1d
Cacybp,Nsun2,Bzw2
Apex1,Bzw2,Cdk2ap1
Gspt1,Rpl30,Rpl30
Cdca5,Rplp2,Pusl1
Tfdp1,Chchd10,H4c4
Snrpd1,Umps,Umps
Aurkb,Eif4g1,Ifrd2
