wilcoxon,t-test,t-test_overestim_var
Rps2,Rps2,Rps2
Rps20,Ptma,Pclaf
Ptma,Pclaf,Ptma
Hsp90ab1,Mif,Tuba1b
Mif,Tuba1b,Rrm2
Rps12,Hsp90ab1,Mif
Nme1,Rps20,Fabp5
Eif5a,Cks1b,Cks1b
Ranbp1,Ppa1,Birc5
Tuba1b,Rrm2,Ppa1
Tubb5,Tpi1,Tpi1
Rpsa,Fabp5,Mcm5
Gapdh,Nme1,Hsp90ab1
Hsp90aa1,Birc5,Ccna2
Npm1,Hsp90aa1,Hsp90aa1
Rpl41,Ranbp1,Spc24
Ldha,Dut,Dut
Ran,Mcm5,Uhrf1
Rps17,Tubb5,Gmnn
Rpl10,Ran,Cdca3
Rpl14,Gmnn,Ccnb2
Rps27l,Hspd1,Rps20
Hspd1,Ccna2,Lig1
Hspe1,Phgdh,Nme1
Set,Spc24,Ranbp1
Dut,Gapdh,Cdca8
Pclaf,Uhrf1,Ran
Eif4a1,Rps12,Tubb5
Anp32b,Eif5a,Hspd1
Rpl28,Lig1,Mki67
Tpi1,Siva1,Rrm1
Rps8,Cdca3,Phgdh
Fabp5,Ccnb2,Siva1
Ppa1,Mcm3,Mcm3
Hnrnpab,Rrm1,Tk1
Ybx1,Cdca8,Clspn
Rrm2,C1qbp,Rfc4
Cks1b,Mki67,Hells
Rpl15,Lsm2,Tubb4b
Birc5,Tubb4b,C1qbp
Tubb4b,Rps27l,Lsm2
Hsp90b1,Rpsa,Tyms
Hmgb1,Ppp1r14b,Gapdh
Snrpd1,Hells,Eif5a
Mcm5,Rfc4,Mcm7
Atp5b,Hmgn2,Rps12
Calr,Pa2g4,Dhfr
Nap1l1,Tk1,Hmgn2
C1qbp,Mcm7,Ppp1r14b
Uhrf1,Clspn,Pa2g4
Phgdh,Nasp,Nasp
Alyref,Tyms,Rps27l
Snrpf,Npm1,Rad51
Pcna,Rpl41,Smc2
Gmnn,Ldha,Tpx2
Mki67,Pcna,Hmmr
Rps27a,Hnrnpab,Tipin
Ppp1r14b,Pgam1,Impdh2
Ube2s,Nucks1,Npm1
Spc24,Smc2,Rpsa
Ccna2,Anp32b,Asf1b
Ccnb2,Tipin,Pgam1
Cdca3,Rpl10,Rpl41
Pgk1,Impdh2,Orc6
Tk1,Alyref,Pcna
Clspn,Hspe1,Ldha
Nucks1,Snrpd1,Chchd10
Pgam1,Rpl14,Hnrnpab
Nasp,Dctpp1,Dctpp1
Dhfr,Ddx39,Gins2
Lig1,Pdia6,Kif15
Ppia,Dhfr,Pdia6
Mcm3,Set,Lmnb1
Hmgb2,Orc6,Alyref
Rpl13,Lmnb1,1500009L16Rik
Siva1,Eif4a1,Anp32b
Pa2g4,Calr,Ddx39
Dynll1,Hsp90b1,Nucks1
Hmmr,Hspa9,Snrpd1
Cdca8,Rpl28,Hspa9
Hells,Fbl,Timm8a1
Rfc4,Rad51,Set
Rplp0,Cycs,Hspe1
Ddx39,Uchl3,Hsp90b1
Chchd10,Asf1b,Cisd1
Rrm1,Nap1l1,Uchl3
Atp5g1,Cisd1,Cdc20
Rad51,Cct3,Lyar
Tpx2,Ybx1,Sdf2l1
Cycs,Ndufab1,Psat1
Rpl31,Tcp1,Cct3
Hmgn2,Pgk1,Cycs
Rps26,Tpx2,Stip1
Gins2,Ube2s,Calr
Lsm2,Lyar,Mcm4
Lmnb1,Sdf2l1,Eif4a1
Pdia6,Cct6a,Rpl10
Tcp1,Hmmr,Fbl
Rplp1,Rps17,Stmn1
Tyms,Kif15,Rpl14
Asf1b,Chchd10,Ube2s
Stmn1,Stip1,Tfdp1
Selenoh,Timm8a1,Rfc3
Cdc20,Rps27a,Cct6a
Srsf3,Selenoh,Dtymk
Cct6a,Dtymk,Ybx1
Pdia3,1500009L16Rik,Tacc3
Ncl,Rps8,Hmgb2
Txn1,Gins2,Nap1l1
Cct3,Mcm4,Tcp1
Kif15,Eif1ax,Pgk1
Mcm7,Rpl15,Mrto4
Tipin,Ptges3,Ndufab1
Rpl3,Stmn1,Nop58
Slc25a5,Snrpf,Selenoh
Smc2,Erh,Prim1
Rpl7a,Tfdp1,Ccnb1
Cenpm,Psat1,Mcm2
Ywhae,Hmgb1,Fignl1
Impdh2,Nop58,Rpl28
Timm8a1,Nudc,Eif1ax
Dctpp1,Cmtm7,Dtl
Fignl1,Fkbp4,Ncapg2
Ndufab1,G3bp1,Rps17
Cenph,Hmgb2,Fkbp2
H2az1,Cenpa,Rfc5
1500009L16Rik,Rfc3,Cenph
Rpl36a,Mrto4,Fkbp4
Cmtm7,Snrpa1,Erh
Eif1ax,Mcm2,Cenpm
Rpl8,Fkbp2,Cdc6
Ncapg2,Atp5g1,Cenpa
Psat1,Tmpo,Shcbp1
Ccnb1,Pdia3,Ccne1
Atp5a1,Mrpl51,Cmtm7
Hspa5,Dtl,Ptges3
Rps25,Tacc3,Hmgb1
Tacc3,Prim1,Rps8
Cct8,Dynll1,Ube2c
Cenps,Gar1,Plk1
Rps19,Rfc5,Mcm10
G3bp1,Cdc20,Gar1
Cdca7,Eif3b,Nudc
Coq7,Rplp1,Rps27a
Hspa9,Ppih,Tmem97
Chaf1a,Cct8,Ppih
Prim1,Cacybp,Mrpl51
Orc6,Ppil1,Chaf1a
Tmem97,Canx,Snrpa1
Plk1,Pebp1,Tmpo
Galk1,Hmgn1,Coq7
Cdc45,Atp5b,Snrpf
Sdf2l1,Prmt1,Fen1
Ccdc34,Rbbp7,Cenps
Srsf2,Ccnb1,G3bp1
Hmgb3,Atpif1,Ppil1
Rfc3,Ssrp1,Galk1
Ncapd2,Ndufa12,Bub1b
Pebp1,Fen1,Hsph1
Eef1g,Ccne1,Cdc45
Knl1,Ncapg2,Rpl15
Manf,Ywhae,Eif3b
Rps18,Fignl1,Hmgn1
Mrto4,Ube2c,Ccdc34
Nudc,Hsph1,Knl1
Rpl12,Cenpw,Pdia3
Shcbp1,Banf1,Cenpw
Ptges3,Lrrc59,Hmgb3
Lyar,Ppia,Cacybp
H2ac8,Atic,Mybl2
Cdc6,Ezh2,Dynll1
Mybl2,Mrpl12,E2f8
Fbl,Mcm6,Atp5g1
Canx,Cenpm,Bub1
Mcm10,Slbp,Rad51ap1
Uchl3,Rps26,Canx
Dlgap5,Rpl13,Prmt1
Ube2c,Cenph,Atic
Bub1,Ncl,Rplp1
Tnfrsf9,Ccdc34,Syce2
Ccne1,Rpl3,Lrrc59
Cisd1,Chaf1a,Rbbp7
Bub1b,Galk1,H1f5
H1f5,Tmem97,Nuf2
Tmpo,Rps25,Atpif1
Hnrnpa1,Rnaseh2b,Adap1
Serbp1,Rplp0,Ssrp1
Prdx1,Coq7,Mt1
Lap3,Shcbp1,Fbxo5
Nop58,Cdc6,Cdk1
Cdk1,Srsf3,Ezh2
Tfdp1,Rpl31,Nek2
E2f8,Manf,Rnaseh2b
Rfc5,Mrpl28,Ppia
Eef1b2,Hspa5,Dlgap5
Dtymk,Lsm6,Cdca7
Syce2,Rpl36a,Cct8
Dtl,Srsf2,Mcm6
Atad5,Hmgb3,Pebp1
Gart,Cyc1,Ska1
Cenpa,Cenps,H2ac8
Srm,Adap1,Mrpl12
Ssrp1,Cbx5,Ndufa12
Ncapg,Cdc45,Ywhae
Fen1,Lsm3,Atp5b
Nek2,Tuba4a,Top2a
Snrpe,Rpl8,Ncl
Cacybp,Plk1,Slbp
Bri3bp,Bub1b,Mrpl28
Mcm4,Mcm10,Banf1
Atpif1,Nolc1,Cbx5
Fkbp4,Vdac1,Ncapg
Stip1,Hat1,Bri3bp
Mcm2,Anapc15,Rpl13
Fbxo5,Rps19,Nolc1
Hnrnpa2b1,Mt1,Anapc15
Mthfd1,Knl1,Manf
Ak6,Cdk1,Rplp0
Adap1,Srsf9,Mthfd1
Slbp,Eif2s1,Rcc1
Cenpe,Top2a,Tuba4a
Rpl10a,Vars,Kif11
Ska1,Cdca7,Creld2
Rad51ap1,Anp32e,Vars
Banf1,Hdgf,Hat1
Snrpa1,Nhp2,Gart
Vars,Fbxo5,Trip13
Rcc1,Romo1,Ak6
Slc25a3,Slc25a5,Cyc1
Fkbp2,Mrpl18,Hspa5
Mrpl18,Cct5,Vdac1
Kif11,Atp5a1,Lsm3
Hnrnpu,Ipo5,Ipo5
Mt1,Pdap1,Esco2
Erh,Mybl2,Tnfrsf9
Hsph1,Pkm,Srsf3
Cenpk,Bub1,Lsm6
Hmgn1,E2f8,Rpl3
Creld2,Mpp6,Mpp6
Adk,Eef1b2,Cenpf
Aldoa,Syce2,Mad2l1
Rbbp7,Dlgap5,Atad5
Cinp,Creld2,Srsf9
Ung,Aldoa,Srsf2
Trip13,Rad51ap1,Rps26
Cenpf,Nudt5,Pmm1
Cdkn3,Ak6,Umps
Mad2l1,H1f5,Nudt5
Anp32e,Lsm7,Cenpe
Nuf2,Rps18,Rpl31
Gar1,Bri3bp,Rps25
Timm50,Psma4,Ncapd2
Cbx3,Ska1,Rpl8
Rpf2,Nek2,Anp32e
Umps,Gart,Eif2s1
Knstrn,Txn1,Nhp2
Psma4,Rars,Ung
Actg1,Hnrnpa1,Rars
Tagln2,Sfxn1,Adk
Pmf1,Rsl1d1,Romo1
Top2a,Rpl7a,Sfxn1
Apex1,Nuf2,Mrps28
Esco2,Ncapg,Timm50
Hirip3,Ssr2,Ddx1
Cip2a,Mad2l1,Mrpl18
Hmbs,Mrpl42,Pkm
Ppih,Pmm1,Pdap1
Nup62,Polr2f,Lap3
Mcm6,Hnrnpu,Hdgf
Mrpl51,Mrps28,Lsm7
Prmt1,Exosc8,Cenpk
Nolc1,Eef1g,Cinp
Cct5,H2ac8,Rpl36a
Rnaseh2b,Gpx1,Rps19
Cenpw,Ddx1,Cdkn3
Atic,Mthfd1,Srm
Ndufa12,Umps,Spdl1
Nup43,Timm50,Cct5
Dck,Hpf1,Rsl1d1
Eif3b,Rcc1,Atp5a1
Mrpl12,Prelid3b,Slc25a5
Ppil1,Cbx3,Xpo1
Ywhah,Chchd1,Psmd1
Gemin6,Hnrnpa2b1,Knstrn
Mrps22,Kif11,Rps18
