wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Gzmb,Gzmb,Gzmb
Nkg7,Lgals3,Lgals3
Lgals3,Nkg7,Nkg7
Ctsd,Prf1,Prf1
Prf1,Cxcr6,Cxcr6
Ccl4,Ctsd,Ctsd
Lgals1,Ccl4,Ccl4
Cxcr6,Id2,Id2
Id2,AA467197,AA467197
Rbm3,Lgals1,Lgals1
Serpinb9,Trav14-1,Rbm3
Ifngr1,Rbm3,Trav14-1
Trav14-1,Serpinb9,Serpinb9
Hcst,Ifngr1,Ifngr1
Ahnak,Hcst,Hcst
S100a4,Ccl3,Ccl3
Emp3,Havcr2,Havcr2
Ccl3,Glrx,Glrx
Dusp2,Tmem163,Ahnak
Fxyd5,Ahnak,Tmem163
AA467197,Emp3,Emp3
Thy1,Dusp2,Dusp2
Ly6c2,Fxyd5,Fxyd5
Sub1,S100a4,S100a4
Cd47,Ly6c2,Ly6c2
Itm2b,Sub1,Sub1
Glrx,Thy1,Thy1
Ptpn18,Ccr2,Ptpn18
Serinc3,Ptpn18,Ccr2
Il18r1,Il18rap,Il18rap
Stk24,Arsb,Itm2b
Havcr2,Itm2b,Arsb
Tmem163,Sytl2,Serinc3
Vim,Serinc3,Sytl2
Reep5,Stk24,Stk24
Lag3,Cd47,Cd47
Il18rap,Il18r1,Il18r1
Cd48,Lag3,Lag3
Cd52,Vim,Vim
Plek,Mt1,Hsd11b1
Hsd11b1,Hsd11b1,Mt1
Zyx,Wdr95,Trbv13-3
H2-D1,Trbv13-3,Wdr95
Rap1b,Klrd1,Klrd1
Trac,Foxn3,Foxn3
Klrd1,Cd52,Cd52
Trbv13-3,Reep5,Tmsb4x
Cd3g,Zyx,Reep5
Tmsb4x,Ccnd2,Zyx
B2m,Tmsb4x,B2m
Foxn3,H2-D1,H2-D1
Cd2,B2m,Ccnd2
Selplg,Plek,Plek
Lsp1,Cd3g,Cd3g
Arsb,Fasl,Trac
Sept11,Trac,Fasl
S100a6,Anxa1,Anxa1
Gimap7,Mt2,Mt2
Serpinb6b,Sema4a,Txnip
Cd8b1,Cx3cr1,Sema4a
Aopep,Txnip,Cx3cr1
Ccnd2,Itgax,Sept11
Laptm5,1700017B05Rik,Rap1b
Txnip,Sept11,Lsp1
Esyt1,Rap1b,Itgax
Atxn1,Lrrk1,Selplg
Efhd2,Prdm1,1700017B05Rik
Zdhhc18,Lsp1,Lrrk1
Rnf166,Selplg,Aopep
Snx5,Ccr5,Prdm1
Ccr2,Aopep,Ccr5
Plac8,Cd48,Cd48
Tpt1,Chsy1,Chsy1
Chsy1,Lyst,Lyst
Kmt2e,Laptm5,Laptm5
Mt1,Cd2,Cd2
Klf2,Osbpl3,Rnf166
Gimap4,Rnf166,Gimap7
Rpa2,Gimap7,Osbpl3
Il2rb,Esyt1,Esyt1
Ctsw,Cd8b1,Cd8b1
Osbpl3,Serpinb6b,Serpinb6b
Spn,Kmt2e,Kmt2e
Rbms1,Zdhhc18,Zdhhc18
Pycard,Atxn1,Atxn1
Sytl2,Plac8,Plac8
Rsrp1,Lfng,Ctsw
Epsti1,Snx5,Tpt1
Mbd2,Ctsw,Snx5
Cyba,Rpa2,Rpa2
Lyst,Tpt1,Lfng
Itga4,Crot,Gimap4
Prex1,Klrb1c,Crot
Sin3b,Gimap4,Klrb1c
H2-Q7,Gna15,S100a6
Klf13,F2r,Gna15
Gimap1,Entpd1,F2r
Samhd1,S100a6,Efhd2
Btg1,Efhd2,Entpd1
Gna15,Rbms1,Rbms1
Atp5l,Klf2,Epsti1
Arpc1b,Epsti1,Klf2
Hnrnpl,Irf8,Klf13
Crot,Klf13,Irf8
Lfng,Il2rb,Itga4
Wdr95,Spn,Il2rb
Npc2,Itga4,Spn
Ogt,Serpinb9b,Btg1
Cd3d,Itga1,Rsrp1
Arl6ip5,Btg1,Itga1
Dusp5,Rsrp1,Samhd1
Itgal,Samhd1,Serpinb9b
Ccr5,Glipr1,Prex1
Glipr1,Prex1,Glipr1
Klrc1,Ccr9,H2-Q7
Sema4a,Gimap1,Gimap1
Tram1,H2-Q7,Atp2b4
Rabac1,Atp2b4,Ccr9
Ifi47,Pdgfb,Dusp5
Sla,Dusp5,Pycard
1700017B05Rik,Pycard,Ogt
S100a10,Ogt,Pdgfb
Ctsc,Prr5,Gzmk
Fasl,Gzmk,S100a10
Abracl,Mbd2,Mbd2
Lrrk1,Tm6sf1,Prr5
Sh2d2a,Zbtb38,Cyba
Anxa1,S100a10,Tm6sf1
Adgre5,Cyba,Zbtb38
Atp5h,Nabp1,Npc2
Itgax,Klrc1,Klrc1
S1pr4,Npc2,Nabp1
Zfp36l2,Zeb2,Plp2
Tspo,Plp2,Zeb2
Ripor2,Sin3b,Sin3b
