wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Hcst,Hcst,Hcst
Ptpn18,Btg1,Btg1
Btg1,Ptpn18,Ptpn18
B2m,Fau,B2m
Fau,B2m,Fau
Cd3d,Rpl18a,Rpl18a
Rpl18a,Rps15a,Rps15a
Rps15a,Trav14-1,Trav14-1
H2-K1,Tpt1,H2-K1
Tpt1,H2-K1,Tpt1
Trav14-1,Ogt,Ogt
Rpl24,Slfn1,Rpl24
Fxyd5,Rpl24,Cd3d
Cd52,Lag3,Rpl27
Rpl27,Rpl27,Fxyd5
Ogt,Rps13,Cd52
Rps13,Trbv13-3,Lag3
Rbm3,Cd3d,Rps13
H2-D1,Rps14,Slfn1
Cd3g,Fxyd5,Rps14
Rps14,H2-T23,H2-T23
Rpl34,Cd52,Rbm3
Lag3,H2-D1,Trbv13-3
H2-T23,Rps27,H2-D1
Rpl17,Rbm3,Ly6c2
Rps27,Rpl34,Rpl34
Il18r1,Ly6c2,Rps27
Itm2b,Il18r1,Cd3g
Trac,Rpl17,Il18r1
Ly6c2,Cd3g,Rpl17
Gimap3,Trac,Trac
Trbv13-3,Gimap3,Itm2b
Slfn1,Itm2b,Gimap3
Gimap4,Ctsw,Ctsw
Ctsw,Il18rap,Gimap4
Rpl30,Rnf166,Rpl30
Shisa5,Txnip,Rpl19
Rpl19,Rpl30,Rps24
Rps24,Rpl19,Rnf166
Rsrp1,Rps24,Il18rap
Ptprc,Gimap4,Txnip
Nkg7,Shisa5,Shisa5
Pfdn5,Ifi47,Rsrp1
Rnf166,Rsrp1,Ifi47
Ifi47,Klrd1,Ptprc
Cd3e,Ccnd2,Klrd1
Rps7,Ptprc,Pfdn5
Dusp2,Pfdn5,Nkg7
Ms4a4b,AA467197,Ccnd2
Il18rap,Pdcd4,Rps11
Rpl39,9930111J21Rik2,Samhd1
Klrd1,Samhd1,Pdcd4
Srgn,Rps11,Dusp2
Rps11,Ifi213,Rps7
Rpl18,Rtp4,AA467197
Samhd1,Ifi206,Srgn
Txnip,Dusp2,Rinl
Sp100,Nkg7,Ifi206
Zfp36l2,Rinl,9930111J21Rik2
Rinl,Rps7,Zfp36l2
Selenow,Ddit4,Ifi213
Uqcrh,Srgn,Sp100
Ifi203,Igtp,Rtp4
Gm8369,Zfp36l2,Gm8369
