wilcoxon,t-test,t-test_overestim_var
Rpl27,Ccl5,Ccl5
Ccl5,Rpl27,Rpl27
Rpl24,Rpl24,Rpl24
Rps15a,Rpl18a,Rpl18a
Rpl18a,Rps15a,Rps15a
Rpl17,Rps14,Rps14
Rps14,Rpl17,Rpl17
Rps13,Rps13,Rps13
Rpl34,Fau,Fau
Fau,Hcst,Hcst
Hcst,Ptpn18,Rpl34
Ptpn18,Rpl34,Ptpn18
Rpl30,Tpt1,Tpt1
Tpt1,Rpl30,Rpl30
Rpl19,B2m,Ogt
Rpl36,Ogt,B2m
Rpl38,Rpl19,Rpl19
B2m,Rps24,Rps24
Rps24,Rpl36,Rpl36
Rps7,Rps7,Rps7
Ogt,Rpl38,Rpl38
Gimap4,Fxyd5,Fxyd5
Fxyd5,Gimap4,Gimap4
Rpl32,Rpl11,Rpl11
Rpl11,Rpl32,Rpl32
Rpl18,Btg1,Btg1
Btg1,Rps27,Rps27
Rps27,Cd52,Cd52
Rps23,Rpl18,Rpl18
Cd52,Rps11,Rps11
Rpl37,Rpl37,Slfn1
Rps11,Slfn1,Rpl37
Cd3d,Rps23,Rps23
Rpl39,Ccnd2,Ccnd2
Rsrp1,Rsrp1,Rsrp1
Selenow,Rpl39,Rpl39
Rpl26,Selenow,Selenow
Lag3,Lag3,Lag3
Pfdn5,Pfdn5,Pfdn5
H2-T23,Trav14-1,Trav14-1
Slfn1,Rpl26,Rpl26
Uqcrh,Cd3d,Cd3d
Gimap3,H2-T23,H2-T23
Trav14-1,Rpl23,Samhd1
Rack1,Samhd1,Rpl23
Rpl21,Ly6c2,Trbv13-3
Eif3f,Trbv13-3,Ly6c2
Ly6c2,Rps21,Rps21
Rps21,Gimap3,Gimap3
Rpl23,Uqcrh,Uqcrh
Cd3g,Rbm3,Cd3g
Samhd1,Cd3g,Rpl37a
Ccnd2,Rpl37a,Rbm3
Rpl27a,Rpl21,Rpl21
Rps9,Laptm5,Laptm5
Rpl37a,Eif3f,Eif3f
Il18r1,Rack1,Rack1
Laptm5,Rpl27a,Rpl27a
H2-K1,H2-K1,H2-K1
Plac8,Ifi47,Ifi47
Eif3e,Rps9,Txnip
Trbv13-3,Txnip,Rps9
Ifi47,Il18r1,Il18r1
Rbm3,Plac8,Plac8
Shisa5,Shisa5,Shisa5
Ahnak,Itm2b,Tcp11l2
Rpl29,Tcp11l2,Itm2b
Itm2b,Ahnak,Ifi213
Psme1,Ifi213,Ahnak
Btf3,Rabac1,Rabac1
Ctsw,Eif3e,Eif3e
H2-D1,Klrd1,Rnf166
Srgn,Ctsw,Klrd1
Rnf166,Rnf166,Rpl29
Rabac1,Rpl29,Ctsw
Txnip,H2-D1,H2-D1
Npc2,Bcl2l11,Bcl2l11
Rps6,Srgn,Ifit3
Cd3e,Ifit3,Srgn
Klrd1,AA467197,AA467197
Rpl9,Btf3,Npc2
S100a4,Npc2,Btf3
Rps3,Rpl9,Ctla2a
Rps10,Ctla2a,Rpl9
Atxn1,Ccl4,Ccl4
Ctsd,Gm8369,Gm8369
Gm8369,Nkg7,Il18rap
Nkg7,Il18rap,Nkg7
Cox7a2l,Rps6,Rps6
Rplp2,Psme1,Psme1
Rps18,Rps3,Pdcd4
Dusp2,Pdcd4,Rps3
Plaat3,Dusp2,Dusp2
Ctla2a,Ddit4,Ddit4
Gimap7,Plaat3,Adcy7
Tmem160,Adcy7,Plaat3
Ccl4,Gimap7,Ccl3
Itgal,Ccl3,Atxn1
Zdhhc18,Atxn1,Gimap7
Il18rap,Rps18,Zdhhc18
Nsa2,Zdhhc18,Rps18
Arpc1b,St6galnac3,St6galnac3
Gmfg,Rps10,Rps10
Naca,Cd3e,Cd3e
Rps16,Ctsd,Bcl2
Ifi213,Bcl2,Ctsd
Bcl2l11,Cxcr6,Cxcr6
Gimap6,Rplp2,Rplp2
Arl6ip5,Tm6sf1,Tm6sf1
Cd8b1,S100a4,N4bp2l1
Rpl35a,N4bp2l1,S100a4
Psmb10,Lrrk1,Lrrk1
Tspo,Trim12c,Trim12c
Rpl22,Cd8b1,Sdcbp2
Nop53,Itgal,Itgal
Cxcr6,Sdcbp2,Cd8b1
Trac,Rpl5,Rpl5
Rpl5,Trac,Mxd4
AA467197,Gmfg,Zcchc7
Rps25,Zcchc7,Gmfg
Rpl35,Mxd4,Trac
Pdcd4,Arpc1b,Arpc1b
Ccl3,Tspo,Tspo
Cd2,Gzmb,Gimap6
Rps5,Gimap6,9930111J21Rik2
Pnisr,9930111J21Rik2,Pnisr
Rps28,Pnisr,Gzmb
Eif3m,Rpl35a,Rpl35a
Psmb8,Cox7a2l,Cox7a2l
Arglu1,Arl6ip5,Arl6ip5
Ndfip1,Rps16,Rps16
Psme2,Rtp4,Rtp4
Sh2d2a,Tmem160,Pdgfb
Rps29,Tmem163,Tmem163
Rps26,Rps5,Tmem160
Rpl7a,Crot,Crot
Map1lc3b,Pdgfb,Lilr4b
Adcy7,Igtp,Igtp
Arap2,Rpl22,Rps5
Ifi203,Lilr4b,Rpl22
Mbnl1,Nop53,Ifit1bl1
Zfp36l2,Ifit1bl1,Nop53
Snx5,Rps25,Arap2
Vmp1,Psmb10,Psmb10
Id2,Arap2,Rps25
Atp5l,Naca,Ung
Rpl12,Ipcef1,Ipcef1
Bcl2a1b,Smpdl3a,Naca
Gimap5,Nsa2,Smpdl3a
Cd37,Ung,Nsa2
Ddit4,Ctss,Fbxl20
Vamp8,Ubn2,Ctss
Zcchc7,Fbxl20,Ubn2
Pglyrp1,Tecpr1,Tecpr1
Efhd2,Zfp329,Zfp329
