wilcoxon,t-test,t-test_overestim_var
Pclaf,Pclaf,Pclaf
Rrm2,Rrm2,Rrm2
Hmgb2,Hmgb2,Stmn1
Ptma,Stmn1,Hmgb2
Stmn1,Ptma,Ptma
Ran,Pcna,Tuba1b
Pcna,Tuba1b,Top2a
Tubb5,Top2a,Pcna
Tuba1b,Gmnn,Mki67
Ube2s,Ran,H1f5
Anp32b,Mki67,Gmnn
Ybx1,Tubb5,Ube2s
Top2a,Lmnb1,Lmnb1
Lmnb1,Ube2s,Uhrf1
Mki67,Anp32b,Ran
Hsp90aa1,H1f5,Asf1b
Gmnn,Ybx1,Tubb5
H2az1,Uhrf1,Cks1b
Dut,H2az1,Birc5
Asf1b,Asf1b,Clspn
Uhrf1,Cks1b,Ybx1
H1f5,Lig1,Anp32b
Snrpd1,Clspn,Lig1
Cks1b,Birc5,H2az1
Clspn,Siva1,Rrm1
Birc5,Rrm1,Siva1
Hnrnpab,Tmpo,Hsp90aa1
Tmpo,Dut,Tmpo
Rps2,Hsp90aa1,Cdk1
Lig1,Snrpd1,Fbxo5
Dek,Hnrnpab,Dut
Rrm1,Dek,Tk1
Siva1,Ranbp1,Snrpd1
Ranbp1,Dctpp1,Smc2
Cdk1,Smc2,Dctpp1
Ppia,Mcm5,Spc24
Dctpp1,Cdk1,Lsm2
Tk1,Lsm2,Mcm5
Slbp,Rps2,Hnrnpab
Hsp90ab1,Tk1,Rps2
Fbxo5,Ppia,Dek
Smc2,Fbxo5,Dtl
Lsm2,Spc24,Ranbp1
Tagln2,Slbp,Tyms
mt-Cytb,Tyms,H2ac8
Dnajc9,Mcm3,Kif11
Alyref,Dtl,Ccna2
Spc24,Tipin,Ppia
Dtl,Nasp,Kif15
Mcm5,Anp32e,Slbp
Tyms,Hsp90ab1,Mcm3
mt-Nd2,Dnajc9,H2ax
Nasp,Mcm7,Atad2
Hmgb1,Atad2,Tipin
Atad2,Alyref,Rfc4
Anp32e,Rfc4,Nasp
H2ax,Tagln2,Mcm7
Kif11,H2ac8,Hsp90ab1
Hpf1,H2ax,Anp32e
Cks2,Kif11,Hist1h2ap
Rfc4,mt-Cytb,Cks2
Mcm3,Banf1,Dnajc9
Mcm7,Cks2,Alyref
Ccna2,Ccna2,Rad51
Tipin,Kif15,Tagln2
Hist1h2ap,Ezh2,Ezh2
H2ac8,Hmgb1,Ncapg2
1810037I17Rik,Hpf1,mt-Cytb
Ezh2,mt-Nd2,Hpf1
Banf1,Rad51,Banf1
Kif15,Hist1h2ap,Esco2
Set,Orc6,Orc6
Ncapg2,Ncapg2,Hmgb1
Selenoh,Selenoh,Rfc3
Rad51,Set,1500009L16Rik
Nfkbia,Rfc3,mt-Nd2
1500009L16Rik,Prim1,Prim1
Rfc3,1500009L16Rik,Cenpw
Rps27l,Cenpw,Selenoh
mt-Nd1,Uchl3,Cdca8
Orc6,Nucks1,Uchl3
Dbi,1810037I17Rik,Dhfr
Sdf2l1,Hmgn2,Sdf2l1
Cenpw,Dbi,Cenph
Prim1,Nfkbia,Cdc45
Nucks1,Dnmt1,Nfkbia
Dhfr,Sdf2l1,Dnmt1
Sumo2,Esco2,Set
Esco2,Rps27l,Nucks1
Uchl3,Dhfr,Hmgn2
Dnmt1,Sumo2,1810037I17Rik
Hmgn2,Cisd1,E2f8
Cdca8,Cdca8,Dbi
Cisd1,mt-Nd1,Ncapd3
Eif5a,Cdc45,Cisd1
Hnrnpu,Cenph,Rps27l
Nme1,Ncapd3,Ncapg
Prdx1,Ptges3,mt-Nd1
Anp32a,Srsf2,Cenpk
Cdc45,Lsm3,Fabp5
Srsf2,Hat1,Hat1
Cenph,Ssrp1,Shcbp1
Ncapd3,Cenpk,Ptges3
Ssrp1,Fabp5,Dck
Cenpk,Eri1,Sumo2
Mrpl18,Rbbp4,H4c9
Ptges3,Usp1,Lsm3
Rbbp4,Rfc5,Rfc5
Rpsa,Dck,Ncapd2
Fabp5,E2f8,Spc25
Hsp90b1,Eif5a,Eri1
Hspe1,Mcm4,Ndc80
Hat1,Ncapg,Mad2l1
Mif,Hnrnpu,Ssrp1
Hspd1,Mcm2,Usp1
Dck,Cbx3,Mybl2
Lsm3,Smc3,Srsf2
Gadd45b,Mif,Fen1
Ncapd2,H4c9,Mcm4
Cbx3,Fen1,Rbbp4
Rfc5,Mrpl18,Eif5a
H4c9,Anp32a,Prc1
Ndufa4,Nme1,Mcm2
Smc3,Ncapd2,Gadd45b
Snrpg,Mad2l1,Anp32a
E2f8,Atpif1,Rad51ap1
Usp1,Ndc80,Smc3
Eri1,Hsp90b1,Cdca5
Rpl41,Hells,Hspd1
Prc1,Hspd1,Hsp90b1
Ncapg,Dpy30,Hnrnpu
Hnrnpf,Rpa3,Hells
Atpif1,Spc25,Haus4
Ndc80,Shcbp1,Rpa3
Mad2l1,Rpsa,Mrpl18
Mcm4,Smc4,Cbx3
Pdia6,Gadd45b,Nme1
Rad51ap1,Mcm6,Nusap1
Hnrnpdl,Prc1,Mif
Rpa3,Hnrnpdl,Atpif1
Spc25,Mybl2,Dpy30
Cox5a,Haus4,Pdia6
Mcm2,Pdia6,Tubg1
Fen1,Ywhaq,Incenp
Hells,Smc1a,Tcf19
Smc4,Rad51ap1,Samd1
Snu13,Rpl41,Rpsa
Haus4,Ppil1,Smc4
Snrpe,Snu13,Pmm1
Cox6a1,Tubg1,Kif4
Pola1,Snrpg,Rfc1
Dpy30,Hspe1,Pola1
Tubg1,Incenp,Hnrnpdl
Nudc,Rfc1,Anapc15
Shcbp1,Hmgn1,Ppil1
Anapc15,Anapc15,Cdca3
Incenp,Nudc,Smc1a
Samd1,Snrpe,Aurkb
Hnrnpd,Pmm1,Hmgn1
Smc1a,Samd1,Hspe1
Cdca3,Cdca5,Mcm6
Mcm6,mt-Nd3,Cenps
Pmm1,Cmc2,Ncaph
Ccdc34,Pola1,Mcm10
Rfc1,Rfc2,Rpl41
Tmsb10,Nusap1,Kif23
Mybl2,Cbx5,Mid1
Hmgn1,Smarca5,Cmc2
Cenps,Tcf19,Pbk
Aurkb,Cenps,Ccdc34
Tcf19,Cdca3,Ywhaq
Smarca5,Prdx1,Nudc
Ccnb2,Rad21,Snu13
Cmc2,Ccdc34,Snrpg
Ywhaq,Aurkb,Cbx5
Cox7a2,Suz12,Cdc6
Raly,Ncaph,Rfc2
Cbx5,Kif4,Brca1
Nusap1,Cox5a,mt-Nd3
Gins2,Cox6a1,Rad21
Atad5,Hint1,Nuf2
Ywhah,Mcm10,Atad5
Ppil1,Paics,Smarca5
Ncl,Tmsb10,Gins2
Hnrnpa2b1,Topbp1,Ska1
mt-Nd3,Kif23,Dbf4
Tma7,Ncl,Ccnb2
Rfc2,Atad5,Snrpe
Cdca5,Hnrnpd,Ccne1
Ccne1,Gins2,Suz12
Smc6,Smc6,Prdx1
Rad21,Ccne1,Dlgap5
Pgk1,U2af1,Kif22
Ncaph,Dbf4,Topbp1
U2af1,Ccnb2,Mis18bp1
Mcm10,Mid1,H1f4
Topbp1,Cdc6,Paics
Cenpa,Lyar,Lyar
Tubb4b,Raly,Rbbp8
Kif23,Cdk4,Ppih
Dbf4,Tma7,Chaf1b
mt-Co2,Rbbp8,Cox6a1
Ldha,Pbk,Smc6
Hnrnpc,H1f4,Cox5a
Rbbp8,Chaf1b,Hnrnpd
Hint1,Hnrnpa2b1,U2af1
Cdc6,Ppih,Ncl
Park7,mt-Co2,Tmsb10
H1f4,Tcp1,Ppid
Tpm3,Brca1,Tubb4b
Chaf1b,Hnrnpf,Cdk4
Hjurp,Nuf2,Tcp1
Brca1,Ldha,Raly
Suz12,Anapc5,mt-Co2
Lyar,Ska1,Hint1
Ppih,Eif2s1,Hnrnpa2b1
Atp5j2,Pdap1,Tma7
Fosb,Ndufa4,Hnrnpf
Npm1,Vdac3,Knl1
Pebp1,Cenpa,Cenpa
Tcp1,Kif22,Spdl1
Hmgn5,Dlgap5,Fkbp2
Paics,Hnrnpc,Eif2s1
Kif22,Erh,Anapc5
Anapc5,Tubb4b,Tpx2
Eif2s1,Ppid,Ube2t
Chchd2,Atp5j,Pdap1
Kif4,Pgk1,Ndufa4
Eif4a1,mt-Nd4,Erh
Pgam1,Fkbp2,Hnrnpc
Pdap1,Eif4a1,Trip13
Fkbp2,Chchd2,Ldha
Atp5j,Ppa1,Chaf1a
Ppid,Ywhah,Vdac3
Chaf1a,Mis18bp1,Hjurp
Cdk4,Pgam1,Pgam1
Canx,Supt16,Rcc1
Lsm6,Hmgn5,Ppa1
mt-Nd4,Nop56,Pgk1
Vdac3,Hjurp,Mthfd2
Mid1,Pebp1,Nop56
Ppa1,Canx,Smarcc1
Tpi1,Mthfd2,Tacc3
Hnrnpa3,Npm1,Chchd2
Supt16,Tpi1,Supt16
Ywhae,Prelid3b,Prelid3b
Smarcc1,Rpa1,Hmgn5
Pdia3,Chaf1a,Tpi1
Snrpf,Smarcc1,Canx
Cmtm7,Rbbp7,Pebp1
