wilcoxon,t-test,t-test_overestim_var
Lgals1,Lgals1,Lgals1
Hmgb2,S100a6,S100a6
S100a6,Hmgb2,Stmn1
Gapdh,Stmn1,Hmgb2
H2az1,Pclaf,Pclaf
Stmn1,H2az1,Anxa2
Ptma,Dut,S100a4
Anxa2,Anxa2,Lgals3
S100a4,S100a4,Dut
Txn1,Ptma,H2az1
Lgals3,Lgals3,Serpinb6b
Dut,Gapdh,Ptma
Pclaf,Txn1,Rrm2
Actg1,Pcna,Gmnn
Tmsb4x,Gmnn,Mki67
Pcna,Actg1,Gzmb
Serpinb6b,Serpinb6b,Bhlhe40
Sub1,Rrm2,Top2a
Ran,Vim,Plek
Crip1,Lmnb1,Lmnb1
Vim,Sub1,Ybx3
Bhlhe40,Ybx3,Pcna
S100a10,Mcm6,Lig1
Gmnn,Crip1,Gapdh
Rrm2,Gzmb,Mcm5
Plek,Ran,Txn1
Mki67,Anp32b,Mcm6
Ybx1,S100a10,Tyms
Lmnb1,Mki67,Tmsb4x
Gzmb,Top2a,Ahnak
Anp32b,Plek,Actg1
Ybx3,Bhlhe40,Cks1b
Top2a,Mcm5,Uhrf1
Calm1,Lig1,Ctla4
Cox5a,Ybx1,Vim
Mcm6,Tmsb4x,Mcm3
Mcm5,Dek,Tipin
Lig1,Nap1l1,Crip1
Nkg7,1810037I17Rik,S100a10
Tyms,Ahnak,Sub1
Dek,Mcm3,Clspn
Ahnak,Tipin,Asf1b
Cks1b,Alyref,Casp3
Ctla4,Slbp,Ifng
Nap1l1,Calm1,Tk1
1810037I17Rik,Tyms,Serpinb9
Ifng,Cox5a,Birc5
Cox5b,Cox5b,H1f5
Uhrf1,Hmgb1,Smc2
Hmgb1,Snrpd1,Rrm1
Pfn1,Cks1b,1500009L16Rik
Mcm3,Pfn1,Sdf2l1
Tipin,Siva1,Ran
Asf1b,Dbi,Dtl
Clspn,Reep5,Hells
Serpinb9,Rps27l,Siva1
Casp3,Nkg7,Alyref
Prdx1,Uhrf1,Slbp
Slbp,Ywhah,Ezh2
Snrpd1,Ctla4,Ptms
Tk1,Hmgn2,Dek
Alyref,Casp3,1810037I17Rik
1500009L16Rik,Hint1,Mcm7
Cd48,Cd48,Rpa2
Actb,Smc2,Spc24
Rps27l,Hnrnpab,Anp32b
Dtl,Atp5j,Cdk1
Smc2,Pim1,Nap1l1
Hsp90aa1,Serpinb9,Cks2
Dbi,Rrm1,Hmgn2
Ptms,Atpif1,Dctpp1
Reep5,Clspn,Ybx1
Birc5,Ezh2,Rfc4
Cfl1,Hpf1,Pglyrp1
Sdf2l1,Prdx1,Prim1
Hint1,Asf1b,Snrpd1
Ywhah,Dctpp1,Cenpw
Pycard,Rpa2,Mcm4
Rrm1,Sdf2l1,Dnmt1
H1f5,Ranbp1,Reep5
Hells,Cfl1,Hpf1
Mcm7,Mcm7,Rps27l
Siva1,Tmpo,Nkg7
Hnrnpab,Ifng,Rfc3
Abracl,Ube2s,Cd48
Cks2,Tk1,Dbi
Atp5j,Actb,Pim1
Cdk1,Birc5,Hmgb1
Ezh2,Sumo2,Ywhah
Hmgn2,Dnmt1,Nsd2
Rpa2,Hells,Atpif1
Ranbp1,Nasp,Actb
Pglyrp1,Dtl,Mcm2
Ube2s,Rexo2,Cox5a
Cox8a,Cks2,Orc6
Pim1,Snrpe,Cox5b
Sumo2,Pycard,Cisd1
Hpf1,1500009L16Rik,Sept11
Prim1,Cox8a,Ube2s
Dctpp1,Cisd1,Ncapg2
Ppia,H1f5,Tmpo
Ldha,Ptms,Calm1
Atpif1,Hsp90aa1,Nasp
Cenpw,Sept11,Ppil1
Spc24,Pkm,Prdx1
Snrpe,Dnajc9,Rilpl2
Dnmt1,Ldha,Bcl2a1b
Nasp,Mcm4,Rexo2
Rfc4,Rfc4,Dhfr
Nsd2,Fkbp1a,Hnrnpab
Rexo2,Oaz1,Pycard
Lsp1,Pglyrp1,Rad51
Bcl2a1b,Abracl,Pfn1
Tmpo,Mcm2,Cenpk
Cdc42,Ly6a,Pkm
Oaz1,Mrpl18,Hsp90aa1
Hsp90b1,Calm3,Ranbp1
Mcm4,Spc24,Klrc1
Rfc3,Lsp1,Hsp90b1
Sept11,Prim1,H2ac8
S100a11,Cdk1,Dnajc9
Dnajc9,Prelid1,Kif11
Ncapg2,Hsp90b1,Atp5j
Orc6,Ppil1,Hint1
Mcm2,Orc6,Chaf1b
Cox7c,Cenpw,Cfl1
Clic1,Ppia,Kif15
Rilpl2,Rilpl2,Calm3
Cisd1,Itga4,Etfb
Prelid1,Cdc42,Zbtb32
Itgb1,Ctsd,Fen1
Gnai2,Nsd2,Efhd2
Dhfr,Anp32e,Atad2
Cenpk,Rfc3,Cdc45
Ctsd,Cd28,Prelid1
Tuba1b,Gnai2,Dennd4a
Ppil1,Slc25a5,Il2rb
Calm3,Ppp1ca,H1f4
Klrc1,Pgk1,Ldha
Ly6a,Tuba1b,Ly6a
Pkm,Cox17,Abracl
Nr4a2,Ap2s1,Cd28
Pgk1,Prr13,Ctsd
Ctla2a,Efhd2,Cdca8
Slc25a5,Atp5pb,Itga4
Ppp1ca,Cox7c,Itgb1
Itga4,Dpy30,Ppia
Chaf1b,Etfb,Gins2
Rbm3,Clic1,Ctla2a
Mrpl18,Cbx3,Mrpl18
Rad51,Pdia3,Prr13
Dnajc15,Selenoh,Nr4a2
Il2rb,Dynll1,Tuba1b
Dennd4a,Atp5g3,Pdcd1
Rora,Tmem14c,Fkbp1a
Arpc3,Il2rb,Usp1
Atp5pb,Atad2,Pgk1
Cd28,Smdt1,Rora
Atad2,Nme1,Dpy30
Sec61b,S100a11,Lsp1
Zbtb32,Psma4,Cox17
Nme1,Rfc2,S100a11
Efhd2,Lsm2,Ccna2
Selenoh,Ywhae,Fabp5
Tmem14c,Bcl2a1b,Fbxo5
Mt1,Sec61b,Hist1h2ap
Etfb,Arpc5,Rfc5
H1f4,Dnajc15,Mt1
Fen1,Nudt21,Cox8a
Rbbp8,Dhfr,Cenps
H2ac8,Usp1,Rfc2
Kif11,Ube2l3,Anp32e
Fkbp1a,Ncapg2,Cenph
Ywhae,Sec11c,Tpi1
Cox6b1,Cox6b1,Ccne1
Arpc5,Nfkbia,Selenoh
Pdia3,Fen1,Snrpe
Usp1,Dennd4a,Rbbp8
Prr13,Ube2n,Sumo2
Cbx3,Capzb,H4c9
Bcl2a1d,S100a13,Osbpl3
Cyba,Ndufb9,Ap2s1
Dynll1,Tmem167,Fkbp2
Cox17,Rad51,Oaz1
Psma4,Ndufb8,Mad2l1
Anp32e,Vdac3,Ccnb2
Pdcd1,Uqcrb,Bcl2a1d
Ccne1,Polr1d,Tmem14c
Fbxo5,Arpc3,Lsm2
Icos,Baz1a,Hat1
Dpy30,Krtcap2,Rad51ap1
Fabp5,Cenpk,Batf
Smdt1,Manf,Icos
Cdc45,Set,Rom1
Nfkbia,Chaf1b,Cdc42
Kif15,Eif1ax,Chaf1a
Ccdc50,Hif1a,Ccdc50
Gins2,Fkbp2,Prc1
Cdca8,Eif4e2,Pdia3
Hist1h2ap,Snx3,H2ax
Atp5g3,Arhgdia,Gnai2
Myo1f,Tpi1,Hif1a
Tpi1,Cycs,Ppp1ca
Dusp5,Hat1,Gzmk
Sh3bgrl3,Ndufb7,Esco2
Batf,Uchl3,Baz1a
Ube2l3,Ywhaq,Ywhae
Ccna2,Klrc1,Incenp
Rfc2,Sh3bgrl3,Cenpa
Ndufa4,Gng2,Atad5
Rom1,Cox6a1,E2f1
Rfc5,Itgb1,Cbx3
Fkbp2,Rfc5,Pola1
Osbpl3,Nr4a2,Nfkbia
H4c9,H2ac8,Clic1
Ccl4,Pomp,Dusp5
Ap2s1,H1f4,Cox7c
Cenpa,Ssrp1,Uchl3
Mad2l1,Calr,Cdca3
S100a13,Batf,Psma4
Ndufb8,Cyba,Lag3
Cenps,Ctla2a,Ube2n
Lsm2,Mtch1,Slc25a5
Myl6,Rpa3,Manf
Atxn1,Cox7a2,Nme1
Sec11c,Phf5a,Dynll1
Ndufb7,Snrpb,Myo1f
Hmgn5,Zbtb32,Tnfaip3
Cox7a2,Bag1,Adap1
Ccnb2,Hprt,Smdt1
Cenph,Hnrnpd,Acot7
H2ax,Fbxo5,Topbp1
Hif1a,Tnfaip3,Cmc2
Manf,Fabp5,Ncapg
Acot7,Kif15,Gng2
Krtcap2,Raly,Nudt21
Atp5j2,Kif11,Hmgn5
Tnfaip3,Topbp1,Tfdp1
Lag3,Pgam1,Ndufb8
Prc1,Paics,S100a13
Pola1,Ppib,Eif1ax
Chaf1a,Hmgn5,Rpa3
Nrgn,Nans,Slamf7
Hat1,Rora,Ube2l3
Capzb,Rbbp8,Atxn1
Atad5,Rbm3,Atp5g3
Baz1a,Dtymk,Vdac3
Hopx,Cdc45,Mtch1
Set,Cenpa,Atp5pb
Dck,Banf1,Eif4e2
Chsy1,Icos,Cbx5
Snrpb,Kdelr2,Sec11c
Ndufb9,Higd1a,Kdelr2
Incenp,Cmc2,Dnajc15
Cmc2,Myl6,Pgam1
Rad51ap1,Cdca8,Fignl1
Gzmk,Tma7,Cdc6
Tfdp1,Phf11b,Cxcr3
Cbx5,Ccne1,Nans
Calr,Tfdp1,Dtymk
Uqcrb,Lcp1,Phf11b
Pomp,Snrpd2,Carhsp1
Ppib,Ccdc50,Dck
Gng2,H2ax,Arpc5
Slamf7,Atp5j2,Nrgn
Topbp1,Lsm6,Hopx
Ssrp1,Hnrnpa3,Paics
Cox6a1,Ccna2,Ndc80
Cxcr3,Gins2,Sec61b
Ube2n,Cbx5,Ssrp1
Nudt21,Sh2d2a,Tmem167
Uchl3,Psmd8,Runx2
E2f1,Erh,Cycs
Polr1d,Swi5,Spc25
Cdca3,H4c9,Mybl2
Hprt,Lsm5,Chsy1
Tagln2,Cenps,Arpc3
Mtch1,Ssr2,Snx3
Phf11b,Mad2l1,Rbm3
Runx2,Pfkp,Uqcrb
Eif1ax,Srgn,E2f8
Tmem167,Dusp5,Phf5a
Vdac3,Mt1,Havcr2
Hnrnpd,Atxn1,Cox6b1
Esco2,Timm23,Hprt
Ccl3,Tkt,Prelid3b
Rpa3,Tagln2,Ndufb9
Cdc25b,Pdcd1,Cdk2ap1
Cycs,Srsf3,Krtcap2
Mapre2,Snu13,Cdca7
Pgam1,Prelid3b,Mapre2
Kdelr2,Myo1f,Pik3ap1
Raly,Osbpl3,Pfkp
Carhsp1,Hist1h2ap,Ncaph
Srgn,Sem1,Erh
Cdk2ap1,Incenp,Plk4
Fkbp5,Hopx,Aurkb
Eif4e2,Cenph,Sh2d2a
Dtymk,Ppp1cc,Cdc25b
Tma7,Rom1,Ehd4
Arhgdia,Sf3b6,Ndufb7
Lcp1,Supt16,Fkbp5
Pmm1,Ccnb2,Hmgb3
Srsf3,Dck,Bag1
Ndc80,Srsf2,Mcm10
Adap1,Hspa5,Capzb
Tubb5,Ndufa4,Tcf19
Prelid3b,Pola1,Tnfrsf9
Snx3,Pdia6,Ncapd2
Ncapd2,Chaf1a,Calr
Psmb3,H2az2,Klrc2
Ncapg,Psmb2,Ywhaq
Hspa5,Psmd13,Prdx4
Paics,Pdap1,Polr1d
Nrm,Cdk2ap1,Sh3bgrl3
Ube2c,Mrpl33,Zdhhc2
Sh2d2a,Txnl1,Cenpm
Hnrnpa3,Atad5,Mms22l
Plk4,Rbbp4,Cyba
Nans,Bcl2a1d,Cox7a2
Ywhaq,Acot7,Ssr2
Cox4i1,Mif,Pmm1
Pfkp,Myl12a,Set
Mms22l,Rap1a,Pdia6
Pdia6,Rad51ap1,Higd1a
Phf5a,Uqcrq,Raly
Lsm5,Chchd2,Cox6a1
Lsm6,Prc1,Arhgdia
Haus4,Cxcr3,Rnaseh2b
Tceal9,Fkbp5,Snrpb
Cdc6,Magoh,Hnrnpd
Rnaseh2b,Rtn3,Myl6
Fignl1,Tubb5,Pomp
Mpp6,Cox4i1,Prdm1
Ide,Eloc,Lsm6
Spc25,Smarca5,Lsm5
Ehd4,Sec61g,Nrm
Hsp90ab1,Tpm4,Tceal9
Aurkb,U2af1,Klrk1
Cdca7,Cdca3,Nusap1
Klrc2,Psmb3,Csrp1
Sem1,Aurkaip1,Shcbp1
Csrp1,Uqcrfs1,E2f2
Erh,Acadl,Dscc1
Tnfrsf9,Micos10,Ube2c
Dbf4,Snf8,Supt16
Hmgb3,Hnrnpa2b1,Cdca5
Nfkbiz,Canx,Ppib
E2f8,D8Ertd738e,Acadl
Supt16,Gzmk,Nfkbiz
Cox6c,E2f1,Stx11
Eif5a,Tmed2,Srgn
Rgs1,Esco2,Mpp6
Racgap1,Atp5d,Tkt
Psmd8,Slamf7,Banf1
E2f2,Arpc4,Psmd8
Cenpm,Chsy1,Dbf4
Tcf19,Cmpk1,Timm23
Wdr76,Mrpl20,Ide
Bag1,Cmtm7,Syce2
Sf3b6,Mrps24,Brca1
Il18r1,Smc3,Txnl1
Id2,H3f3b,Hspa5
H3f3b,Tcp1,Eea1
Snu13,Lag3,Psmd13
Havcr2,Atp5c1,Haus4
Klrk1,Cox6c,Ccl3
Cmtm7,Gars,Gsr
Ncaph,Rnaseh2b,Tagln2
Mybl2,Ndc80,Atp5j2
Ssr2,Csrp1,Stk39
Ccdc34,Nfkbiz,Ccl4
Gars,Ebp,Racgap1
Pmf1,Ncapg,Gars
Higd1a,Suz12,Tubg1
Tubg1,Runx2,Rtn3
Srsf2,Eif2s1,Ndufa4
Chchd2,Ftl1,Lcp1
Mrpl33,Adap1,Nrp1
Stk39,Aldoa,Knl1
Hnrnpf,Dnajb11,Cmtm7
Tkt,Edf1,Rgs16
Acadl,Psma1,Pdap1
Txnl1,Ndufc2,Swi5
Mif,Tceal9,Kif4
Fxn,Eri1,Tacc3
Prdx4,Arpc1b,Pnp
Ccl5,Ide,Nuf2
Cd44,Mrps36,Id2
Gsr,Dcun1d5,Chek1
Ftl1,Pmm1,Tma7
Mthfd2,Hsp90ab1,Snu13
Plp2,Fam107b,Bard1
Hnrnpa2b1,Pnp,Cit
Psat1,Hspd1,Psat1
Atp5d,Cdc25b,Dnajb11
Pik3ap1,Ciao2a,Sf3b6
Eea1,Gdi2,Il18r1
Prdm1,Atox1,Hip1
Gna15,Ncapd2,Hnrnpa3
Aldoa,Nucks1,Magoh
Ncapd3,Arpc2,Ccdc34
Actr3,Ndufa11,Gna15
Banf1,Prkar1a,Eri1
Hspd1,Rpa1,Srsf3
Nelfe,Fignl1,Canx
Mcm10,Mapre2,Ska1
Myl12a,Eno1,Rpa1
Sec61g,Haus4,Kif22
Atp5a1,Cdc6,Ube2t
Map2k3,Carhsp1,Ppp1cc
Zdhhc2,Eif5a,Rbbp4
Timm23,Racgap1,Irf8
Rpa1,Id2,Snrpd2
Magoh,Nhp2,Snf8
Nup62,Mpp6,Cd44
Eri1,Plk4,Eloc
Psmb2,Gsr,H2az2
Gzma,Arf1,Cenpe
Snrpd2,Anxa6,Suz12
Syce2,Myo1g,Wdr76
Anapc15,Metap2,Ebp
Micos10,Vps29,Tpx2
Dynll2,Mms22l,Ncapd3
Nusap1,Slc25a3,Hspd1
Ppp1cc,Uqcr10,Tubb5
Psmd13,Uba2,Litaf
Vmp1,Spc25,Ccl5
Swi5,Ppa1,Mrpl33
Bex3,Gimap7,Pole
Pnp,Cdk4,Cmpk1
Canx,Bex3,U2af1
Edf1,Ehd4,Bex3
Brca1,Nrm,Psmb2
Shcbp1,Dbf4,Pmf1
Rbbp4,Ncapd3,Tcp1
Tpm3,Ndufb1-ps,Vmp1
Wdhd1,Mbd2,Srsf2
Gins4,Nrgn,Fhl2
Fh1,Il18r1,Anapc15
Rgs16,Esd,Sem1
Dera,Cdca7,Psmb3
Elob,Tmco1,Eif2s1
Btf3,Hmgb3,Aurkaip1
Dscc1,Elob,Hsp90ab1
Smarca5,Actr3,Mrps36
Gnptab,Mybl2,Plp2
Uck2,Vmp1,Smarca5
H2az2,Sae1,Myo1g
Odc1,Hdgf,Nxt1
Rap1a,Sar1b,Tpm4
Ctsb,Ubl5,Psma1
Rtn3,Anapc15,Brip1
Lrmp,Serbp1,Gzma
Tcp1,Nxt1,Mrpl20
Myo1g,Atp5a1,Rgs1
Eif2s1,Capza2,Map2k3
Hsph1,Sumo3,Aldoa
Slc25a3,Arpp19,Mthfd2
Glrx,Tubg1,Fxn
Tacc3,Ncaph,Ppa1
Pdap1,Commd1,Micos10
Mrpl27,Hnrnpf,Arpc4
Magohb,Tmem126a,Nelfe
Emc8,Rwdd1,Sumo3
Nxt1,E2f8,Tmem126a
Sytl3,Ctsc,Idh3a
Ube2t,Havcr2,Uqcrfs1
Uqcrq,Lsm8,Rap1a
Psma1,Baz1b,Ciao2a
Atp5c1,Ech1,H3f3b
Aurkaip1,Tnfrsf9,Smc3
Tmem126a,Pik3ap1,Sar1b
Mif4gd,Aurkb,Sec61g
Atp5b,Ccdc124,Fam107b
Irf8,Btf3,Mif
U2af1,Idh3a,Pbk
Ube2e3,Ddx39,Vps29
Samd1,Mdh2,Dera
Dnajb11,Mthfd2,Uqcrq
Ppih,Rbbp7,Commd1
Commd1,Prdx4,Emc8
D8Ertd738e,Exosc8,Cox4i1
Ndufc2,Sms,Myl12a
Sumo3,Tcf19,Mrpl27
Tpm4,Hnrnpu,Tmco1
Ppa1,Wdr76,Sae1
Ctsc,Ufc1,Eif5a
Adam19,Tpm3,D8Ertd738e
Fhl2,Taf10,Dcun1d5
Stx11,Dera,Trip13
Eloc,Phgdh,Ddx39
Aopep,Ube2a,Ctsc
Pgrmc1,Atp5k,Eno1
Hjurp,Ctsb,Chchd2
Suz12,Klrc2,Mrps24
Tex30,Cenpm,Il18rap
Tmco1,E2f2,H1f3
Sar1b,Sptssa,Ndufc2
Glipr1,Cwc15,Metap2
Mrpl20,Mcm10,Arsb
Cdca5,Naa20,Ftl1
Snf8,Mrpl27,Gimap7
Il18rap,Ube2c,Dapk2
Snrnp25,Ppp4c,Cdk4
Hip1r,Ube2i,Slc43a3
Cmpk1,Nptn,Ctsb
Gpr183,Lsm4,Naa20
Ebp,Mien1,Glrx
Arpc4,Ccdc34,Ube2e3
Blmh,Klrk1,Nup62
Prkar1a,Emc8,Cox6c
Hip1,Ostc,Nhp2
Arsb,Rpn1,Uba2
1110008P14Rik,Pmf1,Rpn1
Ap3s1,Anapc5,Ccdc124
Cit,Uqcr11,Tmed2
Arpc1b,Ak2,Edf1
Eno1,Ifngr1,Ech1
Prf1,Rasgrp2,Wdhd1
Tmed2,Snrpa1,Atp5d
Ddx39,Mrpl13,Gnptab
Rpn1,Hnrnpdl,Hsph1
Knl1,Zdhhc2,Mis18bp1
Mrps36,Rbmxl1,Snrnp25
Bak1,Ubald2,Ube2a
Kif22,Nudc,Glipr1
Serbp1,Ptpn22,Prkar1a
Mrps24,Psmd14,Nptn
Naa20,Psat1,Fh1
Arf1,Sf3b5,Gins4
Ciao2a,Mrpl42,Nucks1
Nrp1,Lsm3,Ndufa11
Metap2,Cst7,Arf1
Arpc2,Csnk2b,Atox1
Alad,Park7,Nt5c3b
Nt5c3b,Srsf9,Ppih
Litaf,Blmh,Mif4gd
Ung,Glipr1,Odc1
Cdca7l,Prdm1,Gdi2
Idh3a,Plp2,Hdgf
Cdt1,Shcbp1,Hnrnpa2b1
Azin1,Lamtor5,H3c3
Pold3,Snrnp40,Sytl3
Smc3,Rad21,Adam19
Gdi2,Gnb1,Atp5c1
Ech1,Stk39,Gins1
Nptn,Eea1,Ung
Kpna3,Dscc1,Prf1
Tpx2,Rac1,Lrmp
Park7,Vasp,Diaph3
Pole3,Ddost,Lsm8
Fam107b,Srp19,Mrpl13
Pole,Nusap1,Exosc8
Ap1s1,Map2k3,Esd
Mrpl40,Dph3,Aopep
Ndufa11,Strap,Rbmxl1
Cd160,Polr2f,Cdk2
Capza2,Nt5c3b,Tmem97
H1f2,Pole4,Tex30
Dcun1d5,Ssb,Anxa6
Sae1,Lrmp,Ubald2
Nucks1,Ndufs6,Baz1b
Anxa6,Syce2,Ufc1
Rnh1,Ppih,Snrpa1
Lrrc59,Fxn,Uck2
Txndc5,Ndfip1,Sptssa
Rnpep,Cbx1,Blmh
Uqcrfs1,Fundc2,Rbbp7
Pbdc1,Sfr1,Sms
Surf4,Nelfe,Dna2
Sh3bgrl,Polr2j,Phgdh
Akt1,Zbtb8os,Ndufb1-ps
Nhp2,Stx11,Phlda1
Cdk2,Hsph1,Rnh1
Timm8b,Timm8b,Rad54l
Ubald2,Tacc3,Rad21
Cdk4,Gins4,Samd1
Phlda1,Ptbp1,Ak2
Cenpe,Rnh1,Uqcr10
Umps,Ndufab1,Ifngr1
Vps29,Gtf2h5,Hjurp
Ube2a,Ccl5,Snrnp40
Ccdc124,Mif4gd,Atp5k
Hras,Snrnp25,Atp5a1
A430005L14Rik,Brca1,Dph3
Gimap7,Nab1,Timm8b
Brip1,Cdca5,Psmd14
Mrpl13,Sdhd,Brca2
Ndufb1-ps,Pdcd5,Mbd2
Gadd45b,Gtf3a,Capza2
Uqcr10,Zfp706,Magohb
Kif4,Hdac1,Cdca2
Rbmxl1,Bub3,1110008P14Rik
Bard1,Smc1a,Pmaip1
Ostc,Atp5b,Mien1
Chek1,Psmb7,Mrpl42
