wilcoxon,t-test,t-test_overestim_var
Dut,Rad51ap1,Rrm2
Ptma,Dhfr,Stmn1
Stmn1,Rad51,Pclaf
Ranbp1,Cenps,Lig1
Rrm2,Dscc1,Tuba1b
Ran,Cdk1,Hmgb2
Pcna,Rrm2,Ptma
Ybx1,Cenph,Tubb5
Lig1,Ndc80,Dut
Anp32b,Hist1h2ap,Clspn
Hmgb2,Clspn,Ranbp1
Tuba1b,Pbk,Anp32b
H2az1,Lig1,H2az1
Pclaf,Timeless,Cdk1
Dek,Gemin6,Pcna
Tubb5,Cdca5,Slbp
Slbp,Sgo1,Dhfr
Hnrnpab,Cdc45,Mcm5
Clspn,Cdc6,Ran
Siva1,Esco2,Mki67
Cdk1,Ccne2,Smc2
Mcm3,Cenpk,Mcm7
Lsm2,Spc25,Mcm3
Mcm5,Spdl1,Tk1
Smc2,Cenpm,Rfc4
Mcm7,4930579G24Rik,Dtl
Dhfr,Pfas,Hnrnpab
Nap1l1,Mis18bp1,Birc5
Set,Ung,Dek
Mki67,Tk1,Top2a
Tk1,Pclaf,Asf1b
Hpf1,Csrp2,Rad51
Top2a,Stmn1,Hells
Snrpd1,Slc43a3,Lsm2
Dtl,Birc5,Siva1
Ppia,Fbxo5,Set
Hells,Ccna2,Ybx1
Rfc4,Ccp110,Tipin
Asf1b,Ppa2,Cenpw
Tipin,Ticrr,Ppia
Birc5,Dtl,Uhrf1
Tyms,Atad5,Tmpo
Tmpo,Slc29a1,Rfc3
Cenpw,E2f7,Alyref
Rps17,Haus5,Cenps
Hmgb1,Psmc3ip,H1f5
Lmnb1,Tuba1b,Cenpk
Nasp,Isoc1,Tyms
Rad51,Hells,Lmnb1
Spc24,Suv39h2,Fbxo5
Uhrf1,Rfc4,Lsm3
Alyref,Ncapg2,Cks1b
Snrpb,Melk,Spc24
Nucks1,2310022A10Rik,Gmnn
Rfc3,Asf1b,Hpf1
Cks1b,Cenpw,Ncapg2
Nme1,Fignl1,Orc6
Lsm3,Kntc1,Rad51ap1
Hnrnpd,Oip5,Snrpd1
Anp32e,Plk1,Nasp
Banf1,Cacna1s,Rrm1
Rrm1,H2ac8,Cdc45
Orc6,Cdkn3,Ndc80
Hnrnpa2b1,Smc2,Cenph
Cenpk,Sap30,Nap1l1
Ncapg2,Dsn1,Anp32e
Fbxo5,Fh1,Hist1h2ap
Gmnn,Atad3a,H2ac8
H1f5,Grwd1,Hmgb1
Sumo2,Nuf2,Rpa3
Rps2,Mcm7,Ccna2
Eif5a,Dtnb,Hnrnpa2b1
Cenps,Ttk,Impdh2
Topbp1,Dhrs13,Banf1
Srsf7,Ermp1,Atad5
Cdk2ap1,Nusap1,Haus4
Gapdh,Brca2,Nxt1
Rpa3,Syce2,Topbp1
Rad51ap1,Rfc3,Kif11
Cisd1,Samd1,H2ax
Impdh2,Tusc2,Usp1
Srsf2,Mki67,Nme1
Snrpe,Nefh,Esco2
Hist1h2ap,Tmem109,Sumo2
Haus4,Gins3,Timm8a1
Nudc,Spc24,Nucks1
Usp1,Mylpf,Fh1
Npm1,Ccnb1,Cdk2ap1
H2ax,Mcm5,Phgdh
Cdc45,H1f5,Hat1
Snrpg,Haus1,Mcm2
Nxt1,Ints5,Dnmt1
Atad5,H4c9,Atad2
Cbx1,Dut,Ncapd3
Dnmt1,Ccdc34,Cisd1
Ube2s,Tubb5,H4c9
Atad2,Abhd10,Hmgn1
Supt16,Pitrm1,Srsf7
Cenph,Haus4,Cdc6
Phgdh,Tmem107,Dscc1
Ndc80,Spout1,Ung
H2ac8,Mcm3,Ccne1
Rps3a1,Tmem237,Fabp5
Ccna2,Kif11,Sae1
Kif11,Top2a,Spc25
Dbi,Slbp,Hmgn2
Mcm2,Mto1,Nudc
1500009L16Rik,Ranbp1,Ccdc34
Selenoh,Ckap2l,Snrnp40
Mcm6,Thop1,Rps3a1
Mrpl18,Fanca,Selenoh
Ezh2,Zwilch,Samd1
Dnajc9,Zmynd19,1500009L16Rik
Ncapd3,Zfp367,Mad2l1
Hat1,Fancl,Cbx1
Hmgn1,Sclt1,Eif5a
Snu13,H3c3,Supt16
Cbx3,Pex3,Rps17
Timm8a1,Pcna,Fignl1
Fh1,Kif18b,Cenpm
Rpl41,Pigf,Dbi
Rpl28,Hmgb2,Wdr76
Dctpp1,Rev1,Hnrnpd
Pdap1,Kif20b,Srsf2
Sae1,Anp32b,Timeless
Dck,Cdca7,Mcm6
C1qbp,Gk,Ube2s
Fabp5,Mxd3,Ezh2
Ccne1,Timm8a1,Nop56
Esco2,Kif2c,Rfc2
H4c9,Siva1,Snu13
Dtymk,Jade1,Nsd2
Eif4a1,Lsm2,Pa2g4
Snrnp40,Ankrd37,Tfdp1
Hsp90aa1,Nxt1,Snrpb
Hmgn2,Tyms,Rps2
Tfdp1,Aspm,Hspd1
Tpm4,Uhrf1,Dctpp1
1810037I17Rik,Prkaa1,Snrpg
Nop56,Terf2ip,Hmgn5
Hspd1,Eefsec,Sptssa
Nsd2,Ogfod2,Cdca5
Eif2s1,Mcm10,Tubg1
Wdr76,Polq,C1qbp
Ccdc34,Ptma,Cbx3
Pa2g4,Enoph1,Tsfm
Samd1,Taf4,Cdca7
Rfc2,Ddx11,Dtymk
Hnrnpa1,Cenpn,Rnaseh2b
Cdca8,Dmap1,Dnajc9
Cdc6,Ccsap,Dck
Mad2l1,H2bc11,Kif15
Tceal9,Ran,Eri1
Hmgn5,Dhodh,Snrpe
Smc6,Nup85,Eif4a1
Spc25,Fabp5,Cbx5
Cox5a,Traip,Rpl28
Smc3,Slc35a1,Cdca8
Sptssa,Oxnad1,Tpi1
Gins2,H2bu2,Syce2
Snrpd2,1700037H04Rik,Mrpl18
Ldha,Orc6,Ppa2
Ung,H2az1,Npm1
Rnaseh2b,Nagpa,Magt1
Dscc1,Cluh,Pbk
Pcbp1,Fancg,Nusap1
Tpi1,Zswim7,Ccnb2
Cenpm,Nanp,Tmem109
Fignl1,Pdss1,Cdca3
Lsm5,Espl1,Tpm4
Serbp1,Xndc1,Pbdc1
Sf3b5,Mettl2,Slc29a1
Mif,Vps45,Uba2
Psmd7,Carmil2,Ebna1bp2
Ndufa2,Cdk2ap1,Mcm10
Hspe1,Zfp934,Gins2
Mcmbp,Set,Ak2
Hint1,Dek,Rpl41
Ccnb2,Tpx2,E2f8
Hdgf,BC055324,Pdap1
Eri1,Oat,Hdgf
Cbx5,Lsm3,4930579G24Rik
Rbbp7,Mios,Umps
Paics,H3c11,Serbp1
Vim,Lair1,Gemin6
Sdf2l1,Ccne1,Snrpd2
Kif15,Cnot9,Hint1
Timeless,Pus7,Psmc3ip
Pgk1,Impdh2,Smc6
Tubg1,Exo1,Paics
Hsp90b1,Tfb1m,Hsp90aa1
Tsfm,Rrm1,Tceal9
Hsp90ab1,Cks1b,Ncapd2
Ebna1bp2,H2ac15,Tagln2
Erh,Hnrnpab,Nuf2
Pold3,Kctd9,Romo1
Ube2n,Rad54b,Psmd7
Cdca3,Bub1,Eif2s1
Ndufab1,H2ax,Prim1
Uba2,Tipin,Anapc15
Ywhah,Rxylt1,Ncaph
Magt1,E2f8,Gnl3
Ak2,1190007I07Rik,Sap30
Pbdc1,Prr12,Srsf10
Romo1,Mdm1,Nop58
Atp5j,Wdr76,Brca2
Timm23,Slc7a6,1810037I17Rik
Srsf10,Cnnm3,Slc43a3
E2f8,Utf1,Sdf2l1
Prdx1,Ncapd3,Rbbp7
Cdca7,Rpa3,Mis18bp1
Nop58,Hus1,Lyar
Rnps1,Gpn2,Prelid3b
Rps8,Dis3,Mms22l
Gsr,Pisd,Tdp2
Tpm3,Telo2,Ticrr
Hprt,Mad2l1,Sgo1
Pgam1,Alyref2,Pold3
Rwdd1,Topbp1,Plk4
Surf4,Dars2,Ccnb1
Atp5g3,Tubb3,Gapdh
Anapc5,Zfp961,Lsm5
Lyar,Tubg1,Mif
Nhp2,Capn15,Hsp90ab1
Tagln2,Ska3,Mrps24
mt-Nd1,Atp23,Vim
Cdca5,Idh2,Kif20b
Mms22l,Slc25a10,Cnot9
Mrpl20,Tmpo,Rfc5
Syce2,Coil,Rfc1
Umps,Tube1,Pgk1
Mcm10,Chek1,Rwdd1
Ncapd2,Rbmx2,Ldha
Ssrp1,Eef1akmt4,Smc3
Prim1,H2ac4,Tpx2
Anapc15,Lmnb1,Abce1
Chaf1b,Taf6l,Mtf2
Fkbp2,Poc1b,Isoc1
Lgals1,Nop16,Suz12
Pdia6,Hcfc2,Cit
Gnl3,Hpf1,Fkbp2
Mrps24,Mvd,Nolc1
Tdp2,Aurka,mt-Nd1
Ppa2,Aim2,Nup62
Nusap1,Smyd2,Nhp2
Rps27l,Slc37a1,Ndufab1
Rbmxl1,Tmem129,Tacc3
Ncaph,Ybx1,Zmynd19
Prelid3b,Snrpd1,Zfp367
Stip1,Asf1a,Gsr
Tmem109,Usp1,Ccne2
Ywhaq,Alyref,Rps8
Slc29a1,Nasp,Rbmx2
Rfc1,Kif4,Msh2
Ppih,Dusp4,Mcmbp
Phb2,Gypc,Nelfe
Rpl36a,Rnf170,Hsp90b1
Nolc1,Rad54l,Dbf4
Rif1,Rpap1,Pdia6
Txn1,Rtel1,Erh
Suz12,Mrps2,Vdac1
Slc25a5,Sufu,Dpy30
Med30,Cenpi,Ssrp1
Plk4,Cit,Ppih
Cks2,Phgdh,Chaf1b
Sec22b,Tacc3,Pfdn2
Cdk4,Cenpp,Pigf
Mrpl12,Dnph1,Hirip3
Rfc5,1500009L16Rik,Ncapg
Atp5j2,Gins2,Prim2
Ndufb8,Ppia,Dlgap5
Nop10,Syne2,H3c3
Mthfd2,Magt1,Chek1
Ncapg,Cpox,Pgam1
Larp7,Pwp2,Srsf9
Ddx39,Mtf2,Nup85
Pfdn2,Hat1,Oat
Vdac1,Shq1,Kif4
Baz1b,Dcaf4,Diaph3
Psma4,Mbd4,Rps27l
Cit,Ndc1,Asf1a
Pbk,Tpst1,Cks2
Dpy30,Cdca8,Ywhaq
Nup62,Prim2,Rcc1
Dbf4,Diaph3,Drg1
Amfr,Fbxo46,Med30
Brca2,BC052040,Hprt
Hjurp,Cdca3,Timm23
Thoc3,Cdc25c,Shcbp1
Dlgap5,Rpusd1,Fancl
Vars,Rcc1,Bard1
Aurkb,Prr11,Hnrnpa1
Calr,Nf1,Aurkb
Mtf2,Sae1,Spdl1
Abce1,Sapcd2,Nop10
Cnot9,Fads1,Mxd3
Msh2,Tsfm,Hspe1
Nrgn,D3Ertd751e,Nrgn
Pole,Hmgn1,Baz1b
Psmc3ip,Kif15,Fam111a
Sdhc,Aunip,Atp5j
Rps20,Tbccd1,Pole2
Ppid,Atad2,Rfwd3
Nans,Jpt2,Psma4
Ppa1,Sdad1,Hnrnpu
Hnrnpu,Snrnp40,Lgals1
4930579G24Rik,Acsf3,Ube2n
Atp5b,Erlin1,Ube2t
Mrps7,Kif20a,Hmgb3
Nelfe,Hmox1,Tial1
Maz,Umps,Ywhah
Hirip3,Ccdc18,Brca1
Ppat,Ncaph,Incenp
Drg1,Msantd2,Cpox
Tial1,H2aw,Plk1
Srsf9,Gmnn,Pfas
Snrpa1,Cep135,Sf3b5
Mpp6,Rps3a1,Surf4
Actl6a,Pigu,Mrpl12
Fam111a,Osbpl2,Cdkn3
Hmgb3,Slc26a2,Cdk4
Sap30,Zbed3,Snrpa1
Tpx2,Chid1,Lrrc59
Mrto4,Neil3,Cdkn2c
C1d,H1f1,Atp5g3
Cbfb,Sirt6,Mrpl28
Hnrnpdl,Pole2,Idi1
Rpl22l1,Pbdc1,Fen1
Rfwd3,Cdkn2c,Parp1
Shcbp1,Rad51c,Vars
Cycs,C1qbp,Haus1
Ppp1cc,Abce1,Mpp6
Txnl4a,Gnl3,Trip13
Tacc3,Bard1,Cox5a
Brca1,Pxylp1,Gabpa
Idi1,Hmgn5,Sumo3
Sumo3,Cbx1,Yif1b
Kif20b,Cc2d1a,Ppa1
Chaf1a,Gabpa,Sec22b
Nuf2,Nudc,Ppid
Memo1,Rapgef5,Rnps1
Elob,Fam81a,Larp7
Ccnb1,Hmgb1,Pcbp1
Rps4x,Anp32e,H1f1
Incenp,Tspyl4,Anapc5
Nsmce4a,Ccdc15,Thoc3
E2f1,Tsen2,Ppp1cc
Nudt21,Trip13,H1f4
Gemin6,Fam72a,Csrp2
Uchl5,Lancl2,Pold1
Lrrc59,Egfl7,Prdx4
Fen1,Nsd2,Brip1
Cenpq,Ccnb2,Rad54l
Slc43a3,Cisd1,Txn1
Gltp,Palb2,Eif6
Prdx4,Mlf1,Cfap20
Uchl3,Slc22a15,Ptges3
Asf1a,Dcun1d2,Nrm
Mis18bp1,Hirip3,Gltp
Gar1,Zdhhc21,Ybx3
Ptges3,Tbkbp1,Tsg101
Ufm1,Pold3,Eif1ax
Ppil1,Tdp2,Rpl36a
Ncl,Pygo2,Cycs
Ube2l3,Nme1,Bora
