"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002440","production of molecular mediator of immune response","165/3698","345/23210",2.49161220245778e-44,2.49161220245778e-44,1.10575126795389e-40,"Gapt/Pou2f2/Exo1/Cd81/Ighd/Ccr6/Cd40/Mapk3/Il10/Fcgr2b/Tmbim6/Apoa2/Fcer1g/Tnfsf13/Cd244a/Slamf1/Cd36/Igkv5-37/Igkv18-36/Trav6-2/Igkv8-34/Igkv7-33/Igkv6-32/Igkv8-30/Il12a/Igkv8-28/Igkv8-27/Igkv6-25/Igkv8-24/Igkv6-23/Igkv8-21/Igkv6-20/Nipal3/Trav12d-2/Il2/Igkv8-19/Trav6d-7/Iglv1/Slc11a1/Igkv6-17/Igkv8-16/Igkv6-15/Igkv6-14/Igkv6-13/Trav6n-5/Iglv3/Igkv3-12/Igkv3-10/Igkv3-7/Igkv3-5/Igkv3-4/Igkv3-2/Igkv3-1/Il33/Cgas/Nlrp3/Cd160/Il18/Aplf/Ddx1/Ceacam1/Trem1/Trem3/Ndfip1/Trav6-4/H2-Ab1/Tnfrsf1b/Trav12-3/Trav6-7-dv9/Igkv2-137/Igkv1-135/Siglecg/Tnfsf4/Igkv1-132/Cd40lg/Igkv17-127/Il1b/Ffar2/Ifng/Nsd2/Cd22/Igkv14-126/Igkv9-124/Igkv9-123/Igkv17-121/Igkv9-120/Igkv1-117/Igkv2-112/Igkv14-111/Tgfb1/Igkv1-110/Igkv2-109/Igkv16-104/Igkv15-103/Igkv20-101-2/Igkv14-100/Igkv1-99/Igkv12-98/Igkv10-96/Igkv10-95/Igkv10-94/Igkv19-93/Ccr2/Igkv4-91/Igkv4-90/Igkv12-89/Igkv1-88/Hfe/Lax1/Polq/Tgfb3/Hmox1/Xbp1/Mzb1/Atad5/Trex1/Tbx21/Irak3/Swap70/Polm/Nuggc/Igkv4-50/Igkv5-48/Igkv12-46/Igkv5-43/Igkv5-45/Tril/Igkv12-44/Igkv5-39/Igkv12-38/Vpreb3/Trpm4/Sema7a/Btk/Tnfsf13b/Aicda/Igkv4-63/Igkv4-62/Igkv4-61/Igkv4-59/Igkv4-57-1/Cd74/Igkv4-57/Fgl2/Igkv4-55/Igkv4-54/Igkv4-53/Igkv4-86/Batf/Igkv13-85/Igkv13-84/Igkv4-81/Igkv4-80/Il18r1/Elane/Il18rap/Icosl/Il31ra/Igkv4-79/Igkv4-78/Igkv4-74/Igkv4-72/Igkv4-71/Igkv4-70/Igkv4-68",165
"GO:0006909","phagocytosis","161/3698","336/23210",2.06737521239803e-43,2.06737521239803e-43,4.58739678708953e-40,"Ighe/Lman2/Ighg2c/Ighg2b/Ighg1/Ighg3/Tmem175/Tyro3/Ighd/Sphk1/Coro1c/Pycard/Adgrb1/Thbs1/P2ry6/Cyba/Il2rb/Irf8/Cd302/Fcgr2b/Fcgr3/Tgm2/Apoa2/Fcer1g/Pld4/Itgal/Slamf1/Vamp7/Igha/Ighv1-31/Cd36/Atg7/Syk/Ighv1-34/Ighv1-36/Ighv1-37/Ighv1-39/Ptprj/Ighv1-42/Iglc3/Iglc1/Slc11a1/Ighv1-47/Ighv1-49/Ighv1-50/Ighv1-52/Ighv1-53/Iglc4/Ighv1-55/Iglc2/Itgb2/Txndc5/Ighv8-8/Ighv1-58/Ighv1-59/Ighv1-61/Igkc/Cebpe/Rhobtb1/Pparg/Aif1/Cd47/Msr1/Il15ra/Itga2/Prkcg/Ncf2/C3/Mertk/Fcgr1/Treml4/Pros1/Trem2/Trdv4/Il1b/Ifng/Sirpa/Igll1/Ighv1-62-3/Prtn3/Dock1/Ighv1-63/Xkr8/Ighv1-64/Tgfb1/Ighv1-66/Ighv1-67/Ighv1-69/Ighv8-12/Ighv1-72/Ighv8-13/Ccr2/Ighv1-75/Anxa1/Ighv1-76/Ighv1-77/Ighv1-80/Ighv1-81/Hck/Ighv1-82/Cd300a/Myo1g/Ighv1-85/Cd300lf/Siglece/Pear1/Axl/Rab31/Fgr/Trex1/Nr1h3/Alox15/Stap1/Itgb1/Fcnb/Ighv6-6/Ighv10-1/Ighv1-5/Il15/Ighv10-3/Ighv1-7/Ighv15-2/Ighv1-9/Ighv1-11/Ighv1-12/Ighv1-15/Ighv1-18/Ighv1-19/Itgav/Ighv1-22/Ighv1-23/Ighv1-26/Sirpb1a/Tyrobp/Ighv14-2/Ighv11-2/Ighv14-3/Ighv9-2/Ighv9-3/Ighv7-3/Ighv14-4/Ighv7-4/Cd209b/Ighv3-6/Ighv6-3/Lrp1/Ighv5-2/Ighv2-2/Ighv5-4/Elane/Ighv5-6/Ighv2-5/Ighv5-12/Ighv2-6/Ighv2-9-1/Ighv2-6-8/Anxa3/Fpr2/Ighv5-17/Ighv2-9/Ighv14-1",161
"GO:0002377","immunoglobulin production","133/3698","252/23210",6.28742199915949e-42,6.28742199915949e-42,9.30097233279172e-39,"Gapt/Pou2f2/Exo1/Ighd/Ccr6/Cd40/Fcgr2b/Tmbim6/Tnfsf13/Igkv5-37/Igkv18-36/Trav6-2/Igkv8-34/Igkv7-33/Igkv6-32/Igkv8-30/Igkv8-28/Igkv8-27/Igkv6-25/Igkv8-24/Igkv6-23/Igkv8-21/Igkv6-20/Nipal3/Trav12d-2/Il2/Igkv8-19/Trav6d-7/Iglv1/Igkv6-17/Igkv8-16/Igkv6-15/Igkv6-14/Igkv6-13/Trav6n-5/Iglv3/Igkv3-12/Igkv3-10/Igkv3-7/Igkv3-5/Igkv3-4/Igkv3-2/Igkv3-1/Il33/Cgas/Aplf/Ceacam1/Ndfip1/Trav6-4/H2-Ab1/Trav12-3/Trav6-7-dv9/Igkv2-137/Igkv1-135/Siglecg/Tnfsf4/Igkv1-132/Cd40lg/Igkv17-127/Ifng/Nsd2/Cd22/Igkv14-126/Igkv9-124/Igkv9-123/Igkv17-121/Igkv9-120/Igkv1-117/Igkv2-112/Igkv14-111/Tgfb1/Igkv1-110/Igkv2-109/Igkv16-104/Igkv15-103/Igkv20-101-2/Igkv14-100/Igkv1-99/Igkv12-98/Igkv10-96/Igkv10-95/Igkv10-94/Igkv19-93/Igkv4-91/Igkv4-90/Igkv12-89/Igkv1-88/Lax1/Polq/Xbp1/Mzb1/Atad5/Trex1/Tbx21/Swap70/Polm/Nuggc/Igkv4-50/Igkv5-48/Igkv12-46/Igkv5-43/Igkv5-45/Igkv12-44/Igkv5-39/Igkv12-38/Vpreb3/Btk/Tnfsf13b/Aicda/Igkv4-63/Igkv4-62/Igkv4-61/Igkv4-59/Igkv4-57-1/Igkv4-57/Fgl2/Igkv4-55/Igkv4-54/Igkv4-53/Igkv4-86/Batf/Igkv13-85/Igkv13-84/Igkv4-81/Igkv4-80/Icosl/Igkv4-79/Igkv4-78/Igkv4-74/Igkv4-72/Igkv4-71/Igkv4-70/Igkv4-68",133
"GO:0050867","positive regulation of cell activation","194/3698","461/23210",1.09316375708858e-41,1.09316375708858e-41,1.21283642102249e-38,"Ighe/Nfatc2/Ighg2c/Ighg2b/Ighg1/Ighg3/Cd81/Ighd/Pycard/Ctsc/Itgam/Cd40/Thbs1/Adam8/Il10/Klrk1/Adora2b/Tirap/Fcer1g/Spn/Tnfsf9/Itgal/Lrrk2/Dgat1/Tnfsf13/Cd244a/Slamf1/Pdgfb/Vamp7/Igha/Cd83/Mmp14/Ighv1-31/Ms4a2/Vtcn1/Cebpa/Syk/Il12a/Ighv1-34/Ighv1-36/Ighv1-37/Ptafr/Ighv1-39/Mmp8/Ptprj/Ighv1-42/Il2/Iglc3/Iglc1/Ighv1-47/Ighv1-49/Ighv1-50/Ighv1-52/Ighv1-53/Iglc4/Ighv1-55/Iglc2/Prdm1/Clec4d/Itgb2/Ighv8-8/Ighv1-58/Ighv1-59/Ighv1-61/Igkc/Il33/Nlrp3/Il2ra/Igf2/Ccn2/Lilra5/Bst1/Cd160/Aif1/Cd47/Il18/Havcr2/Il15ra/Cd38/Il12rb1/Pnp/Ceacam1/Igf1/Ulbp1/Havcr1/Icos/Zbtb16/Blm/Tnfsf14/Hes1/H2-Ab1/H2-Aa/Lgals1/Trem2/Tnfsf4/Trdv4/Cd40lg/Il1b/Zbtb7b/Ifng/Sirpa/Nsd2/Btnl2/Gab2/Igll1/Slc4a1/Hlx/Ighv1-62-3/Ighv1-63/Ighv1-64/Nck1/Tgfb1/Cd80/Ighv1-66/Ighv1-67/Ighv1-69/Ighv8-12/Ighv1-72/Ighv8-13/Tafa3/Ccr2/Ighv1-75/Anxa1/Ighv1-76/Ighv1-77/Ighv1-80/Ighv1-81/Ighv1-82/Cdkn1a/Cd300lb/Ighv1-85/Gpam/Acta2/Tnfrsf13c/Axl/Mef2c/Fcer1a/Xbp1/Ccl5/Fgr/Atad5/Cd177/Stap1/Pik3r6/Tbx21/Pdcd1lg2/Ighv6-6/Ighv10-1/Ighv1-5/Il15/Ighv10-3/Ighv1-7/Ighv15-2/Ighv1-9/Ighv1-11/Ighv1-12/Ighv1-15/Ighv1-18/Ighv1-19/Ighv1-22/Ighv1-23/Cd24a/Ighv1-26/Tyrobp/Ighv14-2/Ighv11-2/Ighv14-3/Plek/Cd209e/Ighv9-2/Ighv9-3/Ighv7-3/Ighv14-4/Ighv7-4/Tnfsf13b/Zmiz1/Ighv3-6/Cd74/Ighv6-3/Il1rl1/Ighv5-2/Ighv2-2/Ighv5-4/Ighv5-6/Icosl/Ighv2-5/Ighv5-12/Ighv2-6/Ighv2-9-1/Ighv2-6-8/Ppp2r3c/Ighv5-17/Ighv2-9/Ighv14-1",194
"GO:0002696","positive regulation of leukocyte activation","187/3698","446/23210",6.07254905081058e-40,6.07254905081058e-40,5.38986669436156e-37,"Ighe/Nfatc2/Ighg2c/Ighg2b/Ighg1/Ighg3/Cd81/Ighd/Pycard/Ctsc/Itgam/Cd40/Thbs1/Adam8/Il10/Klrk1/Adora2b/Tirap/Fcer1g/Spn/Tnfsf9/Itgal/Lrrk2/Tnfsf13/Cd244a/Slamf1/Vamp7/Igha/Cd83/Mmp14/Ighv1-31/Ms4a2/Vtcn1/Cebpa/Syk/Il12a/Ighv1-34/Ighv1-36/Ighv1-37/Ptafr/Ighv1-39/Mmp8/Ighv1-42/Il2/Iglc3/Iglc1/Ighv1-47/Ighv1-49/Ighv1-50/Ighv1-52/Ighv1-53/Iglc4/Ighv1-55/Iglc2/Prdm1/Clec4d/Itgb2/Ighv8-8/Ighv1-58/Ighv1-59/Ighv1-61/Igkc/Il33/Nlrp3/Il2ra/Igf2/Bst1/Cd160/Aif1/Cd47/Il18/Havcr2/Il15ra/Cd38/Il12rb1/Pnp/Ceacam1/Igf1/Ulbp1/Havcr1/Icos/Zbtb16/Blm/Tnfsf14/Hes1/H2-Ab1/H2-Aa/Lgals1/Trem2/Tnfsf4/Trdv4/Cd40lg/Il1b/Zbtb7b/Ifng/Sirpa/Nsd2/Btnl2/Gab2/Igll1/Slc4a1/Hlx/Ighv1-62-3/Ighv1-63/Ighv1-64/Nck1/Tgfb1/Cd80/Ighv1-66/Ighv1-67/Ighv1-69/Ighv8-12/Ighv1-72/Ighv8-13/Tafa3/Ccr2/Ighv1-75/Anxa1/Ighv1-76/Ighv1-77/Ighv1-80/Ighv1-81/Ighv1-82/Cdkn1a/Cd300lb/Ighv1-85/Gpam/Tnfrsf13c/Axl/Mef2c/Fcer1a/Xbp1/Ccl5/Fgr/Atad5/Cd177/Stap1/Pik3r6/Tbx21/Pdcd1lg2/Ighv6-6/Ighv10-1/Ighv1-5/Il15/Ighv10-3/Ighv1-7/Ighv15-2/Ighv1-9/Ighv1-11/Ighv1-12/Ighv1-15/Ighv1-18/Ighv1-19/Ighv1-22/Ighv1-23/Cd24a/Ighv1-26/Tyrobp/Ighv14-2/Ighv11-2/Ighv14-3/Cd209e/Ighv9-2/Ighv9-3/Ighv7-3/Ighv14-4/Ighv7-4/Tnfsf13b/Zmiz1/Ighv3-6/Cd74/Ighv6-3/Il1rl1/Ighv5-2/Ighv2-2/Ighv5-4/Ighv5-6/Icosl/Ighv2-5/Ighv5-12/Ighv2-6/Ighv2-9-1/Ighv2-6-8/Ppp2r3c/Ighv5-17/Ighv2-9/Ighv14-1",187
"GO:0050853","B cell receptor signaling pathway","106/3698","181/23210",3.47216273829156e-39,3.47216273829156e-39,2.56818212362057e-36,"Ighe/Nfatc2/Ighg2c/Ighg2b/Ighg1/Ighg3/Cd81/Ighd/Cd19/Lpxn/Bmx/Lat2/Cd79b/Plcg2/Fcgr2b/Igha/Ighv1-31/Ms4a1/Syk/Ighv1-34/Ighv1-36/Ighv1-37/Ighv1-39/Ighv1-42/Gcsam/Iglc3/Iglc1/Ighv1-47/Ighv1-49/Ighv1-50/Ighv1-52/Ighv1-53/Iglc4/Ighv1-55/Iglc2/Ighv8-8/Ighv1-58/Ighv1-59/Ighv1-61/Igkc/Blk/Cd79a/Cd38/Cmtm3/Trdv4/Cd22/Igll1/Ighv1-62-3/Ighv1-63/Ighv1-64/Ighv1-66/Ighv1-67/Ighv1-69/Ighv8-12/Ighv1-72/Ighv8-13/Ighv1-75/Ighv1-76/Fcrl5/Ighv1-77/Ighv1-80/Ighv1-81/Ighv1-82/Cd300a/Ighv1-85/Mef2c/Stap1/Ighv6-6/Ighv10-1/Ighv1-5/Ighv10-3/Ighv1-7/Ighv15-2/Ighv1-9/Ighv1-11/Ighv1-12/Ighv1-15/Ighv1-18/Ighv1-19/Ighv1-22/Ighv1-23/Ighv1-26/Btk/Ighv14-2/Ighv11-2/Ighv14-3/Ighv9-2/Ighv9-3/Ighv7-3/Ighv14-4/Ighv7-4/Ighv3-6/Ighv6-3/Ighv5-2/Ighv2-2/Ighv5-4/Ighv5-6/Ighv2-5/Ighv5-12/Ighv2-6/Lyn/Ighv2-9-1/Ighv2-6-8/Ighv5-17/Ighv2-9/Ighv14-1",106
"GO:0002449","lymphocyte mediated immunity","179/3698","425/23210",1.38374713967163e-38,1.38374713967163e-38,8.77274878324149e-36,"Ighe/Gapt/Pou2f2/Exo1/Ighg2c/Ighg2b/Ighg1/Ighg3/H2-M10.3/Cd81/Ighd/Klrb1c/Cd19/Mill1/Ctsc/Ccr6/Cd40/Cr1l/Cr2/Sh2d1b2/Sh2d1b1/Fcgr2b/Klre1/Fcgr3/Ripk3/Klrk1/Fcer1g/Spn/Tnfsf13/Slamf1/Vamp7/Igha/Ighv1-31/Prf1/H2-Q7/Cebpg/H2-Q10/Il12a/Ighv1-34/Gzmm/Ighv1-36/Ighv1-37/Ighv1-39/Ighv1-42/Il2/Hprt/Iglc3/Iglc1/Slc11a1/Ighv1-47/Ighv1-49/Ighv1-50/Ighv1-52/Ighv1-53/Iglc4/Ighv1-55/Iglc2/Ighv8-8/Ighv1-58/Ighv1-59/Ighv1-61/Serpinb9/Igkc/Prkcd/Serpinb9b/Nlrp3/Igf2/Cd160/Il18/Havcr2/Aplf/Stx11/Pnp/Ceacam1/Ulbp1/Muc4/Cd70/C3/Ndfip1/H2-Ab1/Fcgr1/Tnfrsf1b/Treml4/Tnfsf4/Trdv4/Cd40lg/Il1b/Ifng/Nsd2/Igll1/Ighv1-62-3/Ighv1-63/Ighv1-64/Tgfb1/Ighv1-66/Ighv1-67/Ighv1-69/Ighv8-12/Dusp22/Ighv1-72/Ighv8-13/Ccr2/Ighv1-75/Ighv1-76/Ighv1-77/Ighv1-80/Ighv1-81/Ighv1-82/Myo1g/Ighv1-85/Gzmb/Hfe/Lag3/Fcer1a/Hmgb1/Atad5/Trex1/Pik3r6/Tbx21/Swap70/Gm8909/Ighv6-6/Ighv10-1/Ighv1-5/Ighv10-3/Ighv1-7/Ighv15-2/Ighv1-9/Ighv1-11/Trpm4/Ighv1-12/Ighv1-15/Ighv1-18/Ighv1-19/Sh2d1a/Ighv1-22/Ighv1-23/Cd24a/Pirb/Ighv1-26/Btk/Ighv14-2/Ighv11-2/Ighv14-3/C1qb/Ighv9-2/Ighv9-3/Ighv7-3/Ighv14-4/C1qc/C1qa/Ighv7-4/Aicda/Ighv3-6/Cd74/Fgl2/Ighv6-3/Batf/Ighv5-2/Ighv2-2/Fcer2a/Il18r1/Ighv5-4/Il18rap/Ighv5-6/C8g/Raet1d/H60b/Icosl/Ighv2-5/Ighv5-12/Il31ra/Ighv2-6/Ighv2-9-1/Ighv2-6-8/Ctsh/Ighv5-17/Ighv2-9/Ighv14-1",179
"GO:0050864","regulation of B cell activation","132/3698","264/23210",2.72058692914213e-38,2.72058692914213e-38,1.50920980174516e-35,"Ighe/Nfatc2/Ighg2c/Cdkn2a/Ighg2b/Ighg1/Ighg3/Cd81/Ighd/Cd19/Casp3/Cd40/Il10/Ikzf3/Fcgr2b/Tirap/Tnfsf13/Igha/Mmp14/Ighv1-31/Samsn1/Syk/Ighv1-34/Ighv1-36/Ighv1-37/Ighv1-39/Bank1/Ighv1-42/Il2/Iglc3/Iglc1/Ighv1-47/Ighv1-49/Ighv1-50/Ighv1-52/Ighv1-53/Iglc4/Ighv1-55/Iglc2/Hmgb3/Prdm1/Tnfrsf21/Pawr/Ighv8-8/Ighv1-58/Ighv1-59/Ighv1-61/Igkc/Bst1/Aplf/Cd38/Pnp/Ndfip1/Siglecg/Tnfsf4/Trdv4/Cd40lg/Ifng/Nsd2/Cd22/Igll1/Ighv1-62-3/Ighv1-63/Ighv1-64/Tgfb1/Id2/Ighv1-66/Ighv1-67/Ighv1-69/Ighv8-12/Ighv1-72/Ighv8-13/Ighv1-75/Ighv1-76/Ighv1-77/Ighv1-80/Ighv1-81/Ighv1-82/Cd300a/Cdkn1a/Ighv1-85/Tnfrsf13c/Mef2c/Slamf8/Xbp1/Mzb1/Atad5/Tbx21/Ighv6-6/Ighv10-1/Ighv1-5/Ighv10-3/Ighv1-7/Ighv15-2/Ighv1-9/Ighv1-11/Ighv1-12/Ighv1-15/Ighv1-18/Ighv1-19/Ighv1-22/Ighv1-23/Cd24a/Ighv1-26/Tyrobp/Btk/Ighv14-2/Ighv11-2/Ighv14-3/Ighv9-2/Ighv9-3/Ighv7-3/Ighv14-4/Ighv7-4/Tnfsf13b/Ighv3-6/Cd74/Ighv6-3/Ighv5-2/Ighv2-2/Ighv5-4/Ighv5-6/Ighv2-5/Ighv5-12/Ighv2-6/Lyn/Ighv2-9-1/Ighv2-6-8/Ppp2r3c/Ighv5-17/Ighv2-9/Ighv14-1",132
"GO:0006911","phagocytosis, engulfment","107/3698","189/23210",1.14359822987176e-37,1.14359822987176e-37,5.39805109918903e-35,"Ighe/Ighg2c/Ighg2b/Ighg1/Ighg3/Ighd/Adgrb1/Thbs1/Fcgr2b/Fcgr3/Fcer1g/Vamp7/Igha/Ighv1-31/Cd36/Ighv1-34/Ighv1-36/Ighv1-37/Ighv1-39/Ighv1-42/Iglc3/Iglc1/Ighv1-47/Ighv1-49/Ighv1-50/Ighv1-52/Ighv1-53/Iglc4/Ighv1-55/Iglc2/Itgb2/Ighv8-8/Ighv1-58/Ighv1-59/Ighv1-61/Igkc/Rhobtb1/Pparg/Aif1/Msr1/Itga2/C3/Fcgr1/Treml4/Trem2/Trdv4/Sirpa/Igll1/Ighv1-62-3/Ighv1-63/Xkr8/Ighv1-64/Ighv1-66/Ighv1-67/Ighv1-69/Ighv8-12/Ighv1-72/Ighv8-13/Ighv1-75/Ighv1-76/Ighv1-77/Ighv1-80/Ighv1-81/Ighv1-82/Cd300a/Ighv1-85/Siglece/Rab31/Alox15/Stap1/Ighv6-6/Ighv10-1/Ighv1-5/Ighv10-3/Ighv1-7/Ighv15-2/Ighv1-9/Ighv1-11/Ighv1-12/Ighv1-15/Ighv1-18/Ighv1-19/Ighv1-22/Ighv1-23/Ighv1-26/Ighv14-2/Ighv11-2/Ighv14-3/Ighv9-2/Ighv9-3/Ighv7-3/Ighv14-4/Ighv7-4/Ighv3-6/Ighv6-3/Ighv5-2/Ighv2-2/Ighv5-4/Ighv5-6/Ighv2-5/Ighv5-12/Ighv2-6/Ighv2-9-1/Ighv2-6-8/Ighv5-17/Ighv2-9/Ighv14-1",107
"GO:0099024","plasma membrane invagination","110/3698","198/23210",1.21635401902979e-37,1.21635401902979e-37,5.39805109918903e-35,"Ighe/Ighg2c/Ighg2b/Ighg1/Ighg3/Ighd/Adgrb1/Spire2/Thbs1/Aurkb/Fcgr2b/Fcgr3/Fcer1g/Vamp7/Igha/Ighv1-31/Cd36/Ighv1-34/Ighv1-36/Ighv1-37/Ighv1-39/Ighv1-42/Iglc3/Iglc1/Spire1/Ighv1-47/Ighv1-49/Ighv1-50/Ighv1-52/Ighv1-53/Iglc4/Ighv1-55/Iglc2/Itgb2/Ighv8-8/Ighv1-58/Ighv1-59/Ighv1-61/Igkc/Rhobtb1/Pparg/Aif1/Msr1/Itga2/C3/Fcgr1/Treml4/Trem2/Trdv4/Sirpa/Igll1/Ighv1-62-3/Ighv1-63/Xkr8/Ighv1-64/Ighv1-66/Ighv1-67/Ighv1-69/Ighv8-12/Ighv1-72/Ighv8-13/Ighv1-75/Ighv1-76/Ighv1-77/Ighv1-80/Ighv1-81/Ighv1-82/Cd300a/Ighv1-85/Siglece/Rab31/Alox15/Stap1/Ighv6-6/Ighv10-1/Ighv1-5/Ighv10-3/Ighv1-7/Ighv15-2/Ighv1-9/Ighv1-11/Ighv1-12/Ighv1-15/Ighv1-18/Ighv1-19/Ighv1-22/Ighv1-23/Ighv1-26/Ighv14-2/Ighv11-2/Ighv14-3/Ighv9-2/Ighv9-3/Ighv7-3/Ighv14-4/Ighv7-4/Ighv3-6/Ighv6-3/Ighv5-2/Ighv2-2/Ighv5-4/Ighv5-6/Ighv2-5/Ighv5-12/Ighv2-6/Ighv2-9-1/Ighv2-6-8/Ighv5-17/Ighv2-9/Ighv14-1",110
