wilcoxon,t-test,t-test_overestim_var
Top2a,Nusap1,Top2a
Nusap1,Top2a,Nusap1
Prc1,Prc1,Prc1
Cdk1,Cdk1,Cdk1
Kif11,Kif11,Kif11
Tubb5,Aurkb,H2ax
H2ax,H1f5,Incenp
Incenp,Incenp,Aurkb
Smc4,H2ax,H1f5
Bub3,H2ac8,Smc4
Smc2,Bub3,H2ac8
Aurkb,Smc4,Bub3
Mki67,Mis18bp1,Smc2
Calm2,Hist1h2ap,Tubb5
H1f5,Smc2,Mki67
Tuba1b,Spc25,Mis18bp1
Ube2c,Ube2c,Ube2c
Arl6ip1,Cenpf,Cenpf
Mis18bp1,Mki67,Hist1h2ap
H2ac8,Tubb5,Calm2
Cenpf,Esco2,Arl6ip1
Hist1h2ap,Arl6ip1,Spc25
Spc25,Plk1,Plk1
Tmpo,Calm2,Tuba1b
Tuba1c,H1f4,Tuba1c
Ubb,Tuba1c,Kif23
Plk1,Ndc80,H1f4
Kif23,Kif23,Kif22
H1f4,Kif22,Ndc80
Ndc80,Ncaph,Esco2
Kif22,Tuba1b,Tmpo
Esco2,Mxd3,Ubb
Cdkn2d,H4c4,Cdkn2d
Knl1,Cdkn2c,Knl1
Cenpe,Cdca2,Ncaph
Ncaph,Shcbp1,Shcbp1
Ube2s,Knl1,Ncapg
Shcbp1,Cdkn2d,Mxd3
Ncapg,H3c3,H4c4
Kif20b,Tmpo,Cdkn2c
Cdkn2c,Ncapg,Cdca2
Sgo2a,Ubb,Cenpe
Pclaf,Sgo2a,Kif20b
Mxd3,Aurka,Sgo2a
Cdca2,Fbxo5,Ckap2l
H4c4,Ckap2l,Kif4
H3c3,Kif20b,H3c3
Kif4,Kif4,Aurka
Spc24,Cenpe,Kif15
Fbxo5,Kpna2,Tpx2
Ckap2l,H2ac20,Fbxo5
Kif15,Kif15,Spc24
Ccna2,Cit,Tubb4b
Tpx2,Tpx2,Ube2s
Tubb4b,Spc24,Ccna2
Stmn1,Cenpl,Cit
Cit,Ckap5,Ckap5
Ezh2,Kif18b,Kpna2
Aurka,Aspm,Ezh2
Cks2,Ccnf,H2ac20
Ckap5,Ccna2,Tacc3
Cdca3,Sgo1,Cdca3
Aspm,Tubb4b,Aspm
Tacc3,Ezh2,Cks2
Cdca8,Ube2s,Asf1b
H2ac20,Tacc3,Cenpl
Asf1b,Cdc25b,Sgo1
Hmmr,Plk4,Cdca8
Cdc25b,Asf1b,Pclaf
Sgo1,Bub1b,Hmmr
Plk4,Cdca3,Cdc25b
Bub1b,Hmmr,Plk4
Birc5,Ect2,Bub1b
Kpna2,Neil3,Kif18b
Cenpl,Cdca5,Ccnf
Hjurp,Ttk,Hjurp
Trir,Cks2,Ect2
Ect2,Hjurp,Stmn1
Nuf2,Cdca8,Cdca5
H3f3b,Pclaf,Spdl1
Ccnb1,Spdl1,Nuf2
Ccnf,H2ac4,Neil3
Spdl1,Nuf2,Ccnb1
Jpt1,Ccnb1,Ttk
Neil3,Stmn1,H3f3b
Dbf4,Spag5,Dbf4
Kif18b,Kif18a,Spag5
Cdca5,Kif2c,Trir
Ska1,H1f3,Ncapd2
Depdc1a,Ncapd2,H2ac4
Ncapd2,H3f3b,Birc5
Brd8,Foxm1,Brd8
Spag5,Dbf4,Kif2c
Kif2c,Brd8,Ska1
Bub1,Espl1,Kif18a
Racgap1,Ska1,Racgap1
Ttk,Trir,Bub1
Rrm2,Bub1,Depdc1a
Fzr1,Depdc1a,Rrm2
H1f3,Fzr1,Foxm1
Arhgap11a,Bora,H1f3
Foxm1,Rrm2,Fzr1
Kif20a,Anln,Espl1
Kifc1,Kifc1,Jpt1
Ccdc34,Arhgap11a,Kifc1
Kif18a,Racgap1,Bora
Bora,Birc5,Arhgap11a
Ube2t,Ube2t,Kif20a
Ctcf,Prr11,Ube2t
Espl1,Jpt1,Ccdc34
H2ac4,Kif20a,Prr11
Rrm1,Kif14,Rrm1
Prr11,Gtse1,Anln
Numa1,Ccdc34,Kif14
Cep57,Pbk,Numa1
Sapcd2,Sapcd2,Cep57
Dlgap5,Rrm1,Rangap1
Rangap1,Numa1,Ctcf
Kif14,Cep57,Sapcd2
Tyms,Tk1,Gtse1
Tk1,Rangap1,Tk1
Ncapd3,Gas2l3,Dlgap5
Rad21,Ncapd3,Ncapd3
Cbx5,Ctcf,Tyms
Dnmt1,Melk,Pbk
Reep4,H2bc18,Melk
Clspn,Mastl,Ncapg2
Ncapg2,Tyms,Reep4
Melk,Rad51ap1,Cbx5
Lmnb1,Dlgap5,Rad51ap1
H1f2,Cdca4,Cdca4
Cdca4,Ncapg2,Lmnb1
Anln,Ticrr,Rad21
Srsf3,Ska3,Dnmt1
Rad51ap1,Reep4,Ska3
Cmc2,H1f1,Mastl
Smc1a,Cbx5,Srsf3
Mis18a,Arhgap19,Ticrr
H3f3a,Ttf2,Arhgap19
Anp32e,Stil,H2bc18
Mad2l1,Depdc1b,Mis18a
Hmgb1,Dnmt1,Cmc2
Rbl1,Mis18a,Gas2l3
Akirin2,Srgap2,H3f3a
Odf2,H3c6,Clspn
Arhgap19,Clspn,Anp32e
Ccng2,Rbl1,Mad2l1
Sumo2,Ccng2,Ttf2
Diaph3,H3f3a,Akirin2
Trim59,Rad21,Rbl1
Gtse1,E2f8,H1f2
Apobec3,Cmc2,Ccng2
Ska3,Lmnb1,Srgap2
Smchd1,Trim59,Stil
Cdc25c,Troap,H1f1
Srgap2,Cdc25c,Hmgb1
Dek,Mad2l1,Odf2
Anp32b,Akirin2,Smc1a
Frg1,Odf2,Diaph3
Rhno1,H1f2,Dek
Stag2,Srsf3,Depdc1b
Nxt1,H2bc3,Trim59
Cep192,Fam83d,Apobec3
Ticrr,H3c11,E2f8
Haus3,Diaph3,Cdc25c
E2f8,Hist1h2an,H3c6
Smg6,Anp32e,Troap
Ubald2,Cenpi,D030056L22Rik
D030056L22Rik,Smc1a,Nxt1
Mastl,H2ac10,Haus3
Kmt5a,D030056L22Rik,Atad2
Atad2,H2bc11,Sumo2
Pbk,Haspin,Smg6
Cdc20,Apobec3,Stag2
H2az2,Mphosph9,Smchd1
Smc6,Haus3,Haspin
Ttf2,Hmgb1,Rhno1
Pbrm1,Nxt1,Fam83d
Tox,Dek,Cenpi
Haspin,Smg6,Pbrm1
Atrx,Brip1,Smc6
Trip13,Atad2,Cep192
Sap30,Rhno1,H2bc3
H4c9,BC030867,Kmt5a
Cenpm,H2bc14,Anp32b
Ska2,Stag2,Mphosph9
Pola1,Hyls1,H3c11
Stil,Cep192,Ubald2
Rad51,Polh,H2bc11
Ubc,Cdc45,Brip1
H2bc18,Samd1,Hist1h2an
Cntrl,Smchd1,Frg1
Troap,Sumo2,Cdc20
H2bc11,Pbrm1,Trip13
Nucks1,Kmt5a,Cdc45
Samd1,Trip13,Cntrl
H3c6,Ankle1,Polh
Pmf1,H4c8,Samd1
Brip1,Smc6,Tox
Gas2l3,Ubald2,H2ac10
Eif4e,H2ac15,Hyls1
Cep55,Pola1,H2az2
Ckap2,Tox,Pola1
Mphosph9,Frg1,Cenpm
Depdc1b,Anp32b,BC030867
Cdc45,Cdc20,Atrx
Dock2,Ska2,Ska2
Cenpc1,Tbc1d31,H2bc14
Cxcr4,Cenpm,Nucks1
Nrm,Cntrl,H4c9
Nsd2,H2az2,Rad51
Foxn3,Atl2,Ankle1
Lin54,Gm3550,Pmf1
Rab11b,Blm,Tbc1d31
Rbbp4,H4c9,Rbbp4
Polh,Rad51,Hmgb2
H1f1,Atrx,Eif4e
Sf3b2,Traip,Sap30
Tbc1d31,Sap30,H4c8
Rbbp7,Parpbp,Atl2
Rabgap1l,Pmf1,H2ac15
Prim1,Lin54,Blm
Elmo1,Eif4e,Traip
Gmnn,Nucks1,Rbbp7
Nek2,Rbbp4,Lin54
G2e3,Bard1,Parpbp
Blm,Eri2,Nsd2
Atl2,Kifc5b,Dock2
Cenpi,Pif1,Gmnn
Parpbp,Nsd2,Prim1
Suz12,G2e3,Nrm
Pimreg,Hirip3,Nek2
Luc7l2,Prim1,G2e3
Suv39h1,Lrr1,Bard1
Gpsm2,Nek2,Gm3550
Haus4,Rbbp7,Foxn3
Ikzf1,Gen1,Rab11b
Ptprc,Nrm,Ubc
Oas3,Foxn3,Cenpc1
Tnfaip8l1,Gmnn,Elmo1
