wilcoxon,t-test,t-test_overestim_var
H2az2,H2az2,H2az2
Ubb,Ubb,Ubb
Calm2,Calm2,H2ax
H2ax,Cdkn2c,Calm2
B2m,H2ax,B2m
Stmn1,Tpt1,Stmn1
Tpt1,B2m,Tpt1
Cd3d,Cd3d,Cd3d
Cdca3,Hcst,Cd52
Btg1,Snx13,Btg1
Tubb5,Clic1,Cdkn2c
Birc5,H3f3a,Nusap1
Cd52,Stmn1,Clic1
Clic1,Btg1,Cdca3
Hcst,H2-Q7,Hcst
Nusap1,H3c11,H2-Q7
Nkg7,Ddhd1,Tubb5
Cdkn2c,H3c3,Birc5
Hmgb2,Cd52,Cdkn2d
H2ac8,H2bc3,H3c3
Cdkn2d,Fau,Mis18bp1
Ms4a4b,Cdkn2d,Ms4a4b
H2-Q7,Trim12a,H3f3a
Emp3,Cdca3,H2ac8
Fxyd5,Mis18bp1,Ctsw
Cd3g,Ccng2,Cd3g
Shisa5,Hmgn2,Fxyd5
Ifi27l2a,Mxd3,Tmpo
Fau,Zfp788,Srgn
Mis18bp1,Tap1,Spc24
Serinc3,Serinc3,Fau
Smc2,Ctsw,Rac2
Rac2,Nusap1,Smc4
H3f3a,Rbms1,Shisa5
Srgn,Cit,Hmgb2
Ly6e,H2ac15,Sh3bgrl3
Smc4,H2ac8,H2-D1
Ctsw,Cd3g,Trim12a
Apobec3,Shisa5,Emp3
Hmgn2,Srgn,Apobec3
H3c3,Cd3e,Cit
Tmpo,Nkg7,Hmgn2
Rbms1,Emp3,Cd3e
Cd3e,Fxyd5,Mxd3
Rbm3,Apobec3,Rbms1
Trac,Ms4a4b,Trac
Sh3bgrl3,H2-T23,Serinc3
Spc24,Trac,Ly6e
Top2a,H1f3,H2-K1
H2-D1,H2-D1,Smc2
Tmem50a,Spc24,Hist1h2ap
S100a11,Tmpo,Kif23
Racgap1,Slc25a35,Ccng2
Ccna2,Pimreg,Nkg7
Ptpn18,Hist1h2ap,Racgap1
Cit,H4c4,Tap1
Tap1,Mrm1,Rbm3
Kif23,Pla2g15,Hmgb1
Ptprcap,Kif23,Cdca8
Cdca8,Ralgps1,Ifi27l2a
Tmsb4x,Ifitm10,Ptprcap
H2-K1,Rab24,Tuba1b
mt-Co1,Rac2,Tmem50a
Mxd3,Lag3,H2-T23
Slfn2,H2-K1,Ddhd1
Gm8369,Tubb5,S100a11
Hmgb1,H2-Q4,Prc1
Jpt1,Ly6e,Trav14-1
Hist1h2ap,H2bc13,Ccna2
mt-Co3,Trav14-1,Rab24
Trim12a,H2ac10,Sp100
Prc1,Cdca2,Cdca2
Aurkb,Hjurp,H1f3
Ptprc,Tnfaip8l1,Top2a
H2-T23,Zfp523,H4c4
Sp100,Ptprcap,H3c11
Gimap3,Crybb1,Ccl5
Serf2,Ccl5,Aurkb
Cks1b,Ypel1,Slfn2
Cks2,Rbm3,Gimap3
Gimap6,Bloc1s1,Cks1b
S100a13,Ildr1,Ptpn18
Tmsb10,Polr3gl,Hsd11b1
Cdca2,Gm20517,H2bc3
Itm2b,Gimap3,mt-Co1
Rad21,Sh3bgrl3,Lag3
Tuba1b,Racgap1,Tnfaip8l1
Cenpa,H3c7,H2-Q4
Ska1,Birc5,Ubald2
Ubald2,Tbc1d8b,Zfp36l2
Trav14-1,Leng9,H2az1
Skap1,Ifi27l2a,Ptprc
Ifi203,Nlrc5,Hjurp
Rps27,Hsd11b1,Rinl
H2az1,Smc4,Serf2
Ncaph2,Zrsr1,Tmsb4x
H4c4,Rinl,Esco2
Zfp36l2,Hpcal1,Cenpa
Elmo1,Cyth3,H2ac15
H3f3b,Tmem50a,Pimreg
Myl6,Slfn2,mt-Co3
Hsd11b1,Neurl1b,Ska1
Cdk1,S100a11,H3f3b
Mndal,Zfp36l2,Gimap6
Rinl,Gimap8,Fbxo5
Asf1b,Mtmr1,Snx13
Crip1,Rnf215,Jpt1
Pglyrp1,Cntln,Gtpbp2
