wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Tpt1,Rps19,Tpt1
Rps16,Rplp1,Rps16
Rps9,Tpt1,Rpl23
Rplp1,Rps16,Rps19
Rpl12,Rpl23,Rplp1
Rpl23,Rpl12,Rpl12
Rps19,Rps9,Rps9
Rps7,Rpl39,Rps7
Rpl39,Rpl21,Rps27
Rps27,Rps7,Rpl21
Rpl18a,Rps3,Rpl39
Rpl21,Rps29,Rps15a
Rpl27a,Rpl27a,Rpl18a
Rps15a,Rpl19,Rpl27a
Rps29,Rpl13,Rpl19
Rpl13,Rpl9,Rps29
Rpl19,Rps27,Rpl13
Rps21,Rps15a,Rps3
Rpl26,Rps21,Rps21
Rpl9,Rpl18a,Rpl9
Rps3,Rps23,Rpl17
Fau,Rps20,Fau
Rpl17,Rpl35a,Rps13
Rps13,Fau,Rpl26
Rps23,Rpl26,Rps23
Rplp2,Rpl17,Rps20
Rpl35a,Rplp2,Rpl35a
Rps20,Rps13,Rplp2
Rps5,Rps5,Rpl32
Rpl32,Rps4x,Rps5
Rps4x,Rpl32,Rpl37a
Rps14,Rpl37a,Rps14
Rpl37a,Rpl36,Rpl30
Rpl36,Rpl30,Rps4x
Rpl30,Sell,Rpl36
Rpl38,Rps14,Sell
Rps18,Rpl38,Rpl38
Klf2,Fam241a,Klf2
Rpl37,Klf2,Rps18
Rps27a,Rps27a,Rps27a
Rps28,Rpl36a,Rpl34
Rpl36a,Rps18,Rpl37
Sell,Rpl5,Rps28
Rpl34,Ccr7,Rpl36a
Rps6,Rpl37,Eef1b2
Eef1b2,Rps28,Lef1
Npc2,Lef1,Rps6
Rpl8,Tmem108,Ccr7
Lef1,Eef1b2,Rpl5
Rpl5,Rpl34,Npc2
Satb1,Rpl8,Rpl8
Rpl35,Npc2,Fam241a
Ccr7,Rps6,Satb1
Rps15,Rpl35,Rpl35
Rps3a1,Vps37b,Rps15
Rpl11,Satb1,Rpl11
Vps37b,Rpl11,Vps37b
Rps10,Rps3a1,Rpl6
Rpl6,Rps15,Rps3a1
Eef1a1,Rps10,Eef1a1
Rpl18,Eef1a1,Rpl18
Rpl23a,Rpl6,Rps10
Fam241a,Ramp1,Rpl23a
Jund,Dapl1,Jund
Rack1,Tsc22d3,Foxp1
Rpl22,Jund,Tmem108
Foxp1,Rpl23a,Rpl22
Rpl27,Foxp1,Dapl1
Rps11,Rpl18,Tsc22d3
Rps12,Rpl22,Arl4c
Txk,Il6ra,Rack1
Rpl24,Il4ra,Txk
Eif4a2,Arl4c,Rpl27
Arl4c,Txk,Rps25
Rpl15,Atp1b1,Rps12
Rps25,Tdrp,Rpl24
Tsc22d3,Rack1,Ssh2
Rapgef6,Ssh2,Btg1
Ssh2,Rps12,Rps11
Rpl10,Irs2,Rpl15
Ddx5,Rpl27,Eif4a2
Rpl7,Rps25,Rpl7
Jun,Rpl24,Fos
Btg1,Igfbp4,Il4ra
Dapl1,Eif4a2,Jun
Fos,Rpl15,Rpl10
Srsf5,Rpl7,Rapgef6
Rps8,Jun,Il6ra
Rpl3,Fos,Rps8
Rpl14,Kif1b,Ramp1
Klf13,Bach2,Il7r
Rps27rt,Sh3bp5,Klf13
Il7r,Rapgef6,Tdrp
Pnrc1,Cmah,Rgs10
Stk17b,Rps11,Cmah
Rgs10,Btg1,Ccnd2
Ccnd2,Rgs10,Kif1b
Bcl2,Klf13,Bcl2
Tmem108,Rpl10,Ddx5
Cmah,Ccnd2,Irs2
Rabac1,Bcl2,Rpl3
Itk,Rps8,Srsf5
Stat1,Ifngr2,Sh3bp5
Rps26,Il7r,Atp1b1
Pik3cd,Ddx5,Rps27rt
Clk1,Rnf130,Bach2
Igtp,Ssbp2,Klf3
Peli1,Gbp2,Igtp
Atp11b,Slc28a2b,Ssbp2
Ppp1r15a,Srsf5,Rpl14
Klf3,Rps27rt,Igfbp4
Il4ra,Klf3,Rps26
Cox7a2l,Igtp,Pik3cd
Rpl10a,Rflnb,Pnrc1
Elf1,Rpl3,Stk17b
Junb,Pik3cd,Rabac1
Kif1b,Pik3ip1,Gbp2
Il6ra,Rabac1,Pik3ip1
Npm1,Gramd4,Zbtb20
Eef1d,Rpl14,Gramd4
Rbm39,Zbtb20,Atp11b
Itpkb,Pmepa1,Itk
Ms4a4c,Cebpb,Stat1
Pfdn5,Rhob,Cebpb
Cd53,Treml2,Neurl3
S1pr1,Stk17b,Rflnb
Tdrp,Mettl1,Dph5
Ssbp2,Dtx1,Dtx1
Ugcg,Pnrc1,S1pr1
Eif1,Dph5,Treml2
Tut4,Zbtb10,Npm1
Klf6,Neurl3,Ifngr2
Zbtb20,Atp11b,Rhob
Sh3bp5,Rps26,Rnf130
Ptpn18,Gbp8,Gbp8
Dusp1,S1pr1,Ms4a4c
Csde1,Macrod1,Ppp1r15a
Ramp1,Itk,Itpkb
Nsa2,Als2cl,Slc28a2b
Nsd3,Stat1,Dyrk2
H2-Q7,Iigp1,Peli1
4930523C07Rik,Lcn4,Mettl1
Gbp2,Dyrk2,Iigp1
Pik3ip1,Rapgef4,Rpl10a
Cytip,Auts2,Lcn4
Mrpl30,Pdk1,Clk1
Btg2,Rgcc,Dusp1
Smad7,Abi3,Elf1
Chd2,St8sia1,Txnip
Ifi47,Hs3st3b1,Cox7a2l
Irs2,Dzip1,Pmepa1
Bach2,Maff,Junb
Rpsa,Itpkb,Pdk1
Txnip,Peli1,Rgcc
Emb,Slc15a2,Zbtb10
Grap2,Slc49a4,Eif1
Uba52,Dusp1,Als2cl
Psme1,Ppp1r15a,Ugcg
