wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rps27,Rps27,Rps27
Rps9,Rpl18a,Rpl18a
Rpl12,Rps15a,Tpt1
Rps7,Tpt1,Rps15a
Rps15a,Rpl23,Rpl23
Rpl23,Rps7,Rps7
Tpt1,Rps16,Rps16
Rpl18a,Rpl17,Rpl19
Rps16,Fau,Fau
Rplp1,Rpl12,Rpl17
Rps21,Rpl19,Rpl12
Rpl17,Rps21,Rps21
Rps13,Rps9,Rps9
Rpl19,Rps13,Rps13
Rps14,Rps14,Rps14
Rpl39,Rplp1,Rpl30
Rpl21,Rpl30,Rplp1
Fau,Rpl21,Rpl21
Rpl27a,Rpl27a,Rpl27a
Rpl30,Rpl39,Rpl37a
Rpl9,Rpl37a,Rpl39
Rpl37a,Rps29,Rps29
Rps29,Rpl9,Rpl34
Rpl13,Rpl34,Rpl13
Rps3,Rpl13,Rpl9
Rps18,Btg1,Rps19
Rpl18,Rpl18,Rpl18
Rpl32,Rps19,Btg1
Rpl36,Rpl32,Rpl32
Rps23,Rpl36,Rpl36
Rpl34,Rpl37,Rpl37
Rps19,Rps23,Rps23
Rpl26,Rps3,Rps3
Rpl37,Rpl26,Rpl26
Btg1,Rps18,Sell
Rpl35a,Rps5,Tcf7
Rplp2,Rpl35a,Rps5
Rps5,Rplp2,Rpl35a
Rps20,Sell,Rplp2
Rps28,Tcf7,Rps18
Rack1,Rps20,Rps20
Rps10,Rps28,Ccr7
Rpl38,Rpl38,Rpl38
Rps27a,Ccr7,Satb1
Eef1b2,Satb1,Rps28
Tcf7,Rpl24,Rpl24
Rps4x,Rpl11,Lef1
Sell,Rps27a,Rpl11
Rpl11,Eef1b2,Rpl5
Rpl24,Lef1,Eef1b2
Rpl5,Rpl5,Rps10
Satb1,Rps10,Rps27a
Lef1,Eef1a1,Rack1
Eef1a1,Rack1,Eef1a1
Rpl22,Rps4x,Rps4x
Ccr7,Rpl22,Rpl22
Rpl8,Rpl27,Rpl27
Rpl27,Pnrc1,Pnrc1
Pnrc1,Rpl8,Foxp1
Emb,Emb,Emb
Rps15,Rps15,Il7r
Rpl36a,Foxp1,Rpl8
Rpl35,Rpl36a,Rps15
Ddx5,Ltb,Rpl36a
Rps3a1,H2-K1,Ltb
Gimap6,Il7r,Ddx5
Npc2,Gimap6,Gimap6
Ltb,Rpl35,Npc2
H2-K1,Rps12,Rpl35
Rps12,Ddx5,Rps3a1
Foxp1,Rps11,Rps11
Rpl15,Npc2,Rps12
Cox7a2l,Rps3a1,H2-K1
Rps11,Klf2,Rgs10
Rpl6,Rpl6,Dapl1
Klf2,Cox7a2l,Cox7a2l
Rps6,Rapgef6,Tsc22d3
Srsf5,Rgs10,Rapgef6
Rpl3,Rpl15,Bcl2
Junb,Tsc22d3,Klf2
Ptpn18,Dapl1,Rpl6
Rpl23a,Junb,Ssh2
Rapgef6,Bcl2,Rpl15
Il7r,Ptpn18,Junb
Shisa5,Ssh2,Evl
Jun,Rps6,Jun
Tsc22d3,Rpl23a,Ms4a4c
Pfdn5,Jun,Ptpn18
Jund,Srsf5,Rps6
Vps37b,Evl,Srsf5
Rpl7,Ms4a4c,Rpl23a
Rpl10a,Shisa5,Vps37b
Rps26,Vps37b,Txk
Clk1,Txk,Shisa5
Bcl2,Rpl3,Nsg2
Ssh2,Rps26,Rpl3
Txk,Jund,Fos
Rgs10,B2m,Rps27rt
Rps25,Fos,Jund
Eif4a2,Pfdn5,Fam241a
Rpl29,Rps27rt,Pfdn5
Ppp1r15a,Clk1,Rps26
B2m,Rps25,Clk1
Fos,Rpl7,B2m
Evl,Nsg2,Rps25
Stk17b,Fam241a,Ppp1r15a
Dapl1,Rpl10a,Rpl10a
Rps27rt,Ppp1r15a,Rpl7
Ms4a4c,Eif4a2,Eif4a2
Cd53,Stk17b,Peli1
Chd2,Peli1,Stk17b
Rpl10,Rpl29,Chd2
Peli1,Chd2,Rpl29
Elf1,Stat1,Stat1
Stat1,Smad7,Smad7
Fam241a,Trim12a,Chd3
Saraf,Chd3,Trim12a
Tut4,Map4k4,Map4k4
Cd3d,Cd53,Kif1b
Nsg2,Zfp36l1,Ypel3
Rabac1,Ypel3,Zfp36l1
Naca,Rabac1,Ssbp2
Map4k4,Rpl10,Rabac1
Ablim1,Elf1,Cd53
Smad7,Tut4,Tmem108
Nsa2,Kif1b,Il4ra
Eif3e,Tnrc6b,Tnrc6b
H2-T23,Pdcd4,Tut4
Itpkb,Ssbp2,Pdcd4
Zfp36l1,Cd3d,Elf1
Arl4c,Fam189b,Fam189b
Klf6,Itpkb,Itpkb
Hcst,Il4ra,Rpl10
Fyb,Tmem108,Zbtb20
Ubc,Arl4c,Il6ra
Rpl4,Ctss,Ctss
Mycbp2,Saraf,Arl4c
