wilcoxon,t-test,t-test_overestim_var
Rplp1,Rplp1,Rplp1
Rps20,Rps20,Rps24
Rps24,Rps24,Rps20
Rpl12,Rpl12,Rpl23
Rpl13,Rpl23,Rpl12
Rpl23,Rpl13,Rps19
Rps9,Rps16,Rps16
Rps16,Rps19,Rpl13
Rps19,Rps9,Rps9
Rps29,Rps29,Rps29
Rps18,Rps18,Rpl27a
Rpl27a,Rpl27a,Rps18
Rpl39,Rpl39,Sell
Rpl26,Rps7,Rpl39
Rps7,Rps15a,Rps7
Rplp2,Rps27a,Rps15a
Rps27a,Rpl26,Rps27a
Rps21,Rps21,Rps12
Rps15a,Rplp2,Rps21
Rpl32,Rpl35a,Rplp2
Rpl35a,Rpl21,Rpl26
Rpl21,Rpl32,Rpl32
Rps12,Rps12,Rpl21
Eef1b2,Rps5,Ccr7
Rps5,Eef1b2,Rpl35a
Rpl9,Rpl9,Rps5
Rpl36a,Rps28,Eef1b2
Rpl8,Rpl36a,Rpl9
Rps28,Rpl18a,Rpl36a
Rps4x,Rps27,Rps4x
Rpl18a,Rps26,Rps27
Rps27,Rps2,Rpl18a
Rpl37,Rpl37,Rps23
Rps23,Rps23,Tpt1
Rpl15,Rpl15,Rps28
Rps3,Rps4x,Rps3
Rpl36,Rpl8,Rpl8
Rps26,Rpl10,Rpl15
Rps3a1,Rps3,Rpl19
Rpl19,Sell,Rps3a1
Rps2,Rpl19,Rpl37
Tpt1,Rpl36,Rps2
Rpl35,Rpl35,Eef1a1
Rpl10,Eef1a1,Rpl36
Eef1a1,Rps3a1,Rps26
Rps8,Tpt1,Rps8
Sell,Rpl17,Rpl10
Rpl17,Rps8,Rpl17
Rpsa,Rpl28,Rpsa
Rpl11,Rpl11,Rpl11
Rpl28,Rps13,Rpl37a
Rpl37a,Rpsa,Rps13
Ccr7,Ccr7,Rpl35
Rps13,Rpl37a,Rpl28
Rps25,Rps25,Rps6
Rps6,Rpl22,Rps25
Rpl3,Rpl6,Rpl6
Rpl22,Rps6,Rpl22
Rpl6,Rps15,Rpl3
Rpl10a,Rpl3,Rpl5
Rpl5,Rpl10a,Rpl10a
Rps15,Rpl30,Dapl1
Rpl30,Rpl5,Rpl30
Npm1,Rps14,Rps15
Rps14,Rpl7,Tcf7
Rpl7,Npm1,Rpl7
Rpl38,Tcf7,Rps14
Lef1,Rpl38,Lef1
Rpl34,Rpl34,Rpl38
Rps10,Lef1,Npm1
Rpl14,Rps10,Rgs10
Tcf7,Rpl41,Rpl34
Rpl41,Rpl23a,Rps10
Rpl23a,Fau,Rpl41
Rplp0,Rplp0,Rpl23a
Fau,Rpl18,Fau
Rps17,Rpl14,Rpl14
Rgs10,Dapl1,Nsg2
Rpl18,Rgs10,Rplp0
Rack1,Rps17,Rpl18
Dapl1,Rack1,Rps17
Satb1,Satb1,Satb1
Rpl31,Rpl31,Rack1
Tubb5,Nsg2,Fos
Fos,Fos,Fam241a
Jun,Tubb5,Rpl31
Rpl4,Klf2,Ms4a4c
Nsg2,Jun,Jun
Ms4a4c,Ms4a4c,Actn1
Fam241a,Rpl4,Tubb5
Bcl2,Fam241a,Tmem108
Ssh2,Bcl2,Bcl2
Klf2,Ssh2,Il6ra
mt-Nd2,mt-Nd2,Ssh2
Tsc22d3,Actn1,Rpl4
Foxp1,Tsc22d3,Klf2
Naca,Rpl7a,Tsc22d3
Actn1,Foxp1,Tdrp
Rpl7a,Tmem108,Kif1b
Rps11,Tmsb10,Treml2
Il7r,Rps11,Il4ra
Vps37b,Naca,mt-Nd2
Tmsb10,Il7r,Foxp1
Eef1g,Il6ra,Il7r
Eef1d,Kif1b,Ssbp2
Hspe1,Vps37b,Sh3bp5
Eif4a2,Eef1g,Rps11
Rps27rt,Eif4a2,Cd2ap
Rapgef6,Il4ra,Rpl7a
Ptma,Eef1d,Irs2
Rpl27,Tdrp,Naca
Kif1b,Ssbp2,Ramp1
Jund,Treml2,Dph5
Tmem108,Hspe1,Tmsb10
Il6ra,Rps27rt,Vps37b
Smc4,Jund,Cxcr4
Hsp90ab1,Rpl27,Zbtb20
Il4ra,Rapgef6,Eif4a2
Npc2,Sh3bp5,Eef1g
Ssbp2,Cd2ap,Rps27rt
Emb,Dph5,Eef1d
Dph5,Cxcr4,Bach2
Rpl24,Ptma,Iigp1
Cd2ap,Smc4,Hspe1
Gnl3,Zbtb20,Smc4
Tdrp,Hsp90ab1,Tnfsf8
Sh3bp5,Irs2,Rapgef6
Hmgn1,Gnl3,Rgcc
Zbtb20,Ramp1,Jund
Stat1,Npc2,Pik3ip1
Cxcr4,Emb,Gnl3
Hsp90aa1,Bach2,Atp1b1
Map4k4,Rpl24,Rpl27
Treml2,Hmgn1,Myc
Ncl,Pik3ip1,Hmgn1
Peli1,Ncl,Igfbp4
Ddx5,Rgcc,Ptma
Vgll4,Tnfsf8,Dusp10
mt-Nd1,Iigp1,Inpp4b
Chd2,Myc,Rflnb
Pik3ip1,Inpp4b,Hsp90ab1
Txk,Dusp10,Il6st
Fbl,Map4k4,Ttc3
Mrpl23,mt-Nd1,Npc2
Bach2,Atp1b1,Id3
Eif3e,Stat1,Emb
Rgcc,Ttc3,Rpl24
Inpp4b,Vgll4,Ncl
Taf1d,Il6st,Rapgef4
Irs2,Mrpl23,Ift80
Myc,Fbl,Timp2
Cmah,Igfbp4,Map4k4
Ighm,Hsp90aa1,Pdk1
Ramp1,Rflnb,Ifngr2
Dusp10,Peli1,Vgll4
Nsa2,Chd2,Stat1
Chd3,Pdk1,Mrpl23
Ttc3,Id3,Fbl
Iigp1,Trmt1,Mettl1
Nop56,Pcgf5,Oasl2
Pabpc1,Txk,Trmt1
Tcf12,Taf1d,Zbtb10
Tnfsf8,Ift80,mt-Nd1
Socs3,Timp2,Pcgf5
Bst2,Gramd4,Patj
Pcgf5,Socs3,Peli1
Uba52,Rapgef4,Pmepa1
C1qbp,Ighm,Gramd4
Ddx3x,Mettl1,Slc28a2b
Cox7a2l,Cmah,Rhob
Ctss,Oasl2,Hsp90aa1
Hnrnpa0,Eif3e,Socs3
Cd69,Rhob,Chd2
Gramd4,Tcf12,Taf1d
Trmt1,Chd3,Izumo1r
Ppp1r15a,Nop56,Txk
Pdk1,Ifngr2,Tcf12
Hnrnpa1,C1qbp,Ighm
Sptbn1,Impdh2,Cmah
Il6st,Klhdc2,Dennd2d
Smad7,Sik1,Klhdc2
Evl,Dennd2d,Sik1
Gm2000,Patj,Impdh2
Matr3,Zbtb10,Rab3ip
Ppp1r14b,Pmepa1,Adgrg5
Klhdc2,Ctss,Nop56
Mrpl52,Slc28a2b,C1qbp
Sik1,Gm2000,Maff
Sidt1,Adgrg5,Myb
Il21r,Il21r,Chd3
Impdh2,Pabpc1,Ppic
Atp1b1,Dyrk2,Als2cl
Gm11808,Uba52,H2-Oa
Rhob,Rab3ip,Ccr9
Ube2s,Rpl10-ps3,Eif3e
Rflnb,Kbtbd11,Ralgps2
Eif5,Ppp1r14b,St8sia1
Eif4a1,Izumo1r,Dyrk2
mt-Cytb,Ddx5,Il21r
Kbtbd11,Kcnn4,Xcl1
Ddx21,Mybbp1a,Rpl10-ps3
Mycbp2,Hnrnpa0,Bmyc
Mrpl30,Ddx3x,Zfp281
Srsf5,Myb,Gm2000
Rpl9-ps6,Nsa2,Mybbp1a
Igtp,Ralgps2,Kbtbd11
Cebpb,Cebpb,Ctss
Kcnn4,Cd69,Cyth3
Dyrk2,Als2cl,P2rx4
Atp11b,Bst2,Dzip1
Bclaf1,Zfp281,Gm12185
Tuba1b,Maff,Ppp1r14b
Rpl10-ps3,Frat2,Kcnn4
Dennd2d,Gbp2,Ddx5
Gbp2,Sesn3,Cebpb
Hnrnph1,Matr3,Frat2
Fubp1,Sptbn1,Uba52
Igfbp4,Ppp1r15a,Gbp2
Id3,H2-Oa,Sesn3
Psme1,Ppic,Pacsin1
Fosb,Sidt1,Gm20696
Mybbp1a,Hnrnpa1,Mdn1
Pfdn5,Tuba1b,Nme4
Ift80,Rpl9-ps6,Klf9
Timp2,Mdn1,Atn1
Pnrc1,Socs1,Auts2
Mettl1,Evl,Atad3a
Frat2,Ccr9,Dnah8
Ythdc1,Bmyc,Pabpc1
Fam169b,P2rx4,St6gal1
Bzw2,Smad7,Socs1
Sesn3,Xcl1,Ddx3x
Itpkb,Gle1,Zcwpw1
Foxo1,Rras2,Hspb11
Oasl2,St8sia1,Ttc28
Tra2b,Dzip1,Tuba1b
Gtpbp4,Gm20696,Hnrnpa0
Ppm1h,Mrpl52,Cd69
Rras2,Cyth3,Gle1
Zfp36l1,Scml4,Srm
Tspan13,Atad3a,Scml4
Hexim1,Fam169b,Rras2
Socs1,Tspan13,Sidt1
Gle1,Pacsin1,Sptbn1
Rapgef4,Dnah8,Nsa2
Hspd1,Hspb11,Rpl9-ps6
Adgrg5,Cox7a2l,Gngt2
Tagap,Bzw2,Ctsl
Arid5a,Gm12185,Matr3
Eif3m,Ube2s,Gpatch4
Eif1,Igtp,App
Ccnd2,Srm,Tspan13
Alkbh1,Gpatch4,Bend4
Rabac1,Bend4,Nt5e
Ipcef1,Atn1,Ppp1r15a
Scml4,Ddx21,Evl
Mdn1,Mrpl30,Fam169b
Zfp281,Gngt2,Bst2
Pdlim1,Gm11808,Smad7
Rab3ip,Klf9,Apex1
Wdr89,mt-Cytb,Hnrnpa1
Rlim,Foxo1,Ikzf2
Dusp1,Bclaf1,Bzw2
Atf4,Mycbp2,F2rl1
Bend4,Fubp1,Chka
Nop58,Ppm1h,Gm4707
Myb,Apex1,Ephx1
Cct4,Nt5e,Rpl36a-ps1
Zeb1,Chka,Igtp
Snrpg,Wdr89,Trio
Rbm39,Gm4707,Mrpl52
Cct3,Atp11b,Ddx21
Arl4c,Nme4,Rnf130
Hspa9,Hexim1,Aff3
Snrpf,Alkbh1,Foxo1
Eif4b,Fosb,Adk
Atp5g2,Rpl36a-ps1,Chchd10
Rbbp6,Auts2,Wdr89
Ptges3,St6gal1,Gm11808
Gpatch4,Ikzf2,Fntb
Hspb11,Psme1,Abca1
Ralgps2,Gtpbp4,Cox7a2l
Las1l,F2rl1,Klf4
Pold4,Chchd10,Ube2s
Gpx1,Hnrnph1,Itm2a
Fus,Ctsl,Alkbh1
Clk1,Zcwpw1,Hdac4
Gm20696,Pnrc1,Scmh1
Kmt2c,Adk,Mrpl30
Patj,Hdac4,Usp28
Hnrnpdl,Ttc28,Igf1r
Nsd3,Eif5,Hexim1
Als2cl,Aff3,Ppm1h
Ifngr2,Arid5a,Mycbp2
Gm4707,Ipcef1,Fubp1
Chka,App,Slc49a4
Prdx6,Klf4,Bclaf1
Tra2a,Rnf130,Atp11b
Cebpz,Las1l,mt-Cytb
Srm,Srsf5,Fosb
Ppa1,Zeb1,Eml5
Klf6,Hspa9,Utp20
Elf1,Eif4a1,Slc6a19
Utp14a,Fntb,Gtpbp4
Chchd10,Itm2a,Las1l
Atad3a,Eif1,Dnajb2
Dnah8,Hspd1,Tgfbr3
Gbp8,Zfp36l1,Utp14b
Rsl1d1,Pdlim1,Ipcef1
Pmepa1,Trio,Hnrnph1
Izumo1r,Ephx1,Epb41l2
Dnaja1,Nop58,Plekho1
Numa1,Itpkb,Tsr1
Zbtb10,Tsr1,Macrod1
S1pr1,Slc49a4,Arid5a
Slc28a2b,Rlim,Parp8
Gngt2,Ythdc1,Zeb1
Neurl3,Eml5,Usp11
Hdac4,Utp20,Taf4b
P2rx4,Parp8,Amd2
Csde1,Tagap,Pik3c2a
Mphosph10,Usp28,Hspa9
Sf3b3,Coq5,Tsc22d1
Cabin1,Epb41l2,Coq5
Rpl36a-ps1,Utp14a,Eif5
Pa2g4,Gbp8,Bcl3
Tmem243,Pik3c2a,Psme1
Rbm6,Scmh1,Kcna2
Gbp4,Nolc1,Pnrc1
