,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.25174138,-0.23827803134918213,False,,,,,,,,,,,,,,,,-0.23576390743255615
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.06974691,-0.10760033130645752,False,,,,,,,,,,,,,,,,-0.1074981689453125
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6830116,-0.44387876987457275,False,,,,,,,,,,,,,,,,-0.32607197761535645
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.50430465,-0.679987907409668,False,,,,,,,,,,,,,,,,-0.42546236515045166
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2933962,-1.9200894832611084,False,,,,,,,,,,,,,,,,-1.6352241039276123
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,5.6848874,-12.216024398803711,False,,,,,,,,,,,,,,,,-7.364504814147949
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.37097478,-0.8879821300506592,False,,,,,,,,,,,,,,,,-0.7295308113098145
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.80920833,-0.6161011457443237,False,,,,,,,,,,,,,,,,-0.615509033203125
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0030967416,-6.800206184387207,False,,,,,,,,,,,,,,,,-0.020248770713806152
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.4185963,-10.83415699005127,False,,,,,,,,,,,,,,,,-10.03748893737793
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.12884197,-0.6633853912353516,False,,,,,,,,,,,,,,,,-0.34385359287261963
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.12150147,-0.5707783699035645,False,,,,,,,,,,,,,,,,-0.1687847375869751
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.93144304,-0.9070243835449219,False,,,,,,,,,,,,,,,,-0.8456954956054688
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,7.9780855,-0.8905775547027588,False,,,,,,,,,,,,,,,,-0.8896543979644775
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.46341178,-0.5665552616119385,False,,,,,,,,,,,,,,,,-0.19021868705749512
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.8400273,-1.1469125747680664,False,,,,,,,,,,,,,,,,-1.1468570232391357
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.07840313,-3.8620119094848633,False,,,,,,,,,,,,,,,,-0.0055969953536987305
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,0.9279993,-2.086003541946411,False,,,,,,,,,,,,,,,,-1.585191011428833
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.3022773,-2.821852445602417,False,,,,,,,,,,,,,,,,-2.7660930156707764
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.25814423,-0.29087555408477783,False,,,,,,,,,,,,,,,,-0.1983649730682373
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.8347816,-0.8853162527084351,False,,,,,,,,,,,,,,,,-0.8548057079315186
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,0.71796495,-0.9295730590820312,False,,,,,,,,,,,,,,,,-0.9088625907897949
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.0868254,-1.9671409130096436,False,,,,,,,,,,,,,,,,-1.5639562606811523
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.8808467,-0.713882327079773,False,,,,,,,,,,,,,,,,-0.6577510833740234
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.41996673,-0.7388116121292114,False,,,,,,,,,,,,,,,,-0.663427472114563
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.22040401,-0.6594012975692749,False,,,,,,,,,,,,,,,,-0.17533349990844727
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.673395,-6.122786045074463,False,,,,,,,,,,,,,,,,-4.328516006469727
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.056681283,-3.2050890922546387,False,,,,,,,,,,,,,,,,-0.009572863578796387
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.077393,-2.078951358795166,False,,,,,,,,,,,,,,,,-1.9128377437591553
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.0243528,-0.9108785390853882,False,,,,,,,,,,,,,,,,-0.9107009172439575
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,0.95243466,-1.3066868782043457,False,,,,,,,,,,,,,,,,-1.1698048114776611
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.1050881,-3.301058292388916,False,,,,,,,,,,,,,,,,-0.07677638530731201
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.762231,-2.6066505908966064,False,,,,,,,,,,,,,,,,-2.5147459506988525
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,14.289535,-12.591707229614258,False,,,,,,,,,,,,,,,,-6.766748905181885
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.51068884,-0.6849204301834106,False,,,,,,,,,,,,,,,,-0.42099809646606445
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.5848193,-0.7089933156967163,False,,,,,,,,,,,,,,,,-0.5921804904937744
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.0979549,-0.2841682434082031,False,,,,,,,,,,,,,,,,-0.27899956703186035
