paga1,paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_paga1,X_paga2,velocity_paga1,velocity_paga2
64031.931179303625,-132216.69535611052,0.8315115,-2.172652,-0.9011714,-1.3878376,-1.014727,-1.287641,-0.34073487,0.7305253,-0.5745217,0.53426325,-1.3194629,-0.9529717,-0.8324814,0.17758861,-0.13810772,-0.13464154,0.992209,-0.50934213,0.3187712,-0.70613956,0.42082945,-0.65874296,1.2903968,-1.2675077,-0.32112372,0.0016359728,-1.6570827,0.29302236,0.52867913,1.0448344,64031.931179303625,-132216.69535611052,1256.9770874224291,609.3682354998075
54996.587743008626,-131487.77447586285,-0.61499804,-3.3136349,-1.2125951,-0.33007896,-1.6304597,0.44336027,2.6879964,0.69110066,1.3987436,-1.783949,-0.6440337,4.2406125,0.79641455,-1.4130163,1.7369307,0.33462995,0.8596116,-1.6295182,0.562644,0.5016305,-0.21120028,2.8232677,-0.5568146,1.2980002,0.76027465,0.4456145,1.6805913,-0.41670895,-1.0140254,0.020732697,54996.587743008626,-131487.77447586285,205.1181411637789,143.55370537822512
59996.6800045027,-129579.78202170096,0.23886469,-2.7859902,0.8327218,1.7503359,-0.9011461,-0.37823936,0.21859491,-0.900495,-1.428955,0.18594389,0.95410335,2.128537,-0.34663567,0.05142568,0.5410491,0.018594693,-1.2644104,1.0147687,-0.26296434,-0.5407625,-1.0532756,-2.0012758,-0.23048958,-2.465435,1.4707687,2.7205324,-0.2417036,-1.7515823,0.12583102,1.2895548,59996.6800045027,-129579.78202170096,600.2417321020149,305.6744591465626
64964.957045150244,-137657.30162072758,1.5680611,5.571433,-1.4420631,-0.7763982,0.96644604,-1.1449258,-4.2175155,0.20725837,2.1164887,-5.20749,2.9357018,0.16000992,2.3818052,-0.052675143,-0.34870824,1.1615088,2.284587,3.898517,3.116131,-0.048605666,2.831576,-4.393388,-6.371078,-1.1824678,-7.7425075,-2.4378629,0.033757497,-0.6734875,0.96502286,-2.6785045,64964.957045150244,-137657.30162072758,1398.2308940328578,337.54255654804234
58943.90592471537,-128495.09335205855,7.789751,7.596441,2.5073414,2.621022,1.1996573,4.9314995,9.805071,-0.9020682,2.0289927,4.679181,14.202725,-3.196392,-3.4531038,-8.570251,-6.7162724,-6.3277597,9.895841,-6.65317,13.000173,-2.2550538,-3.2131104,4.4499493,-2.6511533,-5.8850417,8.168552,4.3972874,-0.9013155,-1.9235792,-1.7346433,-7.6430206,58943.90592471537,-128495.09335205855,408.84216605860655,-220.0290486422574
58484.952826472196,-124690.351680259,6.123872,2.3373952,5.5861135,-0.61543,2.1110342,-0.12385308,-0.5374968,0.6148427,-0.9565914,-1.057014,2.1006083,0.21910553,-0.017202456,-5.5879855,-3.1896076,-2.4100683,0.43174702,0.55866253,1.2756505,0.14728674,4.1841316,2.2013173,5.8063493,-0.28111735,1.8797909,-1.8586882,-3.1644716,-0.07486683,3.22777,1.8811787,58484.952826472196,-124690.351680259,57.167826385164,412.46337305101775
59358.62968719809,-122955.83503025994,3.4658408,4.365188,7.8908596,6.158371,3.3165424,0.102287486,-0.835846,0.05445431,-0.44492993,1.9125503,-3.6655257,-4.014462,-4.5012646,0.39414558,2.1320832,-0.09645255,1.1991274,-0.1422269,-2.4669251,-2.0703938,-4.7781453,-1.4456102,2.0790799,5.9177785,1.0582969,0.017513044,-5.238896,-2.1953776,-2.951485,-7.0699286,59358.62968719809,-122955.83503025994,1014.6607467508693,781.5913085468621
62869.82327043162,-124977.66335666367,-3.6827598,-1.2354164,-0.1347149,-0.7698265,1.0635129,2.2267976,0.114005074,0.67002076,-2.2770889,-0.66388226,-1.0637326,-1.4190967,-0.57148963,-2.068719,-1.6235387,-0.514239,0.40312865,1.3495088,0.37684515,0.1878011,1.2763708,-0.55073893,-0.4890584,-1.6592185,-1.1912305,-3.4482546,-2.1752763,1.2043723,-0.41853115,-0.7712791,62869.82327043162,-124977.66335666367,-165.12418907731183,-109.65895159526298
63009.906801696954,-141759.79004828358,5.8388357,-1.60945,-4.3541036,-1.3983538,-2.0617383,-0.2785778,-2.2477803,2.3091133,-0.7719826,2.1470947,4.4156933,-0.51442325,0.9510714,-1.1190559,-0.4824149,0.17196089,0.17133968,-0.24939664,-0.6491092,-2.0275068,-0.9477384,-0.030385004,0.8761467,-0.7393893,-0.1600025,-1.0738738,1.1297265,0.9199341,0.6938775,-1.1051725,63009.906801696954,-141759.79004828358,692.5389935949187,-2.710140876394201
64493.65833565784,-129810.87458106884,-4.1303287,0.45509326,0.15483488,-0.48812047,-2.3741713,-1.17037,2.5363543,0.49367326,-1.2953184,1.8079463,-2.9504445,0.29311508,-0.9751861,-0.48418936,-1.1991094,-1.0076782,0.7345818,-0.4409724,0.95225817,3.336926,0.34523687,-0.7248907,1.4249814,0.44968268,-0.6144872,0.76283455,-0.19750768,-0.011090244,1.3743027,-0.16472656,64493.65833565784,-129810.87458106884,1181.9677708394986,1137.3825881835955
