gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mt-Cytb,5694.638396957817,-0.382260737414276,0.2503984064116634,-1.5266101046419063,0.12685799286889013,1
mt-Nd6,21.207819158434763,0.5608649497831837,0.8448701875197613,0.6638474857654569,0.5067879297995408,1
mt-Nd5,1591.799117068586,0.06509814870181342,0.22410911959557342,0.29047523286553145,0.7714526956766833,1
mt-Nd4,1520.7139958539701,-0.1226766517086162,0.25615084628836315,-0.4789234682852163,0.6319930747800451,1
mt-Nd4l,92.24219480643033,-0.561840568582406,1.7134984308860424,-0.3278909151331296,0.7429941430251574,1
mt-Nd3,415.7083605661864,0.2250809772011847,0.285677068726003,0.7878860498147406,0.4307633617411422,1
mt-Co3,4843.720813812569,-0.7396945216489487,0.877397952008229,-0.8430547620448642,0.39919781751597444,1
mt-Atp6,3579.7790027067795,-0.7579653770262977,0.5986979651832879,-1.2660229716903264,0.20550485807333788,1
mt-Atp8,529.2012760572891,-0.8037361853087807,0.7794406735182717,-1.0311704439041434,0.30246089817045957,1
mt-Co2,416.6476965746771,-0.17768989437093288,1.8359002104402744,-0.09678624870810401,0.9228961446018726,1
mt-Co1,78310.53615148923,-0.20637320266658046,0.1846417202256933,-1.1176954071610907,0.2636971050041634,1
mt-Nd2,1284.9105889988448,-0.13692436206518394,0.2067612567351921,-0.6622341352884538,0.5078211807420758,1
mt-Nd1,6154.9289538583935,-0.2980431631529023,0.2426526507727926,-1.2282707903816577,0.21934533222254085,1
Gm15190,0,NA,NA,NA,NA,NA
Arrb2,3161.0979067349685,-0.0530042221001653,0.12978616089077083,-0.4083965635193888,0.6829825559505686,1
Usp22,858.52448298456,-0.20519710059877333,0.19590278384360152,-1.0474435154662831,0.29489507069764953,1
Gm29257,11.335341064178117,-0.46341494734293415,0.8849245788331982,-0.5236773375127198,0.600502980672052,1
Gm17908,0,NA,NA,NA,NA,NA
Gm17918,0,NA,NA,NA,NA,NA
Odf2l,241.9668641425759,0.10713161866399774,0.26023359046097144,0.411674828273427,0.6805777772500727,1
Gm33778,0,NA,NA,NA,NA,NA
Mymx,0,NA,NA,NA,NA,NA
Wsb2,598.1984079056485,-0.04739774157981183,0.19517488375699138,-0.24284754609525414,0.8081235013758181,1
Orai3,352.4625943572026,-0.29753606330769045,0.1812093803423761,-1.6419462543579548,0.10060114287038067,1
Mpeg1,86.01568898466732,1.022602412643802,0.9720124641851017,1.052046604670973,0.29277816798429857,1
Tm9sf3,5058.820698694701,-0.14353326734452346,0.13855620631031956,-1.035920881256354,0.30023905506052234,1
Ivd,331.4036382960531,-0.18962199268916727,0.18569847328136144,-1.021128441922412,0.30719358946776315,1
Wdr81,1658.5052919395273,-0.05404695251623999,0.1597569524255313,-0.3383073581190984,0.7351315793185803,1
Alas1,457.6433090617359,-0.08396376836230877,0.2326423235795062,-0.36091355635731476,0.7181640691671907,1
Cyp2d11,0,NA,NA,NA,NA,NA
D10Wsu102e,19318.562969056602,0.17820372062155823,0.20006068175642358,0.8907483422380992,0.3730641939356344,1
Arhgap10,973.4659347461843,-0.0292014784399779,0.13916494908402416,-0.20983357254955637,0.8337975692259038,1
Aldh1l2,151.617478784654,0.29682634985142253,0.26078498150253165,1.1382033894023955,0.25503556372300684,1
Acss1,1018.338055161297,-0.06312529304422018,0.19529708739854293,-0.32322700704389074,0.7465233290656941,1
Tacc1,6573.829840054062,0.0762707887745538,0.1331313347154319,0.5728988516308542,0.566713182184821,1
Srp68,1095.9389400633247,0.01653535402839218,0.12944663177714122,0.12773877389764676,0.8983557042993968,1
Tatdn3,63.831083389105885,-0.29073147321059745,0.37635832766286625,-0.7724858249211599,0.4398267392566581,1
Kif9,16.256818759061588,-1.6218330767407245,0.8627478033396758,-1.8798460807001165,0.06012905817765224,1
Wfdc11,0,NA,NA,NA,NA,NA
Rfc5,1568.9458453082523,0.24064855591013937,0.2986914239470862,0.8056761480797344,0.4204296059532546,1
Gm19195,7.380062769861536,-0.37964123251411586,1.0088171143647335,-0.3763231482776552,0.7066766721777169,1
Wfdc13,1.067866375625821,3.205451898028912,3.0810020646790917,1.0403926484751587,0.29815751577862754,NA
Atp11a,1075.7155210069484,0.2632415873657538,0.15265334546681583,1.7244403426649955,0.08462837994299627,1
Sema6b,54.95534811731033,-0.2146853643793611,0.3766831641661772,-0.56993618192251,0.5687209834032916,1
Spint4,0,NA,NA,NA,NA,NA
Hsd3b7,30.306747562766287,0.06844239050979713,0.5595178841943342,0.12232386567651769,0.902642531849544,1
