comparison,pathway,NES,padj,pval,leadingEdge_signal,mlog10padj,mlog10pval
WangDapeng_D5EEC,general_Il2raKO_up,1.9310569846153816,9.014423076923077e-4,1.7921146953405018e-4,36,3.045062062899024,3.7466341989375787
WangDapeng_D5EEC,general_Il2raKO_down,-1.4869645152260274,9.014423076923077e-4,3.0048076923076925e-4,36,3.045062062899024,3.522183317618686
WangDapeng_D5EEC,P2_Il2raKO_up,-1.7199568335583089,0.0025099351600083664,0.0012549675800041832,56,2.6003374976481646,2.901367493312146
WangDapeng_D5EEC,P2_Il2raKO_down,-1.4678556277345884,0.05209095245667037,0.03633750769862451,25,1.2832377016401668,1.4396448632099634
WangDapeng_D5EEC,P1_Il2raKO_down,1.1336997100991681,0.05209095245667037,0.04340912704722531,23,1.2832377016401668,1.3624189476877917
WangDapeng_D5EEC,P1_Il2raKO_up,0.895210357181194,0.9900724866057359,0.9900724866057359,22,0.004333008048454205,0.004333008048454205
WangDapeng_D5SLEC,P1_Il2raKO_down,1.4205426062577293,6.430868167202571e-4,2.121790791427965e-4,31,3.1917303933628562,3.6732974397596356
WangDapeng_D5SLEC,general_Il2raKO_down,1.4300171752900404,6.430868167202571e-4,2.1436227224008573e-4,33,3.1917303933628562,3.668851648082519
WangDapeng_D5SLEC,general_Il2raKO_up,1.3337183890628113,0.009700548291859975,0.004850274145929988,24,2.0132037179605953,2.3142337136245765
WangDapeng_D5SLEC,P1_Il2raKO_up,1.1153452816175802,0.048108925869894105,0.03973646283714227,27,1.3177743395012076,1.4008107944652624
WangDapeng_D5SLEC,P2_Il2raKO_up,-1.3742915584763054,0.048108925869894105,0.040090771558245086,47,1.3177743395012076,1.3969555855488323
WangDapeng_D5SLEC,P2_Il2raKO_down,0.8978979608424948,0.624947851481018,0.624947851481018,40,0.20415622067020617,0.20415622067020617
