wilcoxon,t-test,t-test_overestim_var
Rpl5,Rps9,Rps9
Rps27a,Rps27a,Rpl27a
Rpl23a,Rpl27a,Rps27a
Rpl8,Rps25,Npm1
Rpl27a,Rpl23a,Rpl23a
Rps9,Npm1,Rps25
Rpl36,Eef1b2,Rpl5
Rpl13,Rps23,Rplp1
Rpl26,Rpl14,Rpl26
Rps25,Eef1g,Rpl14
Rps8,Rpl26,Rpl36
Rpl11,Rplp1,Eef1g
Rps18,Rpl36,Eef1b2
Npm1,Rpl5,Rpl15
Rpl12,Rpl15,Rpl9
Rps6,Rpl9,Rps14
Rpl15,Rpl6,Rps23
Rpl14,Rps4x,Rpl6
Rplp1,Rps14,Rpl23
Rpl3,Rpl3,Rpl19
Eef1b2,Rpl7,Rps4x
Rps23,Rpl23,Rps12
Rpl35a,Rps12,Rpl7
Rps12,Rps29,Rpl35a
Rpl9,Rpl19,Rps21
Eef1g,Rpl35a,Rpl3
Rps3a1,Rpl8,Rps18
Rps15,Rpl31,Rps29
Rps4x,Ppp1r14b,Rpl8
Rpl7,Eef1d,Rps7
Rpl6,Rps15,Rps15
Rps14,Rps21,Rangrf
Rps5,Tomm40,Ppp1r14b
Rpl23,Rps18,Tomm40
Rps7,Rpl18,Rpl31
Rpl31,Prmt1,Rpl18
Ppp1r14b,Rps7,Cdc20
Rpl4,Rps28,Prmt1
Rps21,Rangrf,Rpl13
Rpl27,Rpl24,Rps3a1
Rpl18,Rpl34,Rpl30
Hsp90ab1,Cdc20,Galk1
Eef1a1,Rps26,Eef1d
Eef1d,Hspa9,Rpl34
Rpl10,Bzw2,Hspa9
Rps20,Galk1,Rpl24
Rpl19,Rps6,Rpl18a
Rpl32,Rps3a1,Bzw2
Rpl36a,Rps3,Rps3
Rps3,Rpl30,Rps6
Rpl24,Rpl13,Aim2
Rack1,Rpl36a,Rpl27
Rps17,Mrto4,Rps5
Rpl38,Mrpl52,Asns
Cct6a,Rpl18a,Rps28
Atp5g1,Fbl,Rps8
Prmt1,Rpl22,Mrto4
Ddx39,Hspa4,Rpl36a
Rps19,Rps5,Rpl21
Eif5a,Rpl27,Rpl11
Rpl7a,Aim2,Rpl12
Rps29,Eif4g2,Cct6a
Rps28,Asns,Fbl
Rpl30,Cct8,Rpl17
Rps13,Cct4,Hspa4
Rpl22,Cct6a,Rps26
Rps26,Rpl21,Rpl22
Slc25a3,Rpl37,Cct8
Tomm40,Rpl17,Rps20
Hspd1,Rps8,Eif4g2
Eif4a1,Eef1a1,Mrpl52
Fbl,Rps20,Cct4
Cct8,Rpl11,Rpl32
Rangrf,Dnph1,Mybbp1a
Rpl34,Nsun2,Dnph1
Rpl21,Mybbp1a,Rpl37
Hspa9,Ddx39,Gsto1
Eif4g2,Cmss1,Rpl4
Pebp1,Slc25a3,Ccnd2
Mrto4,Ruvbl1,Nomo1
Hspa4,Mettl1,Ncl
Cct3,Mrps34,Nsun2
Cct5,Rpl4,Eef1a1
Rpl17,Rpl10,Mettl1
Cct4,Rpl12,Fabp5
Rps15a,Ccnd2,Ddx39
Cdc20,Bcat1,Hspd1
Hspe1,Rpl32,Ruvbl1
Pa2g4,Gsto1,Rpl10
Rpl18a,Hspe1,Hspe1
Galk1,Atic,Tnfrsf4
Ncl,Fabp5,C1qbp
Fabp5,C1qbp,Prelid2
Pgam1,Cebpz,Rpl37a
C1qbp,Pabpc4,Cmss1
Rplp0,Nomo1,Bcat1
Aim2,Eprs,Cebpz
Tpi1,Ncl,Rpl38
Bzw2,Psmc1,Slc25a3
Rpl37,Pa2g4,Mrps34
Set,Hspd1,Pa2g4
Rpl10a,Prelid2,Sell
Eif3c,Cul4b,Cul4b
Impdh2,Lrrc59,Pabpc4
Cct2,Rpl37a,Atic
Asns,Ubxn1,Il7r
Mif,Dnajc7,Rps27
Mrpl52,Tnfrsf4,Psmc1
Rplp2,Rpl38,Eprs
Snrpf,Dkc1,Rps15a
Dnph1,Htra2,Lrrc59
Ndufab1,Ctsz,Htra2
G3bp1,Sfxn1,Rps19
Rps2,Rcc2,Tpi1
Bcat1,Tpi1,Dnajc7
Rpl35,Ptpmt1,Pgam1
Eprs,Pebp1,Pebp1
Mybbp1a,Parl,Ctsz
Hnrnpa1,Gpx1,Wdr77
Ccnd2,Cct5,Cct3
Nme1,Mogs,Mcrip2
Btf3,Heatr1,Ipo4
