wilcoxon,t-test,t-test_overestim_var
Rpl27a,Rps27a,Npm1
Rps27a,Npm1,Rps27a
Rpl13,Eef1b2,Rpl27a
Npm1,Rpl27a,Rps9
Rpl8,Rpl15,Rpl14
Rpl15,Rpl14,Rpl15
Rps8,Rps25,Eef1b2
Rpl36,Rps9,Rplp1
Rplp1,Rplp1,Rps23
Eef1b2,Rps23,Rpl26
Rps4x,Eef1g,Rpl23a
Rpl14,Rpl6,Rps25
Rps9,Rpl26,Rpl9
Rps25,Rpl9,Eef1g
Rps12,Rpl23a,Rpl23
Rpl5,Rpl36,Rpl5
Rpl23a,Rps4x,Rps4x
Rps20,Rps12,Rpl36
Rpl12,Rpl23,Rps12
Rpl11,Rpl35a,Rpl6
Rps23,Rpl5,Rpl35a
Rps18,Rpl7,Rps18
Rpl26,Fbl,Hspa9
Rps3a1,Rps3a1,Rps20
Rpl9,Hspa9,Rps3a1
Rpl23,Rps20,Fbl
Rpl7,Rpl22,Rpl13
Rps5,Ppp1r14b,Rps5
Rpl35a,Rps18,Rps14
Rps15,Rpl3,Tomm40
Rpl3,Rps15,Ppp1r14b
Eef1g,Tomm40,Rpl8
Eef1a1,Rps28,Rpl7
Rps19,Rps5,Rps15
Rpl6,Rpl8,Rps7
Rps6,Rpl31,Rpl3
Rps7,Hspe1,Rpl22
Rpl32,Rps14,Ncl
Rpl36a,Rpl13,C1qbp
Rps14,Rps7,Rps8
Rpl22,C1qbp,Fabp5
Rpl4,Eef1a1,Hspe1
Fbl,Ncl,Fbxo5
Rpl10,Fabp5,Eef1a1
Rplp0,Rps8,Rps21
Rps2,Rpl36a,Rpl19
Rack1,Rpl4,H1f5
Rpl27,Rpl37,Rpl11
Hspa9,Impdh2,Rps28
Rpl31,Rpl19,Rpl36a
Ppp1r14b,Fbxo5,Rpl31
Rpl7a,Rpl18,Rpl4
Hspe1,Rps21,Pa2g4
Hsp90ab1,Mrto4,Mrto4
Rps21,Rps29,Rpl18
Rps17,Rps3,Rps3
Ncl,Pa2g4,Impdh2
Rps28,Tpi1,Rpl32
C1qbp,Pabpc4,Esco2
Atp5g1,Rpl11,Rpl18a
Rpl21,Nop56,Top2a
Eef1d,Rps6,Rps29
Rps3,Rpl10,Pabpc4
Tomm40,Hspa4,Mthfd1
Ndufab1,Eef1d,Rps6
Rpl10a,Rpl32,Tpi1
