wilcoxon,t-test,t-test_overestim_var
,Cox7a2,Cox7a2
,Hnrnpd,Hnrnpd
,Pdia3,Pdia3
,Prkar1a,Prkar1a
,Psmb5,Slc25a3
,Psma7,Psmb5
,Psma4,Psma7
,Atp6v0e,Psma4
,Psma6,Atp6v0e
,Psmb2,Psma6
,Tpm4,Clic1
,Anxa2,Psmb2
,Banf1,Tpm4
,Ptges3,Anxa2
,Psmd8,Banf1
,Tsn,Ptges3
,Mdh1,Psmd8
,Alyref,Tsn
,Csde1,Mdh1
,Smdt1,Alyref
,Mtdh,Csde1
,Ndufa12,Smdt1
,Dnaja2,Mtdh
,Lsm6,Eif5a
,Ddx39,Ndufa12
,Cbx3,Dnaja2
,Rpn2,Lsm6
,Rp9,Ddx39
,Cmtm7,Cbx3
,Uqcrfs1,Rpn2
,Mrpl57,Rp9
,Tuba1b,Cmtm7
,Sarnp,Uqcrfs1
,Dph3,Mrpl57
,Uqcrc2,Tuba1b
,Vcp,Sarnp
,Spcs1,Dph3
,Sf1,Uqcrc2
,Fkbp3,Vcp
,Dnajc2,Spcs1
,1110004F10Rik,Sf1
,Erh,Fkbp3
,Tram1,Dnajc2
,Prmt1,1110004F10Rik
,Psmc4,Erh
,Ndufs2,Tram1
,Luc7l3,Prmt1
,Coa3,Psmc4
,Dbnl,Ndufs2
,Eprs,Luc7l3
,Aprt,Coa3
,Manf,Dbnl
,Eif3g,Eprs
,Anp32e,Aprt
,Pfdn1,Manf
,Taf1d,Eif3g
,Rab10,Anp32e
,Cycs,Pfdn1
,Pgam1,Taf1d
,Sfr1,Hnrnpu
,Rnf187,Rab10
,Tpi1,Cycs
,Lamtor5,Pgam1
,Ndufb4,Sfr1
,Lmnb1,Rnf187
,Ssr1,Tpi1
,Got2,Lamtor5
,Nab1,Ndufb4
,Ssrp1,Lmnb1
,Ssna1,Ssr1
,Ube2m,Got2
,Paip2,Psmb8
,Mrpl51,Nab1
,Ap2s1,Ssrp1
,Lsm8,Ssna1
,Srp19,Ube2m
,Lsm2,Paip2
,Cdc5l,Mrpl51
,Tmpo,Ap2s1
,Ebna1bp2,Lsm8
,Mcm3,Srp19
,Ndufa10,Lsm2
,Mrps26,Cdc5l
,Psip1,Tmpo
,Rfc2,Ebna1bp2
