wilcoxon,t-test,t-test_overestim_var
Gapdh,Gapdh,S100a6
Actg1,Lgals1,Lgals1
S100a6,S100a6,Ctla2a
Lgals1,Actg1,Pglyrp1
Ctla2a,Lsp1,Actg1
S100a10,S100a10,S100a4
Pglyrp1,Rbm3,Gapdh
Lsp1,Txn1,Cxcr3
Tmsb4x,Dnajc15,Anxa2
Anxa2,Pglyrp1,Bcl2a1b
S100a4,Rac2,S100a10
Cxcr3,Sub1,Ly6c2
Rbm3,S100a4,Lsp1
Bcl2a1b,Btf3,Serpinb6b
Rac2,Anxa2,Ahnak
Sub1,Crip1,Rilpl2
Ly6c2,Ctla2a,Itgb1
Crip1,Abracl,Txn1
Dnajc15,Gmfg,Crip1
Abracl,Prr13,Rbm3
Txn1,Cxcr3,Batf
Serpinb6b,Arpc3,Prr13
Ahnak,Cdc42,Dnajc15
Btf3,Coro1a,Sub1
Itgb1,Ly6c2,Klrc1
S100a11,Myl6,Abracl
Coro1a,Arhgdib,Rac2
Prr13,Slc25a5,Gpr183
Nkg7,Ostf1,S100a11
Batf,S100a13,Sh2d1a
Rilpl2,Supt4a,Gng2
Ms4a4b,Prelid1,S100a13
Gmfg,S100a11,Itga4
Myl6,Ubl5,Hmgb2
Arpc3,Srgn,Tmsb4x
Hmgb2,Cox6b1,Prelid1
Sh2d1a,Bcl2a1b,Gmfg
mt-Co1,Serpinb6b,Vim
Klrc1,Sh2d1a,Arpc3
S100a13,Batf,Myl6
Slc25a5,Rilpl2,Btf3
Itga4,Hmgb2,Coro1a
Vim,Ppp1ca,Cd28
Arhgdib,Gng2,2310001H17Rik
Gng2,Pycard,Ccl5
Prelid1,Cotl1,Zbtb32
Cdc42,Ahnak,Gm8369
Gpr183,Arpc4,Ifi27l2a
Ifi27l2a,Gm8369,Fyn
Supt4a,AW112010,Supt4a
Cd52,Gpi1,Pim1
2310001H17Rik,Cox5b,Acot7
Ostf1,Cox6c,Ostf1
Cd28,Gimap4,Ptms
Srgn,Ctsd,Traf1
Pim1,Nkg7,Slc25a5
AW112010,Sec61b,Cdc42
H2afz,Capzb,mt-Co1
Ctsd,mt-Co1,Tnfaip3
Cotl1,Itgb1,Nkg7
Traf1,Cox8a,Arhgdib
Gm8369,Eif3h,Lag3
Ccl5,Polr1d,Pycard
Fyn,Cd52,Ms4a4b
Gimap4,Laptm5,Atxn1
Atxn1,Ucp2,Crtam
Polr1d,Cox4i1,Ctsd
Tnfaip3,Ifi27l2a,Cd52
Cox6c,Vim,Plek
Ubl5,Fyn,Srgn
Acot7,Myl12a,Nfkbia
Cox6b1,Itga4,Cd44
Pycard,Cfl1,AW112010
Sec61b,Atox1,Cd160
Rpl41,Atp5c1,1110008P14Rik
Myl12a,Ms4a4b,Icos
Cox5b,H2afz,Gpi1
Nfkbia,Cd28,Cox5b
Arpc5,Pfn1,H2afz
Arpc4,Traf1,Arpc4
Pgk1,Arpc5,Cotl1
Gpi1,Klrc1,Pgk1
1110008P14Rik,Pgk1,Cox6b1
Cox17,Sem1,Gimap4
Zbtb32,Pim1,Polr1d
Ppp1ca,Gpr183,Ubl5
Ptms,Atp5f1,Ucp2
Ucp2,Ap2s1,Arpc5
Crtam,Ms4a6b,Bcl2a1d
Capzb,Sh3bgrl3,Klrk1
Cox4i1,Nfkbia,Ifng
Pfn1,Atp5l,Myo1f
Atp5c1,Calm1,Ppp1ca
Cd160,Rtraf,Slamf7
Cox7c,Slc25a4,Ctla4
Icos,2310001H17Rik,Atox1
Sem1,Anxa6,Cox6c
Eef2,Rpl41,Sec61b
Cfl1,Cox17,Ap2s1
Plek,Vasp,Capzb
Eif4e2,Psmb1,Efhd2
Ap2s1,Gnai2,Cox17
Eif3h,Pomp,Myl12a
Sh3bgrl3,Tmsb4x,Pou2f2
Myo1f,1110008P14Rik,Eif4e2
Efhd2,Eif3f,Pfn1
Cox8a,Ppib,Atp5c1
Atox1,Naca,Hopx
Atp5f1,Aldoa,Lamtor4
Cd9,Smdt1,Rnh1
Ms4a6b,Calm2,Ech1
Ech1,Cyba,Klrc2
Pou2f2,Eef2,Cd9
Atp5l,Epsti1,Sem1
Lag3,Fkbp1a,Fkbp1a
Vasp,Hspa8,Pkm
Bcl2a1d,Ccl5,Ms4a6b
Epsti1,Cox7c,Eif3h
Cd44,Tnfaip3,Anxa6
Calm1,Lamtor4,Slc25a4
Ppib,Mrpl33,Cfl1
Anxa6,Calm3,Odc1
Laptm5,Ndufb5,Vasp
Fkbp1a,Gdi2,Pgam1
Oaz1,Hint1,Sh3bgrl3
Atp5j,Eif3i,Cox4i1
Rnh1,Eif4e2,Calm3
Pkm,Acot7,Cox8a
Cd48,Atp5j,Rora
Hif1a,Arpc2,Ufc1
Grap,Cd48,Laptm5
Ctsb,Atxn1,Hif1a
Pgam1,Oaz1,Sh2d2a
Mtch1,Cnn2,Epsti1
Hint1,Txndc17,Atp5f1
Lamtor4,Map1lc3b,Ctsb
Gnai2,Mrps16,Txndc17
Calm3,Clic1,Calm1
Rora,Pkm,Mtch1
Hspa8,Tspo,Grap
Ifng,Ywhae,Rtraf
Ufc1,Sec61g,Cd48
Klrk1,Ptms,Eef2
Gramd3,Pgam1,Smdt1
Ly6a,Ufc1,Gramd3
Naca,Ech1,Mrps16
Slc25a4,Cwc15,Lgals3
Odc1,Crtam,Ppib
Sh2d2a,Cd160,Gdi2
Aldoa,Fundc2,Aldoa
Lgals3,Efhd2,Gnai2
Rnf138,Ly6a,Cwc15
Il2rb,Atp5k,Rpl41
Cwc15,Serf2,Pomp
Clic1,Zbtb32,Cox7c
Arpc2,Sri,Gimap7
Txndc17,Mtch1,Ly6a
Mrps16,Ctsw,Atp5l
Gdi2,Ndufv3,Il18rap
Fundc2,Cox5a,Ifngas1
Smdt1,Idh3b,Fundc2
Psmb1,Psmd8,Hspa8
Eif3f,Icos,Il18r1
Rtraf,Ndufa13,Gzmk
Vmp1,Psmb3,Calm2
Gimap7,Rnh1,Rnf138
Eva1b,Grap,Naca
Myo1g,Sh2d2a,Hint1
Cst7,Ndufb7,Siah2
Cyba,Pou2f2,Il2rb
Il18r1,Plek,Flna
Slamf7,Myo1f,Cst7
mt-Co2,Akr1a1,Mrpl33
Cyb5r4,Gramd3,Atp5j
