wilcoxon,t-test,t-test_overestim_var
Actg1,S100a6,S100a6
Lgals1,Actg1,Lgals1
Tmsb4x,Lgals1,Actg1
Gapdh,Gapdh,Gapdh
S100a6,Lsp1,S100a4
Lsp1,S100a10,S100a10
S100a10,Pfn1,Ctla2a
Pfn1,Rac2,Lsp1
Rac2,Myl6,Pglyrp1
Coro1a,Prr13,Anxa2
Myl6,Coro1a,Prr13
Ctla2a,S100a4,Tmsb4x
Cd52,mt-Co1,Pfn1
Arhgdib,Pglyrp1,Cxcr3
mt-Co1,Ctla2a,Coro1a
AW112010,Cotl1,Serpinb6b
S100a4,Anxa2,Myl6
Pglyrp1,Cd52,mt-Co1
Cotl1,AW112010,S100a11
Crip1,Crip1,Rac2
Anxa2,Arhgdib,Crip1
Abracl,S100a11,AW112010
Prr13,Tmsb4x,Cotl1
S100a11,Cdc42,Bcl2a1b
Nkg7,Sh3bgrl3,Batf
Sub1,Abracl,Gng2
Sh3bgrl3,Txn1,Cd52
Cdc42,Cxcr3,Klrc1
Serpinb6b,Pycard,Itgb1
Cxcr3,Sub1,Abracl
Arpc3,Laptm5,Rilpl2
Txn1,Nkg7,Arhgdib
Arpc5,Cnn2,Vim
Vim,Serpinb6b,Txn1
Hmgb2,S100a13,Pycard
Cnn2,Arpc5,Cdc42
Rbm3,Gng2,Sh3bgrl3
Batf,Arpc3,Arpc5
Cfl1,Batf,Sub1
S100a13,Cfl1,S100a13
Pycard,Capzb,Hmgb2
mt-Co3,Prelid1,Sh2d1a
Laptm5,mt-Co3,Cnn2
Cox6c,Arpc4,Nkg7
Bcl2a1b,Vim,Ahnak
Myl12a,Hmgb2,Prelid1
Rilpl2,Ppp1ca,Arpc3
Actb,Rbm3,Actb
Capzb,Rilpl2,Laptm5
Ppp1ca,Sh2d1a,mt-Co3
Itgb1,Cox6b1,Arpc4
Arpc2,Actb,Capzb
Prelid1,Cox6c,Lcp1
Gng2,Anxa6,Anxa6
Slc25a5,Slc25a5,2310001H17Rik
Ptprcap,Bcl2a1b,Atox1
Arpc4,Myl12a,Ucp2
mt-Co2,Lcp1,Cfl1
Sh2d1a,Atox1,Myl12a
Cox6b1,Ucp2,Cox6b1
Ahnak,Itgb1,Slc25a5
Calm1,mt-Co2,Ppp1ca
Gmfg,Ostf1,Ctsd
Klrc1,Gmfg,Cox6c
Ctsd,Arpc2,Rbm3
Ucp2,Klrc1,Arpc2
Lcp1,Serf2,mt-Co2
Anxa6,Ctsd,Cd160
Vasp,Ahnak,mt-Atp6
Serf2,Ubl5,Atxn1
Atox1,Calm1,Ostf1
Oaz1,Ptprcap,Ccl5
2310001H17Rik,Vasp,Gmfg
Atp5c1,Pomp,Ptms
mt-Atp6,Atp5f1,Cd9
Ostf1,Gimap4,Ptprcap
Gimap4,Oaz1,Serf2
Ms4a4b,Cox5b,Vasp
Atp5f1,mt-Atp6,Ap2s1
Ccl5,Gnai2,Calm1
Gnai2,Srgn,Cox5b
Cox5b,Atp5c1,Acot7
Dnajc15,Ap2s1,Zbtb32
Arpc1b,2310001H17Rik,Atp5f1
Srgn,Dnajc15,Cd48
Ubl5,Cd48,Lamtor4
Ap2s1,Fkbp1a,Oaz1
Sem1,Sem1,Gimap4
H2afz,Cyba,Pomp
Cd160,Lamtor4,Gnai2
Cd48,Ctsw,Fkbp1a
Atxn1,Itgb2,Ctsb
Fkbp1a,Calm3,Atp5c1
Pomp,Gpi1,Itgb2
Clic1,Smdt1,Sh2d2a
Ctsb,Clic1,Crtam
Sec61b,Rinl,Calm3
Cd9,Arpc1b,Ubl5
Lamtor4,H2afz,Srgn
Itgb2,Fyn,Mtch1
Cyba,Itgb7,Fyn
Atp5e,Atp5k,Dnajc15
Atp5j,Cd160,Plek
Cox7c,Actr3,Itga4
Itga4,Atxn1,Ctsw
Gpi1,Ndufb7,Myo1f
Calm3,Sec61b,Rinl
Smdt1,Atp5j,Sem1
Btf3,Cox5a,Smdt1
Epsti1,Ccl5,Cst7
Ndufv3,Itga4,H2afz
Rinl,Atp5l,Trdc
Fyn,Atp5e,Lag3
Acot7,Ndufa13,Bcl2a1d
Cst7,Btf3,Cyba
Cox17,Sh2d2a,Ech1
Ptms,Mtch1,Gpi1
Ctsw,Cd9,Arpc1b
Sh2d2a,Cst7,Fundc2
Actr3,Epsti1,Clic1
Atp5l,Mrpl33,Klrk1
Cd28,Ctsb,Itgb7
Mtch1,Fundc2,Traf1
Gnas,Ndufv3,Ifng
Atp5k,Ppib,Rnh1
Zbtb32,Gdi2,Lpxn
Fundc2,Acot7,Actr3
Ndufa1,Cox17,Rora
Cox5a,Ptms,Atp5k
Sept1,Ndufb5,Cox5a
Itgb7,Traf1,Cd28
Crtam,Arf5,Atp5j
Ppib,Ech1,Flna
Ech1,Ms4a4b,Sec61b
Ndufa4,Ybx1,Dok2
Trdc,H3f3b,Epsti1
Ybx1,Slc25a4,Cox17
Limd2,Cd28,Ndufv3
Ndufa13,Aldoa,Ndufb7
Rnh1,Sept1,Gdi2
Myo1f,Crtam,Ms4a4b
Aldoa,Cox7c,Mrpl33
Gdi2,Limd2,Atp5e
Flna,Zbtb32,Pou2f2
Uqcrb,Uqcrb,Atp5l
Traf1,Ndufa1,Ppib
H3f3b,Calm2,Cd44
Tmem258,Flna,Ap3s1
Mrpl33,Tmem258,Btf3
Arf5,Atp5a1,Eif4e2
Eif4e2,Gnas,Ndufa1
Atp5a1,Nfkbia,Arf5
Plek,Myo1f,Ndufa13
Ndufb7,Pgk1,Sept1
Nfkbia,Atpif1,Atpif1
Lpxn,Rnh1,Slamf7
Ptp4a2,Supt4a,Ctla4
Efhd2,Cox4i1,Ndufb5
Ndufa7,Trdc,Nfkbia
Dok2,Plek,Ybx1
Ndufb9,Lpxn,Tmem258
Zyx,Eif4e2,Gimap7
Slc25a4,Ptp4a2,Uqcrb
Cox4i1,Ndufs2,H3f3b
Ndufb5,Hcls1,Lgals3
Ap3s1,Ndufa4,Aldoa
Clta,Idh3b,Cox7c
Pou2f2,Mrps21,Slc25a4
Itm2b,Ywhae,Icos
Pgk1,Rtraf,Ptp4a2
Calm2,Ndufb9,Atp5a1
Tbcb,Ppp1r18,Tbcb
Cnot6l,Uqcr11,Efhd2
Ifng,Sri,Lrp10
Lgals3,Gimap7,Idh3b
Bcl2a1d,Lag3,Ndufs2
Fth1,Ufc1,Limd2
Fmnl1,Dok2,Pgk1
Wdr1,Ap3s1,Zyx
Itgal,Fmnl1,Hcls1
Rora,Akr1a1,Mrps21
Prdx2,Ndufa7,Cnot6l
Hif1a,Pou2f2,Ccdc50
Atpif1,Mrps16,Ufc1
Lag3,Cox8a,Fmnl1
Nab1,Bcl2a1d,Ndufa4
Cops9,Tbcb,Calm2
Reep5,Fth1,Gnas
Icos,Lrp10,Casp1
Klrk1,Prdx2,Ndufb9
Gimap7,Itm2b,Itgal
Fam49b,Reep5,Hif1a
Ywhae,1110008P14Rik,Sema4d
Sema4d,Efhd2,Nab1
Supt4a,Cops9,Ppp1r18
Tma7,Ptprc,Wdr1
Lrp10,Wdr1,Vmp1
Ptprc,Klrk1,Sept9
Hcls1,Fam49b,Ywhae
Pim1,Dynlrb1,Mrpl27
Vmp1,Pkm,1110008P14Rik
Idh3b,Zyx,Prdx2
Mrps21,Psmb3,Reep5
Pkm,Eno1,Pkm
Sept9,Ndufa3,Etfb
Eva1b,Ifng,Capns1
Tmem126a,Rora,Klrc2
Psma4,Capns1,Eva1b
Ufc1,Capza2,Mrps16
Gpr183,Cnot6l,Tmem126a
Coro1b,Itgal,Supt4a
1110008P14Rik,Gpsm3,Runx2
Polr1d,Sept9,Cox4i1
Ndufs2,Slc9a3r1,Akr1a1
Mrps16,Sema4d,Rtraf
Elob,Polr1d,Uqcr11
Rtraf,Tspo,Ndufa7
Pstpip1,Vmp1,Pstpip1
Etfb,Etfb,Cd5
Ppp1r18,Eva1b,Sri
Plac8,Pstpip1,Pim1
Cd44,Uqcrq,Slc9a3r1
Cd5,Cd44,Ssr2
Capza2,Hif1a,Tnfaip3
Psmb3,Icos,Capza2
Tnfaip3,Pim1,Fth1
Esd,Sec61g,Eno1
Sri,Plac8,Trabd
Mrpl27,Ccdc12,Fam49b
Sec61g,Clta,Itm2b
Capns1,Ssr2,Sms
