wilcoxon,t-test,t-test_overestim_var
Rps20,Tcf7,Tcf7
Tcf7,Rps20,Rps20
Rpl15,Rplp1,Rplp1
Rps28,Rps28,Rps28
Rplp1,Rpl15,Rpl15
Rpl12,Rpl12,Ighm
Rps18,Rps29,Rps29
Rpl13,Rps27a,Rps27a
Rps29,Rps18,Rps12
Rps12,Rpl27a,Rpl27a
Rpl37,Ighm,Rpl12
Rpl32,Rps12,Rps18
Rplp0,Rpl13,Rps3a1
Rplp2,Rps3a1,Emb
Rps27a,Rpl32,Rpl13
Rps8,Rpl35a,Rpl35a
Rpl4,Rpl37,Actn1
Rpl27a,Rpl22,Rpl32
Rpl22,Emb,Rpl4
Eef1a1,Rpl4,Rps8
Rps3a1,Rplp2,Rplp2
Rpl28,Rpl11,Rpl22
Ighm,Rps8,Rpl37
Rpl10a,Rps17,Slamf6
Rpl31,Rps25,Rpl23a
Rpl9,Limd2,Rps17
Rps17,Rplp0,Limd2
Rps15a,Rpl28,Rps25
Rpl35a,Ltb,Rpl11
Rps26,Eef1a1,Ltb
Rpl36a,Rpl23a,Rpl9
Rpl11,Rpl31,Rgs10
Rpl10,Rps6,Nsg2
Rps15,Rpl9,Rps23
Rpl23a,Rpl36a,Rpl18
Rpl3,Rpl10a,Rpl36a
Rps23,Rpl26,Rpl23
Emb,Rpl36,Eef1b2
Rpl26,Rpl18,Rps3
Eef1b2,Rps26,Rpl26
Rps3,Rps23,Rpl31
Rps6,Rpl10,Rps6
Rpl18,Rps3,Eef1a1
Rpl23,Eef1b2,Rps26
Rpl36,Rpl23,Rpl10
Rps9,Rps15,Rpl36
Rps7,Rps9,Rps15
Limd2,Rps16,Rpl28
Rpl14,Rps19,Rps16
Rpl8,Actn1,Rps9
Rps25,Rps2,Rplp0
Rpl41,Rps7,Rps21
Rpl6,Rpl3,Rps2
Actn1,Slamf6,Rpl30
Rps16,Rpl30,Rpl10a
Rps2,Rpl41,Rps19
Slamf6,Rps21,2310001H17Rik
Rpsa,Rps15a,Rpl3
Rps19,Rpl6,Rps7
Ltb,Rpl14,Rpl14
Rps21,Rpsa,Tnfsf8
Rpl30,Rpl8,Rpl41
Rgs10,Rpl39,Rpsa
Rpl39,Rgs10,Traf1
Rps5,Rps10,Rpl17
Rps4x,Rpl17,Rps15a
Rack1,Naca,Rpl6
Rps10,Mif,Rps10
Rpl17,Rpl29,Rpl18a
Rpl18a,2310001H17Rik,Rpl39
Rpl21,Rack1,Naca
Traf1,Traf1,Rpl8
Rps27,Npm1,Npm1
2310001H17Rik,Nsg2,Mif
Rpl29,Rpl18a,Rpl21
Rps13,Rpl21,Rpl29
Rpl37a,Rps4x,Rack1
Rpl34,Rps5,Batf
Npm1,Rpl37a,Id3
Rps24,Rps13,Ccr7
Naca,Rpl5,Rpl37a
Rpl7,Rpl7,Adk
Rps14,Rpl34,Rpl7
Tnfsf8,Rps24,Rps27
Nsg2,Rps27,Rpl5
Rpl5,Batf,Rps13
