wilcoxon,t-test,t-test_overestim_var
Rpl37,Rpl37,Tcf7
Rpl27a,Ltb,Rpl37
Rps14,Rpl27a,Ltb
Rpl9,Rpl11,Rpl27a
Rpl18,Tcf7,Rpl9
Rpl32,Rpl9,Rpl17
Rps28,Rps7,Rps7
Rpl17,Rps14,Rpl11
Ltb,Rpl17,Rps14
Rpl11,Rpl32,Rpl18
Rpl13,Rpl18,Rps27
Rps15a,Rps27,Rps15a
Rps7,Eef1a1,Eef1a1
Rpl24,Rpl24,Rpl24
Rps27,Rps15a,Rps18
Rps3,Rpl36,Rpl32
Tcf7,Limd2,Rpl18a
Rpl36,Rps18,Limd2
Eef1a1,Rps27a,Rpl23a
Rpl18a,Rpl13,Rpl36
Rpl34,Rps6,Rpl4
Rps23,Rps3,Rplp0
Rps18,Rplp0,Rps6
Rpl26,Rpl4,Rpl13
Limd2,Rpl23a,Rpl15
Rps27a,Rpl26,Rps3
Rpl12,Rpl18a,Rps27a
Rplp0,Rps28,Rps13
Rps6,Rplp1,Rpl30
Rpl4,Rpl12,Rpl12
Rpl37a,Rpl34,Rpl23
Rpl23a,Rpl15,Rpl26
Rps13,Rpl37a,Rplp1
Rpl19,Rpl22,Rpl34
Rpl10a,Rpl30,Rpl19
Rpl35a,Rpl35a,Rpl37a
Rpl15,Rpl10a,Rps10
Rps10,Rps23,Rpl29
Rplp1,Rpl23,Rps28
Rpl22,Rps13,Rps23
Rpl30,Rpl19,Rpl27
Rpl27,Rps10,Rps15
Rps15,Rps15,Rpl35a
Rpl23,Rpl27,Rpl22
Rps29,Rps9,Rpl10a
Rpl29,Rps20,Rpl7
Rps20,Naca,Rps9
Rps9,Rpl29,Naca
Rpl7,Rpl7,Emb
Naca,Rpl6,Rps20
Rps24,Emb,Ighm
Emb,Rps24,Rps24
Rps26,Eif3f,Rpl6
Rpl39,Rps3a1,Rps3a1
Eif3f,Ighm,Rps26
Rpl31,Rpl39,2310001H17Rik
Rplp2,Rplp2,Eif3f
Rpl6,Rps25,Rps21
Rps3a1,Rps26,Rps16
Rpl3,Rpl31,Rplp2
Rps21,Rps16,Rpl31
Rps16,Rps21,Rps25
Ighm,Rps29,Rpl39
Rpl10,Rpl10,Eif3e
Rps25,Rps27rt,Rpl10
Rps12,Eif3e,Rps27rt
Eif3e,Rpl3,Rpl3
Rps27rt,Rps12,Gm8369
2310001H17Rik,Rack1,Traf1
Rps11,2310001H17Rik,Rack1
Rpl8,Fau,Fau
Rpl36a,Rps5,Rps11
Fau,Rpl36a,Rps12
Rack1,Gm8369,Rps29
Rps4x,Shisa5,Rps5
Gm8369,Traf1,Slamf6
Rps5,Btf3,Rpl36a
Rps8,Rps4x,Evl
Traf1,Rps11,Saraf
Rps19,Saraf,Shisa5
Eef1b2,Cox7a2l,Rpl5
Saraf,Rps19,Bcl2
Rpl28,Rpl8,Rps4x
Rpl7a,Rpl5,Btf3
Cd3d,Rpl21,Rpl21
Rpl21,Evl,Cox7a2l
Shisa5,Slamf6,Rgs10
Rpl5,Rpl7a,Crtam
Slamf6,Rps8,Ctss
Btf3,Eef1b2,Rps19
Cox7a2l,Rpl28,Rps8
Evl,Rpl41,Rpl7a
Selenow,Bcl2,Eef1b2
Rpl41,Selenow,Cd9
Rpl13a,Eif3h,Ypel3
Rpl38,Ypel3,Selenow
Gimap6,Rpl38,Rpl8
Ypel3,Ctss,Eif3h
Bcl2,Rgs10,Cd27
Ctss,Cd27,Nsg2
Cd27,Crtam,Rpl41
Trbc2,Cd9,Rpl13a
Eif3m,Rpl13a,Actn1
Eif3h,Eef2,Rpl28
Rpl14,Eif3m,Gpr183
Eef2,Fth1,Cyb5a
Rgs10,Actn1,Rpl38
Gpi1,Gimap6,Eef2
Actn1,Cd3d,Gimap6
Rpl35,Rpl14,Eif3m
Cd9,Cyb5a,Fth1
Crtam,Gpi1,Tnfsf8
Cyb5a,Rpl35,Cd3d
Pdcd4,Gpr183,Pdcd4
Wdr89,Pdcd4,Gpi1
Tomm20,Ifi27l2a,Ccr7
