gene_names,A,N,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.5901812314987183,0.4120159447193146,0.6576645374298096,4.603607874501633e-18,8.853452682495117,0.6576645374298096,2.3132051099158822e-17,8.822134017944336,0.6576645374298096,1.0558715362166144e-58,16.38111686706543
Lypla1,0.32558688521385193,0.2019980400800705,0.7817666530609131,5.007994845185196e-28,11.166328430175781,0.7817666530609131,1.4280972805122543e-14,8.005149841308594,0.7817666530609131,2.418710063755939e-46,14.487870216369629
Gm37988,0.0009009300847537816,0.0,19.781707763671875,0.9964939272455946,0.17045849561691284,19.781707763671875,0.007767516009316275,2.9087350368499756,19.781707763671875,0.005887441747101397,2.9087350368499756
Tcea1,0.4725395441055298,0.36423298716545105,0.4591321051120758,1.1677779016274107e-12,7.302289009094238,0.4591321051120758,8.644177916179598e-08,5.618396759033203,0.4591321051120758,3.6309475604358853e-25,10.520791053771973
Atp6v1h,0.34466230869293213,0.2754685878753662,0.37578362226486206,2.3106378916461736e-14,7.824431896209717,0.37578362226486206,0.00019879589717741204,3.975762367248535,0.37578362226486206,5.086201391278373e-13,7.371977806091309
Rb1cc1,0.41028180718421936,0.49541744589805603,-0.33806103467941284,0.9848029681492478,-0.42258960008621216,-0.33806103467941284,0.0003568806232029459,-3.8260066509246826,-0.33806103467941284,8.492419721894329e-13,-7.3023552894592285
Pcmtd1,0.20599672198295593,0.37769898772239685,-1.0044876337051392,1.682694418014671e-05,-4.515193462371826,-1.0044876337051392,2.4411631295138428e-17,-8.83064079284668,-1.0044876337051392,3.724870435559232e-67,-17.57924461364746
Rrs1,0.23033787310123444,0.21136921644210815,0.13817264139652252,3.536434792682844e-08,5.711991786956787,0.13817264139652252,0.2930006839660544,1.2357475757598877,0.13817264139652252,0.026974200134938446,2.3630473613739014
Adhfe1,0.0008200794109143317,0.0022032582201063633,-1.4267997741699219,0.9964939272455946,0.04514425992965698,-1.4267997741699219,0.46183078308823505,-0.8673360347747803,-1.4267997741699219,0.08852551141364036,-1.8399543762207031
Mybl1,0.014509978704154491,0.0011397801572456956,3.6798739433288574,0.08740980974863886,1.9981955289840698,3.6798739433288574,2.9322727691691016e-15,8.143799781799316,3.6798739433288574,8.973044024222182e-25,10.447031021118164
Vcpip1,0.22747935354709625,0.24076971411705017,-0.09187913686037064,6.845609017633425e-05,4.19863224029541,-0.09187913686037064,0.4955926991359532,-0.8081586360931396,-0.09187913686037064,0.15394088769015743,-1.548543095588684
Sgk3,0.04354020580649376,0.11536514759063721,-1.4582840204238892,0.7541259394025146,-0.7034223675727844,-1.4582840204238892,4.617999006966136e-09,-6.143117904663086,-1.4582840204238892,1.754332906448498e-38,-13.175192832946777
Mcmdc2,0.002105100778862834,0.00246193609200418,-0.2261614352464676,0.9964939272455946,0.1625669002532959,-0.2261614352464676,0.8870107373482063,-0.19419242441654205,-0.2261614352464676,0.7367157911994487,-0.38250526785850525
Ppp1r42,6.304348789853975e-05,0.0,15.944128036499023,0.9964939272455946,0.07240810245275497,15.944128036499023,0.3916218991922011,1.0,15.944128036499023,0.3535615898760687,1.0
Cops5,0.4345739483833313,0.2554023265838623,0.9034906625747681,2.632869608455446e-29,11.429269790649414,0.9034906625747681,1.2517168605571925e-24,10.672542572021484,0.9034906625747681,8.307017012795323e-81,19.32805824279785
Cspp1,0.23362915217876434,0.25232285261154175,-0.12508083879947662,8.444065649880395e-06,4.663966178894043,-0.12508083879947662,0.3759257404648804,-1.0584444999694824,-0.12508083879947662,0.054885493918270946,-2.0633506774902344
Arfgef1,0.33134397864341736,0.3600413501262665,-0.1417238712310791,0.006131036661236639,2.987088441848755,-0.1417238712310791,0.1991883883342269,-1.4929120540618896,-0.1417238712310791,0.006831437583450643,-2.8584554195404053
Prex2,0.002006088849157095,0.0009570213151164353,1.068518877029419,0.9964939272455946,0.18624168634414673,1.068518877029419,0.4227297829115032,0.9401308298110962,1.068518877029419,0.17288607178613766,1.4841535091400146
A830018L16Rik,0.0,0.0009038609568960965,-19.786394119262695,0.9964939272455946,0.009815849363803864,-19.786394119262695,0.3916218991922011,-1.0,-19.786394119262695,0.030086968603846565,-2.318760871887207
Slco5a1,0.0,0.0,0.0,0.9964939272455946,0.06260306388139725,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.32560545206069946,0.29379335045814514,0.17245322465896606,3.255184175842369e-08,5.726423740386963,0.17245322465896606,0.12507777745122745,1.7611546516418457,0.17245322465896606,0.0018244475085438519,3.2726569175720215
Tram1,0.8202507495880127,0.5327951312065125,0.8530356287956238,1.941616239348172e-32,12.049473762512207,0.8530356287956238,4.605670722301649e-35,12.96533203125,0.8530356287956238,1.279590971102497e-122,24.00015640258789
Lactb2,0.15636920928955078,0.10326680541038513,0.637713611125946,4.376167522132197e-13,7.436489582061768,0.637713611125946,1.0675562679620322e-05,4.6583333015441895,0.637713611125946,2.28383505474987e-16,8.355344772338867
Xkr9,8.943565626395866e-05,0.0,16.44864273071289,0.9964939272455946,0.0822131410241127,16.44864273071289,0.2277099922006571,1.4087413549423218,16.44864273071289,0.19630639365060903,1.4087413549423218
Eya1,4.576585706672631e-05,0.0,15.482048988342285,0.9964939272455946,0.07240810245275497,15.482048988342285,0.3916218991922011,1.0,15.482048988342285,0.3535615898760687,1.0
Msc,0.013789794407784939,0.0,23.7270565032959,0.2920944634366008,1.386283278465271,23.7270565032959,3.0418155790095396e-22,9.944323539733887,23.7270565032959,1.5785406142054918e-22,9.944323539733887
Trpa1,0.0005934328655712306,0.0,19.179155349731445,0.9964939272455946,0.16065345704555511,19.179155349731445,0.008240179308172751,2.888293504714966,19.179155349731445,0.006261001177600321,2.888293504714966
Terf1,0.2350943684577942,0.1854771375656128,0.37904325127601624,1.7865200242296945e-14,7.857360363006592,0.37904325127601624,0.0018167236126295147,3.374091625213623,0.37904325127601624,7.657462985115636e-10,6.301894664764404
Sbspon,0.000311507610604167,0.0,18.24913787841797,0.9964939272455946,0.09201817959547043,18.24913787841797,0.2839714879644091,1.2564542293548584,18.24913787841797,0.24817012471863026,1.2564542293548584
4930444P10Rik,0.0003018570423591882,0.0,18.20372772216797,0.9964939272455946,0.09201817959547043,18.20372772216797,0.23579987352361367,1.3825643062591553,18.20372772216797,0.20375807329301746,1.3825643062591553
Rpl7,3.1816606521606445,3.579440116882324,-0.5942384004592896,1.0893249468685738e-243,-33.491634368896484,-0.5942384004592896,9.172923376801147e-247,-41.65299606323242,-0.5942384004592896,0.0,-69.94202423095703
Rdh10,0.03147300332784653,0.02295737713575363,0.46132755279541016,0.13531896738118784,1.7956517934799194,0.46132755279541016,0.188000830248647,1.5273525714874268,0.46132755279541016,0.010052621404792284,2.727666139602661
Stau2,0.003535097697749734,0.0,21.755868911743164,0.8857084722849536,0.5430499911308289,21.755868911743164,2.0681688394695763e-08,5.841741561889648,21.755868911743164,1.2974373021863425e-08,5.841741561889648
Ube2w,0.1046447828412056,0.14233987033367157,-0.47158995270729065,0.31455783909102447,1.3421443700790405,-0.47158995270729065,0.006799229490914156,-2.9584157466888428,-0.47158995270729065,1.651062850271537e-08,-5.795766830444336
Eloc,0.8923794031143188,0.49535617232322693,1.1684186458587646,4.750986219461704e-66,17.352886199951172,1.1684186458587646,2.1395705197398972e-67,18.656558990478516,1.1684186458587646,2.2779367354131548e-235,33.78590774536133
