gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.5901812314987183,0.6521410942077637,-0.19331787526607513,0.0023477300963760514,-3.4523768424987793,-0.19331787526607513,1.9182830815168212e-06,-5.125523567199707,-0.19331787526607513,5.129003959155026e-10,-6.499007225036621
Lypla1,0.32558688521385193,0.3695513904094696,-0.21627947688102722,4.8939377000549404e-08,-5.841732501983643,-0.21627947688102722,8.637444592831504e-05,-4.293019771575928,-0.21627947688102722,1.7825509958522705e-07,-5.505255222320557
Gm37988,0.0009009300847537816,0.0020250582601875067,-1.1692864894866943,0.9998917453348435,-0.13180312514305115,-1.1692864894866943,0.24934690032835716,-1.4784551858901978,-1.1692864894866943,0.07336403973969695,-2.0705549716949463
Tcea1,0.4725395441055298,0.4896625578403473,-0.0646909549832344,0.06571815954037466,-2.2900876998901367,-0.0646909549832344,0.22899169362454036,-1.5305739641189575,-0.0646909549832344,0.0971394001882865,-1.9360932111740112
Atp6v1h,0.34466230869293213,0.3438190221786499,0.00417745066806674,0.10133794185006771,-2.0952506065368652,0.00417745066806674,0.9659222362400881,0.0806727260351181,0.00417745066806674,0.9480672796976887,0.10227542370557785
Rb1cc1,0.41028180718421936,0.36585110425949097,0.19947636127471924,0.9998917453348435,0.2522755563259125,0.19947636127471924,0.0005464999523499893,3.8253302574157715,0.19947636127471924,7.943125640527679e-06,4.756089687347412
Pcmtd1,0.20599672198295593,0.18352101743221283,0.18341480195522308,0.7908808132811842,-0.8137395977973938,0.18341480195522308,0.029285927922374628,2.550062656402588,0.18341480195522308,0.003969107506875824,3.174085855484009
Rrs1,0.23033787310123444,0.24342374503612518,-0.0895300880074501,0.03393619592557451,-2.557705879211426,-0.0895300880074501,0.25225041767403517,-1.470267653465271,-0.0895300880074501,0.10482002493081131,-1.8978074789047241
Adhfe1,0.0008200794109143317,0.0007000442128628492,0.22840392589569092,0.9998917453348435,0.06886231154203415,0.22840392589569092,0.8907712787177056,0.2174476683139801,0.22840392589569092,0.8429367365657321,0.2738363742828369
Mybl1,0.014509978704154491,0.02006797306239605,-0.4718702435493469,0.9998917453348435,-0.26724565029144287,-0.4718702435493469,0.07535914857995904,-2.1404826641082764,-0.4718702435493469,0.00840490833615245,-2.9290573596954346
Vcpip1,0.22747935354709625,0.23560313880443573,-0.056709304451942444,0.011780118709528527,-2.942502975463867,-0.056709304451942444,0.5075743723208392,-0.8925457000732422,-0.056709304451942444,0.3550607435124885,-1.1373049020767212
Sgk3,0.04354020580649376,0.032917320728302,0.4112129807472229,0.29512366610185925,1.5421897172927856,0.4112129807472229,0.01190016145594548,2.8864247798919678,0.4112129807472229,0.0009302695048137678,3.604609251022339
Mcmdc2,0.002105100778862834,0.001213097246363759,0.7958371043205261,0.9998917453348435,0.0674251839518547,0.7958371043205261,0.33323571931702406,1.2612955570220947,0.7958371043205261,0.2301966035356143,1.4448505640029907
Ppp1r42,6.304348789853975e-05,0.0,15.944128036499023,0.9998917453348435,0.05926815792918205,15.944128036499023,0.4484883734382101,1.0,15.944128036499023,0.41542769291201836,1.0
Cops5,0.4345739483833313,0.5203825831413269,-0.32677584886550903,1.1774675246440625e-12,-7.480010032653809,-0.32677584886550903,9.58843086346054e-14,-7.803409099578857,-0.32677584886550903,3.3262979386136065e-22,-9.971426963806152
Cspp1,0.23362915217876434,0.24202467501163483,-0.05722980573773384,0.055682668953261696,-2.3612585067749023,-0.05722980573773384,0.5109699976901694,-0.886659562587738,-0.05722980573773384,0.35428178554321255,-1.1388804912567139
Arfgef1,0.33134397864341736,0.33021771907806396,0.005769432056695223,0.046896275714777655,-2.4310591220855713,0.005769432056695223,0.9511550326897235,0.10891608893871307,0.005769432056695223,0.9271727092465857,0.1373489797115326
Prex2,0.002006088849157095,0.001300682662986219,0.6256250739097595,0.9998917453348435,0.05952763929963112,0.6256250739097595,0.509606598643543,0.8892744779586792,0.6256250739097595,0.39982895980551475,1.048115611076355
A830018L16Rik,0.0,0.0001461080100852996,-17.15679168701172,0.9998917453348435,0.01339321956038475,-17.15679168701172,0.4484883734382101,-1.0,-17.15679168701172,0.19136030312683883,-1.5573168992996216
Slco5a1,0.0,0.0013873649295419455,-20.404918670654297,0.9998917453348435,-0.05158352479338646,-20.404918670654297,0.18386684962645666,-1.6674103736877441,-20.404918670654297,0.021131632741783136,-2.596686363220215
Ncoa2,0.32560545206069946,0.29283660650253296,0.17788290977478027,0.9998917453348435,0.2667200267314911,0.17788290977478027,0.005948640140662956,3.1198790073394775,0.17788290977478027,0.00028613857665289315,3.9196269512176514
Tram1,0.8202507495880127,0.8813676834106445,-0.1539427638053894,0.05146529460240722,-2.3931946754455566,-0.1539427638053894,1.4940534980270264e-05,-4.693140029907227,-0.1539427638053894,2.0123856152094397e-08,-5.8949384689331055
Lactb2,0.15636920928955078,0.1608463078737259,-0.04404124245047569,0.1494628130158142,-1.9081313610076904,-0.04404124245047569,0.6826581638963931,-0.5837512612342834,-0.04404124245047569,0.5545620195304506,-0.7465304732322693
Xkr9,8.943565626395866e-05,0.00018626393284648657,-1.0584877729415894,0.9998917453348435,0.04015304520726204,-1.0584877729415894,0.7358457470842678,-0.4920484721660614,-1.0584877729415894,0.5726373781126435,-0.7150719165802002
Eya1,4.576585706672631e-05,0.0,15.482048988342285,0.9998917453348435,0.05926815792918205,15.482048988342285,0.4484883734382101,1.0,15.482048988342285,0.41542769291201836,1.0
Msc,0.013789794407784939,0.003858413314446807,1.8446954488754272,0.4118499572616121,1.3319766521453857,1.8446954488754272,7.614375538083863e-08,5.730238914489746,1.8446954488754272,6.958526287851316e-10,6.453006267547607
Trpa1,0.0005934328655712306,0.0,19.179155349731445,0.9998917453348435,0.17974725365638733,19.179155349731445,0.011841801304446245,2.888293504714966,19.179155349731445,0.009487768210317542,2.888293504714966
Terf1,0.2350943684577942,0.23553310334682465,-0.0030186884105205536,0.4025314666747342,-1.3477717638015747,-0.0030186884105205536,0.9807480881223261,-0.049306198954582214,-0.0030186884105205536,0.9694716903455257,-0.06308663636445999
Sbspon,0.000311507610604167,0.0,18.24913787841797,0.9998917453348435,0.08604129403829575,18.24913787841797,0.33511862650309515,1.2564542293548584,18.24913787841797,0.3006922516292444,1.2564542293548584
4930444P10Rik,0.0003018570423591882,0.00028107455000281334,0.10292734950780869,0.9998917453348435,0.05354626476764679,0.10292734950780869,0.976655263800301,0.058392707258462906,0.10292734950780869,0.9643072374324915,0.07336551696062088
Rpl7,3.1816606521606445,3.1614184379577637,0.030481750145554543,0.0010514000696292076,3.6830623149871826,0.030481750145554543,0.017492328369771774,2.7475273609161377,0.030481750145554543,0.0013595806850524622,3.498026132583618
Rdh10,0.03147300332784653,0.02952352911233902,0.09366301447153091,0.9998917453348435,-0.15788429975509644,0.09366301447153091,0.7103262610722431,0.5355840921401978,0.09366301447153091,0.5961462420819857,0.6756373643875122
Stau2,0.003535097697749734,0.007811435032635927,-1.1469249725341797,0.9998917453348435,-0.5365272164344788,-1.1469249725341797,0.014126847095557003,-2.8258938789367676,-1.1469249725341797,0.000233570857252448,-3.9714465141296387
Ube2w,0.1046447828412056,0.11952768266201019,-0.20278063416481018,0.005421919734556714,-3.1975464820861816,-0.20278063416481018,0.06515169932167393,-2.2085397243499756,-0.20278063416481018,0.010852646377840182,-2.8399205207824707
Eloc,0.8923794031143188,1.049713373184204,-0.3658423125743866,2.502393247686522e-16,-8.556631088256836,-0.3658423125743866,6.271405187203202e-31,-11.965023040771484,-0.3658423125743866,1.1651688319935936e-48,-14.988899230957031
Tmem70,0.18863293528556824,0.24122275412082672,-0.3940778970718384,1.8176495798173091e-09,-6.39642333984375,-0.3940778970718384,1.9830891259869296e-09,-6.358372688293457,-0.3940778970718384,6.055023909607203e-16,-8.365823745727539
Ly96,0.03670533373951912,0.04026036337018013,-0.13595159351825714,0.6749486864856198,-0.9590290784835815,-0.13595159351825714,0.5103280238968897,-0.8879253268241882,-0.13595159351825714,0.35650073342783484,-1.134008765220642
Pi15,0.00026685930788517,0.000945861975196749,-1.8260364532470703,0.9998917453348435,-0.05729876458644867,-1.8260364532470703,0.335116526550437,-1.2566726207733154,-1.8260364532470703,0.14050494909949038,-1.7427576780319214
Il17a,0.00022688433818984777,0.0004799668677151203,-1.0811570882797241,0.9998917453348435,0.04015304520726204,-1.0811570882797241,0.7325970147089836,-0.49715784192085266,-1.0811570882797241,0.5701254223840448,-0.7194010615348816
Il17f,0.001018818817101419,0.0004337271093390882,1.232458233833313,0.9998917453348435,0.18153035640716553,1.232458233833313,0.2712533263248085,1.4223158359527588,1.232458233833313,0.14281829811880048,1.7335872650146484
Mcm3,0.6486480832099915,0.7898494005203247,-0.3981015384197235,9.106919206995058e-14,-7.821021556854248,-0.3981015384197235,2.065066719535134e-14,-8.006889343261719,-0.3981015384197235,4.4344202095949805e-24,-10.40419864654541
Paqr8,0.002124471589922905,0.0031806649640202522,-0.5829862356185913,0.9998917453348435,-0.1486893594264984,-0.5829862356185913,0.4734422672084924,-0.9544457793235779,-0.5829862356185913,0.30164568389304397,-1.2540868520736694
