"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098687","chromosomal region","31/244","299/23436",6.06532031303784e-22,6.06532031303784e-22,1.582241172051e-19,"Cenpf/Spc25/Knstrn/Knl1/Cenpe/Cdca8/Rpa2/Cenpa/Baz1b/Ezh2/Hnrnpa2b1/Cbx3/Mad2l1/Ncapd2/Nup98/Plk1/Mki67/Cenpw/Nup107/Esco2/Dnmt1/Spc24/H2afx/Rad50/Aurkb/Pafah1b1/Nup85/Birc5/Ccnb1/Rad21/Incenp",31
"GO:0000775","chromosome, centromeric region","26/244","190/23436",1.20733262124373e-21,1.20733262124373e-21,1.582241172051e-19,"Cenpf/Spc25/Knstrn/Knl1/Cenpe/Cdca8/Cenpa/Baz1b/Cbx3/Mad2l1/Ncapd2/Nup98/Plk1/Mki67/Cenpw/Nup107/Esco2/Dnmt1/Spc24/Aurkb/Pafah1b1/Nup85/Birc5/Ccnb1/Rad21/Incenp",26
"GO:0005819","spindle","26/244","273/23436",1.23741450980362e-17,1.23741450980362e-17,1.08110951909158e-15,"Cenpf/Knstrn/Nusap1/Cdc25b/Tpx2/Cenpe/Cdca8/Tacc3/Cbx3/Mad2l1/Prc1/Plk1/Kif22/Fbxo5/Cdk1/Cep295/Pard3/Aurkb/Pafah1b1/Tubg1/Birc5/Ccnb1/Racgap1/Incenp/Kif20b/Kif11",26
"GO:0000793","condensed chromosome","22/244","209/23436",5.23881328770575e-16,5.23881328770575e-16,3.43280133852298e-14,"Cenpf/Spc25/Knl1/Smc4/Cenpe/Smc2/Cenpa/Baz1b/Cbx3/Ncapd2/Plk1/Mki67/Hmgb2/H2afx/Rad50/Aurkb/Top2a/Tubg1/Birc5/Ccnb1/Rad21/Incenp",22
"GO:0000776","kinetochore","18/244","132/23436",2.63347884261834e-15,2.63347884261834e-15,1.38049733013046e-13,"Cenpf/Spc25/Knstrn/Knl1/Cenpe/Cenpa/Mad2l1/Nup98/Plk1/Cenpw/Nup107/Spc24/Aurkb/Pafah1b1/Nup85/Birc5/Ccnb1/Incenp",18
"GO:0005874","microtubule","28/244","420/23436",6.79590715732004e-15,6.79590715732004e-15,2.96873838977665e-13,"Tubb4b/Knstrn/Nusap1/Tpx2/Fgf13/Arhgef2/Cenpe/Stmn1/Prc1/Plk1/Kif22/Cep57l1/Cdk1/Ckap2/Reep4/Cep295/Kif15/Aurkb/Pafah1b1/Tubg1/Birc5/Tuba1b/Tuba1a/Tuba1c/Tubb5/Incenp/Kif20b/Kif11",28
"GO:0000779","condensed chromosome, centromeric region","11/244","51/23436",4.10267588432553e-12,4.10267588432553e-12,1.53618991758956e-10,"Cenpf/Spc25/Knl1/Cenpe/Cenpa/Cbx3/Ncapd2/Plk1/Aurkb/Birc5/Ccnb1",11
"GO:0005876","spindle microtubule","11/244","54/23436",8.0226506660414e-12,8.0226506660414e-12,2.6284737050583e-10,"Nusap1/Tpx2/Cenpe/Plk1/Cdk1/Cep295/Aurkb/Pafah1b1/Tubg1/Birc5/Kif11",11
"GO:0072686","mitotic spindle","13/244","107/23436",9.34060127890876e-11,9.34060127890876e-11,2.72024528473483e-09,"Knstrn/Nusap1/Tpx2/Cenpe/Tacc3/Mad2l1/Kif22/Cdk1/Cep295/Aurkb/Racgap1/Kif20b/Kif11",13
"GO:0005657","replication fork","11/244","71/23436",1.8369795109824e-10,1.8369795109824e-10,4.81481998141702e-09,"Pcna/Rpa2/Rfc1/Baz1b/Rad18/Prim1/Gins2/Dnmt1/H2afx/Tipin/Uhrf1",11
"GO:0000790","nuclear chromatin","22/244","407/23436",3.50979737623315e-10,3.50979737623315e-10,8.36305786298616e-09,"Nucks1/Zeb2/Hmgb3/H2afz/Nasp/Arid1a/Cenpa/Hmgb1/Ezh2/Cbx3/Hmgb2/Asf1b/Esco2/H2afx/Tipin/H2afv/Rad50/H1f5/H4c4/H1f4/H2ac6/Uhrf1",22
"GO:0000777","condensed chromosome kinetochore","8/244","35/23436",2.27289470665624e-09,2.27289470665624e-09,4.964480543486e-08,"Cenpf/Spc25/Knl1/Cenpe/Cenpa/Plk1/Birc5/Ccnb1",8
