,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.45172128,-0.22163188457489014,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.8495384,0.3961355686187744,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.64793915,-1.1899151802062988,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.50106007,-1.9035325050354004,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4322546,0.10411590337753296,True
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,7.8522058,-5.319321155548096,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.41736674,-1.6756181716918945,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,1.2033778,-0.46621203422546387,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0034692287,-3.7132644653320312,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,11.882508,-2.3639113903045654,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.120006025,-3.868619441986084,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.09744399,0.28550636768341064,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.6640457,-0.38480234146118164,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,80.25094,-0.8919003009796143,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.16760278,-0.05086624622344971,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.45680022,-0.22656261920928955,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.06296503,-2.315023183822632,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1373035,-1.8947937488555908,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.3631463,-0.302750825881958,False
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.39401197,-0.5638916492462158,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.2960315,-0.5429263114929199,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.0246738,-1.6658878326416016,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.996363,-0.8797649145126343,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.4569966,-0.4939911365509033,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.5617672,-1.675948143005371,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.368612,-1.3971176147460938,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.996213,-0.867607593536377,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.016989108,-4.165132522583008,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.3548498,-0.5764836072921753,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.3957645,-0.5230578184127808,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.5155324,-0.27712297439575195,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.058079347,-2.4185471534729004,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.7790012,-1.0518088340759277,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,18.432888,0.9543871507048607,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.67657644,-0.7269301414489746,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.269534,-0.427675724029541,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.27063242,-0.5663490295410156,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.579313,-0.5958787202835083,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.34916502,-0.3714102506637573,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.6498167,-0.4446476697921753,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,1.0824597,-0.5471563339233398,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.4558086,-1.2266969680786133,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,6.7578416,-0.816124439239502,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.89702195,-0.5617667436599731,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.230759,-1.0885107517242432,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.29873624,-0.7250664234161377,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,2.6857946,-0.22815752029418945,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.71187204,0.04745495319366455,True
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.78250366,-1.059718132019043,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.5626277,-1.409287929534912,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,9.035946,-1.0522537231445312,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.27425757,-1.1209800243377686,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.032625295,-0.28830623626708984,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.0409065,-0.37913060188293457,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,2.547485,-1.6419641971588135,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.1560408,-0.4272509813308716,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.549093,-0.5624877214431763,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.7273933,-1.577622890472412,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.31697327,-1.2408151626586914,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.1110057,-0.10592567920684814,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.4978703,-0.37165558338165283,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.0827565,-1.2460854053497314,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.39652386,-0.6274741888046265,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,5.437925,-3.1483192443847656,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,19.712774,-2.1423959732055664,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.39055824,-0.1519242525100708,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.5318494,-2.206059217453003,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,3.0046506,-3.714914321899414,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.8760472,-0.3672454357147217,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.026903,-1.2827370166778564,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.2611472,-0.24312734603881836,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,6.4762883,-2.1485750675201416,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.40880042,-0.275844931602478,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,7.4435797,-0.004781484603881836,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.18755914,-1.3610904216766357,False
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.43551078,-0.4179549217224121,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,5.871067,0.7050236463546753,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.3544729,0.5826145112514496,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.05843234062194824,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.2685867,-0.12706339359283447,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.058967683,-6.333021640777588,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,3.86936,-0.5125027894973755,False
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,1.0359807,-0.829512357711792,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.58092856,-0.3907310962677002,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.0965472,-0.6240462064743042,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.14039597,-0.5369292497634888,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.33263752,-0.4409348964691162,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.023410313,-2.098761796951294,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.09473294,-1.816645622253418,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.7505172,0.14473026990890503,True
