wilcoxon,t-test,t-test_overestim_var
Rpl17,Tcf7,Tcf7
Rps24,Rpl17,Rpl17
Rpl18a,Rps24,Rpl37
Rpl37,Rgs10,Rpl18a
Tcf7,Fau,Rps24
Rpl32,Rps7,Rpl27a
Rps7,Rpl18a,Rps29
Rpl27a,Rpl34,Ltb
Rps14,Rpl37,Fau
Rps29,Rpl32,Rps7
Rpl34,Rpl30,Rpl32
Fau,Rps14,Rpl30
Rps27,Rps29,Rpl34
Rpl37a,Rpl27a,Rps14
Rpl30,Tnfsf8,Rplp1
Ltb,Id3,Rps26
Rps13,Rpl18,Rps13
Rplp1,Tespa1,Rpl18
Rps26,Rps16,Rpl37a
Rpl39,Ltb,Rps18
Rpl18,Slamf6,Rps16
Rps18,Rps15a,Ifi27l2a
Rps12,Rplp1,Rps27
Ifi27l2a,Rplp2,Rpl12
Rpl12,Rps13,Rpl39
Rps16,Eif3f,Rps12
Limd2,Nsg2,Slamf6
Rps20,Evl,Rpl9
Rps15a,Rps18,Limd2
Gm8369,Limd2,Rack1
Rpl23,Rps21,Rps20
Rpl9,Rpl37a,Rplp2
Rplp2,Shisa5,Shisa5
Slamf6,Rps12,Rps15a
Emb,Rps27,Rgs10
Rpl22,Rps26,Rpl23
Rack1,Rpl24,Rpl21
Rpl10a,Rpl12,Rpl22
Tpt1,Rpl9,Tpt1
mt-Co1,Rpl39,Emb
Rpl19,Rps11,Rps21
Rpl24,Rps9,mt-Co1
Shisa5,Rps3,Rpl24
Rpl21,Rack1,Rpl19
Rps21,Rpl22,Rps9
Eif3f,Tpt1,Eif3f
Cd3d,Emb,Gm8369
Rpl35a,Rpl21,Rpl26
Rps9,Sesn3,Rpl35a
Rps3,Aff3,Rps3
Rps10,Rpl29,Rpl36
Rpl11,Rps20,Tnfsf8
B2m,Rpl19,Rps11
Rpl26,Crtam,Evl
Rpl36,Cxcl10,Rpl11
Rps11,Rpl36,mt-Co3
mt-Co3,Rpl26,B2m
Cox7a2l,mt-Co1,Rps10
Rgs10,Asap1,Rpl10a
Rpl29,Rpl23,Tespa1
Gimap6,Inpp4b,Cd3d
mt-Atp6,Ifi27l2a,Cox7a2l
Btg1,Tnfrsf25,Btg1
H2-K1,Pdcd4,Rpl29
Tmsb10,Bcl2,Rps28
Pfdn5,Cox7a2l,Uqcrh
Uqcrh,Rtp4,Pdcd4
Rps19,Rps10,H2-K1
Rpl27,Rps28,Rps23
Rps28,Uqcrh,Id3
Eef1a1,Rpl35a,mt-Atp6
Rps23,Zfp36l1,Naca
Tnfsf8,Rpl11,Gimap6
Evl,Trim12a,Eef1a1
Pdcd4,Tmsb10,Pfdn5
Rpl15,Kdm5b,Crtam
Naca,Rps19,Asap1
Rpsa,Cd3d,Rps19
Rpl28,Rpl10a,Rpl27
Rpl5,Hpcal1,Zfp36l1
Tespa1,Ogt,Rpl15
Rpl13,Btg1,Rpl28
Zfp36l1,mt-Co3,Bcl2
Ptpn18,Gm8369,Tmsb10
Rplp0,Rab37,Trim12a
Rpl10,Xcl1,Sesn3
Asap1,Eef1a1,Rpl5
Rps5,Rps23,Rps27a
Rps27a,Pfdn5,Rps5
Rpl4,Gimap6,Rpl13
Cd52,B2m,Rpl10
Crtam,Pacsin1,Ogt
Eef1b2,Slfn5,Rplp0
Ogt,Ypel3,Rtp4
Bcl2,Pbxip1,Inpp4b
Cd27,Naca,Rpl4
Gimap3,Mxd4,Ptpn18
Traf1,Tcp11l2,Gimap3
Trim12a,Rps5,Cd52
H2-T23,mt-Atp6,Slfn1
Rpl36a,Slfn1,Rps3a1
Rps6,H2-T23,Ypel3
Ucp2,Utrn,Traf1
Id3,H2-K1,Utrn
Rpl38,Ifit1,H2-T23
Utrn,Gimap3,Rpl36a
Rps3a1,Rpl13,Eef1b2
mt-Co2,Ifit3,Rpsa
Trbc2,Rpl15,Cd27
Cd9,Rpl27,Nsg2
Selenow,Irf2bp2,Rpl38
Rpl8,Rps27a,Rab37
Srgn,Rpl28,mt-Co2
Slfn1,Rsad2,Trbc2
Hcst,Cd27,Cxcl10
Mndal,Rplp0,Xcl1
Eif3e,Spock2,Hpcal1
Cd3e,Tacstd2,Irf2bp2
Trim30a,Rpl5,Rps6
Sesn3,Rpl10,Rpl8
Ighm,Ccr6,Hcst
Rtp4,Rpl4,Aff3
Gimap5,6330403K07Rik,Eif3e
Rpl35,Gstp3,Srgn
Ypel3,Tox2,Selenow
Fyn,Eef1b2,Pbxip1
Irf2bp2,Rpl36a,Cd9
Gimap4,Art3,Trim30a
Cyb5a,Hcst,Ucp2
Map4k4,Pecam1,Mxd4
Rpl3,Trim30a,Mndal
Eif3h,Rpsa,Tnfrsf25
Inpp4b,Spry2,Rpl7
Rps15,Cyb5a,Fyn
Saraf,Traf1,Rpl35
Rpl7,Pnpla7,Tcp11l2
Pnrc1,Cd52,Pnrc1
Mbnl1,Cd9,Rinl
Lamp1,Fchsd2,Cd3e
Nsa2,Ikzf2,Saraf
Rpl6,Rpl38,Gimap4
Eef2,Map4k4,Rpl3
Rinl,Dapl1,Cyb5a
Cd3g,Cd83,Gimap5
Ms4a4b,Trbc2,Kdm5b
Ifi203,Pnrc1,Ifi213
Xcl1,Rinl,Map4k4
Rps4x,Ptpn18,Gstp3
Itgb1,Eif3e,Rps15
Ly6e,Saraf,Pecam1
Ablim1,Gimap4,Ifit3
Rps25,Fyn,Irf7
Serf2,Ucp2,Slfn5
Bnip3l,Gimap5,Ifi203
Rab37,Ifi208,Eef2
Rpl7a,Rpl3,Mbnl1
Ctss,Srgn,Ighm
Cnot6l,Rps3a1,Ablim1
Smpdl3a,Mndal,Rnf213
Satb1,Selenow,Lamp1
Sept1,Rpl35,Pacsin1
Hpcal1,mt-Co2,Ikzf2
Bcl2a1b,Plxdc2,Eif3h
Tox,Ifi213,Bcl2l11
