wilcoxon,t-test,t-test_overestim_var
Tcf7,Tcf7,Tcf7
Ltb,Ltb,Ltb
Rps18,Rpl27a,Rpl27a
Rpl18a,Slamf6,Slamf6
Rpl27a,Rpl18a,Rpl18a
Rps24,Rps24,Rps24
Slamf6,Rpl19,Rps18
Rpl18,Rps18,Rpl19
Rpl9,Rps14,Rps14
Rps14,Rpl18,Rpl18
Rpl17,Rpl17,Rpl17
Rpl32,Rpl32,Rpl12
Rpl19,Tnfsf8,Rpl32
Rpl12,Rps27,Rps27
Rplp1,Rps13,Rpl23
Rpl23,Rpl12,Rps13
Rpl37,Rpl23,Rpl37
Rps12,Rgs10,Rpl37a
Rps27,Rpl37a,Rpl9
Ifi27l2a,Rplp1,Rplp1
Rps13,Rps7,Ifi27l2a
Rpl37a,Rpl37,Rps9
Rps7,Rpl9,Rps7
Rpl30,Tespa1,Rpl30
Rps9,Rps9,Tnfsf8
Rps29,Evl,Rps12
Fau,Rpl30,Rps29
Rpl24,Fau,Fau
Gm8369,Ifi27l2a,Rgs10
Rpl39,Rps12,Evl
Rps21,Pdcd4,Pdcd4
Rps26,Rps29,Tespa1
Rpl10a,Inpp4b,Gm8369
Tnfsf8,Gm8369,Rps21
Rack1,Rps21,Rpl39
Rpl36,Rpl39,Rpl24
Rpl35a,Rpl24,Rpl36
Pdcd4,Crtam,Rpl35a
Rgs10,Rpl21,Rpl21
Rpl34,Rpl36,Inpp4b
Evl,Rps15a,Rpl34
Rps15a,Rpl34,Rps15a
Rpl21,Rpl35a,Rack1
Rps20,Id3,Crtam
Emb,Btg1,Emb
Rpl26,Rack1,Btg1
H2-K1,Emb,Rpl26
Rps27a,Rpl26,Rps20
Rpl11,Rps20,Rpl10a
Btg1,Shisa5,H2-K1
Rpl13,Slfn1,Shisa5
Shisa5,H2-K1,Id3
Crtam,Rpl11,Rps27a
Tespa1,Rpl10a,Rpl11
Rps28,Rps27a,Rpl13
Rpl3,Rpl13,Rps26
Inpp4b,Rps16,Rps16
Rps16,Rtp4,Slfn1
Rps23,Rps26,Rpl27
Rps3,Irf2bp2,Rtp4
Cox7a2l,Asap1,Asap1
Rpl22,Rpl27,Rpl22
Rpl28,Map4k4,Rps28
Rpl15,Rpl22,Rpl28
Limd2,Rpl28,Irf2bp2
Eef1b2,Bcl2,Map4k4
Rpl27,Zfp36l1,Cox7a2l
Rps10,Rps28,Rpl15
Map4k4,Nsg2,Rpl3
Rps5,Rpl15,Rps10
Rpl8,Rps10,Rplp2
Rplp2,Utrn,Rps11
Slfn1,Rplp2,Zfp36l1
Asap1,Rpl3,Rps3
Id3,Cox7a2l,Bcl2
Rps11,Tcp11l2,Utrn
Irf2bp2,Rps11,Limd2
Utrn,Rps3,Rps5
Zfp36l1,Limd2,Trim12a
Cd3d,Irf7,Gimap6
Rtp4,Trim12a,Irf7
Eif3f,Sesn3,mt-Co1
Gimap6,Rps5,Sesn3
Bcl2,Gimap6,Nsg2
Rplp0,mt-Co1,Naca
Eef1a1,Ctss,Eef1b2
Naca,Traf1,Rps23
Trbc2,Naca,Tcp11l2
mt-Co1,Eef1b2,Eif3f
Rpl7,Rpl7,Traf1
Traf1,Eif3f,Rpl7
Rpl29,Trbc2,Trbc2
Trim12a,Rps23,Rpl8
Rpl10,Aff3,Rplp0
Itgb1,Rpl8,Cd3d
Rps19,Itgb1,Ctss
Cd27,Cd3d,Itgb1
Ighm,Rplp0,Cd9
Rpl4,Rab37,Rpl29
Cd9,Cd9,Rps19
Pfdn5,Rps19,Rpl10
Rpl36a,Ighm,Ighm
Irf7,Rpl29,Cd27
Trim30a,Adk,Eef1a1
Xcl1,Xcl1,Rab37
Rpl6,Ogt,Aff3
Mndal,Trim30a,Ogt
B2m,Cd27,Trim30a
Sesn3,Rnf213,Adk
Rinl,Rpl10,Pfdn5
Ogt,Rnf114,Rnf213
Rps3a1,Rinl,Rinl
Rpsa,Eef1a1,Xcl1
Rnf213,Pfdn5,Rnf114
Saraf,Tnfrsf25,Rpl36a
Adk,Kdm5b,B2m
Ctss,Pecam1,Saraf
Ptpn18,Saraf,Ptpn18
Selenow,Rpl36a,Mndal
Eif3e,B2m,Rps3a1
Satb1,Xaf1,Pecam1
Rnf114,Arl5c,Xaf1
Fyn,Mxd4,Fyn
Uqcrh,Mndal,Arl5c
Rpl38,Ifnar2,Tnfrsf25
Xaf1,Slfn5,Satb1
Sh2d1a,Ptpn18,Mxd4
Rpl35,Ifit3,Ifnar2
H2-T23,Rps3a1,Rpl4
Ifi203,Satb1,Eif3e
Tpt1,Ifit1,Kdm5b
Rpl5,Fyn,Ptprc
Arl5c,Ypel3,Uqcrh
Ptprc,Rpl4,Selenow
Pecam1,H2-T23,H2-T23
Prrc2c,Ifi208,Rpl6
Ypel3,Sh2d1a,Ypel3
Rab37,Eif3e,Sh2d1a
Ucp2,Selenow,Rpl38
Gimap3,Rpl38,Ifit3
Rps4x,Rpl6,Tpt1
Supt4a,Uqcrh,Slfn5
Cxcr3,Tpt1,Rpl35
Gimap5,Ptprc,Ifi203
Paip2,Ifi203,Gimap3
Rps6,Rpl35,Prrc2c
Tcp11l2,Gimap3,Ifit1
Rps15,Dhx58,Rpl5
Rps25,Ifi209,Ifi208
Nsg2,Ifi213,Ifi209
Mbnl1,Prrc2c,Ucp2
Wdr26,Rpl5,Ifi213
Ifi209,Ucp2,Rpsa
Tox,Ms4a4c,Supt4a
Cyb5a,Isg15,Dhx58
Isg15,Supt4a,Gimap5
Lamp1,Rpsa,Cxcr3
Grap,Ccr7,Isg15
Rpl23a,Dpp4,Dpp4
Ms4a6b,Trp53inp1,Wdr26
Icos,Gimap5,Paip2
Mxd4,Cxcr3,Tox
Slfn2,Cxcl10,Grap
Rilpl2,Wdr26,Ms4a4c
Ms4a4b,Grap,Rps15
Ly6e,Trim12c,Cyb5a
Ifnar2,Tox,Rps25
Ablim1,Paip2,Cxcl10
Ifi213,Parp14,Trp53inp1
Aff3,Cyb5a,Trim12c
Ankrd12,Phf11c,Ccr7
Tprgl,Rps25,Parp14
Ddx6,Socs3,Icos
Dpp4,Dtx3l,Phf11c
Hif1a,Rps15,Mbnl1
Mrpl52,Icos,Lamp1
Eif3h,Ankrd12,Dtx3l
Eef2,Lamp1,Socs3
Churc1,Parp9,Rps4x
Tnrc6b,Cd84,Ankrd12
Smpdl3a,Tnrc6b,Tnrc6b
Fermt3,Ikzf2,Ms4a6b
Ubac2,Isg20,Parp9
Dtx3l,Mbnl1,Cd84
Celf1,Dennd1c,Ikzf2
Trim12c,Rps4x,Ablim1
Bcl2a1b,Ablim1,Tprgl
Ddx24,Ms4a6b,Slfn2
Tcf12,Il7r,Ddx6
Vmp1,Gstp3,Fermt3
Parp14,Sell,Dennd1c
Pou2f2,Aim2,Gstp3
Ddt,Tprgl,Rpl23a
Sept1,Ifih1,Isg20
Gstp3,Oas1a,Ly6e
Ikzf2,Ddx6,Rilpl2
Tnfrsf25,Trim34a,Ifih1
Dennd1c,Slfn2,Oas1a
Parp9,Socs1,Rps6
Cd84,Fermt3,Pou2f2
Ets1,Oas3,Aim2
Skap1,Pou2f2,Hif1a
Suclg1,Ms4a6d,Ddx24
Nop53,Cd200,Ubac2
Slfn5,Pbxip1,Oas3
Rhoh,Fam53b,Pbxip1
Bnip3l,Ubac2,Ifi206
Socs3,Ifi206,Mrpl52
Ifi206,Smpdl3a,Smpdl3a
Ehd3,Hpcal1,Ms4a6d
Pbxip1,Rilpl2,Socs1
Dguok,Dguok,Trim34a
Bst2,Hif1a,Il7r
Msi2,Rpl23a,Celf1
Fyb,Eva1b,Dguok
Ifi208,Celf1,Fam53b
