wilcoxon,t-test,t-test_overestim_var
Tcf7,Tcf7,Tcf7
Rplp1,Rplp1,Rplp1
Rps12,Slamf6,Slamf6
Rpsa,Rps12,Rps12
Slamf6,Rpsa,Rpsa
Rps20,Rpl28,Rpl28
Rpl28,Rps20,Rps20
Rps2,Rps2,Rps2
Rpl41,Traf1,Traf1
Traf1,Rpl41,Rpl41
Rps27a,Adk,Adk
Rpl10a,Rgs10,Rgs10
Emb,Rps27a,Rps27a
Tmsb10,Emb,Emb
Adk,Tnfsf8,Tnfsf8
Rgs10,Id3,Id3
Rpl13,Rpl13,Rpl13
Tnfsf8,Rpl10a,Rpl10a
mt-Atp6,Rpl12,Rpl12
Rpl12,Tmsb10,Tmsb10
mt-Cytb,mt-Atp6,mt-Atp6
Eef1b2,Asap1,Asap1
Rplp0,Rplp0,Xcl1
Id3,Rpl15,Rplp0
Rpl15,mt-Cytb,Rpl15
Xcl1,Eef1b2,mt-Cytb
Rps3a1,Xcl1,Eef1b2
Rpl7,Rps3a1,Rps3a1
Asap1,Rpl7,Itgb1
Itgb1,Itgb1,Rpl7
Rpl9,Hsp90ab1,Cxcl10
Hsp90ab1,Rpl27a,Hsp90ab1
mt-Co2,Cxcl10,Rpl27a
Rps15,Rpl9,Tespa1
Npm1,Rps18,Rps18
Rpl27a,mt-Co2,Rpl9
Rps18,Ltb,Ltb
mt-Nd2,Rps15,mt-Co2
Ltb,Tespa1,Rps15
Rps26,Gpr183,Gpr183
Hspe1,Npm1,Evl
Rpl10,Evl,Npm1
mt-Co3,mt-Co3,mt-Co3
Cxcl10,Cd9,Cd9
Tespa1,Hspe1,Hspe1
Nfkbia,mt-Nd2,mt-Nd2
Gpr183,Rps26,Rps26
Evl,Rpl10,Nsg2
Rpl6,Nfkbia,Inpp4b
Cd9,Inpp4b,Nfkbia
mt-Nd4,Irf2bp2,Rpl10
Rps19,Nsg2,Irf2bp2
Rpl36a,Sesn3,Sesn3
Rps8,Gadd45b,Gadd45b
Cd69,Cd69,Cd69
Gadd45b,Rps19,Rps19
Crtam,Rpl6,Rpl6
Irf2bp2,Map4k4,Map4k4
Rpl22,Batf,Aff3
Fth1,Ubald2,Batf
Inpp4b,Rpl22,Ubald2
Map4k4,mt-Nd4,Rpl22
Batf,Aff3,Fosb
