wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccr2,Ccl5
Gzmb,Gzmb,Gzmb
Ccr2,Cxcr6,Ccr2
Cxcr6,Fasl,Cxcr6
Id2,Wdr95,Id2
Rap1b,Klrg1,H2-Q7
H2-Q7,Prf1,Prf1
Nkg7,Ccl5,H2-D1
H2-D1,Ccl4,Ccl4
Hcst,Cx3cr1,Rap1b
Ctsd,AA467197,Wdr95
Ahnak,Itgax,Nkg7
S100a10,Id2,Hcst
Ccl4,Anxa1,Dusp5
Prf1,Sytl2,Itgax
Dusp5,Dusp5,S100a10
Cd2,Rap1b,Ahnak
Laptm5,H2-Q7,Fasl
Ms4a4b,Itgam,Ctsd
Epsti1,Glrx,Klrg1
Fxyd5,H2-D1,Epsti1
S100a4,S100a10,Ms4a4b
Ly6c2,Ctsd,Ly6c2
Wdr95,Ccr5,Ccr5
Emp3,Ahnak,Laptm5
Gabarapl2,Nkg7,H2-K1
Itgax,Hcst,Fxyd5
Lsp1,Entpd1,Anxa1
Ptpn18,Zeb2,Emp3
H2-K1,Dock5,Ptpn18
Zyx,Itga1,Cd52
Rac2,Il18rap,S100a4
Ccr5,Ms4a4b,Zyx
Cyba,Zyx,Cd2
Cd52,Gabarapl2,Lsp1
Thy1,Fxyd5,Il18rap
Hopx,Emp3,Cx3cr1
Klrd1,Laptm5,Gabarapl2
Btg2,Cd2,Glrx
Selplg,S1pr5,Btg2
Cd8b1,Epsti1,AA467197
Npc2,Gzma,Klrd1
Zfp36l2,Ptpn18,Tpt1
Il18r1,Btg2,Rac2
Srgn,Klrd1,Il18r1
Cd47,Rac2,Cyba
Itm2b,Cyba,Hopx
S100a6,Il18r1,Sp100
Sp100,Lsp1,S100a6
Tpt1,Pik3r1,Btg1
Itgal,Ly6c2,Thy1
Ppp1r12a,Heatr9,Zfp36l2
Myl6,Acsbg1,Cd8b1
Il18rap,Hopx,Ppp1r12a
Macroh2a1,Gna15,Fau
Fasl,Klrc1,Selplg
Fau,Zfp36l2,Cd47
Ier2,S100a4,Sytl2
Bhlhe40,Nhsl2,Srgn
Samhd1,Cd52,Arl4c
Tmsb4x,Cish,Ifng
Ifng,Arl4c,Myl6
Stk17b,Thy1,Tmsb4x
Sub1,Armc7,Bhlhe40
Btg1,H2-K1,Itgal
Arl4c,Rgs1,Klrc1
Klrc1,Fam160a2,Zeb2
Klf13,Klf13,Ier2
S100a11,Itm2b,Klf13
Ifngr1,Ifng,Samhd1
Dusp2,Itgal,Itm2b
Krtcap2,Bhlhe40,Dusp2
Diaph1,Lilr4b,Pik3r1
Klrg1,Ppp1r12a,Macroh2a1
Sh3bgrl3,Dusp2,Gna15
Atp5h,Macroh2a1,B2m
Apbb1ip,Sema4a,Itga1
Gramd3,Slc16a6,Npc2
Lck,Selplg,Dock5
Gimap7,Fbxl2,Sub1
Dennd4a,Ier2,Ifngr1
Glrx,Myl6,Ctla2a
S1pr4,Lamc1,Diaph1
Ctla2a,Nrarp,Sh3bgrl3
B2m,Lfng,Stk17b
Cd3d,Tpt1,Hsd11b1
Anxa1,Med12l,Sema4a
Rora,Cd47,Rgs1
Stk24,Chil5,Dennd4a
Ccdc88c,Srgn,Lfng
Pik3r1,Fau,Gramd3
Hsd11b1,F2rl2,S1pr4
Gna15,Cd8b1,Rora
Pim1,Hsd11b1,Cd3d
S100a13,Cdc42ep3,Armc7
H2-Q6,Samhd1,Ccdc88c
Cd53,1700017B05Rik,Gzma
Shisa5,Npc2,S100a11
Cd37,Foxn3,Foxn3
H3f3b,Diaph1,Atp5h
Cd48,Slc20a1,Gimap7
Cx3cr1,S1pr4,Klf3
Anxa6,Sp100,Krtcap2
Dock2,Dennd4a,Slc20a1
Tbc1d10c,Btg1,Txnip
Cd3g,Tmsb4x,Slco3a1
AA467197,Pacs1,Stk24
Abracl,Sub1,Arhgef18
Rbms1,Lyst,Lyst
Junb,Ccdc88c,Apbb1ip
Dock10,Arhgef18,Lilr4b
Slfn2,S100a6,Cdc42ep3
Lfng,1700001O22Rik,Pim1
Atp2b1,Prkx,Cd37
Gmfg,Klf3,Itgam
Gimap3,Ifngr1,Serpinb9
Tspo,H2-Q10,Shisa5
Rsrp1,Rora,Acsbg1
Txnip,Slco3a1,H2-Q6
Itgb2,Tmem221,Dtx1
Srsf5,Arntl,Prkx
Ctsw,Selenon,Rbms1
Klf3,Stk17b,H2-Q10
Sema4a,Dtx1,Lck
Slco3a1,Selenom,Pacs1
Spn,Krtcap2,Slc16a6
Zeb2,Gramd3,Cd53
Ms4a6b,Cmklr1,Ccl3
Rgs1,Gimap7,Junb
Pycard,Dennd5a,Peak1
Mbd2,Prdm1,S100a13
Ptprc,Rnf130,Ppp3ca
Txk,Sh3bgrl3,Lamb3
Sytl2,Stk24,Atp2b1
Serpinb9,Mxd1,H3f3b
Lgals3,Ccl3,St3gal6
Itga4,Klre1,Chsy1
Klf2,Lamb3,Lamc1
Foxn3,Txnip,Atp2b4
Ankrd44,Serpinb9,Anxa6
Rnf138,Apbb1ip,Fam160a2
Ptprcap,Sfi1,Phf21a
Ier5,Havcr2,Runx1
Peak1,Klrb1c,Tbc1d10c
Itga1,S100a11,Lrrk1
H2-T23,Atp5h,Prdm1
Rhoa,Trpc1,Tecpr1
Arpc2,Lrrk1,Dock2
Itk,Tmem163,Pik3ap1
Iqgap1,B2m,Stard10
Slc3a2,Ifit2,Ccnd2
Gimap1,Peak1,Dok2
Ppp3ca,Ifitm10,Ifitm10
Arhgap30,Phf21a,Pik3r5
Arhgef18,Cd37,Klrc2
Ypel3,Akr1c13,Txk
Rabac1,Socs2,Lgals3
Klrk1,Rbms1,Mxd1
Arl6ip5,Epas1,Ncald
Armc7,Rbm47,Pik3cd
Cytip,Atp2b4,Ptprc
Leprotl1,Cd3d,Tm6sf1
Gpsm3,Ppp3ca,Arntl
Slc20a1,Runx1,Rsrp1
Chsy1,H2-Q6,Entpd1
Arhgap45,Ier3,Dock10
Dock5,Lck,1700017B05Rik
Ube2d3,Ctla2a,Tmem163
St3gal6,St3gal6,Fcho2
Lyst,Yes1,Cd3g
Klrc2,Chsy1,Gbp7
Malt1,Stard10,Chil5
Vps37b,Pald1,Rara
Gbp7,Pik3r5,Slfn2
Ncor1,Rara,Cd48
Pik3cd,Stk32c,Slc3a2
Pnrc1,Fcho2,Havcr2
Crip1,Tyrobp,Rbm47
Ccnd2,Chit1,F2rl2
Ddx5,Tgfbr1,Abracl
Trac,Pim1,Rcbtb2
Tecpr1,Snx18,Runx2
Ankrd11,Itgad,Crot
Gimap5,Ccl9,Ier5
Chd7,Vps18,Dennd1b
Gzmk,Tmem171,Spn
Adgre5,Pik3ap1,Rnf138
Picalm,Atp2b1,Klrk1
Tm6sf1,Camk2n1,Dennd5a
Dok2,Esm1,Cd96
Sp110,Ncald,Med12l
Psmb10,Pik3cd,Klf2
Atxn1,F2r,Gmfg
Bcl11b,H3f3b,Ypel3
Psenen,Klrc2,Snx18
Runx2,Dok2,Ier3
Ccl3,Hs3st3b1,Rap1gap2
Ptpn22,Acoxl,Itk
Atox1,Kcnj8,Tab2
Vps28,9930012K11Rik,Chd7
Jak1,Pde4a,Ifit1bl1
Lilr4b,Shisa5,Aopep
Arpc1b,Rap1gap2,Gzmk
Macf1,Rcbtb2,Zmiz1
Gimap4,Tbc1d10c,Gsk3a
Cd8a,Cd53,Tspo
Cd28,Actn2,D1Ertd622e
Clk1,Ccnd2,Ifit2
Ifi47,S100a13,S1pr5
D16Ertd472e,Tnk2,Ptpn4
Lgals1,Tm6sf1,Adgre5
Tsc22d4,Tecpr1,Trav14-1
Cd3e,Junb,F2r
Aopep,Gsk3a,Gimap3
Ctsa,Abi3,Cish
Cdc42ep3,9130023H24Rik,D16Ertd472e
Ripor2,Metrnl,Nabp1
Rinl,D1Ertd622e,Lcn4
Phf20l1,Pygm,Fcgrt
Tln1,Anxa6,Picalm
Ugcg,Gbp7,Malt1
H2-Q10,Cd48,Ctsw
Dtx1,Aplp1,Srsf5
Nabp1,Aopep,Rabac1
Vasp,Ifit1bl1,Itgb2
Ubb,Crebl2,Crip1
Lat,Cd96,Acss2
Atp6v0e,Zbtb7b,Ms4a6b
Zdhhc18,Txk,Esm1
Cuta,Abracl,Capn2
Lrrfip1,Fcgrt,Ctsa
Gzma,Bach1,Cd226
Cd226,Acss2,Vps37b
Dennd1b,Dock10,Phf1
Map1lc3b,Runx2,Actn2
Tab2,Slc3a2,Selenom
Irf1,Lcn4,N4bp1
Tmem234,Zfp747,Rnf166
Rab7,Crot,Tnk2
Rpl24,Apbb1,Camk2n1
Tax1bp1,Tspan2,Itga4
Ccnl1,Xylt1,Ube2g2
Glipr2,Ddx28,Pycard
Runx1,Dennd1b,Ddx28
Tmem59,Slc35e4,Fam204a
Pik3ap1,Phf1,Ankrd44
Atp2b4,Dock2,Rb1cc1
Kmt2e,Lgals3,Mbd2
Crot,Tab2,Dapk2
Ncald,Zmiz1,Smim14
Ogt,Bcl2l1,Cd86
Elf1,Rhox8,Klrb1c
Rnf166,Cd86,Sfi1
Dnajc15,Ptpn4,Crebbp
Rps27,Spn,Sh2d3c
Lamb3,Tmem176b,Nrarp
Tmem50a,Trim62,Jakmip1
Prkx,Usp20,Limd1
Ppp1r18,Lat2,Dennd4c
Tpst2,Ppm1j,Prrc2b
Prkcq,Zfp605,Sp110
Pnisr,Foxd2,Flt3l
Cd96,Zc3hav1l,Heatr9
Son,Klf2,Bcl2l1
Il2rg,Slc16a10,H2-T23
Prrc2b,Capn2,Iqgap2
4930523C07Rik,Adgre5,Atg5
H2-T22,Specc1,Xylt1
Arhgap15,Srcin1,Iqgap1
Eif3f,Galnt10,Zswim6
Gimap6,D16Ertd472e,Klre1
Dazap2,Tmem151a,Ppm1j
Jpt1,Fmo5,Nhsl2
Zc3hav1,Mthfr,Zbtb7b
Mkrn1,Rsrp1,Gramd1a
Usp48,Ier5,Gimap8
Acsbg1,Prkab2,Mef2a
,Adrb2,Gimap1
,Macrod1,Bach1
,Tbkbp1,Ddx5
,Gab3,Card11
,Ube2g2,Gab3
,Itk,Arhgap30
,Pogk,Ptprcap
,Rep15,Arpc2
,Taok2,Car5b
,Cd3g,Usp48
,Trav14-1,Irf1
,Slfn2,Camk1d
,Adgrg1,Pag1
,Ptprc,Leprotl1
,Rnf138,Card19
,Gmfg,Epas1
,Pex26,Rhoa
,Dapk2,Rbl2
,Itgb2,Snx10
,Ly6g5b,Pogk
,Klrk1,Arl6ip5
,Plcb3,Dgkh
,Tspo,Arsb
,Nabp1,Spsb3
,Pls1,Zdhhc18
,Lipe,Cmklr1
,Dennd4c,Tmem115
,Rabac1,Lpp
,Chd7,Padi2
,Cln3,Nbeal2
,Pigg,Ccdc186
,N4bp1,S1pr1
,Gzmk,Adrb2
,Mical2,Galnt10
,Picalm,Phf20l1
,Jakmip1,Cln3
