wilcoxon,t-test,t-test_overestim_var
Ccl5,Fau,Fau
Fau,Rps14,Ccl5
Rps27,Rps27,Rps27
Rps14,Rpl18a,Rps14
Rpl18a,Rpl17,Rpl18a
Rpl17,Tpt1,Tpt1
Tpt1,Rpl30,Rpl17
Hcst,Ccl5,Hcst
Rpl30,Rpl34,Rpl30
Rpl24,Hcst,Btg1
Rpl34,Rpl24,Rpl34
Rpl27,Rps13,Rpl24
Btg1,Rpl19,Rps13
Rpl19,Rpl27,Rpl19
Rps13,Btg1,Rpl27
Rps24,Rps24,Rpl18
Rpl18,Rpl18,Rps24
Rps15a,Rps15a,Rps15a
Ptpn18,Rpl37a,Ptpn18
Rpl37a,Rpl29,Rpl37a
Ctla2a,Ptpn18,H2-K1
Rpl29,Laptm5,Rpl29
Laptm5,Ctla2a,Ctla2a
H2-K1,Rps7,Laptm5
Shisa5,Shisa5,H2-D1
Rps7,H2-K1,Shisa5
H2-D1,Ypel3,Rps7
Rpl36,H2-D1,B2m
Cd3d,Cd3d,Cd3d
B2m,Ogt,Junb
Gm8369,Rpl36,Rpl36
Gimap6,Junb,Ypel3
Srgn,B2m,Gm8369
Junb,Cxcr6,Srgn
Rpl38,Gm8369,Gimap6
Rack1,Tcp11l2,Rpl27a
Rpl27a,Srgn,Ogt
Rpl9,Gimap6,Cxcr6
Cd3g,Ltb,Ltb
Fxyd5,Il18r1,Rpl9
Cd52,Rack1,Rpl38
Ltb,Rpl38,Cd52
Pnrc1,Rpl9,Il18r1
Rps23,Rpl27a,Fxyd5
Rps3,Fxyd5,Rack1
Il18r1,Cd3g,Rps23
Rps21,Rps23,Cd3g
Cxcr6,Pnrc1,Rps21
Ogt,Cd52,Pnrc1
Pfdn5,Rps21,Emb
Ypel3,Emb,Rps3
Rpl37,Rps3,Rpl11
Cox7a2l,Pdcd4,Pdcd4
Emb,Pfdn5,Ccr2
Rpl23,Rps11,Rpl37
Rpl11,Rpl37,Tcp11l2
Eif3f,Cox7a2l,Rpl23
Rps11,Ccr2,Rps11
Cd53,Rpl11,Pfdn5
Ddx5,Rpl23,Ddx5
Samhd1,Ddx5,Cox7a2l
Srsf5,Samhd1,Cd53
Gabarapl2,Evl,Eif3f
Ly6c2,Eif3f,Klrd1
Ccr2,Il7r,Samhd1
Gimap3,Cd53,Evl
Mbnl1,Rsrp1,Epsti1
Rsrp1,Gabarapl2,Rsrp1
Epsti1,Gimap3,Gimap3
Npc2,Srsf5,Rpl21
Sp100,Rpl21,Rpl5
Pdcd4,Rora,Srsf5
Rpl5,Klrd1,Rora
Klrd1,Mbnl1,Gabarapl2
Rpl21,Gpr183,Sp100
Uqcrh,Rpl5,Ptprc
Cd8b1,Sp100,Mbnl1
Selenow,Epsti1,Il7r
Ptprc,Ptprc,Ier5
Cd3e,Ier5,Gpr183
H2-T23,Pbxip1,Cd3e
Rps16,Cd3e,Npc2
Hopx,Tecpr1,Ly6c2
Clk1,Tcf7,H2-T23
Slfn2,Crebrf,Hopx
Limd2,Npc2,Cd8b1
Gmfg,Rabac1,Rps16
Ier5,Selenow,Selenow
Arhgap45,H2-T23,Tecpr1
Rpl32,Rps16,Rpl32
Gimap4,Uqcrh,Clk1
Rora,Ifi213,Ms4a4b
Zfp36l2,Slfn1,Rabac1
Ifi203,Clk1,Tcf7
Dock2,Hopx,Slfn2
Gimap5,Kdm5b,Pbxip1
Btg2,Il18rap,Uqcrh
Ms4a6b,Txnip,Il18rap
Ppp1r12a,Cd37,Slfn1
Gramd3,Slfn2,Itgb1
Stk17b,Tnrc6b,Cd37
S100a4,Kdm7a,Crebrf
Itgal,Rpl32,Txnip
Ahnak,Tespa1,Btg2
Ms4a4b,Cd8b1,Zfp36l2
Gpr183,Itgb1,Gmfg
Rabac1,Ifi203,Limd2
Il2rg,Gimap5,Ifi213
Ier2,Ly6c2,Tnrc6b
Ets1,Arhgap45,Ifi203
Rps10,Btg2,Gimap5
Itgb1,Atp2b1,Arhgap45
Cd2,Zfp36l2,Ms4a6b
Cd37,Limd2,Gimap4
Evl,Gmfg,Atp2b1
Atp2b1,Tut4,Ppp1r12a
H2-Q7,Gimap4,H2-Q7
Selplg,Ms4a4b,Kdm7a
Jak1,Klk8,Gramd3
Macf1,Gramd3,Dock2
1810058I24Rik,Dock2,Tut4
Rps9,Ppp1r12a,Tespa1
Rnf138,Ms4a6b,Ahnak
Rpl39,Bnip3l,Ier2
Eif3e,Crim1,Klk8
Zc3hav1,Fam189b,Cd226
Il18rap,Ahnak,Kdm5b
Tcp11l2,Il2rg,Itgal
Sp110,Itgal,Rps10
Tut4,Ier2,Ets1
Rpl13a,Sp110,Il2rg
Ablim1,Ets1,Bnip3l
Tprgl,Trim12a,Stk17b
Nop53,Stk17b,Sp110
Tnrc6b,Rnf138,Rps9
Tnfaip3,Macf1,Fam189b
Dennd4a,Rps10,Macf1
Klf13,Neurl3,S100a4
Rpl22,Cd226,Rnf138
Gpsm3,Itgax,Itgax
Saraf,Vsir,Trim12a
Akap13,Tprgl,Vsir
Rbm39,Ifit1bl1,Tprgl
mt-Co1,H2-Q7,Rpl39
Satb1,1810058I24Rik,Jak1
Cnot6l,Gtf2i,Cd2
Ppp1r15a,Ifi208,Gtf2i
Tecpr1,9930111J21Rik2,1810058I24Rik
Arl6ip5,Rps9,Selplg
Rinl,Lilr4b,Foxp1
Itga4,Rpl39,9930111J21Rik2
Bnip3l,Zc3hav1,Zc3hav1
Rpl26,Rapgef6,Neurl3
Supt4a,Trbv13-3,Rapgef6
Cd226,Foxp1,Ifi208
Atxn1,Cd2,Crim1
Itm2b,Phf21a,Trav14-1
Cd28,Trav14-1,Ppp1r15a
Srrm2,Mxd4,Ifit1bl1
Txnip,Bcl2l11,Dennd4a
Rpl4,Selplg,Utrn
Ctsw,Utrn,mt-Co1
Rac2,Sorl1,Satb1
Stat4,Jak1,Tnfaip3
Lsp1,S100a4,Mxd4
Rpl12,Slfn5,Trbv13-3
Ndufa6,Smpdl3a,Lilr4b
Sept1,Ppp1r15a,Phf21a
Jund,Dennd4a,Smpdl3a
Gtf2i,Satb1,Bcl2l11
Utrn,AB124611,Sorl1
Smap2,Pnisr,Ablim1
Trbc2,Hbp1,Pnisr
Slfn1,Zfp292,Tm6sf1
Pnisr,Tnfrsf25,Rpl22
Foxp1,Tm6sf1,Klf13
Il7r,Klf13,Zfp292
Rapgef6,Ablim1,Eif3e
Tcf7,Fbxl20,Rpl12
Vsir,Eif3e,Rinl
Ucp2,Tnfaip3,AB124611
Fam189b,Rps27rt,Rps27rt
Fyn,Adcy7,Smim14
Nsa2,Smim14,Adcy7
Map1lc3b,Slc4a7,Rpl26
Elf1,mt-Co1,Nop53
Rps15,Cd84,Cd84
Bcl11b,Rinl,Ankrd12
Dusp5,Ifit3,Atxn1
Ankrd11,Rnf213,Slc4a7
Fyb,Nop53,Hbp1
Itgax,Pcmtd2,St3gal6
Eif1,Ankrd12,Rpl13a
Klk8,Atxn1,Mycbp2
Tmem50a,Mycbp2,Ccl4
Grap,Itga1,Wdr95
Arhgap9,St3gal6,Ube2h
Rpl23a,Ube2h,Rbm39
H2-Q6,Ubn2,Cnot6l
Txk,Fcho2,Rnf213
Arglu1,Rpl22,Grap
Naca,Grap,Stat4
Ccnl1,Rpl13a,Fcho2
Arhgap30,Wdr95,Itga1
Pbxip1,Msi2,Ubn2
Dock10,Cnot6l,Dennd1c
Mycbp2,N4bp2l1,Msi2
Id2,Stat4,Tnfrsf25
Arhgap15,Rpl12,Zfp36
Fth1,Syne1,Zfp36l1
Ccl4,Gprin3,Ifit3
Trim12a,Zfhx2,Slfn5
Itpkb,Atxn7,Pcmtd2
Tomm20,Dennd1c,Rb1cc1
Ifi213,Crtam,Saraf
Zfp36,Fchsd2,Gprin3
Eef2,Rpl26,N4bp2l1
Nsd3,Kmt5b,Ifi214
Tbc1d10c,Gab3,Arhgap9
Zfp292,Rb1cc1,Fbxl20
Gabarap,Rbm39,Syne1
Cnbp,Pnpla7,Atxn7
Bcl2a1b,Dnajb9,Cd28
Lck,Zfp36l1,Fchsd2
Ube2b,Fam160a2,Kmt5b
Ddx6,Ccl4,Crtam
Crebrf,Ifi214,Klhl6
Rps27rt,Saraf,Dusp5
Tspo,Bcl2,Dnajb9
Ndufa7,Klhl6,Zfhx2
Rps28,Arhgap9,Bcl2
Kdm7a,Zfp36,Eva1b
Ccdc88c,Abcg1,Itm2b
Prkcq,Ctss,Jund
Zfp36l1,Eva1b,Trbc2
Tespa1,Pim2,Gpsm3
Clint1,Rnf167,Supt4a
Mettl23,Dusp5,Akap13
Ostf1,L3mbtl3,Txk
Tm6sf1,Gbp2,Rnf166
Ube2d3,Cd28,Arl6ip5
Smpdl3a,Gpsm3,Rnf167
Cd27,Akap13,Ifi206
Lnpep,Supt4a,Ctss
Peli1,Arhgap15,Arhgap15
S100a11,Ifi206,Rac2
Apbb1ip,Rnf166,Gab3
9930111J21Rik2,Chd3,Ndufa6
Kmt2a,Txk,Srrm2
Eif4a2,Zfp945,Rpl4
Son,Arl6ip5,Slco3a1
Tmem234,Ndufa6,Chd3
Ripor2,Ctsa,Fam160a2
Ankrd12,Jund,Gbp2
Rnf166,Srrm2,Pnpla7
Rpl13,Gigyf1,Ctsa
Themis,Slco3a1,Ctsw
Adgre5,Lgals3bp,Lgals3bp
Mat2b,Heca,Igkc
Rps5,Zcchc7,Abcg1
Mndal,Card6,Trim30a
Rps27a,Phf1,Heca
Pim1,Gbp9,L3mbtl3
Dusp11,Clock,Rps15
Scand1,Bckdha,Lsp1
Bhlhe40,Jmy,Zcchc7
Cxcr3,Rpl4,Slc20a1
Stk24,Slc20a1,Pim2
Rps18,Xpa,Fam204a
Scp2,Hvcn1,Cdkn1b
Wdr95,Grina,Pde7a
