wilcoxon,t-test,t-test_overestim_var
Rps24,Rps27,Rps27
Rps7,Rps24,Rps24
Rps15a,Rps29,Rps29
Rps29,Rps28,Rps28
Rps28,Rpl13,Rpl13
Rps14,Rps16,Rps16
Rpl13,Rps15a,Rps15a
Rps27,Rpl12,Rpl12
Rpl35a,Rpl35a,Rps14
Rplp1,Rps14,Rpl35a
Rpl12,Rgs10,Rps7
Rplp2,Rps23,Rps23
Rps16,Rps19,Rpl37a
Rpl23a,Rps15,Rps19
Rps23,Rpl37a,Rpl18a
Rps18,Rps7,Rpl36
Rpl36,Rpl36,Rpl23a
Rpl18a,Rpl18a,Rps15
Rps19,Rpl23a,Malat1
Rpl37a,Rpl23,Rplp2
Rpl17,Rps6,Rpl23
Rpl21,Rplp2,Rplp1
Rps15,Rpl19,Rpl9
Rps20,Rpl9,Rps21
Rps3a1,Malat1,Rps18
Rps3,Rps8,Rps27a
Rpl23,Rps21,Rps3
Rps27a,Tpt1,Tpt1
Tpt1,Rps3,Rps8
Rpl9,Rpl37,Rpl37
Rpl37,Rpl26,Rpl27a
Rpl30,Rps27a,Rpl19
Rps4x,Rplp1,Rpl36a
Rpl19,Ccr7,Rps20
Rpl39,Sell,Rpl17
Rpl27a,Rps18,Rpl26
Rps5,Rpl27a,Rpl30
Rpl26,Rps20,Rps6
Rps8,Igfbp4,Rps5
Rpl5,Rpl30,Rpl38
Rpl36a,Rpl38,Rpl39
Rps9,Rpl36a,Rpl31
Malat1,Dapl1,Rps25
Rpl38,Rpl17,Rpl5
Rps6,Rps25,Rps9
Rps21,Rpl31,Rpl35
Rps25,Rps27rt,Rps13
Rpl8,Ramp1,Rps4x
Rpl31,Rps5,Rps3a1
Rpl34,Rps13,Rpl14
Rpl35,Tcf7,Rpl21
Rps13,Rpl39,Rps27rt
Rpl32,Rpl35,Rpl18
Rpl14,Rpl5,Rpl8
Rpl18,Rpl14,Fau
Rpl15,Fau,Rpl34
Rpl6,Rps9,Rpl6
Fau,Rpl18,Rgs10
Rps17,Rps4x,Rpl32
Eef1a1,Rps3a1,Rps26
Rps26,Rps26,Rps17
Rps27rt,Rpl6,Rpl11
Rpl11,Rpl3,Rpl15
Rpl10a,Rpl21,Rpl3
Rpl3,Rps10,Rps10
Rps10,Rpl32,Eef1a1
Rpl7,Rpl8,Sell
Rpl4,Rpl15,Tcf7
Eef1b2,Rpl34,Rpl7
Rgs10,Rps17,Rpl10a
Rpl22,Rpl11,Rpl4
Rps12,Rpl7,Ccr7
Rack1,Eef1a1,Dapl1
Tcf7,Rpl4,Igfbp4
Rpl10,Rpl10a,Rpl22
Sell,Id3,Rpl10
Rps11,Il6ra,Eef1b2
Btg1,Pdk1,Btg1
Rplp0,Kbtbd11,Ramp1
Npm1,Nsg2,Rps11
Rpl13a,Btg1,Rplp0
Ccr7,Ccnd2,Rps12
Eef1g,Rpl22,Rack1
Arl4c,Rpl10,Rpl13a
Ccnd2,Mettl1,Ltb
Ltb,Ccr9,Ccnd2
Igfbp4,Rps11,Npm1
Rpl27,Rpl13a,Eef1g
Dapl1,Eef1b2,Arl4c
Shisa5,Rflnb,Rpl27
mt-Nd2,Evl,Lef1
Limd2,Arl4c,Evl
Lef1,Lef1,mt-Nd2
Ramp1,Tmem108,Shisa5
Rpl22l1,Rplp0,Limd2
Rpl29,Npm1,Ccr9
Hspe1,Ltb,Rpl29
Evl,Eef1g,Rps2
Wdr89,Rpl27,Pdk1
Rpl28,Ssbp2,Chd3
Rps2,Chd3,Hspe1
Rapgef6,Socs1,Id3
Gm2000,Rack1,Rapgef6
Klf13,Rps12,Kbtbd11
Cox7a2l,Rapgef6,Rpl28
Gm11808,Tdrp,Rpl22l1
Nop10,AC149090.1,Klf13
Chd3,Gm43698,Il6ra
Ccr9,Il7r,Wdr89
Satb1,Bcl2,Nsg2
Uba52,mt-Nd2,Bcl2
Fbl,Ssh2,Cox7a2l
Emb,Treml2,Ssh2
Rpsa,Limd2,Gm2000
mt-Nd1,Il6st,Fbl
Ighm,Gm47283,Mettl1
Rpl24,Tespa1,AC149090.1
Bcl2,Rpl29,Satb1
Ssh2,Socs3,Emb
Npc2,Klf13,Ighm
Junb,St6gal1,Rflnb
Pdk1,Fbl,Nop10
Selenow,Hspe1,Tespa1
Mycbp2,Cxxc5,Ssbp2
Id3,Rpl22l1,Mycbp2
Klk8,Shisa5,Il7r
mt-Cytb,Dph5,Tmem108
Kbtbd11,Emb,Klk8
AC149090.1,Rgcc,Socs1
Tespa1,Rpl28,Gm11808
Grcc10,Bach2,Gm47283
Actn1,Klk8,mt-Nd1
Rabac1,Mycbp2,Socs3
Peli1,Satb1,Ppp1r14b
mt-Nd4,Wdr89,Actn1
Ppp1r14b,Pim2,Rpsa
Foxp1,Gm2000,Uba52
Il6ra,Ppp1r14b,Dph5
Ctss,Zfp36l1,Zfp36l1
Gm9493,Rps2,Il6st
Pik3ip1,Actn1,Rpl24
Zfp36l1,Cd72,Rgcc
Gm47283,Nop10,Pik3ip1
Bola2,Ighm,Tdrp
Pfdn5,Gm19705,Npc2
Ubb,Cox7a2l,Ctss
Rpl41,Pik3ip1,Gm43698
Nsg2,Itpr2,Peli1
Ypel3,Klhdc1,Klhdc1
Rpl36a-ps1,Apex1,Cd7
Cd7,Iigp1,Selenow
Il7r,Hexa,Pim2
Fam189b,Tox,Treml2
Stat1,Timp2,Rnf167
Ssbp2,Atp1b1,Rpl36a-ps1
Socs3,Tanc1,Foxp1
Mettl1,Zbtb20,Gm9493
Rnf167,Cd7,Apex1
Rpl10-ps3,Ctss,Junb
Eif3e,Rapgef4,Itpr2
Dph5,Neurl3,Gm19705
Klhdc1,Pacsin1,Cd72
Cirbp,Inpp4b,Camk2d
Socs1,Spint2,AB124611
Pdcd4,Trmt61a,Gnl3
Rflnb,Macrod1,St6gal1
Rgcc,Rnf167,Spint2
Eef1d,Peli1,Cxxc5
Hmgn1,Uba52,Timp2
AB124611,Camk2d,Ypel3
Mrpl23,Rpl24,Neurl3
C1qbp,Cnn3,Hexa
Tmem108,Ddit4,Stat1
Jund,2610035D17Rik,Grcc10
Cd27,Gnl3,mt-Cytb
Cnbp,Susd6,Foxo1
Use1,Tgtp1,Rabac1
Tmsb10,Rpl36a-ps1,Pura
Foxo1,Ampd1,Bach2
Il6st,Gm11808,Zbtb20
Grap2,Scml4,Timm9
Sp110,Ttc3,Cirbp
Fos,AB124611,Znrf1
Tnrc6b,Timm9,Tox
Gnl3,Znrf1,Scml4
Utrn,Npc2,Tcf12
Bst2,Foxp1,H2-DMa
Atp5g1,mt-Nd1,Ttc3
Pebp1,Cd2ap,mt-Nd4
Srrm2,Uvssa,Inpp4b
Cyb5a,Itgae,Atp1b1
Camk2d,Tcf12,Ddit4
S1pr1,Gm9493,Pacsin1
Arhgef1,Pura,Fos
Pim2,Cdip1,Hmgn1
Pura,Fam241a,Rpl41
Pdlim1,Srm,Srm
Tspan13,Aff3,C1qbp
Eif4b,Rnf122,Filip1l
Spint2,Ung,Fam189b
Apex1,Rpsa,Gngt2
H2-DMa,H2-DMa,Fam241a
Arhgap15,Retreg1,Zcchc7
Adcy7,Zfp318,Iigp1
Tubb5,Stat1,Bola2
Wnk1,Junb,Utrn
Zcchc7,Sh3bp5,Susd6
Mif,Selenow,Tnrc6b
Tdrp,Foxo1,Tanc1
Gm43698,Gngt2,Tgtp1
Itpr2,Trat1,Itgae
Cd72,Filip1l,Sh3bp5
mt-Nd3,H2-Oa,Pdcd4
Gm19705,Qpct,Retreg1
Trp53,Gm16152,Gm10073
Dock10,Sema4b,Ubb
Timm9,Dennd2d,2510002D24Rik
Tcf12,Ypel3,Grap2
Gm42418,Als2cl,Trmt61a
Treml2,Pmepa1,Trat1
Gar1,Zscan26,Cyb5a
Timp2,Ifngr2,Cd2ap
Znrf1,Gm26517,Tmsb10
Neurl3,B3galt6,Pfdn5
Filip1l,B630019A10Rik,Epb41l4aos
Mbnl1,Dirc2,Dennd2d
Il21r,Slfn5,Rapgef4
Fubp1,Sdhaf1,Gar1
Il27ra,Cyp4f13,Kcnq1ot1
Scml4,1700062C10Rik,Sdhaf1
Kcnq1ot1,Cirbp,Adcy7
Gm12840,Gm10073,Gpr146
Slc38a2,Grcc10,Uvssa
Ttc3,Rabac1,Il27ra
Rhoh,Slc16a5,Macrod1
Epb41l4aos,Sesn1,Saysd1
Hexa,Bphl,Cnn3
2510002D24Rik,2510002D24Rik,Pdlim1
Trbc1,Fos,Snhg12
Zbtb20,Tlr12,Gpatch4
Srm,Epb41l4aos,H2-Oa
Ptpn18,Nmnat3,Bst2
Hpcal1,Ppargc1b,Tspan13
Hspbp1,Saysd1,Fchsd2
Arglu1,Gpr146,Cdip1
Top2b,Zcchc7,2610035D17Rik
Gm10073,C1qbp,Ampd1
Son,Ldhb,Ifngr2
Gngt2,Hmgn1,Sp110
Stx16,Kcna2,Rpl10-ps3
Cd3g,Tgtp2,Tgtp2
Cd3d,Fchsd2,Mrpl23
Cd3e,Naa25,Eif4b
Sh3bp5,Tmem42,Sema4b
Fam241a,Adgrg5,Stx16
Map4k4,Tnfsf8,Hspbp1
4930523C07Rik,Arhgap5,Pecam1
Rpl9-ps6,Tnrc6b,Myc
Cxxc5,Bcl9,Zeb1
Naca,Gpatch4,Exosc5
St6gal1,Gm26551,Tnik
Slc44a2,Snhg12,Als2cl
Ogt,Fam189b,Zfp318
Rnaset2a,Utrn,Rbm4b
Snrnp70,Eef2kmt,Kmt2c
,Kcnq1ot1,Zscan26
,Myc,Tbl1x
,Il27ra,Adgrg5
,Setd1a,Gm26551
,Slc16a10,Pmepa1
,5830468F06Rik,Eif3e
,Gar1,1500011K16Rik
,Ttc27,Mybbp1a
,Bola2,Slfn5
,Nme4,Eef2kmt
,Adcy7,Eef1d
,Zeb1,Aff3
,Cyb5a,Tnfsf8
,Ephx1,Rnf122
,Grap2,Sesn1
,mt-Nd4,Ung
,Fto,Gm12840
,Pecam1,Rai1
,Rai1,Cnbp
,Kmt2c,Crtc3
,1500011K16Rik,Jund
,Tbl1x,Cd27
,Atad3a,Qpct
,Tnik,Gm16152
,A930002I21Rik,Wnk1
,Stx16,Tmem42
,Ggt5,Smarca2
,Pdcd4,Tecpr1
,mt-Cytb,S1pr1
,Frat1,Dock10
,Exosc5,Map4k4
,Mybbp1a,Il4ra
,Ipo4,Pebp1
,Smyd2,Gm26517
,Zfp358,B3galt6
,Acvrl1,Atad3a
,Cuedc1,Art2b
,Hspbp1,Ppm1h
,Smad1,Fam169b
,Ly6k,B630019A10Rik
,Thra,Arhgap15
,Gm14085,Dirc2
,Rbm4b,Fto
,Pdlim1,Il21r
,Kif1b,Cyp4f13
,Eif4b,1700062C10Rik
,Bst2,Slc16a5
,Tspan13,Endog
,Endog,5830468F06Rik
,Crtc3,Bphl
,Kdm5b,Abi3
,Smarca2,Top2b
,Il4ra,Naa25
,P2rx7,Trp53
,Pcca,Pigp
