wilcoxon,t-test,t-test_overestim_var
Rps24,Rps24,Rps24
Rps29,Rps29,Rps29
Rps27,Rps27,Rps27
Tpt1,Tpt1,Tpt1
Rps28,Igfbp4,Rps7
Rps15a,Rps7,Rps28
Rpl21,Rps15a,Rps15a
Rps7,Rps28,Rps19
Rps19,Rps19,Rps16
Rps16,Rps16,Rps14
Rps14,Rps14,Rpl21
Rpl12,Rpl21,Rpl12
Rplp2,Rpl12,Rplp2
Rpl13,Rplp2,Rpl35a
Rpl37a,Ramp1,Rpl37a
Rps4x,Rpl35a,Rpl13
Rpl35a,Rps4x,Rplp1
Rpl18a,Rpl37a,Rps4x
Rplp1,Rpl13,Rpl18a
Rpl36a,Ccnd2,Rps23
Rps15,Rplp1,Rpl36a
Rps23,Rpl36a,Rps15
Rpl23,Rps15,Rpl23
Rpl23a,Rpl18a,Rpl23a
Rpl5,Rps23,Igfbp4
Rpl39,Rpl23,Ccnd2
Rps21,Rpl23a,Rpl39
Ccnd2,Arl4c,Rpl5
Rps9,Rpl39,Rps21
Rpl30,Rps9,Rps9
Arl4c,Dapl1,Arl4c
Rpl35,Ccr9,Rpl35
Rpl17,Rpl5,Rpl38
Rps8,Rps21,Rpl30
Rpl38,Rpl38,Rps27a
Rps27a,Rpl35,Rps3a1
Rps3a1,Rpl30,Ramp1
Rps27rt,Rps25,Rpl17
Rps5,Rps20,Rps25
Rps25,Rps27rt,Rps27rt
Rps3,Rps27a,Rps3
Rpl19,Rps5,Rps8
Rpl8,Il6ra,Rps5
Rpl9,Sell,Malat1
Rps20,Rps3,Rpl19
Malat1,Rpl8,Rps20
Igfbp4,Rps3a1,Rpl8
Rpl36,Rpl17,Sell
Rpl26,Rpl19,Rpl9
Rpl31,Tuba1b,Rpl26
Tuba1b,Rpl26,Dapl1
Sell,Rpl9,Rpl36
Fau,Rps8,Rpl31
Rpl34,Rps6,Tuba1b
Rps18,Rpl31,Fau
Rps6,Tmem108,Rps6
Tubb5,Rpl36,Ccr9
Rpl14,Fau,Rpl34
Btg1,Malat1,Rps18
Rps17,Rpl34,Rpl14
Ramp1,Rgcc,Btg1
Dapl1,Gm47283,Tubb5
Klf2,Rps18,Rps17
Ccr7,Rflnb,Ccr7
Rpl6,Tubb5,Il6ra
Ptma,Itgae,Klf2
Rgs10,Rpl14,Rgs10
Lef1,Ccr7,Rpl6
Ccr9,Btg1,Lef1
Rps13,St6gal1,Gm47283
Rpl27a,Pdk1,Ptma
Rps26,Cxxc5,Rpl27a
Nop10,Rps17,Rgcc
Rabac1,Rgs10,Tmem108
Uba52,Rpl6,Rps13
Rps10,Lef1,Pdk1
Rapgef6,Atp1b1,S1pr1
Eef1b2,Klf2,Rapgef6
Klf13,Gm43698,Rflnb
mt-Nd2,Dph5,Rps26
S1pr1,S1pr1,Rabac1
Gm11808,Pik3ip1,Pik3ip1
Rpl22l1,Rapgef6,Dph5
Eef1g,Il6st,Ssh2
Npc2,Mettl1,Chd3
Chd3,Ptma,Itgae
mt-Nd1,Ifngr2,Mettl1
Ssh2,Rps13,Klf13
Ppia,Ssh2,Il6st
Rpl7,Rpl27a,Eef1b2
Il6ra,Rabac1,Klhdc1
Wdr89,Timp2,St6gal1
Gm2000,Tgtp1,Uba52
Pdk1,Ampd1,Cxxc5
Gm47283,Tdrp,Gm43698
Rpl11,Klhdc1,Rps10
Pik3ip1,Ssbp2,mt-Nd1
Eef1d,Chd3,mt-Nd2
Snrpd3,Tgtp2,Nop10
Fbl,Rps26,Ssbp2
Rgcc,Zbtb20,Timp2
Satb1,Pmepa1,Atp1b1
Rpl3,Treml2,Rpl22l1
Cnbp,Sema4b,Eef1g
Rpl37,Nop10,Rpl7
Smc4,Klf13,Tdrp
Tmem108,Cnn3,Npc2
Arhgef1,mt-Nd2,Ppia
Srsf5,Socs1,Gm11808
Mrpl23,1700062C10Rik,Tgtp2
Dph5,Abi3,Tspan32
Rflnb,Slc16a5,Socs1
Grap2,Rps10,Tgtp1
Eef1a1,Tspan32,AC149090.1
Fubp1,AC149090.1,Gm12216
Klhdc1,Gm12216,Ifngr2
mt-Cytb,Ggt5,Il7r
Foxp1,Eef1b2,Zbtb20
Ranbp1,Bach2,Rpl37
Rack1,Uba52,Fubp1
Bola2,Tlr12,Tespa1
Grcc10,Trat1,Smc4
Hspe1,Kcna2,Treml2
Il7r,Eef1g,Rpl11
Psme2,Gm11808,Rpl3
Tespa1,Srm,Grap2
AC149090.1,Pag1,Gnl3
Mettl1,Gm9856,mt-Cytb
Il6st,Npc2,Abi3
Trp53,Rpl22l1,Gramd1a
Peli1,Gm11342,Dtx1
Cd8a,Myc,Pag1
Tspan32,Rpl7,Ampd1
C1qbp,Gnl3,Srm
Ssbp2,Dus4l,Sema4b
Gm9493,Trmt61a,Filip1l
Cd3g,Tespa1,Art2b
Eif4a2,Il7r,Bach2
Fam189b,N6amt1,Myc
Gm43698,mt-Nd1,N6amt1
Rpl32,B630019A10Rik,Trat1
Itgae,Atp11c,Foxp1
Gramd1a,Fubp1,Pmepa1
Ppp1r14b,Filip1l,Wdr89
Gm12216,Dtx1,Socs3
Impdh2,Gramd1a,Cnn3
Rpl36a-ps1,Grap2,Id3
Socs1,Art2b,Snrpd3
Timp2,Smc4,Gm9856
Fkbp4,Qpct,Fbl
Klk8,Zfp407,Ranbp1
Hcst,Socs3,Satb1
Dtx1,Sox4,Eef1a1
Bcl11b,Gpr146,Eef1d
Srrm2,Rpl11,Gpr146
Rpl18,Ttc27,Hspbp1
Cdk2ap2,Scn2b,Ppp1r14b
Nop56,Mogs,Trmt61a
Ptpn18,Slc16a10,Tuba4a
,Golga1,Ttc3
,Id3,Arhgef1
,Ppia,Crtc3
,Rpl37,1700062C10Rik
,Eng,Gm2000
,Hspbp1,Slc16a5
,Lypd6b,Fkbp4
,Champ1,Ggt5
,Ttc3,Mogs
,Hmgxb3,Mrpl23
,Ifrd2,Snhg12
,Dgcr8,Tlr12
,Zfp740,Sema4a
,Alg2,Nop56
,Adgrb2,Psme2
,Crtc3,Rpl36a-ps1
,Matk,Peli1
,Ppp1r13b,Irf2bpl
,Foxp1,Rnf130
,Tfap4,Kcna2
,Wdr89,Zfp740
,Mtss1,Ifrd2
,Ranbp1,Selenop
,Rpl3,Neurl3
,Tuba4a,Sox4
,Rnf130,Ppan
,Gm20696,Ifit1bl1
,Fxyd4,Idh2
,Snx29,Sun2
,Snrpd3,B630019A10Rik
,Igf1r,Atp11c
,Satb1,C1qbp
,Rufy2,Fam102a
,Eef1d,Ddit4
,Gemin6,Kbtbd11
,Fbl,Gm11342
,Tpcn1,Ttc27
,Irf2bpl,Mat2a
,Ppp1r14b,Qpct
,Rnf144a,Gm19705
,Selenop,Fos
,Ifit1bl1,Pura
,Neurl3,Impdh2
,mt-Cytb,H2-DMa
,Ift80,Dus4l
,Idh2,Ppp1r13b
,Eef2k,Gart
,Pard6g,Dkc1
,Fam102a,Rack1
,Erf,Trp53
,Snhg12,Hdac7
,Gm2000,Matk
,Smyd5,Gm20696
,Ears2,Tpcn1
,Ddit4,Zkscan3
,Fkbp4,Cnbp
,2610037D02Rik,Zfp407
,Rpl36a-ps1,Apex1
,Mrpl23,Znrf1
,Sema4a,Srsf5
,Sun2,Dgcr8
,Eef1a1,Tfap4
,Ppan,Gemin6
,Nop56,Ddx18
,Zkscan3,Zmynd8
,A430033K04Rik,Cd8a
,Zfp553,Rnf144a
,Peli1,Champ1
,Lrrc75b,Nr3c1
,Gart,Golga1
,Pwp2,Mtss1
,Tgfbr1,Rpl32
,Bcl9,Slc16a10
,Slf2,Bola2
,B430306N03Rik,Il27ra
,Krba1,Numa1
,Top3a,Actn2
,Ccsap,Klf7
,Mat2a,2610037D02Rik
,Gm21887,Ift80
,Basp1,Lpar6
,Znrf1,Timm9
,Pura,Scn2b
,Zfp358,Mcmbp
,Gm33994,Lsm3
,Dkc1,Tmsb10
,Zfp397,Tug1
