wilcoxon,t-test,t-test_overestim_var
Rps29,Rps27,Rps27
Rps15a,Rps24,Rps24
Rps14,Rps7,Rps7
Rps28,Rps15a,Rps15a
Rps24,Rps14,Rps14
Rps7,Rpl18a,Rpl18a
Rps23,Rpl23a,Rpl23a
Rps27,Rpl12,Rpl12
Rpl13,Rps16,Rps16
Rpl12,Rpl17,Rpl17
Rpl18a,Rpl23,Rpl13
Rps16,Rpl13,Rps28
Rpl35a,Tpt1,Rps29
Rplp1,Rpl9,Rpl23
Rpl17,Rpl37a,Rpl37a
Rpl23a,Rpl21,Rplp1
Rplp2,Rps28,Tpt1
Rpl37a,Rps15,Rps23
Rps3,Rplp1,Rpl21
Rpl21,Rps29,Rpl9
Rpl9,Rps23,Rpl35a
Rpl37,Rpl35a,Rps15
Rps19,Rpl30,Rplp2
Rps15,Rplp2,Rps19
Rpl23,Rps21,Rpl30
Tpt1,Rpl19,Rps21
Rpl19,Rps19,Rps18
Rpl39,Rpl27a,Rpl19
Rps27a,Rps18,Rpl27a
Rps9,Rpl5,Rps3
Rpl36,Rps9,Rps27a
Rps18,Rps3,Rps9
Rpl27a,Rps27a,Rpl36
Rpl36a,Rps3a1,Rpl5
Rpl30,Rpl36,Rps3a1
Rps21,Rps4x,Rpl37
Rpl26,Rps6,Rpl36a
Rps3a1,Rpl37,Rpl26
Rps4x,Rpl36a,Rps4x
Rpl34,Rpl26,Rpl34
Rpl5,Rpl34,Rpl39
Rps20,Rps13,Rps6
Rps8,Rps27rt,Rps20
Rps6,Rpl39,Rps27rt
Rps25,Rps20,Rps25
Rpl31,Rps25,Rps8
Rps27rt,Sell,Rps13
Rps13,Rps5,Rpl31
Rps5,Rpl31,Rps5
Rpl8,Rps8,Rpl11
Rps26,Fau,Fau
Rpl38,Tcf7,Rpl18
Rpl11,Rpl11,Rps26
Rpl32,Rpl18,Eef1a1
Fau,Rgs10,Rpl6
Rpl18,Eef1a1,Rpl38
Rpl6,Rps26,Rps10
Eef1a1,Rps10,Rpl35
Rps10,Rpl6,Sell
Rpl35,Rpl38,Rpl32
Rpl7,Ccr7,Tcf7
Rpl15,Rpl7,Rpl7
Rpl14,Rpl35,Rgs10
Rpl4,Rpl15,Rpl15
Rps17,Rpl32,Rpl4
Rpl3,Rpl4,Rpl8
Malat1,Igfbp4,Ltb
Ltb,Ltb,Rps17
Rpl10a,Rpl8,Rpl3
Eef1b2,Rps17,Ccr7
Tcf7,Dapl1,Malat1
Rgs10,Rpl3,Rpl14
Btg1,Ramp1,Rpl10a
Sell,Eef1b2,Eef1b2
Rpl22,Malat1,Btg1
Rpl10,Rpl10a,Igfbp4
Rack1,Rpl14,Dapl1
Rps11,Btg1,Ccnd2
Rplp0,Ccnd2,Ramp1
Ccnd2,Lef1,Rack1
Rpl27,Rps11,Rps11
Ccr7,Rack1,Rpl10
Eef1g,Rpl22,Rpl22
Lef1,Rpl10,Lef1
Igfbp4,Rplp0,Rplp0
Wdr89,Ccr9,Rpl27
Limd2,Rpl27,Eef1g
Rpl13a,Eef1g,Shisa5
Shisa5,Pik3ip1,Limd2
Rps12,Evl,Rps12
Dapl1,Shisa5,Ccr9
Tmsb10,Limd2,Evl
Uba52,Wdr89,Rpl13a
Ramp1,Rpl13a,Wdr89
Npc2,Bcl2,Ighm
Gm11808,Rps12,Pik3ip1
Cox7a2l,Ighm,Uba52
Ighm,Id3,Tmsb10
Rpl24,Uba52,Npc2
Arl4c,Pdk1,Bcl2
Rpl22l1,Npc2,Cox7a2l
Evl,Il6ra,Gm11808
Selenow,Ctss,Id3
Hspe1,Nsg2,Rpl24
Ptpn18,Klhdc1,Pdk1
Rpl29,Cox7a2l,Ctss
Satb1,Rapgef6,Rapgef6
Ccr9,Tespa1,Rpl29
Npm1,Tmsb10,Tespa1
Grcc10,Rflnb,Arl4c
Rabac1,AC149090.1,Il6ra
Rapgef6,Gm11808,Ptpn18
mt-Nd2,Rpl24,Klhdc1
