,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.40786925,-0.2587383985519409,False,,,,,,,,,,,,,,,
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.595464,-0.2917059659957886,False,,,,,,,,,,,,,,,
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.5674272,-1.138899564743042,False,,,,,,,,,,,,,,,
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.3884118,-0.792809247970581,False,,,,,,,,,,,,,,,
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4710053,-0.37558937072753906,False,,,,,,,,,,,,,,,
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.99815,-6.170679092407227,False,,,,,,,,,,,,,,,
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.46965423,-0.006792426109313965,False,,,,,,,,,,,,,,,
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.7511658,-0.6205828189849854,False,,,,,,,,,,,,,,,
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.004017664,-3.286250114440918,False,,,,,,,,,,,,,,,
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,8.214223,-5.334097862243652,False,,,,,,,,,,,,,,,
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.086967655,-0.47996532917022705,False,,,,,,,,,,,,,,,
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.09158001,0.799072340130806,True,4.856824809807095,12.036907035486516,1.176168099604564,13.670104516903319,0.03967180956155062,0.09361287206411362,1.1149499416351318,0.6566269414665876,0.0,0.0,0.49610308030781175,0.38274466681341185,3.959733316032537,0.1218361788148353,0.9423572950367983
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.42741695,-1.09771728515625,False,,,,,,,,,,,,,,,
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,197.44208,0.02822965383529663,True,0.004526309008284506,0.0007286580806610565,0.09227760423450644,25.884614065369,305.6520829179551,2.3289377689361572,0.0094154616817832,0.25137448240683663,0.0,0.0,0.05328888748852754,6.683766000888018,0.030992299502972387,0.8118922536204483,5.730988102661806
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.19782776,-0.5212516784667969,False,,,,,,,,,,,,,,,
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.3211189,0.015071988105773926,True,0.33830398646724213,0.41083284341247445,0.105637603179635,27.234667472781275,0.5921991795301438,0.2116238921880722,0.5896317362785339,0.2732728402458025,0.0,0.0,0.41233292781959807,0.6487722525810401,1.8901250883936882,0.7003709553042253,7.12098853589378
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.053091094,-1.38566255569458,False,,,,,,,,,,,,,,,
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.5303453,-2.134817361831665,False,,,,,,,,,,,,,,,
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.3915567,0.5774012506008148,True,0.18230205670987706,0.08942224601165795,0.41439881044392685,7.261135812246301,2.673195011615754,0.47152823209762573,0.08202193677425385,0.337999807110548,0.0,0.0,0.4222944101702052,1.7036409666214039,0.2900654441869721,0.4396307612428185,1.8777994274193455
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.37075225,-0.30541014671325684,False,,,,,,,,,,,,,,,
