,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.36981905,-1.1777775287628174,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.9371372,-0.28150177001953125,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.6667691,-0.785455584526062,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.39889124,-0.6173419952392578,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.4144037,-1.3916597366333008,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.9227853,-9.718332290649414,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.36660737,-1.5138592720031738,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.68451744,-0.526658296585083,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.008227261,-6.651939392089844,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,6.3840322,-6.058030605316162,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.104276665,-1.7099616527557373,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.08461568,0.3563597798347473,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.5439149,-0.5033668279647827,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,12.870271,-1.922424554824829,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.098217405,-0.3272331953048706,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.5969761,-1.0221986770629883,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.05759708,-5.7985053062438965,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.2649002,-1.3874974250793457,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,3.1752112,-0.322155237197876,False
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.021762729,-0.04991042613983154,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.76398945,-0.9998748302459717,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.4329497,-1.0629069805145264,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.7436287,-2.683251142501831,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.6534934,-0.3255922794342041,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.6868686,-1.0054221153259277,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.2566461,-0.7012841701507568,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,1.8857403,-3.6253647804260254,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.043508414,-4.895865440368652,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.2063277,-1.2525248527526855,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.45563686,-0.5288082361221313,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.3074346,-0.5470750331878662,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.103415824,-2.2982866764068604,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.668315,-1.819988489151001,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,16.254831,-0.2515721321105957,False
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.4415153,-0.4037214517593384,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.39151865,-0.364285945892334,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.3359295,-0.18570280075073242,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,2.0644593,-2.4533376693725586,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.521534,-0.538284182548523,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.61060345,-0.5296266078948975,False
