wilcoxon,t-test,t-test_overestim_var
Gapdh,Pglyrp1,Pglyrp1
Pglyrp1,Cxcr3,Cxcr3
Rplp0,Gapdh,Ctla2a
Actg1,Ctla2a,Gapdh
Ctla2a,Actg1,Ly6c2
Cxcr3,S100a6,Actg1
Rpl41,Rpsa,S100a6
Rpsa,Ly6c2,S100a4
Rps12,S100a4,Bcl2a1b
S100a6,Lgals1,Rpsa
Btf3,Lsp1,Gpr183
Ly6c2,Dnajc15,Batf
Bcl2a1b,Bcl2a1b,Lgals1
S100a4,Batf,Serpinb6b
Lgals1,Gpr183,Dnajc15
Dnajc15,Serpinb6b,Lsp1
Batf,Anxa2,Anxa2
Lsp1,Gng2,Ahnak
mt-Co1,Ahnak,Gng2
Serpinb6b,mt-Co1,Itgb1
Rbm3,Rpl32,Rilpl2
Rpl32,Btf3,mt-Co1
Anxa2,Rilpl2,Fyn
Cd52,Itgb1,Crtam
Tmsb4x,Rps12,Rpl32
Ahnak,Fyn,Vim
Gpr183,Vim,Btf3
Rac2,Rbm3,Rps12
Itgb1,Cd8a,Cd8a
Gng2,Rplp0,Klrd1
Sub1,Rpl41,Klrc1
Rpl28,Cd8b1,Cd52
Vim,Cd52,Rbm3
Rps2,Txn1,Sub1
Rilpl2,Sub1,Txn1
Eef2,Ostf1,Gm8369
Klrd1,Crtam,Cd8b1
Rpl10a,Gm8369,Rpl41
Fyn,Klrd1,Rplp0
Rpl7a,Eif3h,Rnh1
Rpl24,Rac2,Ostf1
Nkg7,Rps2,Rps2
Eif3h,Klrc1,Lag3
Naca,Crip1,Eif3h
Klrc1,Eef2,Zbtb32
Crip1,Abracl,Crip1
Rpl4,Rpl7a,Rac2
Txn1,S100a10,Traf1
S100a10,Prelid1,Abracl
Abracl,Rnh1,Eef2
Crtam,Prr13,S100a10
Coro1a,Traf1,Rpl7a
Cd8a,Eif3i,Cd44
Rpl29,Naca,Prelid1
Rnh1,Hspa8,Prr13
Ostf1,Nkg7,Cd160
Traf1,Rpl28,Icos
Gm8369,Eef1a1,Nkg7
Hspa8,Gpi1,2310001H17Rik
2310001H17Rik,Cotl1,Eif3i
Eif3f,Coro1a,Slamf7
Eef1a1,Slc25a4,Eef1a1
Polr1d,Slc25a5,Gpi1
Cotl1,Polr1d,Hspa8
Hmgb2,Zbtb32,Naca
S100a11,Lag3,Polr1d
Cd160,2310001H17Rik,Slc25a4
Cd8b1,Cd160,Rpl28
Zbtb32,Icos,Coro1a
Icos,Cd44,Ptms
Prr13,Eif3f,Cotl1
Pgam1,Pycard,Hopx
Slc25a5,Gmfg,Ctla4
Prelid1,Rpl10a,Glipr2
Gmfg,Hmgb2,Slc25a5
Acot7,Glipr2,Ccl5
mt-Co2,Arpc3,Ifng
Gpi1,Rpl29,Acot7
Atxn1,Vasp,Plek
Ifi27l2a,Ifi27l2a,Hmgb2
Eif3i,S100a11,Ifi27l2a
Arhgdib,Mrpl33,Pycard
Glipr2,Pgk1,Pgam1
Atp5c1,Atp5c1,S100a11
H2afz,Pgam1,Tmsb4x
Gramd3,Rtraf,Eif3f
Ptms,Slamf7,Cst7
Slc25a4,Ptms,Rpl29
Myl6,Rpl4,Pgk1
Ms4a4b,Cox5b,Gmfg
Eif4e2,Arhgdib,Vasp
Ccl5,Cst7,Eif4e2
Rpl3,Ccl5,Mrpl33
Cd44,Rpl24,Arpc3
Mrpl33,Eif4e2,Gramd3
1110008P14Rik,Txndc17,Atp5c1
Lag3,Acot7,Rpl10a
Pgk1,Ubl5,Txndc17
Plek,Ndufb5,Odc1
Hif1a,Gramd3,Gna15
Sec61b,S100a13,Rtraf
Pim1,Gdi2,Cox5b
Tnfaip3,Hopx,Atxn1
Odc1,H2afz,Arhgdib
Arpc3,Ctla4,Bcl2a1d
Pou2f2,Tmsb4x,Rpl4
Itga4,Ctsd,Gdi2
Myo1f,Plek,H2afz
Cst7,Aldoa,Il18r1
Bcl2a1d,Ifng,Ndufb5
Pycard,Epsti1,S100a13
Hint1,Hint1,Ctsd
Txndc17,Arpc5,Klrk1
Il18r1,Sh2d1a,Rpl24
Sh2d1a,Odc1,Ubl5
Ifng,Sec61b,Aldoa
Nab1,Rpl3,Epsti1
Ctsd,mt-Co2,Sh2d1a
