wilcoxon,t-test,t-test_overestim_var
Rpl37,Rpl37,Rpl37
Rps28,Rps28,Rps28
Rpl13,Rpl36,Tcf7
Rps18,Tcf7,Rpl36
Rpl36,Rpl27a,Rpl27a
Rps20,Rpl13,Rpl13
Rps7,Rps18,Rps18
Rpl27a,Rpl18,Rpl18
Rpl18,Rpl32,Rpl32
Rpl32,Rpl12,Rpl12
Rps27,Rpl9,Rpl9
Rpl35a,Rps20,Rpl35a
Rpl12,Rpl35a,Rps20
Rps14,Rps6,Rps6
Rps15a,Rps27,Rps27
Rpl10a,Rpl15,Rpl15
Rpl17,Rps27a,Rps27a
Rpl15,Rps15a,Rps15a
Rps16,Rps3,Rps3
Rps27a,Rps29,Rps16
Rps29,Rps16,Rps29
Rps6,Rpl37a,Emb
Rpl9,Rps14,Rpl37a
Rplp1,Emb,Rps14
Rps3,Rps23,Rps23
Eef1a1,Rpl10a,Rpl10a
Rpl37a,Rpl11,Rpl26
Rpl11,Rpl26,Rpl11
Rps12,Rps7,Rps7
Rplp0,Rpl17,Rpl17
Rps24,Rps15,Rps15
Tcf7,Rplp1,Rpl23a
Rpl22,Rpl23a,Rplp1
Rpl26,Eef1a1,Eef1a1
Rpl23a,Rpl18a,Rpl18a
Rpl18a,Rpl22,Rpl22
Rpl30,Limd2,Limd2
Rps23,Rpl30,Rpl30
Rpl4,Rplp0,Rplp0
Rps5,Rpl23,Rps13
Limd2,Rps13,Rpl23
Rps13,Rpl29,Rpl29
Rps15,Rpl4,Rpl4
Rpl29,Rps24,Rps24
Rpl19,Rps5,Rps5
Emb,Rpl19,Rpl19
Rpl23,Rpl6,Rpl6
Rps3a1,Rpl31,Rpl31
Rplp2,Rps10,Rps10
Rpl6,Rps21,Rps21
Rpl8,Ltb,Ltb
Rpl31,Rpl24,Rpl24
Rps10,Rplp2,Rplp2
Rpl14,Rpl3,Rpl3
Rpl34,Rps25,Rps25
Rpl3,Rpl7,Rpl7
Rpl24,Rpl36a,Rpl36a
Rpl10,Rpl14,Rpl14
Rps21,Rps19,Rps19
Rps25,Rpl10,Rpl10
Rps19,Malat1,Malat1
Rps4x,Rpl27,Rpl27
Rpl7,Rpl38,Traf1
Rps9,Rps9,Rpl38
Rpl36a,Traf1,Rps9
Rack1,Rpl34,Rpl34
Rpl28,Rpl39,Rpl39
Rpl39,Rpl28,Rpl28
Ltb,Rps12,Rps12
Rps8,Rps8,Rps8
Rpl38,Rpl8,Rpl8
Rpl27,Rps3a1,Rps3a1
Rpl41,Rps26,Rps26
Malat1,Slamf6,Slamf6
Rps26,Rpl5,Rgs10
Rps11,Rgs10,Rpl5
Npm1,Rps11,Rps11
Traf1,Rps4x,Npm1
Rpl21,Npm1,Rps4x
Eef1b2,Rpl13a,Rpl13a
Rpl5,Evl,Evl
Rpl35,Ighm,Ighm
Fau,Fau,Fau
Naca,Rpl41,Rpl35
Rpl13a,Rpl35,Rpl41
Slamf6,Rack1,Rack1
Eif3f,Actn1,Actn1
Shisa5,Ubb,Ubb
Rps17,Eif3f,Eif3f
Actn1,Naca,Naca
Rpsa,Rps17,Rps17
Ubb,Eef1b2,Ypel3
Rgs10,Ypel3,Eef1b2
Evl,Rps2,Nsg2
Ighm,Shisa5,Rps2
Rps2,Nsg2,Shisa5
Ypel3,Rpsa,Rpsa
Eif3e,Cyb5a,Cyb5a
Cox7a2l,Bcl2,Bcl2
Rps27rt,Eif3e,Eif3e
Gpi1,Zfp36l1,Zfp36l1
Rpl7a,Gpr183,Gpr183
Eef2,Cox7a2l,Tnfsf8
Trbc1,Tnfsf8,Rps27rt
Cyb5a,Rps27rt,Cox7a2l
Bcl2,2310001H17Rik,2310001H17Rik
Gpr183,Rpl21,Rpl21
Eef1g,Eef2,Eef2
Nfkbia,Nfkbia,Nfkbia
Zfp36l1,Gpi1,Gpi1
2310001H17Rik,Rpl7a,Rpl7a
Eif3h,Slc25a4,Trbc1
Sp110,Trbc1,Slc25a4
Slc25a4,Sp110,Tox
Mycbp2,Tox,Sp110
Trbc2,Eif3h,Eif3h
Hspe1,Ccr7,Ccr7
Fth1,Jund,Jund
Jund,Atxn1,Tnfrsf25
Cd27,Eef1g,Atxn1
Tnfsf8,Tnfrsf25,Eef1g
Atxn1,Id3,Id3
Ctss,Mycbp2,Mycbp2
Nsg2,Pou2f2,Pou2f2
Junb,Hspe1,Hspe1
Eif3m,Fth1,Tcf12
Pou2f2,Tcf12,Fth1
Ucp2,Selenow,Selenow
mt-Nd2,Pecam1,Pecam1
mt-Co1,Pdlim1,Ctss
Selenow,Ctss,Pdlim1
Pdlim1,Kbtbd11,Kbtbd11
Hpcal1,Ucp2,Ucp2
Pecam1,Crtam,Crtam
Ctla2a,Asap1,Asap1
Arl5c,Camk2d,Camk2d
Atp5g2,Mrps6,Mrps6
Wdr89,Hpcal1,Hpcal1
Asap1,Exosc5,Exosc5
Pebp1,Eif3m,Gm26517
Camk2d,Pebp1,Spint2
Cxcr3,Junb,Adk
Ccr7,Spint2,Pebp1
Gm8369,Adk,Junb
Lamp1,Gm26517,Eif3m
Cst7,Ifngas1,Ifngas1
Tcf12,mt-Nd2,Cd27
Mrpl24,Cd27,mt-Nd2
Crtam,H2-Oa,H2-Oa
Ppdpf,Dpp4,Dpp4
Mrps6,mt-Co1,mt-Co1
Cd9,Arl5c,Arl5c
Ndufa7,Tspan3,Tspan3
Tox,Mrpl24,Ctla4
Utrn,Ctla2a,Mrpl24
Exosc5,Ctla4,Ctla2a
Cd7,Lamp1,Lamp1
Batf,Atp5g2,2510002D24Rik
Saraf,2510002D24Rik,Atp5g2
Cotl1,Aff3,Aff3
