wilcoxon,t-test,t-test_overestim_var
Rpl37,Rpl37,Tcf7
Rps27,Tcf7,Rpl37
Tcf7,Rps27,Rps27
Rpl32,Rps14,Rps14
Rps7,Rps7,Rps7
Rps14,Rpl32,Rpl17
Rps15a,Ltb,Rpl18a
Rpl18a,Rps28,Rpl9
Rpl18,Eef1a1,Rpl18
Rpl12,Rpl17,Rpl32
Eef1a1,Rps29,Ltb
Rpl9,Rpl9,Rps28
Rpl17,Rpl18a,Eef1a1
Limd2,Rpl18,Rps29
Rps29,Rps15a,Rps15a
Rplp0,Limd2,Limd2
Rpl15,Rpl27a,Rpl34
Rpl34,Rpl34,Rpl15
Rps28,Rpl12,Rpl27a
Rpl36,Rplp0,Rpl12
Rps24,Rpl15,Rplp0
Ltb,Rpl36,Rps6
Rpl27a,Rps6,Rps3
Rps18,Rps18,Rps18
Rpl13,Rpl37a,Ighm
Rpl23a,Rps3,Rps24
Rpl4,Rplp1,Rpl37a
Rps3,Rps24,Rpl23a
Rps6,Rpl26,Rpl4
Rps10,Rpl11,Rpl36
Rpl37a,Rpl23a,Rpl26
Rpl24,Rpl35a,Rps23
Rpl19,Ighm,Rpl24
Rps23,Rpl13,Rps10
Rpl26,Rpl4,Rpl13
Rpl11,Rpl24,Rplp1
Rpl10a,Rps9,Rpl11
Rpl35a,Rps23,Rpl19
Rps9,Rpl10a,Rpl35a
Ighm,Rpl39,Rps9
Rps13,Rps20,Rpl10a
Rplp1,Rps10,Rpl39
Rpl39,Emb,Emb
Rps20,Fau,Traf1
Rpl29,Rpl19,Fau
Rpl30,Shisa5,Rps20
Fau,Rps13,Rps13
Emb,Rpl23,Rpl29
Traf1,Rps16,Rps16
Rps15,Rpl29,Rpl23
Rpl23,Rps27a,Evl
Cox7a2l,Traf1,Slamf6
Shisa5,Rpl22,Cox7a2l
Rps16,Cox7a2l,Shisa5
Rps27rt,Eif3f,Rps27a
Trbc2,Rps15,Ypel3
Rpl22,Rps27rt,Rps27rt
Rps27a,Evl,Rps15
Evl,Ypel3,Rpl22
Rps12,Rps25,Eif3f
Rps25,Rpl30,Rps25
Eif3f,Slamf6,Malat1
Rps4x,Rpl31,Rps21
Rplp2,Rps12,Rgs10
Rpl21,Rps21,Rps11
Slamf6,Malat1,Rpl31
Rpl31,Rps4x,2310001H17Rik
Ypel3,Rps11,Rps12
Rps11,Rplp2,Rps4x
Rack1,Rps3a1,Rps3a1
Btg1,Rps5,Btg1
Rps21,Rack1,Rack1
Cd3d,Btg1,Rpl30
Malat1,Rpl21,Actn1
Rps5,Rpl28,Rplp2
Rpl7,2310001H17Rik,Rpl21
Rps3a1,Naca,Pdcd4
Rpl3,Saraf,Trbc2
Cd27,Cdkn2d,Cdkn2d
2310001H17Rik,Trbc2,Ctss
Rpl36a,Eif3e,Crtam
Eif3h,Rgs10,Rpl28
Pdcd4,Pdcd4,Naca
Actn1,Actn1,Saraf
Cdkn2d,Rpl6,Rps5
Rpl10,Rpl7,Rpl7
Eif3e,Eif3h,Tnfsf8
Saraf,Rpl36a,Bcl2
Rpl6,Rpl10,Eif3e
Rps26,Ifi27l2a,Eif3h
Gimap6,Ctss,Nsg2
Naca,Rpl3,Rpl10
Rpl28,Ubb,Cd27
Ctss,Crtam,Ifi27l2a
Rgs10,Rps26,Rpl6
Eef1b2,Cd27,Rpl3
Ifi27l2a,Rpl27,Gpr183
Rpl13a,Gimap6,Arl5c
Nop53,Rps19,Rps26
Selenow,Bcl2,Rpl36a
Eef2,Gm8369,Cd3d
Gm8369,Rpl8,Rpl27
Bcl2,Arl5c,Gm8369
Crtam,Cd3d,Gimap6
Rpl8,Eef2,Ubb
Rps19,Gpr183,Rps19
Arl5c,Selenow,Rpl13a
Gpr183,Tnfsf8,Selenow
Rpl27,Rpl13a,Rpl8
Ubb,Nop53,Ccr7
Rps8,Nsg2,Eef2
Eva1b,Eef1b2,Eef1b2
Tnfsf8,Eva1b,Eva1b
Pnrc1,Vsir,Tcp11l2
mt-Co1,Rpl35,Nop53
Gpi1,Cd9,Id3
Mgst2,Pnrc1,Mgst2
Rpl35,Gimap3,Cd9
Grap,mt-Co1,Vsir
Gimap3,Mgst2,Grap
Vsir,Supt4a,Tnfrsf25
Ucp2,Grap,Pnrc1
Rinl,Ccr7,Rpl35
Cyb5a,Junb,Tox
Satb1,Rinl,Rinl
Junb,Tcp11l2,Batf
Fth1,Batf,Pecam1
Batf,Ucp2,Gimap3
Rpl41,Tnfaip3,Dgka
Cd9,Cyb5a,Kdm5b
Nsg2,Id3,Tnfaip3
Nfkbia,Dgka,Supt4a
Supt4a,Gpi1,mt-Co1
Trbc1,Nfkbia,Junb
Rpsa,Satb1,Ifnar2
Txnip,Rpl41,Zfp36l1
Dgka,Fth1,Ifngas1
Ppdpf,Pecam1,1810041H14Rik
Zfp36l1,Rps8,Ucp2
Tnfaip3,Tnfrsf25,Cyb5a
Ccr7,Ifnar2,Satb1
Trim12a,Zfp36l1,Zfp36
Arhgap9,Ppdpf,Gpi1
Rps17,Fam189b,Nfkbia
Fam189b,Idh3b,Ube2h
Ifnar2,Ptpn18,Tespa1
Bnip3l,Arhgap9,H2-Oa
Ube2h,Zfp36,Cd7
Rpl5,Tox,Rps8
Eif3m,Rpl5,Arhgap9
Ctla2a,Cd7,Fth1
Idh3b,Bnip3l,Ppdpf
Cd7,Cd53,Fam189b
Cd28,Trbc1,Rpl5
Uqcc3,Ube2h,Trim12a
Zfp36,Trim12a,Idh3b
Arhgap45,1810041H14Rik,Txnip
Pfdn5,Txnip,Bnip3l
Rac2,Ifngas1,Mxd4
Chd2,Cd28,Map4k4
