wilcoxon,t-test,t-test_overestim_var
Ms4a4b,Eif3f,Eif3f
Rac2,Gm8369,Limd2
Limd2,Limd2,Rac2
Eif3f,Rac2,Gm8369
Eif3h,Eif3h,Eif3h
Gm8369,Ifi27l2a,Tcf7
Cd3d,Tcf7,Ifi27l2a
Cd3g,H2-K1,Ltb
H2-K1,Ltb,H2-K1
Ifi27l2a,Ms4a4b,Ms4a4b
Arpc3,2310001H17Rik,Srgn
Ltb,Saraf,Cd3d
Saraf,Srgn,Saraf
Ucp2,Ucp2,Ucp2
Srgn,Cd3d,Cd3g
Gmfg,Eva1b,2310001H17Rik
Laptm5,Cd3g,Arpc3
Emb,Traf1,Laptm5
Tcf7,Laptm5,Gmfg
Cd52,Arpc3,Eva1b
Eef2,Ypel3,Ypel3
Ypel3,Gmfg,Traf1
B2m,Emb,Emb
Traf1,H2-D1,H2-D1
Trac,Serf2,Serf2
H2-D1,Arl5c,Shisa5
mt-Co1,Shisa5,Btg1
Eva1b,B2m,B2m
Arhgdib,Btg1,Cd52
Serf2,Cd52,Arhgdib
2310001H17Rik,Eef2,Arl5c
Btg1,mt-Co1,Eef2
Shisa5,Pdcd4,mt-Co1
Nop53,Arhgdib,Pdcd4
Gimap6,Gimap3,Gimap6
Gimap3,Pld3,Gimap3
Epsti1,Gimap6,Ms4a6b
S100a11,Vsir,Nfkbia
Gpi1,Nfkbia,Nop53
Pdcd4,Rinl,Epsti1
Arl5c,Ctla2a,Vsir
Cnn2,Nop53,Rinl
Sept1,Ms4a6b,Ctla2a
Rinl,Epsti1,Pld3
Supt4a,Cd28,Cotl1
Cotl1,Gimap4,Cd28
Ctla2a,Trac,Trac
Eef1a1,Smpdl3a,Supt4a
Coro1a,Klrd1,Gimap4
Gimap4,Gpi1,Lsp1
Nfkbia,Cotl1,Hcst
Trbc2,Supt4a,Klrd1
Ctsw,Hcst,Naca
Pld3,Cd9,Ctsw
Vsir,Naca,Gpi1
Sh2d1a,Ctsw,Cnn2
Naca,Crtam,Eef1a1
Eif3m,Sept1,Junb
Ms4a6b,Ifi27,Smpdl3a
Slfn2,Grap,Fth1
Hcst,Junb,Ifi27
Fth1,Lsp1,Sept1
Ifi27,Fth1,Acp5
H2-T23,Acp5,Cd9
Cd28,Gm30054,Cox7a2l
Gpsm3,Slfn2,Slfn2
Trbc1,Cnn2,Grap
Mettl23,Eef1a1,Crtam
Grap,Sh2d1a,Sh2d1a
Ighm,Mxd4,S100a11
Lsp1,H2-T23,Eif3m
Cox7a2l,S100a11,Uqcrh
Tmem50a,Eif3m,Evl
Vasp,Uqcrh,H2-T23
Junb,Cox7a2l,Btf3
Acp5,Evl,Coro1a
Uqcrh,Ifi203,Gm30054
Ifi203,Ube2h,Ubb
Klrd1,Tnfaip3,Mxd4
Cd3e,Btf3,Ifi203
Fau,Pnrc1,Pnrc1
Fxyd5,Ubb,Mettl23
Ubb,Tmem50a,Trbc2
Btf3,Mettl23,Tmem50a
Pglyrp1,Gpr183,Tnfaip3
Cd9,Coro1a,Pglyrp1
Prr13,Trbc2,Ube2h
Eif3e,Tnfrsf25,Itm2b
Pnrc1,Thap3,Gpr183
Ptpn18,Pglyrp1,Prr13
Evl,Gimap5,Thap3
Itm2b,Itm2b,Gimap5
S100a13,Tnfrsf26,Trbc1
Rpl24,Ifnar2,S100a13
Gimap5,Gpsm3,Gpsm3
Rnf138,Prr13,Tnfrsf25
Rpl18,Trbc1,Cd3e
Rps27,Rnf138,Eif3e
Abracl,Eif3e,Ifnar2
Slamf6,Slamf6,Rnf138
Uqcc3,Cd3e,Slamf6
Smpdl3a,S100a13,Vasp
Crtam,Ifngas1,Rpl24
Tmsb10,Asap1,Tnfrsf26
Idh3b,Cd96,AW112010
Srp14,Vasp,Fxyd5
Mxd4,Uqcc3,Cd53
AW112010,Rasal3,Uqcc3
Sp110,Rpl24,Asap1
Gpr183,Gm26740,Cd96
Tnfaip3,Cd53,Tmsb10
Tmem234,Fxyd5,Sp110
Lamp1,Sp110,Rpl18
Map1lc3b,Bcl2a1b,Ifngas1
Pla2g16,Rab37,Rasal3
Thap3,AW112010,Bcl2a1b
Rpl29,Dguok,Ptpn18
Ptprcap,Tmsb10,Gm26740
Tprgl,Pla2g16,Fau
Bcl2a1b,Ogt,Pla2g16
Gramd3,Tprgl,Ogt
Rpl4,Lamp1,Rab37
Selenow,Ptpn18,Tprgl
Cd53,Zfp36,Map1lc3b
Rpl32,Rpl18,Dguok
Rps27rt,Gsn,Lamp1
Actg1,Lpxn,Lpxn
Gm30054,Rsu1,Zfp36
Paip2,St3gal6,Eif1
Tspo,Map1lc3b,Tmem234
Grcc10,Gramd3,Grcc10
Ogt,Tmem234,Rsu1
mt-Co3,Grcc10,St3gal6
Rpl17,Eif1,Gramd3
Fis1,Fau,Myl6
Cd27,Oas1a,Rpl4
Sp100,Chmp1a,Gsn
Ube2h,Paip2,Idh3b
Myl12b,Idh3b,Actg1
Skap1,Selenow,Tspo
Cst7,Rpl29,Abracl
1810058I24Rik,Nmb,Paip2
Bnip3l,Rpl4,Selenow
Malat1,Nfkbiz,Rpl29
Rpl37,Tspo,Chmp1a
Rps7,Tnip1,Sp100
Lpxn,Sp100,Skap1
Chmp1a,Abracl,mt-Co3
Ifnar2,Skap1,Malat1
Actn1,Myl6,Actn1
Cd2,Tnfsf8,Gtf2i
Rpl18a,Gtf2i,Tnip1
mt-Atp6,mt-Co3,Oas1a
Cd96,Zfp36l2,Nfkbiz
Rpl10a,Actn1,Rpl37
Rps11,Glmp,Ostf1
Cd37,Actg1,Cd2
Rasal3,Bnip3l,mt-Atp6
Tbc1d10c,Usp3,Nmb
Gm26740,mt-Atp6,Rps11
Npc2,Cd2,Bnip3l
Rpl13a,Il10rb,Glmp
Cxcr3,Lag3,Zfp36l2
Cd5,Cxcr3,Cxcr3
Gtf2i,Rps11,Tnfsf8
Fam189b,Malat1,Usp3
Arhgap45,Ostf1,Il10rb
Igbp1,Cd5,Myl12b
Use1,Myl12b,Ighm
Utrn,Ier5,Cd5
Myl6,Rpl37,Lag3
Il10rb,Hvcn1,Cd37
Ostf1,Cd37,Ier5
Ndufa7,Ehd3,Ubl5
Zfp36l2,Itgb1,Itgb1
Pim1,Ypel5,1810058I24Rik
Ubl5,Cdipt,Rpl27
Ptprc,Nr4a2,Ehd3
Nfkbiz,Tcp11l2,Cdipt
