,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.3541705,-0.5324884653091431,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.010499029,-0.1440293788909912,False
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.67867595,-1.1194148063659668,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.48538843,-0.5134404897689819,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2794315,-1.504460096359253,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,5.503876,-8.454689979553223,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.3422002,-0.47142350673675537,False
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8553508,-0.4642103910446167,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.003526584,-5.557018756866455,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.6104503,-5.2622480392456055,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.16291091,-1.2592766284942627,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.1578147,-0.8089486360549927,False
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.6611949,-1.1679093837738037,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,6.424373,-0.8788360357284546,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.37929156,-0.2965778112411499,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.7495324,-1.0882914066314697,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.07278126,-4.757131576538086,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.1059418,-1.7175936698913574,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,2.2279263,-3.058589458465576,False
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,0.22597729,-0.2099674940109253,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.7545861,-0.9183229207992554,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.0145867,-1.027092695236206,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.1222831,-1.3908090591430664,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,1.7307615,-0.740676999092102,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.38511288,-0.8225172758102417,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.24137804,-0.5535646677017212,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.8233767,-3.318753719329834,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.055269063,-3.8822779655456543,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,2.0977736,-2.3677821159362793,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.0682285,-0.9168148040771484,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,0.9981336,-0.8340185880661011,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.10645332,-2.8048367500305176,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.9687607,-1.7369370460510254,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,15.63877,-11.882676124572754,False
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.5744816,-1.0917506217956543,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.5135057,-0.4520418643951416,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.54811203,-0.6686656475067139,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.3119475,-1.3697454929351807,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,1.1090565,-0.8991801738739014,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.7315229,-0.48366880416870117,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.7912823,-0.47285497188568115,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.5847583,-0.6286044120788574,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.387002,-7.671304702758789,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.7826931,-0.6543399095535278,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.7157617,-0.30677199363708496,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.23428302,-0.47869110107421875,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.1205686,-1.135033130645752,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.5349507,0.1831151843070984,True
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.8232443,-1.1964082717895508,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.0773607,-0.8185030221939087,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.227091,-3.036736488342285,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.36959484,-0.26365458965301514,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.06859103,-0.06603038311004639,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.0821524,-0.9500178098678589,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,4.4083457,-4.374593734741211,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,0.8210003,-0.4784325361251831,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,0.5294471,-1.7085816860198975,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,0.79873985,0.051312804222106934,True
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.35511804,-0.878770112991333,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.3361294,-1.5072424411773682,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.7743794,-0.09336686134338379,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.3422912,-1.6969006061553955,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.5467898,-0.7094043493270874,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,2.8497138,-4.072388648986816,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,14.623457,-1.6876616477966309,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.5146404,-0.43738043308258057,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,0.0,-0.17776215076446533,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.0944986,-2.0829548835754395,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7650524,-0.6587954759597778,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.4239069,-1.5354535579681396,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.2859485,-0.3080078363418579,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,4.528798,-2.896470308303833,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.72347635,-0.3452516794204712,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.32196,-2.423891305923462,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.26822174,-0.6030590534210205,False
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.82102585,-0.45484328269958496,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.2795724,0.5390845537185669,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,0.5856938,-0.6397335529327393,False
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.07036769390106201,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.29598862,-0.237265944480896,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.058377996,-2.9203834533691406,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,2.070371,-6.303534984588623,False
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.65692943,-0.5459445714950562,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.5989084,-0.8552988767623901,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.7485318,-0.5393718481063843,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.32050684,-1.1842834949493408,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.32531708,-0.424893856048584,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.057322986,-0.9681360721588135,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.123841666,-0.9939683675765991,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.9136814,-1.2879548072814941,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,3.0921955,-3.637416362762451,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.0204413,-0.7814221382141113,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.0,-0.023846983909606934,False
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4255186,-2.2032740116119385,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,9.879095,-7.2012939453125,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.4907101,-3.7610816955566406,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.23304561,-1.6148664951324463,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.8017055,-0.3533017635345459,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.64480597,-0.03568112850189209,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.0923694,0.11804121732711792,True
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.2617836,-1.9823622703552246,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.3413814,-1.2812156677246094,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.3323868,-0.7715135812759399,False
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.58753115,-0.9507454633712769,False
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.44063374,-0.4270510673522949,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.832466,-4.32518196105957,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.20694934,-1.292703628540039,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.03690164,-5.300202369689941,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.1492161,-0.44714367389678955,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.025692822,-0.060373902320861816,False
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.51188415,-0.8594881296157837,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.21236548,-0.427165150642395,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.5015529,-0.3026539087295532,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.4094061,-0.9427748918533325,False
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.2957208,-0.18924188613891602,False
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,2.0323277,-0.6675940752029419,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.32100344,-0.5416058301925659,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,0.83659476,-0.8388456106185913,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,10.360391,-3.507134437561035,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,3.9125376,-5.904603004455566,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.0620582,0.3136330842971802,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.41619274,-0.4495847225189209,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,0.85971147,-2.1129343509674072,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.090423495,-1.571268081665039,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.2488701,-4.984531402587891,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.020782052,-1.4713053703308105,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.44582558,-0.3385392427444458,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.2654482,-0.4154449701309204,False
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.43655193,-0.07609295845031738,False
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,3.5948842,0.534426748752594,True
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,2.3413415,-2.962702751159668,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.45914719,-0.5676652193069458,False
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.97858965,-0.6364978551864624,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.049487427,-0.04713094234466553,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.80403596,-0.04453456401824951,False
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,0.80608946,-0.3791224956512451,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.0,-0.11198663711547852,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.116469145,-2.6071689128875732,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.6339726,-0.1410520076751709,False
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,3.6783657,-2.913170576095581,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.6791112,-3.4894161224365234,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04379218,-3.072741985321045,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.89873827,-0.3354417085647583,False
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.41574273,-0.08043801784515381,False
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.075600006,-1.2721912860870361,False
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5241489,-0.5716431140899658,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,4.7850637,-6.189757823944092,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.46826935,-0.5604816675186157,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.14053677,-1.3935303688049316,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.2969787,-2.8919572830200195,False
