"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000001",1701.46976753224,0.514998499825717,0.191761621123475,2.68561820039115,0.00723957627516127,0.0209231302021838
"ENSMUSG00000000003",0.0474493753935545,0,0.448717947245699,0,1,NA
"ENSMUSG00000000028",995.285587716918,6.09044692909734,0.332335743865767,18.3261868201493,5.11533169853098e-75,1.21831350735435e-72
"ENSMUSG00000000037",1.66759393340335,-0.616644444609549,0.684792814557242,-0.900483228651055,0.367863146582863,NA
"ENSMUSG00000000049",1.10058755721986,0.214563476293011,0.810966536483528,0.264577472238732,0.7913349763954,NA
"ENSMUSG00000000056",265.8385800958,0.562860145045615,0.252813528508145,2.22638459408031,0.0259884315101866,0.0612972316821279
"ENSMUSG00000000058",18.063853695287,3.11272070946142,0.868563613118173,3.58375674786404,0.000338687524295839,0.00142043800492129
"ENSMUSG00000000078",2059.42383193571,-1.13006076427972,0.206186373642663,-5.48077326505682,4.23470895115767e-08,3.84994238516539e-07
"ENSMUSG00000000085",45.0002430815816,-2.77133028287778,0.488144744508503,-5.67727157580718,1.3686010068648e-08,1.3494485729495e-07
"ENSMUSG00000000088",13151.3380689079,1.64793102660034,0.209762201117249,7.85618675730432,3.96004489272569e-15,8.07772727816543e-14
"ENSMUSG00000000093",0.83381585616095,0.0405981537501947,0.572493163935102,0.070914652449539,0.94346568176719,NA
"ENSMUSG00000000094",0.730354950869449,0.0259175552884547,0.668217487891989,0.0387861074546496,0.969060921145815,NA
"ENSMUSG00000000103",0,NA,NA,NA,NA,NA
"ENSMUSG00000000120",1.31263798374998,-0.0285127424408703,0.892149188438304,-0.0319596125966123,0.974504258910328,NA
"ENSMUSG00000000125",1.89735543050124,-1.74335498550394,0.933057952827723,-1.86843162337402,0.0617019326295209,NA
"ENSMUSG00000000126",3.25855245698181,0,0.895395553161339,0,1,1
"ENSMUSG00000000127",9.0875232358034,0.1586021999742,0.801943207726588,0.197772358997613,0.843223173316444,0.900979644937512
"ENSMUSG00000000131",834.031811298119,-0.0528912881937614,0.185038844265045,-0.285838837806409,0.775001560289329,0.850118263772608
"ENSMUSG00000000134",124.505334292995,-0.480784065621542,0.32266903228954,-1.49002233716101,0.136218362768217,0.235405420111437
"ENSMUSG00000000142",78.3525504737858,-1.18018925819804,0.350995165790569,-3.36240886833817,0.000772656249779064,0.00295602198727692
"ENSMUSG00000000148",115.893366803915,-0.311274929042025,0.308538657353215,-1.00886848899999,0.313037709217446,0.443649013661368
"ENSMUSG00000000149",97.8215647998008,-0.000793375599140032,0.353998642546866,-0.00224118260293893,0.99821179650017,1
"ENSMUSG00000000154",0.516542901891303,0,0.448717947245699,0,1,NA
"ENSMUSG00000000157",3.13765298024851,0.932381674247744,0.928191172382013,1.00451469696159,0.31513059082216,0.445668503036107
"ENSMUSG00000000159",1.76029244818436,0.69017704086817,0.86425704554537,0.798578437312767,0.424534894807498,NA
"ENSMUSG00000000167",51.9881023825934,-0.433596839818886,0.421657100487524,-1.02831622974582,0.303801099102725,0.433499024824518
"ENSMUSG00000000168",454.401891186029,0.163737495398918,0.172816003388153,0.947467203203142,0.343400760723737,0.475313650146386
"ENSMUSG00000000171",4320.12542789825,1.38629380469915,0.258699647327147,5.35870001765432,8.38229013741429e-08,7.26150236801617e-07
"ENSMUSG00000000182",0.50491844375557,-0.340783429750105,0.450790458393122,-0.755968595619469,0.449668024736444,NA
"ENSMUSG00000000183",4.44652962567902,-0.7357157755076,0.824116063568857,-0.892733205953495,0.372000063403263,0.504982057787226
"ENSMUSG00000000184",4288.87663074234,-1.98225159821094,0.311743094917083,-6.35860627077619,2.03592511370095e-10,2.56156946969369e-09
"ENSMUSG00000000194",310.759796118779,0.465305200649825,0.28261996209595,1.64639892100705,0.0996816550959495,0.183658399179833
"ENSMUSG00000000197",0.466203197204402,-0.187827422597369,0.496239851831809,-0.378501287036958,0.705058237847964,NA
"ENSMUSG00000000202",0.270761032418627,0,0.448717947245699,0,1,NA
"ENSMUSG00000000204",36.0556632481233,2.89263411676595,0.764730633711272,3.78255295296315,0.000155228056776237,0.000703539651591038
"ENSMUSG00000000214",0.71477218712219,-0.231672407953887,0.452095345774751,-0.512441479699095,0.60834206692447,NA
"ENSMUSG00000000215",0.239057708242654,-0.160769699744995,0.448717947245699,-0.358286760607246,0.720128724874612,NA
"ENSMUSG00000000216",0.146575041336662,-0.0752390043287594,0.448717947245699,-0.167675495911381,0.866838574662138,NA
"ENSMUSG00000000223",8.25982594888806,-2.41060855789638,0.847015324716677,-2.8460034754421,0.00442717116905489,0.0136786889217464
"ENSMUSG00000000244",1585.00721827555,-1.39019791625115,0.263855050699754,-5.26879403128458,1.37322942035932e-07,1.14616532567997e-06
"ENSMUSG00000000247",6.07985902900958,0.514892889971799,0.875845988040877,0.587880628560655,0.556612419731274,0.676643864582623
"ENSMUSG00000000248",6.83594952949043,2.02893319255215,0.905268958078203,2.2412490502926,0.0250099472169717,0.0594320134118876
"ENSMUSG00000000253",1.80901667777287,-0.0879263293067464,0.785104261056223,-0.111993188253056,0.910828807579682,NA
"ENSMUSG00000000263",0.112587175247933,-0.163291132308248,0.448717947245699,-0.363905953195218,0.715928239013802,NA
"ENSMUSG00000000266",2.52623204163244,-0.499204783383981,0.929360931167937,-0.537148449695023,0.591165076364341,0.704829827351126
"ENSMUSG00000000275",701.384929135437,-0.314384495213081,0.148035982563999,-2.12370323598295,0.0336949666339119,0.0759709181039267
"ENSMUSG00000000276",235.329432912817,-0.639583965729189,0.255431594205061,-2.50393443974566,0.0122820790390808,0.0328987734121425
"ENSMUSG00000000278",405.968725098321,3.68813270999609,0.237408994308985,15.5349325358585,2.01283959950539e-54,2.4312226876883e-52
"ENSMUSG00000000282",126.969635164435,-0.0482222030600734,0.371243856254836,-0.129893605638478,0.896650603389408,0.937336900551118
"ENSMUSG00000000290",4324.24508001294,1.32421496135372,0.174430758347069,7.59163678414388,3.15889463290371e-14,5.95506223438146e-13
"ENSMUSG00000000295",1412.32762010487,0.55034108388497,0.282496070811875,1.94813712737075,0.0513985573786324,0.10718332781757
"ENSMUSG00000000296",0.241978160128254,0,0.448717947245699,0,1,NA
"ENSMUSG00000000301",60.5830466813729,-2.40870514878897,0.473362949882742,-5.08849530658375,3.60915712380756e-07,2.822888388695e-06
"ENSMUSG00000000303",2.71808469320352,-1.56470842772734,0.934269978644523,-1.67479257976103,0.0939749352694008,0.174974251861437
"ENSMUSG00000000305",1.22234392687439,-0.375184601603289,0.6847010117682,-0.547953917337434,0.583723545490256,NA
"ENSMUSG00000000308",1.07256919438156,-0.92661993433964,0.84601321022338,-1.09527832797667,0.273394719060091,NA
