wilcoxon,t-test,t-test_overestim_var
Ube2c,Gzmb,Gzmb
Top2a,Top2a,Top2a
1500009L16Rik,Lmnb1,Prc1
Lmnb1,Cks2,Ube2c
Gzmb,Tubb4b,Cdk1
Cdk1,Ube2c,Nusap1
Prc1,Hmgb2,Ccna2
Tubb4b,Cks1b,Tpx2
Ube2s,Ube2s,Incenp
Mki67,Mki67,Tubb4b
Incenp,Incenp,1500009L16Rik
Tpx2,Birc5,Cenpf
Nusap1,Ccna2,Kif11
Smc2,Prc1,Mki67
Kif11,Cdca8,Lmnb1
Tacc3,Smc2,Cdca8
Lgals1,Tubb5,Plk1
Cks2,Pclaf,Smc2
Ccna2,Tpx2,Hmmr
Cdca8,Lgals1,Shcbp1
Cenpf,Ptma,Cks2
Tubb5,Cdk1,Cenpe
Birc5,Stmn1,Aurkb
Kif22,Serpinb9,Kif22
Plk1,Tuba1b,Ube2s
Shcbp1,Kif11,Birc5
Aurkb,Nusap1,Tacc3
Hmmr,Nucks1,Ccnb1
Cenpe,Asf1b,Dlgap5
Kif4,Cenpf,Knl1
Anp32e,Ran,Kif4
Knl1,Hmgb1,Asf1b
Tuba1b,1500009L16Rik,Tubb5
Hmgb2,Racgap1,Tuba1b
Nuf2,Spc24,Tuba1c
Ptma,Jpt1,Pclaf
Cmtm7,Hmmr,Nuf2
Spdl1,Cenpe,Ncapg
Ncapg,Anp32e,Spc24
Dlgap5,Ppia,Kif23
Ccnb1,Cmc2,Sgo2a
Ckap5,Hsp90b1,Hmgb2
H2ax,Plk1,Ckap5
Sgo2a,Cdca3,Cks1b
Asf1b,Tacc3,Ndc80
Spc24,Alyref,Cdca3
Lgals3,Tmpo,Kif20b
Tuba1c,Cmtm7,Spc25
Pclaf,Cox5a,Racgap1
Serpinb9,Shcbp1,H2ax
Cdca3,Srsf3,Ckap2l
Kif23,Ccnb2,Rrm2
Racgap1,Aurkb,Spdl1
Kif20b,Ckap5,Bub1b
Ndc80,H2az1,Ncaph
Arl6ip1,Ywhah,Lgals1
Spc25,Dlgap5,Cdc20
Aspm,Kif23,Arl6ip1
Hsp90b1,Ndc80,Ect2
Cks1b,Selenoh,Cmtm7
Cdc20,Kif22,Aspm
Cmc2,Rasgrp2,Serpinb9
Kif18b,Ccnb1,Anp32e
Kif15,Psmb6,Kif15
Bub3,Ssrp1,Ptma
Jpt1,Rrm2,Cmc2
Ckap2l,Arl6ip1,Bub1
Ncaph,Rad21,Aurka
Ect2,Knl1,Bub3
Rrm2,Magoh,Kif18b
Tmpo,Mcm5,Cip2a
Kif20a,Sept11,Kif14
Cip2a,Lgals3,Kpna2
Ckap2,Rangap1,Kif20a
Cd48,Tuba1c,Tmpo
Gzma,Vim,Hsp90b1
Bub1b,Tpm4,Sgo1
Ywhah,Nuf2,Stmn1
Rad51,Ncapg,Rad51
Aurka,Mrpl18,Prdm1
Stmn1,Hprt,H1f5
Prdm1,Cd48,H1f4
Glrx,Hnrnpab,Cit
Alyref,Bub3,Mad2l1
Kpna2,Anp32b,H2ac8
Rad21,Lbr,Pmf1
H1f4,Kif4,Rrm1
Bub1,Ranbp1,Arhgap11a
Cdkn3,Mad2l1,Ska1
Mad2l1,Hmgn2,Nucks1
Sgo1,Smc4,Mis18bp1
Diaph3,H2ax,Alyref
Arhgap11a,Tyms,Lgals3
Pmf1,Cdc20,Rad21
Smc4,Cenpa,Prf1
Hmgb1,Tuba4a,Dbf4
Ran,Pmf1,Jpt1
Hnrnpab,Arhgdia,Smc4
Hsp90aa1,Sf3b5,Mxd3
1700017B05Rik,Lsm2,Ccnb2
Srsf3,Ybx1,Cd48
Cox5a,Txn1,Hist1h2ap
Nucks1,Kif15,Ckap2
H2ac8,Hnrnpu,Ran
Rasgrp2,Bub1b,Gzma
Havcr2,Rrm1,Glrx
Prf1,Sumo2,Hmgb1
Kif14,Rps27l,1700017B05Rik
H2az1,Sgo2a,Mcm5
Cit,Sec11c,Tyms
Rrm1,Kif20b,Tk1
Dbf4,Dnajb11,Rasgrp2
Hist1h2ap,Ifngr1,Spag5
Cxcr6,Dbf4,Lsm2
Mis18bp1,Smc1a,Havcr2
Cep55,Rpa3,Nek2
Dek,Calm1,Cdkn3
Lsm2,Ncaph,Cep55
Ska1,Ywhaq,Hsp90aa1
Mxd3,Mcm7,H2az1
Spag5,Spc25,Hnrnpab
Tk1,Dek,Cdca2
H1f5,Cbx3,Ywhah
Depdc1a,Ppp1ca,Tuba4a
Dnmt1,Dnmt1,Reep4
Cdca5,Rad51,Rangap1
Ccnb2,Ctcf,Dnmt1
Nek2,Hsp90aa1,Prr11
Cdca2,Ezh2,Ccdc34
Kifc1,Rnaseh2c,Kifc1
Ranbp1,Pcna,Sept11
Tagln2,Rap1b,Depdc1a
Cenpa,Ckap2l,H4c4
Ppia,Gmnn,Kif2c
Tyms,Tuba1a,Srsf3
Rangap1,Emp3,Gmnn
Ccdc34,Ect2,Cenpa
Reep4,Sdf2l1,Rpa3
Tuba4a,Dut,Ranbp1
Dut,Snrpd1,Mt1
Rpa3,Fkbp2,Cenpw
Mcm5,Hjurp,Cox5a
Mrpl18,Ywhae,Diaph3
Esco2,Glipr1,Ppia
Cenpw,Srsf2,Topbp1
Ywhaq,Glrx,Dek
Mt1,Ccdc34,Hjurp
Sept11,H1f4,Tpm4
Cenpn,Spdl1,Cdc25c
Vim,Anapc5,Cdca5
Ncapd2,Snrpb,Arhgap19
Sumo2,Ywhaz,Ssrp1
Ldha,Topbp1,Ezh2
Tpm4,Nudc,Dut
H4c4,Aspm,Mcm7
Ssrp1,Cdkn3,Fkbp2
Sdf2l1,Cit,Esco2
Ezh2,Tagln2,Pcna
Gpsm2,Rbx1,Cxcr6
Snrpd1,Atp5o-1,Neil3
Topbp1,Bub1,Fzr1
Hprt,Exosc8,Ttk
Arhgdia,Prf1,Tagln2
Gmnn,Cbx1,Cenpn
Fkbp2,Tk1,Smc1a
Prr11,Nasp,Ifngr1
Smc1a,Cip2a,Sdf2l1
Dnajb11,Arhgap11a,Ncapd2
Anp32b,Hnrnpa2b1,Espl1
Clspn,Ska1,Mrpl18
Hjurp,Cenpw,Emp3
Ggt1,Ldha,Lbr
Neil3,Calr,H2ac20
Fzr1,Cxcr6,Ncapd3
Hnrnpa2b1,Psmd14,Dnajb11
Kif2c,Rbbp7,Nasp
Ddx39,Tipin,Tuba1a
Ccnf,Dctpp1,Anp32b
Fignl1,Sgo1,Parpbp
Lbr,Lsm3,Vim
Med30,Banf1,Sumo2
Sapcd2,Slbp,Foxm1
Cbx3,Kif20a,Ldha
Arhgap19,H3f3b,Plk4
Psmb6,Aurka,Ybx1
Pycard,Ndufb8,Fbxo5
Calm1,H1f5,Ggt1
Ifngr1,Reep5,Arhgdia
Mcm7,Ncapd3,Stip1
Fbxo5,Prdm1,Gpsm2
Nasp,Hspa14,Sapcd2
H2ac20,Ckap2,Hnrnpu
Ybx1,H2ac8,Nup37
Plk4,Stip1,Melk
Melk,Kpna2,Lig1
Tuba1a,Set,Glipr1
Hnrnpu,Eif5a,Lrrc59
Emp3,Kif14,Ccnf
Cdc25c,Prdx1,Snrpd1
Espl1,Havcr2,Cbx3
H4c9,Reep4,Psmb6
Manf,Tpm3,Rfc5
Ttk,1700017B05Rik,Exosc8
Sec11c,Pkm,Mis18a
Foxm1,Lrrc59,Hprt
Prdx4,Med30,Cdc25b
Pcna,Rnaseh2b,Dctpp1
Glipr1,Ddx39,Ddx39
Trip13,Kif18b,Kif18a
Atp5o-1,Rfc5,Mcm3
Srsf2,Cbx5,Cbx5
Tubg1,Calm3,Ywhaq
