wilcoxon,t-test,t-test_overestim_var
Ube2c,Cks2,Ube2c
Birc5,Ube2s,Cdca8
Top2a,Top2a,Birc5
Cks2,Lmnb1,Ccna2
Ube2s,Cks1b,Tpx2
Cdca8,Birc5,Cks2
Tubb4b,Ube2c,Top2a
Ccna2,Hmgb2,Ube2s
Tpx2,Tubb4b,Cenpf
Cenpf,Cdca8,Hmmr
Mki67,Pclaf,Kif11
Lmnb1,Stmn1,Mki67
Kif11,Selenoh,Nusap1
Nusap1,Ran,Plk1
Spdl1,Ccna2,Tubb4b
Cenpe,Mki67,Cdk1
Kif22,Nucks1,Cks1b
Hmmr,Tpx2,Cenpe
Hsp90aa1,Incenp,Prc1
Incenp,Ccnb2,Pclaf
Cdk1,Prc1,Incenp
Hmgb2,Tubb5,Shcbp1
Ccnb1,Rps2,Lmnb1
Kif23,Ybx1,Ccnb1
Shcbp1,Ptma,Cdca3
Prc1,Kif11,Kif23
Cks1b,Hsp90aa1,Cdc20
Ran,Cdk1,Dlgap5
Tacc3,Jpt1,Kif15
H2ax,Tuba1b,Tacc3
Plk1,Anp32b,Kif4
Cdca3,Cdca3,H2ax
Pclaf,Cenpa,Kif22
Ybx1,Spc24,Spc24
Dlgap5,Cenpf,Hmgb2
Kif15,Hmmr,Tuba1b
Tubb5,Smc2,Bub1b
Kif4,Cenpe,Ncapg
Nuf2,Anp32e,Ccnb2
Cdc20,Nusap1,Knl1
Tuba1b,Hsp90b1,Hsp90aa1
Anp32e,Tmpo,Spdl1
Knl1,Asf1b,Aurkb
Sgo2a,Ppia,Nuf2
Aspm,Rps27l,Sgo2a
Nucks1,Plk1,Tubb5
Spc24,Rangap1,Ckap5
Ncapg,Tacc3,Smc2
Rps2,Tuba1a,Ect2
Smc2,Kif23,Stmn1
Jpt1,Rad21,Aspm
Bub1b,H2ax,Cenpa
Ckap5,Shcbp1,Asf1b
Stmn1,Hmgb1,Ckap2l
Ect2,Hmgn2,Kif20b
Aurkb,Ssrp1,Ran
Cenpa,Cmc2,Rrm2
Ckap2l,Smc4,Nucks1
Anp32b,Dlgap5,Ndc80
Rrm2,Ckap5,Tuba1c
Hsp90b1,Ywhae,Aurka
Ccnb2,Smc1a,Dbf4
Ckap2,Hspa5,Anp32e
Aurka,Kif15,Spc25
Cep55,Ccnb1,Bub1
Ptma,Cdc20,Kif20a
Kif18b,Hnrnpu,Cep55
Kif20b,Racgap1,Rad21
Tuba1c,Dbi,Tmpo
Ndc80,Eif5a,Rps2
Arhgap11a,Snrpd1,Nek2
Spc25,Aurkb,Ybx1
Kif20a,Ezh2,Kpna2
Kpna2,H2az1,Ska1
Diaph3,Ndc80,Kif14
Asf1b,Kif22,Ckap2
Dbf4,Rrm2,1500009L16Rik
Ska1,Ncapg,Ptma
Smc4,Knl1,Hsp90b1
Tmpo,Hprt,Arhgap11a
Cip2a,Kif4,Smc4
Rad21,Bub1b,Mis18bp1
Bub1,Dbf4,Selenoh
1500009L16Rik,Calm2,Tuba1a
Nek2,Alyref,Kif18b
Selenoh,Sf3b5,Sgo1
Depdc1a,Lsm2,Ncaph
Ncapd2,Nuf2,Rangap1
H2az1,Chchd2,H1f5
Ncaph,Uchl3,Rrm1
Spag5,Hnrnpc,Cdc25b
Cdkn3,Hspd1,Mad2l1
