wilcoxon,t-test,t-test_overestim_var
,Arhgdia,Arhgdia
,Ywhae,Ywhae
,Psmb6,Psmb6
,Celf2,Celf2
,Nucks1,Nucks1
,Cct2,Rps2
,Uqcr11,Cct2
,Ppp2ca,Uqcr11
,Snrnp70,Ppp2ca
,Fkbp3,Snrnp70
,Dnajb11,Fkbp3
,Cks1b,Dnajb11
,Higd1a,Cks1b
,Fus,Higd1a
,Pfdn1,Fus
,Il2rb,Pfdn1
,Polr2j,Il2rb
,Mrpl42,Polr2j
,Psmd13,Mrpl42
,Birc5,Psmd13
,Dpy30,Birc5
,Denr,Dpy30
,Dnajc8,Denr
,Fundc2,Dnajc8
,Sfr1,Fundc2
,Sh3kbp1,Sfr1
,Eif4g1,Sh3kbp1
,Ndufb6,Eif4g1
,Elavl1,Ndufb6
,Mki67,Elavl1
,Rad21,Mki67
,Lsm1,Rad21
,Eif1ax,Lsm1
,Ube2a,Eif1ax
,Srsf6,Ube2a
,Ssna1,Srsf6
,Tmed5,Ssna1
,Arid1a,Tmed5
,Cdca8,Arid1a
,Pop5,Cdca8
,Vamp8,Pop5
,Srp72,Vamp8
,Uchl3,Srp72
,Plekhj1,Uchl3
,Hspa4,Plekhj1
,St13,Hspa4
,Snf8,St13
,Hdlbp,Snf8
,Mydgf,Hdlbp
,Sf1,Mydgf
,Smap2,Sf1
,Mrpl23,Smap2
,Uba2,Mrpl23
,Sema4d,Uba2
,Uqcc2,Sema4d
,Grk2,Uqcc2
,Sra1,Grk2
,Pgam1,Sra1
,Tbcb,Pgam1
,Mrps21,Tbcb
,Rab14,Mrps21
,Bola3,Rab14
,Tuba4a,Bola3
,Rfc2,Tuba4a
,Pbdc1,Rfc2
,Acadl,Pbdc1
,Ccna2,Acadl
,Ssbp1,Ccna2
,Mrpl43,Ssbp1
,Ndufb2,Mrpl43
,Tyms,Ndufb2
,Eif3b,Tyms
,Cisd1,Eif3b
,Cct6a,Cisd1
,Kras,Cct6a
,Idh3g,Kras
,Cyb5r4,Ptma
,Rex1bd,Idh3g
,Fkbp2,Cyb5r4
,Rnh1,Rex1bd
,Dctpp1,Fkbp2
,Rnf187,Rnh1
