"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042571","immunoglobulin complex, circulating","30/1080","138/23436",8.94239309278313e-13,8.94239309278313e-13,3.88758773402046e-10,"Ighg2c/Ighg2b/Ighg3/Ighv1-39/Iglc3/Ighv1-47/Ighv1-50/Ighv1-53/Iglc2/Ighv8-8/Ighv1-58/Ighv1-69/Ighv1-76/Ighv1-85/Ighv6-6/Ighv8-2/Ighv10-1/Ighv10-3/Ighv15-2/Ighv1-15/Ighv1-18/Ighv1-22/Ighv14-2/Ighv9-3/Ighv3-6/Ighv3-8/Ighv5-2/Ighv5-4/Ighv5-12/Ighv7-1",30
"GO:0019814","immunoglobulin complex","30/1080","142/23436",1.95778764798627e-12,1.95778764798627e-12,4.25561209799122e-10,"Ighg2c/Ighg2b/Ighg3/Ighv1-39/Iglc3/Ighv1-47/Ighv1-50/Ighv1-53/Iglc2/Ighv8-8/Ighv1-58/Ighv1-69/Ighv1-76/Ighv1-85/Ighv6-6/Ighv8-2/Ighv10-1/Ighv10-3/Ighv15-2/Ighv1-15/Ighv1-18/Ighv1-22/Ighv14-2/Ighv9-3/Ighv3-6/Ighv3-8/Ighv5-2/Ighv5-4/Ighv5-12/Ighv7-1",30
"GO:0099240","intrinsic component of synaptic membrane","31/1080","244/23436",3.30408232589878e-07,3.30408232589878e-07,4.7880210547235e-05,"Syt3/Adgrb1/Lrrc4c/Snap25/Cacna1h/Slitrk1/Gpc4/Chrnd/Cplx3/Kcnj3/Oprk1/Syt6/Clstn2/Gabra3/Neto1/Ptprf/Gabrd/Gabra4/Cnr1/Slc8a3/Lrrtm2/Epha4/Atp2b3/Kcnj9/Grm7/Adora1/Kcna4/Ntng1/Atp2b2/Slc8a2/Epha7",31
"GO:0031012","extracellular matrix","46/1080","475/23436",1.83819824004798e-06,1.83819824004798e-06,0.000199783124510477,"Ins2/Col6a3/Tinagl1/S100a11/Gh/Thbs1/Chad/Olfml2b/Igfbp6/Clec3b/Gpc4/Bcan/Hapln2/Lingo4/Abi3bp/Igfbp7/Fbln5/Tecta/Ccn1/Vasn/Ang/Lama5/Col5a3/Adamts1/Shh/Prg2/Papln/Itih4/Adamts5/Npnt/Pmp22/Sod3/Col6a5/Col23a1/Mmp24/Tsku/Gp1ba/Ntn1/Matn4/Lama4/Col28a1/Wnt5a/Mfap5/Lamb2/Lamc1/Coch",46
"GO:0099699","integral component of synaptic membrane","27/1080","226/23436",6.03853691249464e-06,6.03853691249464e-06,0.000525034893654797,"Syt3/Adgrb1/Lrrc4c/Cacna1h/Slitrk1/Chrnd/Kcnj3/Oprk1/Syt6/Clstn2/Gabra3/Neto1/Ptprf/Gabrd/Gabra4/Cnr1/Slc8a3/Lrrtm2/Epha4/Atp2b3/Kcnj9/Grm7/Adora1/Kcna4/Atp2b2/Slc8a2/Epha7",27
"GO:0062023","collagen-containing extracellular matrix","35/1080","359/23436",2.65521584383538e-05,2.65521584383538e-05,0.00176904967066687,"Ins2/Col6a3/Tinagl1/S100a11/Gh/Thbs1/Igfbp6/Gpc4/Bcan/Abi3bp/Igfbp7/Fbln5/Tecta/Ccn1/Ang/Lama5/Col5a3/Adamts1/Prg2/Papln/Itih4/Adamts5/Npnt/Pmp22/Sod3/Col6a5/Col23a1/Ntn1/Matn4/Lama4/Col28a1/Mfap5/Lamb2/Lamc1/Coch",35
"GO:0098831","presynaptic active zone cytoplasmic component","7/1080","21/23436",2.8484698087009e-05,2.8484698087009e-05,0.00176904967066687,"Unc13c/Gucy1b1/Ctnnd1/Rims2/Ctnna2/Nr3c2/Erc2",7
"GO:0048786","presynaptic active zone","14/1080","92/23436",7.85667640775616e-05,7.85667640775616e-05,0.00426948336368854,"Snap25/Cacna1h/Cplx3/Unc13c/Gucy1b1/Ctnnd1/Rims2/Ctnna2/Grm7/Adora1/Nr3c2/Erc2/Ntng1/Atp2b2",14
"GO:0099055","integral component of postsynaptic membrane","20/1080","169/23436",0.000106576715856181,0.000106576715856181,0.00514809165480736,"Adgrb1/Lrrc4c/Cacna1h/Slitrk1/Chrnd/Oprk1/Clstn2/Gabra3/Neto1/Ptprf/Gabrd/Gabra4/Slc8a3/Lrrtm2/Epha4/Adora1/Kcna4/Atp2b2/Slc8a2/Epha7",20
"GO:0098936","intrinsic component of postsynaptic membrane","20/1080","178/23436",0.000216543798773766,0.000216543798773766,0.00941395672563844,"Adgrb1/Lrrc4c/Cacna1h/Slitrk1/Chrnd/Oprk1/Clstn2/Gabra3/Neto1/Ptprf/Gabrd/Gabra4/Slc8a3/Lrrtm2/Epha4/Adora1/Kcna4/Atp2b2/Slc8a2/Epha7",20
