wilcoxon,t-test,t-test_overestim_var
Ccl5,Ccl5,Ccl5
Jak1,Zeb2,Hcst
Nkg7,Jak1,Zeb2
Cd52,Hcst,Jak1
Hcst,Cx3cr1,Btg1
H2-D1,Il18rap,H2-D1
Ptprc,Klrd1,Klrd1
Zeb2,Btg1,Cd52
Cd8b1,H2-D1,H2-K1
Laptm5,Ptprc,Ptprc
Btg1,Laptm5,Il18rap
H2-K1,Cd52,Cx3cr1
Klrd1,H2-K1,Laptm5
H2-Q7,Tpt1,Tpt1
Fau,Fau,Fau
B2m,B2m,B2m
Tpt1,Klrg1,Nkg7
Il18rap,Cd8b1,Cd8b1
Rac2,Nkg7,H2-Q7
Sp100,H2-Q7,Klrg1
Ms4a4b,Rac2,Rac2
S100a10,Sp100,Sp100
Cx3cr1,Fxyd5,Fxyd5
Fxyd5,Junb,Junb
Ahnak,Ptpn18,Ptpn18
Junb,Ypel3,Ms4a4b
Ly6c2,Rap1b,S100a10
Ptpn18,Ahnak,Ahnak
Ctsd,Ier2,Rap1b
Rap1b,Ms4a4b,Ypel3
Srgn,Ctsd,Ctsd
Ier2,S100a10,Ly6c2
Itm2b,Ccl4,Srgn
Myl6,Srgn,Ier2
Rps27,Itgal,Rps27
Selplg,Klrc1,Myl6
Atp5h,Selplg,Itm2b
Gabarapl2,Itm2b,Ccl4
S100a13,Myl6,Selplg
Klrg1,Pdcd4,Itgal
Tmsb4x,Rps27,Klrc1
Gmfg,Apbb1ip,Zfp36l2
Ets1,Zfp36l2,Pdcd4
Apbb1ip,Gabarapl2,Apbb1ip
Cox7a2l,Ly6c2,S100a13
Zfp36l2,S100a13,Gabarapl2
Epsti1,Atp5h,Dock2
Itgal,S1pr5,Atp5h
Dock2,Dock2,Epsti1
Ppp1r12a,Ets1,Ets1
Pnrc1,Ccdc88c,Pnrc1
Klf2,Ppp1r12a,Ppp1r12a
Itgb1,Pnrc1,Gmfg
Lck,Txk,Ccdc88c
Spn,Epsti1,Cox7a2l
Ccl4,Cox7a2l,Itgb1
Tspo,Itgb1,Txk
Itga4,Gmfg,Tmsb4x
Lsp1,Arl4c,S1pr5
Rpl17,Gzma,Klf2
Pfdn5,Klf2,Arl4c
Klrc1,Spn,Gzma
Sh3bgrl3,Rora,Slfn2
Itgb2,Tm6sf1,Rpl17
Cd3e,Atp2b1,Spn
Stk17b,Tmsb4x,Itga4
Rpl18a,Slfn2,Rora
Cd3d,Btg2,Btg2
Ypel3,Klf3,Atp2b1
S100a4,Itgb2,Lsp1
Cd2,Lck,Lck
Rps14,Ier5,Sh3bgrl3
Ccdc88c,Itga4,Ier5
Serf2,Ripor2,Tm6sf1
Ubb,Pfdn5,Pfdn5
Arl6ip5,Lsp1,Itgb2
Atp2b1,Rpl17,Klf3
Cyba,Macf1,Ripor2
Gimap6,Stk17b,Tspo
Sept1,Tspo,Stk17b
Fyn,Tnfaip3,Rpl18a
Abracl,Sh3bgrl3,Macf1
Btg2,Fyn,S100a4
Slfn2,Dusp5,Tnfaip3
Eif3f,Klrc2,Fyn
Macf1,Tmem71,Ubb
Cd3g,Bcl11b,Cd3e
Pdcd4,Cd3e,Dusp5
Id2,Zyx,Klrc2
Tmem50a,Ccr2,Bcl11b
Zyx,Rpl18a,Rps14
Emp3,Ifitm10,Zyx
Bcl11b,Cd2,Cd2
Rps24,Ubb,Ccr2
Uqcrh,S100a4,Tmem71
Rora,Id2,Cd3d
Arhgdib,Rps14,Gimap6
Npc2,Serf2,Id2
Trac,Gimap6,Serf2
Tnfaip3,Cd3d,Cyba
Txk,Cd37,Ifitm10
Gabarap,Fryl,Arl6ip5
Arpc1b,Arl6ip5,Cd37
Arl4c,Cyba,Ogt
Ier5,Ogt,Rsrp1
Ostf1,Rsrp1,Sept1
Ankrd44,Sept1,Fryl
Srsf5,Arhgap45,Ankrd44
Cd8a,Ankrd44,Arhgap45
Rpl34,Mxd4,Abracl
Gzma,H2-T23,H2-T23
H2-T23,Pitpnc1,Emp3
Rsrp1,Wdr95,Cd3g
Atp1b3,Abracl,Trac
Arhgap45,Eif3f,Eif3f
Ripor2,Fasl,Pitpnc1
Map1lc3b,Tmem50a,Rpl34
Ubc,Rnf166,Tmem50a
Gimap3,Trac,Mxd4
S1pr5,Borcs7,Wdr95
Rpl24,Lfng,Uqcrh
Rpl37a,Bnip3l,Bnip3l
Ddx5,Emp3,Lfng
Fyb,Txnip,Txnip
Clk1,Cd3g,Rnf166
Bhlhe40,Uqcrh,Tut4
Dusp5,As3mt,Fasl
Tax1bp1,Arhgef18,Borcs7
Ugcg,Tut4,Vps37b
Thy1,Rpl34,Gimap3
S100a11,Vps37b,Arhgef18
Arpc2,Ugcg,Ugcg
Rps13,Acp5,Cd8a
1810058I24Rik,Lamb3,Npc2
Ms4a6b,Tnrc6b,Arhgdib
Ankrd11,Gimap3,Acp5
Hopx,Vsir,Rpl24
Rpl19,Npc2,Tnrc6b
Klf3,Cd8a,Clk1
Tm6sf1,Tprgl,As3mt
Shisa5,Clk1,Vsir
Il2rg,Il2rg,Il2rg
H2-Q6,Gtf2i,Srsf5
Mbnl1,Srsf5,Bhlhe40
Gm8369,Rpl24,Tprgl
Bin2,Arhgdib,Lamb3
Tbc1d10c,Bhlhe40,Gtf2i
Akap13,H2-Q4,Rps24
Klrc2,Heca,Fyb
Gimap4,Fyb,Ostf1
Selenow,Pik3r1,Arpc1b
Myl12b,Sp110,H2-Q4
Ogt,Cdkn1b,Pik3r1
mt-Co1,Zdhhc20,Sp110
Skap1,Ostf1,Gabarap
Rbm39,Lpin1,Cdkn1b
Vps37b,Arpc1b,Zdhhc20
S1pr4,Dapk2,Heca
Macroh2a1,Gabarap,Atp1b3
Arf4,Dock5,Gimap5
Ccr2,9930111J21Rik2,Ubc
Rpl30,Itgax,Rpl37a
Gimap5,Gimap5,Arpc2
Ablim1,Atp1b3,Lpin1
Ucp2,Eva1b,Ddx5
Nop53,Foxn3,Dapk2
Tmsb10,Map1lc3b,9930111J21Rik2
Stk24,Irf2,Map1lc3b
Dusp2,Arpc2,Thy1
Mettl23,Stard10,Foxn3
Ifngr1,Crebrf,Irf2
Tprgl,Peak1,Itgax
Ifitm10,Ddx5,Dock5
Scp2,Trav14-1,Klrk1
Prr13,Rps24,Gm8369
Tut4,Slco3a1,Peak1
Cd37,Tbc1d10c,Eva1b
Gpsm3,Ubc,Tbc1d10c
Gimap1,Klrk1,Trav14-1
Klrk1,Klre1,Slco3a1
Ccnl1,Thy1,Crebrf
Ifi203,Acss2,Rps13
Ctsw,Rpl37a,Rpl19
Il18r1,Gm8369,Stard10
Tmem71,Ctsa,Cd226
Ncor1,Rap1gap2,1810058I24Rik
Nsd3,Cd226,Ms4a6b
Ndufa6,1810058I24Rik,H2-Q6
4930523C07Rik,H2-Q6,Ctsa
Fryl,Tcp11l2,Klre1
Bnip3l,Il18r1,Il18r1
Arhgef1,Kdm7a,Acss2
Diaph1,Zmiz1,S100a11
Rps15a,Nsd3,Tax1bp1
Msn,Klrb1c,Kdm7a
Ube2d3,Tax1bp1,Nsd3
Cd53,Snx10,Tcp11l2
Syf2,Fam117a,Rap1gap2
Mcl1,Rpl19,Foxp1
Vps28,Rinl,Zmiz1
Klf6,S100a11,Rinl
Tln1,Ms4a6b,Snx10
Acp5,Trp53inp1,Ankrd12
Trbc2,Rps13,Hopx
Eif1,Stk24,Ablim1
Irf2,Runx1,Fam117a
Rps11,Ankrd12,Ankrd11
Gtf2i,Foxp1,Stk24
Pik3r1,Fam49a,Klrb1c
Rpl27,Chd7,Runx1
Pitpnc1,Ablim1,mt-Co1
Wdr95,Sytl2,Trp53inp1
Dennd4a,Ankrd11,Chd7
Mkrn1,Hopx,Fam49a
Nfkbia,Arhgef3,Malt1
Lfng,St3gal6,St3gal6
Xrn2,Malt1,Arhgef3
Prf1,Hsd11b1,Dennd4a
Cd247,Arl5c,Hsd11b1
Mxd4,Spata13,Tsc22d3
Txnip,Tsc22d3,Sytl2
Saraf,Cd96,Arl5c
Mndal,Dennd4a,S1pr4
Kmt2e,Slc50a1,Spata13
Itk,Smpdl3b,Adgre5
Tmem234,Adgre5,Cd96
Klf13,S1pr4,Slc50a1
Arpc3,Itk,Itk
Sp110,Arf4,Arf4
Arf5,Sgk1,Shisa5
Malt1,mt-Co1,Smpdl3b
Tnrc6b,Nop53,Stat4
Anxa6,Stat4,Utrn
Ppp1r18,Crot,Nop53
Supt4a,Utrn,Smim14
Gramd3,Fcgr2b,Cyth4
Adgre5,Ifi214,Sgk1
Atox1,Smim14,Ifi209
Capns1,Cyth4,Grap2
Rhoa,Atp2a3,Klf13
Son,Shisa5,Irf1
Vsir,Irf1,Bin2
Satb1,Grap2,Crot
Myl12a,Cd84,Ifi214
Ube2b,Ube2h,Cd84
Rinl,Ifi209,Tmsb10
Zc3hav1,Chsy1,Ube2h
Psenen,Klf13,Chsy1
Rnf166,Bin2,Rpl30
Samhd1,Trbv13-3,Atp2a3
Sh3kbp1,F2r,Ctsw
Cnot6l,Sfxn3,Mbnl1
Jund,Tecpr1,Trbv13-3
Phf20l1,Nlrc5,Dusp2
Eif4a2,Phf20l1,Tecpr1
H2-Q4,Ctsw,Phf20l1
Cd226,Mbnl1,Fcgr2b
Chd7,Hid1,Nlrc5
Plek,Itpr2,Akap13
Rbms1,Akap13,Sfxn3
Dock10,Pde7a,F2r
Arhgef18,Dusp2,Pde7a
Ccdc12,Arhgap26-1,Gramd3
Fasl,Gramd3,Ifi203
Klre1,Klk8,Ifngr1
Ptpn22,Ifi206,Klk8
Arhgap30,Rpl30,Itpr2
Pnisr,Tasor,Ifi206
Elf1,Ifngr1,Selenow
Zdhhc20,Mkrn1,Mkrn1
Reep5,Ifi203,Arhgap26-1
Rasa3,Zfp292,Zfp292
Cdkn1b,Use1,Skap1
Ptbp3,Tmsb10,Gimap4
Foxp1,Kdm6b,Prf1
Lnpep,Rara,Tasor
Dazap2,Mettl23,Use1
Gnas,Selenow,Hid1
Stat4,Phf21a,Mettl23
Lamb3,March7,Kdm6b
Borcs7,Nod1,Prkcq
Cyth4,Prkcq,March7
