,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.5182472,-0.2531088590621948,False
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.59861547,0.14270544052124023,True
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.67955554,-0.4776308536529541,False
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.3899181,-0.141859769821167,False
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2120934,-0.16328001022338867,False
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.0278087,-14.717391967773438,False
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.2976546,0.08991944789886475,True
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8428328,-0.5983619689941406,False
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0032535917,-5.053991317749023,False
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.4991474,-1.804203748703003,False
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.083110295,-0.33708393573760986,False
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.101653665,0.6767498254776001,True
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.49421987,-0.5786502361297607,False
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,93.09583,-0.7875083684921265,False
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.26819974,-0.44746994972229004,False
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.37192965,-3.273049831390381,False
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.09357137,-4.595186233520508,False
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.0052958,-2.0854270458221436,False
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.2364483,0.646775871515274,True
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,1.1402825,-0.38825535774230957,False
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.91924524,-1.9812426567077637,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,0.83439815,-1.4775104522705078,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.5097975,-1.049854040145874,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.7983129,-0.27965569496154785,False
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.35505345,-1.641618013381958,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.22257334,-0.8256562948226929,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.4189343,-0.6154220104217529,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.040690448,-1.8759348392486572,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.8104756,-0.11605095863342285,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.9195492,-0.7440112829208374,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.0828968,-1.0606286525726318,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.09837314,-3.3778553009033203,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.245177,-1.2128381729125977,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,7.6311693,0.3135979175567627,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.54858446,-0.41121137142181396,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.3838672,-0.5584172010421753,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.33079004,0.6105473637580872,True
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.5964196,-1.224703311920166,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.477491,-0.970318078994751,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,1.0734379,-0.9573712348937988,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.8300686,-0.31937122344970703,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.7568045,-0.6859580278396606,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.6145186,-6.473496437072754,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.62750584,-0.13324809074401855,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.0202868,-1.1848053932189941,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.26209787,-0.565193772315979,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.3563809,-1.4317419528961182,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.58419025,-1.292490005493164,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7759241,-1.5371696949005127,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.1190429,-1.1102135181427002,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,8.3518505,-6.0465989112854,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.35834098,-0.3032979965209961,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.030257404,-0.35412704944610596,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,1.6660781,-0.4844241142272949,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,4.3276005,-1.397695779800415,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.3148967,-0.6304086446762085,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.192327,-0.9175915718078613,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.1759285,-5.844568252563477,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.41711116,-2.0116899013519287,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.0706344,-1.5415911674499512,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.37994227,0.03238338232040405,True
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.9111011,-1.508805751800537,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.52483207,-0.4455585479736328,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.4858038,-2.6871492862701416,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,17.62758,-1.9850168228149414,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.61441666,-0.43036091327667236,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,2.5639224,0.4021254777908325,True
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.3818471,-2.5518763065338135,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7241568,-1.102524995803833,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.94103295,-0.3373994827270508,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.29428545,-0.4262502193450928,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,4.4487667,-1.9608564376831055,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.8608246,-0.434680700302124,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,3.9321108,-1.666358470916748,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.19096497,0.4517119526863098,True
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.87886274,-0.27778899669647217,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.2913822,0.5624964237213135,True
