,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Mrpl15,ENSMUSG00000033845,1,4785739,4773206,-,0.1376,0.5182472,-0.2531088590621948,False,,,,,,,,,,,,,,,,0.17756998538970947
Mybl1,ENSMUSG00000025912,1,9700209,9667415,-,0.0361,0.59861547,0.14270544052124023,True,0.014420132555853801,0.12186832886690661,0.18988082227148814,13.597246433937666,4.3721293276548385,0.04282180964946747,0.01696857064962387,0.25832898204731947,0.0,0.0,8.810485569720505e-08,0.1175586010648904,0.058205843798751974,0.8013917297314817,1.691680481962511,0.24752449989318848
Vcpip1,ENSMUSG00000045210,1,9748382,9718622,-,-0.0841,0.67955554,-0.4776308536529541,False,,,,,,,,,,,,,,,,-0.47012293338775635
Cops5,ENSMUSG00000025917,1,10038168,10024601,-,0.1711,0.3899181,-0.141859769821167,False,,,,,,,,,,,,,,,,-0.011347532272338867
Arfgef1,ENSMUSG00000067851,1,10232670,10137571,-,-0.0798,1.2120934,-0.16328001022338867,False,,,,,,,,,,,,,,,,-0.007039904594421387
Ncoa2,ENSMUSG00000005886,1,13374083,13139105,-,-0.0592,6.0278087,-14.717391967773438,False,,,,,,,,,,,,,,,,-9.110180854797363
Tram1,ENSMUSG00000025935,1,13589910,13564698,-,0.0711,0.2976546,0.08991944789886475,True,0.5449209005008043,0.6235967857728678,0.21198441346799993,16.733396063121976,0.6827593624591828,0.23336699604988098,0.4614296853542328,0.2132207780493384,0.0,0.0,0.4301692746226379,0.7934602597851228,1.6059786230325699,1.2698058092350284,3.170751716841918,0.32771825790405273
Lactb2,ENSMUSG00000025937,1,13660546,13623330,-,0.0101,0.8428328,-0.5983619689941406,False,,,,,,,,,,,,,,,,-0.5718458890914917
Rpl7,ENSMUSG00000043716,1,16104662,16101295,-,0.08,0.0032535917,-5.053991317749023,False,,,,,,,,,,,,,,,,-0.05382728576660156
Ube2w,ENSMUSG00000025939,1,16619489,16540790,-,-0.0192,7.4991474,-1.804203748703003,False,,,,,,,,,,,,,,,,-1.665696144104004
Eloc,ENSMUSG00000079658,1,16657042,16641725,-,0.2723,0.083110295,-0.33708393573760986,False,,,,,,,,,,,,,,,,-0.2208319902420044
Mcm3,ENSMUSG00000041859,1,20820312,20802968,-,0.4748,0.101653665,0.6767498254776001,True,1.2762488020837197,1.9237605177517092,0.14591067054248788,15.31714148217884,0.053307527191936974,0.21388816833496094,2.0362648963928223,0.5809546738803396,0.0,0.0,0.4700643692160719,0.46351513554908585,4.830824685122432,0.14056256053380295,4.713105954226759,0.7506044656038284
Tram2,ENSMUSG00000041779,1,21079229,20996299,-,-0.0061,0.49421987,-0.5786502361297607,False,,,,,,,,,,,,,,,,-0.5780038833618164
Kcnq5,ENSMUSG00000028033,1,21961942,21398403,-,0.0554,93.09583,-0.7875083684921265,False,,,,,,,,,,,,,,,,-0.7608613967895508
Ogfrl1,ENSMUSG00000026158,1,23397772,23366424,-,-0.009,0.26819974,-0.44746994972229004,False,,,,,,,,,,,,,,,,-0.19271612167358398
Smap1,ENSMUSG00000026155,1,23922317,23844846,-,0.0812,0.37192965,-3.273049831390381,False,,,,,,,,,,,,,,,,-2.626319646835327
Sdhaf4,ENSMUSG00000026154,1,24005656,23995939,-,0.0222,0.09357137,-4.595186233520508,False,,,,,,,,,,,,,,,,-0.07667338848114014
Phf3,ENSMUSG00000048874,1,30873921,30802339,-,-0.0635,1.0052958,-2.0854270458221436,False,,,,,,,,,,,,,,,,-1.6095068454742432
Prim2,ENSMUSG00000026134,1,33669795,33453810,-,0.1434,4.2364483,0.646775871515274,False,0.0476813166575858,0.022026037058394468,0.05634267459155517,26.34513690147025,8.605741739273071,0.921551525592804,0.16062848269939423,0.36373689581930313,0.0,0.0,0.2704865946759597,2.2605506929578225,0.3817813013005873,0.4287889917099224,7.913463158690505,0.6550891101360321
Bag2,ENSMUSG00000042215,1,33757795,33745484,-,0.0673,1.1402825,-0.38825535774230957,False,,,,,,,,,,,,,,,,0.02482694387435913
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,0.91924524,-1.9812426567077637,False,,,,,,,,,,,,,,,,-1.9704480171203613
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,0.83439815,-1.4775104522705078,False,,,,,,,,,,,,,,,,-1.4772725105285645
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.5097975,-1.049854040145874,False,,,,,,,,,,,,,,,,-1.031327724456787
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.7983129,-0.27965569496154785,False,,,,,,,,,,,,,,,,-0.2775859832763672
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.35505345,-1.641618013381958,False,,,,,,,,,,,,,,,,-1.4962966442108154
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.22257334,-0.8256562948226929,False,,,,,,,,,,,,,,,,-0.16669213771820068
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,3.4189343,-0.6154220104217529,False,,,,,,,,,,,,,,,,-0.36916327476501465
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.040690448,-1.8759348392486572,False,,,,,,,,,,,,,,,,-0.03424501419067383
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.8104756,-0.11605095863342285,False,,,,,,,,,,,,,,,,-0.01845073699951172
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,0.9195492,-0.7440112829208374,False,,,,,,,,,,,,,,,,-0.7437421083450317
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.0828968,-1.0606286525726318,False,,,,,,,,,,,,,,,,-1.0091087818145752
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.09837314,-3.3778553009033203,False,,,,,,,,,,,,,,,,-0.028453588485717773
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,3.245177,-1.2128381729125977,False,,,,,,,,,,,,,,,,-1.0500319004058838
