gene_names,A,C,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Mrpl15,0.7195417284965515,0.6496559381484985,-0.2035219371318817,0.4590966977545658,-2.0422823429107666,-0.2035219371318817,0.16843299833271297,-2.4072699546813965,-0.2035219371318817,0.030067494083265332,-2.988792657852173
Lypla1,0.3571607172489166,0.360439658164978,0.015690796077251434,0.9989441809654542,0.14866536855697632,0.015690796077251434,1.0,0.13195501267910004,0.015690796077251434,1.0,0.16421198844909668
Gm37988,0.0,0.002106619765982032,21.008018493652344,0.9989441809654542,0.2783476412296295,21.008018493652344,0.48354489340547524,1.629987359046936,21.008018493652344,0.3573528690291946,1.629987359046936
Tcea1,0.5319769978523254,0.5030528903007507,-0.10330961644649506,0.9989441809654542,-0.546883761882782,-0.10330961644649506,0.7068804334659344,-0.9717377424240112,-0.10330961644649506,0.514328005741937,-1.2341676950454712
Atp6v1h,0.2998321056365967,0.2957421541213989,-0.022911397740244865,0.9989441809654542,-0.1968696266412735,-0.022911397740244865,1.0,-0.16287147998809814,-0.022911397740244865,1.0,-0.20509925484657288
Rb1cc1,0.336657851934433,0.31435391306877136,-0.11585371196269989,0.9989441809654542,-0.5210753083229065,-0.11585371196269989,0.8099124409100922,-0.7826723456382751,-0.11585371196269989,0.6016676306714711,-0.9976258277893066
Pcmtd1,0.1536238193511963,0.14261704683303833,-0.1153910830616951,0.9989441809654542,-0.6319877505302429,-0.1153910830616951,0.9262892245005332,-0.5543045401573181,-0.1153910830616951,0.7758024527384928,-0.6989867687225342
Rrs1,0.19082745909690857,0.16220974922180176,-0.25565847754478455,0.9989441809654542,-1.1413319110870361,-0.25565847754478455,0.5907400008124616,-1.4280327558517456,-0.25565847754478455,0.2759174800174304,-1.8268203735351562
Adhfe1,0.0,0.0014899858506396413,20.50794219970703,0.9989441809654542,0.18876448273658752,20.50794219970703,0.6928241580968574,1.0,20.50794219970703,0.6006999650982018,1.0
Mybl1,0.0438065268099308,0.04306737333536148,-0.025087568908929825,0.9989441809654542,-0.09448888897895813,-0.025087568908929825,1.0,-0.062399037182331085,-0.025087568908929825,1.0,-0.0775744840502739
Vcpip1,0.23704756796360016,0.22899101674556732,-0.055922795087099075,0.9989441809654542,-0.17937958240509033,-0.055922795087099075,1.0,-0.3535420596599579,-0.055922795087099075,0.9236461910226476,-0.44598785042762756
Sgk3,0.03457830101251602,0.018972622230648994,-0.8772554397583008,0.9989441809654542,-0.8380290269851685,-0.8772554397583008,0.3890104397204168,-1.8433585166931152,-0.8772554397583008,0.10121828791000961,-2.4388937950134277
Mcmdc2,0.0027923746965825558,0.0,-21.415077209472656,0.9989441809654542,-0.053963180631399155,-21.415077209472656,0.5916383553755161,-1.3936794996261597,-21.415077209472656,0.19427255784104966,-2.0644869804382324
