wilcoxon,t-test,t-test_overestim_var
S100a6,S100a6,S100a6
Lgals1,Lgals1,Lgals1
S100a10,Hmgb2,Hmgb2
Hmgb2,Stmn1,Stmn1
H2az1,Lgals3,Lgals3
Txn1,Anxa2,Pclaf
Cd48,Pclaf,Anxa2
Gapdh,Gzmb,Gzmb
Actg1,Cks1b,Cks1b
Anxa2,Birc5,Birc5
Vim,Lmnb1,Ccnb2
Tmsb4x,Ccnb2,Lmnb1
Gzmb,Mki67,Mki67
Lgals3,1500009L16Rik,1500009L16Rik
Ifng,Ccna2,Ccna2
Sub1,Vim,Spc24
Pfn1,H2az1,Rrm2
Crip1,Spc24,Vim
Pycard,Ybx3,Cdca3
Actb,Rrm2,H2az1
Cdc42,Ifng,Ybx3
Dbi,Cdca3,Ifng
Stmn1,Dut,Dut
Lmnb1,S100a4,S100a4
S100a4,Serpinb9,Serpinb9
Ybx1,Cdca8,Cdca8
Hsp90b1,Serpinb6b,Top2a
Dut,Top2a,Tyms
Ywhah,Tyms,Serpinb6b
1500009L16Rik,Ezh2,Ezh2
Ybx3,Txn1,Sdf2l1
Ppp1ca,Sdf2l1,Gmnn
Ccnb2,Gmnn,Txn1
Pclaf,Gapdh,Gapdh
Calm3,Cd48,Smc2
Hmgb1,Smc2,Tpx2
Cks1b,Tpx2,Ube2c
Serpinb9,Ube2c,Cdk1
Ube2c,Mcm5,Cd48
Rps27l,Lig1,Lig1
Cox5a,Cdk1,Mcm5
Prdx1,Tmsb4x,Kif15
Serpinb6b,S100a10,Asf1b
Birc5,Kif15,Tmsb4x
Calm1,Hsp90b1,Rrm1
Mki67,Asf1b,Hsp90b1
Rrm2,Rrm1,Tubb4b
Ran,Hmgn2,S100a10
Cdk1,Tubb4b,Hmgn2
Cox5b,Dbi,Dbi
Ppia,Pycard,Incenp
Gzmk,Actg1,Tacc3
Top2a,Actb,Pycard
Ccna2,Incenp,Actg1
Spc24,Tacc3,Gzmk
Tubb4b,Cks2,Actb
Gnai2,Gzmk,Cks2
Cdca3,Cenpa,Cenpe
Lcp1,Ywhah,Tk1
Sdf2l1,Ahnak,Cenpa
Tyms,Crip1,Hmmr
Cmtm7,Calm3,Kif11
Smc2,Tk1,Ahnak
Gmnn,Cenpe,Ywhah
Cks2,Kif11,Calm3
Ezh2,Hmmr,Crip1
Alyref,Ybx1,Ybx1
Cdca8,Tmpo,Mcm6
Tk1,Mcm6,Tmpo
Incenp,Alyref,Fabp5
Osbpl3,Pdia6,Pdia6
Tpx2,Fabp5,Alyref
Tuba1b,Bhlhe40,Bhlhe40
Clic1,Cmtm7,Osbpl3
Ldha,Dnmt1,Dnmt1
Itga4,Tuba1b,Ccnb1
Pdia3,Itga4,Cmtm7
Ccnb1,Ppia,Prc1
Cenpa,Ran,Tuba1b
Tagln2,Osbpl3,Mcm3
Tacc3,Mcm3,Tpi1
Tmpo,Tpi1,Ppia
Kif11,Ccnb1,Itga4
Ptma,Prc1,Ran
Cenpe,Rps27l,Zbtb32
Arl6ip1,Ptma,Ptma
Zbtb32,Zbtb32,Rps27l
Prelid1,Hmgb1,Dlgap5
Ahnak,Dlgap5,Rad51
Mcm5,Atpif1,Mad2l1
Kif15,Mad2l1,Knl1
Rrm1,Pfn1,Hmgb1
Pdia6,Rad51,Atpif1
Fabp5,Knl1,Plk1
Hmgn2,Ppil1,Ppil1
Hmmr,Dctpp1,H1f5
Havcr2,Cisd1,Pfn1
Atpif1,Plk1,Dctpp1
Arpc5,Cmc2,Cenpf
Cdkn3,H1f5,Cisd1
Asf1b,Prdx1,Cmc2
Anp32e,Cenpf,Cdkn3
Lig1,Fkbp2,Fkbp2
Mcm6,Rnaseh2b,Rnaseh2b
Rad51,Cdkn3,Mt1
Ube2s,Sub1,Cdc20
Mt1,Reep5,Uhrf1
Cenpf,Mt1,Gzma
Reep5,Cdc20,Prdx1
Anp32b,Uhrf1,Havcr2
Adap1,Gzma,Nusap1
Pgk1,Cox5a,Aurkb
