wilcoxon,t-test,t-test_overestim_var
Top2a,Top2a,Top2a
Prc1,Prc1,Prc1
Cdk1,Cdk1,Nusap1
Nusap1,Nusap1,Cdk1
Aurkb,Kif11,Aurkb
Kif11,Aurkb,H1f5
Incenp,Incenp,Kif11
H1f5,H1f5,Incenp
Esco2,H2ac8,H2ac8
Hist1h2ap,Hist1h2ap,Hist1h2ap
H2ac8,Esco2,Esco2
Bub3,Smc4,H1f4
Smc4,Bub3,Kpna2
Kpna2,H1f4,Bub3
H1f4,Spc25,H4c4
Spc25,H4c4,Spc25
Mis18bp1,Kpna2,Aurka
H4c4,Aurka,Smc4
Cdca2,Mis18bp1,Mis18bp1
Sgo2a,Ncaph,H2ac20
Aurka,Sgo2a,Ccnf
Ccnf,Ezh2,Cdca2
Ncaph,Calm2,Ncaph
H2ac20,Cdca2,Sgo2a
Mki67,H2ac20,Cdkn2c
Tuba1b,Ccnf,Fbxo5
Cdkn2c,Fbxo5,Plk1
Fbxo5,Plk1,Spdl1
Ezh2,Kif22,Cenpf
Spdl1,Cdkn2c,H2ax
Tubb5,H2ax,Kif22
Kif22,Spdl1,Cdca5
Cdca5,Cenpf,Ezh2
Plk1,Kif20b,Mxd3
Kif20b,Smc2,H3c3
H3c3,Cdca5,Kif20b
Mxd3,Mki67,H1f1
Smc2,Ndc80,Kif18b
H2ax,Mxd3,Mki67
Arl6ip1,Arl6ip1,Arl6ip1
Cenpf,H3f3b,Ndc80
Calm2,Kif23,Calm2
Kif18b,Cdc25b,Smc2
Ckap2l,Npm1,Cdc25b
H1f1,Shcbp1,H3f3b
Ect2,Tuba1b,Kif23
Ndc80,Tuba1c,Ckap2l
Kif23,Cdkn2d,Tuba1c
H3f3b,Ckap2l,Shcbp1
Sgo1,Kif18b,H2ac4
Cdc25b,H3c3,Cdkn2d
Cdkn2d,Rps27a,Ect2
Shcbp1,Tmpo,Tuba1b
Cenpl,H1f1,Npm1
Tmpo,Ect2,Ube2c
Tuba1c,Kif15,Cenpl
Fzr1,Ncapg,Fzr1
Npm1,Cenpe,Sgo1
Cenpe,Tubb5,Pbk
Samd1,Fzr1,Cenpe
Ube2c,Hjurp,Ncapg
Aspm,Nuf2,Samd1
Nuf2,Sgo1,Kif15
Espl1,Rrm2,H2bc18
Ncapg,Ube2c,Anln
H2ac4,Samd1,Tmpo
Kif18a,Ubb,Nuf2
Kif14,Cenpl,Espl1
Pclaf,H2ac4,Hjurp
Kif15,Dnmt1,Rps27a
Prr11,Knl1,Tubb5
H1f3,Aspm,Kif18a
Kif4,Kif4,Aspm
Pbk,Espl1,Rrm2
Ttk,Kif18a,Kif4
Rps27a,Pbk,Ttk
Hjurp,Cbx5,Knl1
Hsp90aa1,Rrm1,Dnmt1
H2bc18,Atad2,Hist1h2an
Knl1,Ctcf,Ccnb1
Arhgap11a,Tpx2,Ubb
Kifc1,H2bc18,Depdc1b
Rrm2,Anln,Kif14
Neil3,Tyms,Cbx5
Foxm1,Ttk,Rrm1
Dnmt1,Ccnb1,Neil3
Anln,Hsp90aa1,Prr11
Kif2c,Ckap5,Gtse1
Cdca4,Plk4,Tpx2
Hsp90ab1,Trir,Ckap5
Spag5,Clspn,Atad2
Ccnb1,Rpl13,H1f3
E2f8,Kif14,H3c6
Ckap5,Hspe1,Clspn
Tpx2,Rps9,Tyms
Cit,Tubb4b,Hsp90aa1
Ube2s,Rps20,Plk4
Rrm1,Frg1,Ctcf
Oas3,Rpl15,Cit
Cbx5,Fbl,Rpl13
Rps2,Prr11,Trir
H3c6,Hsp90ab1,Arhgap11a
Depdc1b,Arhgap11a,Cdca4
Ube2t,Ncapd3,Hsp90ab1
Tyms,Asf1b,Foxm1
Mastl,Cit,Ncapd3
Trir,Ccna2,Hspe1
Ctcf,Ube2s,Tk1
Plk4,Tk1,E2f8
Clspn,Smarcc1,Fabp5
Gtse1,Rpl3,Tubb4b
Ncl,Neil3,Asf1b
Ska1,Brd8,Kifc1
Bub1,Cks2,Brd8
Meaf6,Eef1b2,Ccna2
Brd8,Depdc1b,Rpl15
Lrr1,Fabp5,Rps9
Ticrr,H1f3,Kif2c
Ubb,Ssrp1,Spag5
Brip1,Foxm1,Lrr1
Atad2,Tacc3,Smarcc1
Rpl3,Hnrnpu,Frg1
Ccna2,Stag2,Stag2
Hspe1,Cdca4,Mastl
Cks2,Ska1,Ube2s
Hirip3,Hist1h2an,Bub1b
Tubb4b,Akirin2,Tacc3
Bora,E2f8,Ska1
Ncapd3,Bub1,Ube2t
Frg1,Numa1,Cks2
Stil,Kif2c,Bub1
Rbl1,Kifc1,Fbl
Pola1,Ipo5,Brip1
Rad51ap1,Rps5,Meaf6
Fabp5,Gtse1,Rpl3
Haspin,Rpl8,Rps20
Stag2,Rps2,Gm10184
Traip,Spag5,Ipo5
Lap3,Bub1b,Numa1
Bub1b,Cep57,Akirin2
Asf1b,Smc6,Pola1
Rpl15,H3c6,Ncapg2
Ybx1,Pola1,Rpl23
Hyls1,Rpl23,Hyls1
Melk,Ncapg2,Ssrp1
Bard1,Smc1a,Cep57
Rpl13,Meaf6,Ncl
Ska3,Ube2t,Stil
Srgap2,Suz12,Pa2g4
Cep57,Pa2g4,Ticrr
Ncapg2,Rplp1,Rad51ap1
Numa1,Ncl,Rad51
Ccng2,Rad51,Hnrnpu
Hnrnpab,Rpl6,Eef1b2
Tk1,Smchd1,Rpl8
Taf5,Lrr1,Rps5
Tacc3,Rpl9,H2ac10
Akirin2,Mastl,Rps2
Sass6,Gpx4,Smc6
Oip5,Brip1,Smc1a
Ubap2,Baz1b,Suz12
Rps20,Eef1g,Spc24
Ssrp1,Spc24,Hirip3
Hist1h2an,Rpl36,Rpl9
Rpl23,Rps18,Rplp1
Sapcd2,Rpl27a,Hspd1
Smarcc1,Rad51ap1,Rpl27a
Rps9,Hirip3,Bora
Trip13,Pcna,Rbl1
Ipo5,Eef1a1,Rpl6
Polh,Pgp,Baz1b
H1f2,Hspd1,Smchd1
Smc1a,Dbf4,Ubap2
Rad51,Ubap2,Lap3
Eef1b2,Hyls1,Rpl36
Rpl8,Rbl1,Pgp
Atl2,Runx3,Rps18
Sin3a,Ticrr,Bard1
Pa2g4,Stil,Haspin
Ska2,Rps23,Dbf4
Rplp0,Tcerg1,Pcna
Hspd1,Rps4x,Eef1g
Ercc6l,Stag1,Ska3
Rad54l,Nudc,Gpx4
D030056L22Rik,Lig1,Pclaf
Ranbp1,Bora,Eef1a1
Nudc,Rpl14,Rps23
Hnrnpu,Hat1,Trip13
Mcph1,Trip13,Lig1
Fbl,Gmnn,Nudc
Spc24,Rpl10a,Tcerg1
Blm,Hnrnpab,Runx3
Nop9,Bard1,Stag1
H2bc11,Lap3,Hat1
Tbc1d31,Rbm25,Rps4x
Smchd1,Hsph1,Traip
Cad,Pclaf,Oip5
Kif20a,Rbbp7,Hnrnpab
Gen1,Eif3b,H4c9
