wilcoxon,t-test,t-test_overestim_var
Rps2,Stmn1,Pclaf
Tuba1b,Pclaf,Birc5
Tubb5,Cks1b,Cks1b
Ran,Tuba1b,Stmn1
Ptma,Ptma,Ccnb2
Hsp90aa1,Birc5,Cdca8
Stmn1,Ccnb2,Tuba1b
Cks1b,Ran,Mki67
H2az1,Rps2,Ccna2
Ube2s,Tubb5,Spc24
Pclaf,H2az1,Cdca3
Birc5,Mki67,Tpx2
Ccnb2,Cdca8,Rrm2
Mki67,Ccna2,Ptma
Tubb4b,Ube2s,Smc2
Cdca8,Tubb4b,Tubb4b
Tpx2,Spc24,Top2a
Ccna2,Smc2,Kif15
Rrm2,Lmnb1,Asf1b
Spc24,Cdca3,Ran
Cdca3,Hsp90aa1,Hmmr
Smc2,Hmgn2,Tubb5
Dut,Dut,Cdk1
Lmnb1,Rrm2,Hmgb2
Anp32b,Hmgb2,Lig1
Hmgb1,Tmpo,Lmnb1
Ube2c,Tpx2,Ube2c
Hsp90b1,Gmnn,Rps2
Ybx1,Nucks1,Kif11
Top2a,Top2a,Dut
Cdk1,Hsp90b1,H2az1
Ppia,Anp32b,Gmnn
Ccnb1,Cks2,Tacc3
Hmgb2,Ppia,Cenpe
Hmmr,Mcm5,Ccnb1
Kif11,Hsp90ab1,Ube2s
Rps17,Asf1b,Hsp90aa1
Hsp90ab1,Lig1,1500009L16Rik
Cenpe,Hmgb1,Mcm5
Cks2,Selenoh,Rrm1
Hmgn2,Cenpa,Shcbp1
Kif15,Rrm1,Hmgn2
1500009L16Rik,Alyref,Tk1
Tacc3,Kif15,Dlgap5
Nucks1,1500009L16Rik,Nusap1
Tmpo,Hnrnpab,Plk1
Cep55,Ezh2,Tmpo
Gapdh,Hspd1,Cks2
Asf1b,Dbi,Cdc20
Ranbp1,Anp32e,Rad51
Gmnn,Ranbp1,Fabp5
Tk1,Tacc3,Tyms
Nusap1,Tyms,Knl1
Cdc20,Cdk1,Rfc4
Rad51,Ube2c,Cenpf
Cenpf,Mcm3,Incenp
Dlgap5,Rpl41,Ccdc34
Eif5a,Pdia6,H1f5
Hspd1,Mcm7,Cenpa
Nme1,Nme1,Mcm7
Lig1,Ywhah,Hsp90b1
Cdkn3,Pcna,Mad2l1
Bub1,Hmmr,Aurkb
Rrm1,Rps17,Mcm3
Plk1,Sdf2l1,Ezh2
Shcbp1,Kif11,Cep55
